session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,Disabled,NABTEB,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,31,25,39,35,35,34,71.4286,40.0,72.5,96.5517
2022/2023,Female,Disabled,NABTEB,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,30,24,34,31,26,25,72.7273,40.0,62.8571,95.4545
2022/2023,Female,Disabled,NABTEB,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,31,24,39,35,26,25,70.5882,40.0,55.0,95.4545
2022/2023,Female,Disabled,NABTEB,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,32,26,39,35,26,25,72.2222,40.0,55.0,95.4545
2022/2023,Female,Disabled,NABTEB,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,33,26,39,35,26,25,70.2703,40.0,55.0,95.4545
2022/2023,Female,Disabled,NABTEB,ward,Dambo,North West,Kaduna,Zaria,Dambo,,31,25,34,31,18,17,71.4286,40.0,42.8571,93.3333
2022/2023,Female,Disabled,NABTEB,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,31,25,39,35,35,34,71.4286,40.0,72.5,96.5517
2022/2023,Female,Disabled,NABTEB,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,31,24,39,35,26,25,70.5882,40.0,55.0,95.4545
2022/2023,Female,Disabled,NECO,ward,Asso,North West,Kaduna,Jema'a,Asso,,58,40,79,69,29,26,62.5,38.2716,29.6296,91.6667
2022/2023,Female,Disabled,NECO,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,59,42,71,62,29,26,63.6364,38.3562,32.8767,91.6667
2022/2023,Female,Disabled,NECO,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,61,43,75,64,31,26,63.2353,37.6623,33.7662,84.6154
2022/2023,Female,Disabled,NECO,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,51,36,67,58,31,26,63.1579,37.6812,37.6812,84.6154
2022/2023,Female,Disabled,NECO,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,43,30,55,47,31,26,62.5,37.5,46.4286,84.6154
2022/2023,Female,Disabled,NECO,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,45,32,55,47,31,26,64.0,37.5,46.4286,84.6154
2022/2023,Female,Disabled,NECO,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,35,24,48,40,31,26,61.5385,36.7347,53.0612,84.6154
2022/2023,Female,Disabled,NECO,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,49,34,64,55,23,19,61.8182,38.4615,29.2308,84.2105
2022/2023,Female,Disabled,NECO,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,33,23,39,31,23,19,62.1622,35.0,47.5,84.2105
2022/2023,Female,Disabled,NECO,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,40,28,43,35,29,26,63.6364,36.3636,54.5455,91.6667
2022/2023,Female,Disabled,NECO,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,55,39,75,64,31,26,63.9344,37.6623,33.7662,84.6154
2022/2023,Female,Disabled,NECO,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,49,35,68,60,31,26,63.6364,38.5714,37.1429,84.6154
2022/2023,Female,Disabled,NECO,ward,Dambo,North West,Kaduna,Zaria,Dambo,,41,29,47,38,31,26,63.0435,35.4167,54.1667,84.6154
2022/2023,Female,Disabled,NECO,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,51,36,64,55,31,26,63.1579,38.4615,40.0,84.6154
2022/2023,Female,Disabled,NECO,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,49,35,60,51,26,25,63.6364,37.7049,36.0656,95.4545
2022/2023,Female,Disabled,WAEC,ward,Asso,North West,Kaduna,Jema'a,Asso,,68,52,91,78,42,40,68.4211,37.6344,37.6344,94.2857
2022/2023,Female,Disabled,WAEC,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,67,51,84,71,26,25,68.0,37.2093,25.5814,95.4545
2022/2023,Female,Disabled,WAEC,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,77,58,96,82,33,32,67.4419,37.7551,28.5714,96.4286
2022/2023,Female,Disabled,WAEC,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,66,50,83,73,33,32,68.4932,38.8235,32.9412,96.4286
2022/2023,Female,Disabled,WAEC,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,60,45,81,71,33,32,67.1642,38.5542,33.7349,96.4286
2022/2023,Female,Disabled,WAEC,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,55,41,69,60,33,32,67.2131,38.0282,39.4366,96.4286
2022/2023,Female,Disabled,WAEC,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,45,34,59,53,27,26,68.0,40.0,38.3333,95.6522
2022/2023,Female,Disabled,WAEC,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,62,47,79,69,26,25,68.1159,38.2716,27.1605,95.4545
2022/2023,Female,Disabled,WAEC,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,47,36,55,51,29,26,69.2308,41.0714,42.8571,91.6667
2022/2023,Female,Disabled,WAEC,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,50,38,63,55,33,32,67.8571,39.0625,43.75,96.4286
2022/2023,Female,Disabled,WAEC,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,66,49,80,71,33,32,67.1233,39.0244,34.1463,96.4286
2022/2023,Female,Disabled,WAEC,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,60,45,74,64,26,25,67.1642,38.1579,28.9474,95.4545
2022/2023,Female,Disabled,WAEC,ward,Dambo,North West,Kaduna,Zaria,Dambo,,54,40,66,58,26,25,66.6667,38.2353,32.3529,95.4545
2022/2023,Female,Disabled,WAEC,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,69,52,91,78,33,32,67.5325,37.6344,30.1075,96.4286
2022/2023,Female,Disabled,WAEC,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,64,48,80,69,33,32,67.6056,37.8049,34.1463,96.4286
2022/2023,Male,ALL,NABTEB,ward,Asso,North West,Kaduna,Jema'a,Asso,,343,269,434,373,266,239,70.3412,37.8378,50.2252,89.6861
2022/2023,Male,ALL,NABTEB,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,424,334,524,450,250,239,70.7006,37.8731,39.1791,95.2381
2022/2023,Male,ALL,NABTEB,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,410,321,494,426,250,241,70.1754,37.9447,41.502,95.7143
2022/2023,Male,ALL,NABTEB,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,347,273,429,370,192,192,70.4663,38.041,36.6743,99.3789
2022/2023,Male,ALL,NABTEB,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,397,313,506,432,251,239,70.5882,37.6448,40.7336,94.7867
2022/2023,Male,ALL,NABTEB,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,288,227,361,310,192,192,70.625,37.9404,43.6314,99.3789
2022/2023,Male,ALL,NABTEB,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,293,231,367,315,161,145,70.5521,37.766,35.9043,89.6296
2022/2023,Male,ALL,NABTEB,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,303,238,390,337,220,208,70.3264,38.0952,46.3659,94.0541
2022/2023,Male,ALL,NABTEB,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,320,252,405,350,206,175,70.5056,38.0723,41.6867,84.3931
2022/2023,Male,ALL,NABTEB,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,335,263,428,366,235,208,70.2413,37.6712,44.9772,88.3249
2022/2023,Male,ALL,NABTEB,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,326,257,424,364,220,208,70.5234,37.788,42.6267,94.0541
2022/2023,Male,ALL,NABTEB,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,355,280,430,370,207,193,70.6329,37.9545,39.5455,92.5287
2022/2023,Male,ALL,NABTEB,ward,Dambo,North West,Kaduna,Zaria,Dambo,,345,272,411,355,191,177,70.5729,38.0048,38.0048,92.5
2022/2023,Male,ALL,NABTEB,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,333,262,405,348,236,193,70.5405,37.8313,47.7108,81.3131
2022/2023,Male,ALL,NABTEB,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,340,266,439,379,223,208,70.1058,38.0846,41.6481,93.0481
2022/2023,Male,ALL,NECO,ward,Asso,North West,Kaduna,Jema'a,Asso,,681,479,881,754,425,376,63.0119,37.694,39.5787,87.9552
2022/2023,Male,ALL,NECO,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,770,541,956,818,412,377,62.9673,37.7301,35.3783,91.0405
2022/2023,Male,ALL,NECO,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,815,573,970,834,447,413,63.0243,37.8651,37.7644,92.0
2022/2023,Male,ALL,NECO,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,615,432,781,667,380,350,63.0117,37.6721,39.9249,91.5361
2022/2023,Male,ALL,NECO,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,708,497,895,767,422,388,62.8971,37.7729,38.6463,91.5254
2022/2023,Male,ALL,NECO,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,549,385,668,572,311,289,62.8478,37.7193,38.1579,92.3372
2022/2023,Male,ALL,NECO,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,524,369,651,552,311,278,63.1218,37.3874,39.1892,88.8889
2022/2023,Male,ALL,NECO,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,543,381,718,616,336,303,62.9139,37.8231,38.3673,89.7163
2022/2023,Male,ALL,NECO,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,580,408,713,610,356,326,63.1008,37.6712,40.9589,90.9699
2022/2023,Male,ALL,NECO,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,588,413,739,630,356,340,62.9969,37.5661,39.5503,94.9833
2022/2023,Male,ALL,NECO,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,604,424,746,641,347,316,62.9464,37.8272,38.089,90.7216
2022/2023,Male,ALL,NECO,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,655,461,813,696,332,316,63.0495,37.7404,33.5337,94.6237
2022/2023,Male,ALL,NECO,ward,Dambo,North West,Kaduna,Zaria,Dambo,,633,445,766,659,336,304,63.0682,37.8827,35.9694,90.0709
2022/2023,Male,ALL,NECO,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,633,445,789,676,379,365,63.0682,37.7475,39.3564,95.9119
2022/2023,Male,ALL,NECO,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,607,426,793,679,377,352,62.963,37.6847,39.0394,92.7445
2022/2023,Male,ALL,WAEC,ward,Asso,North West,Kaduna,Jema'a,Asso,,943,716,1216,1040,698,654,68.0648,37.6707,47.0683,93.1741
2022/2023,Male,ALL,WAEC,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,1010,767,1226,1047,603,550,68.0321,37.6096,40.3187,90.7115
2022/2023,Male,ALL,WAEC,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,1048,794,1293,1106,688,620,67.8388,37.7173,43.6886,89.6194
2022/2023,Male,ALL,WAEC,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,818,621,1019,871,529,510,68.022,37.6798,42.5695,95.9459
2022/2023,Male,ALL,WAEC,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,939,712,1150,982,570,532,68.0077,37.6381,40.6967,92.6931
2022/2023,Male,ALL,WAEC,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,691,525,863,734,454,430,68.099,37.4858,43.1484,94.2257
2022/2023,Male,ALL,WAEC,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,664,504,810,694,454,419,67.9296,37.7563,45.959,91.8635
2022/2023,Male,ALL,WAEC,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,706,535,863,736,486,451,67.8981,37.5991,46.2061,92.402
2022/2023,Male,ALL,WAEC,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,767,581,937,803,497,472,67.8781,37.7477,43.4828,94.4844
2022/2023,Male,ALL,WAEC,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,795,602,986,845,529,493,67.8733,37.7602,44.004,92.7928
2022/2023,Male,ALL,WAEC,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,793,602,1013,867,529,492,68.0272,37.7049,42.8158,92.5676
2022/2023,Male,ALL,WAEC,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,855,649,1084,927,528,479,68.0336,37.6916,39.9459,90.2935
2022/2023,Male,ALL,WAEC,ward,Dambo,North West,Kaduna,Zaria,Dambo,,838,636,1052,900,519,471,68.0258,37.6973,40.4828,90.1376
2022/2023,Male,ALL,WAEC,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,828,628,1065,909,550,505,67.9696,37.6147,42.3853,91.342
2022/2023,Male,ALL,WAEC,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,798,605,1035,887,550,504,67.982,37.7715,43.6261,91.1255
2022/2023,Male,Disabled,NABTEB,ward,Asso,North West,Kaduna,Jema'a,Asso,,31,24,38,33,43,37,70.5882,38.4615,92.3077,86.1111
2022/2023,Male,Disabled,NABTEB,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,31,25,38,33,20,19,71.4286,38.4615,43.5897,94.1176
2022/2023,Male,Disabled,NABTEB,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,32,25,42,38,11,10,69.4444,39.5349,20.9302,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,37,29,42,38,11,10,70.7317,39.5349,20.9302,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,32,26,38,33,21,19,72.2222,38.4615,46.1538,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,31,24,33,31,21,19,70.5882,41.1765,52.9412,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,29,23,33,31,10,8,71.875,41.1765,23.5294,87.5
2022/2023,Male,Disabled,NABTEB,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,31,24,38,33,31,28,70.5882,38.4615,66.6667,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,29,23,33,31,11,10,71.875,41.1765,26.4706,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,29,22,38,33,31,28,68.75,38.4615,66.6667,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,33,26,43,38,31,28,70.2703,38.6364,59.0909,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,34,27,38,33,21,19,71.0526,38.4615,46.1538,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Dambo,North West,Kaduna,Zaria,Dambo,,31,24,33,31,20,19,70.5882,41.1765,50.0,94.1176
2022/2023,Male,Disabled,NABTEB,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,32,26,38,33,31,28,72.2222,38.4615,66.6667,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,27,21,33,31,21,19,70.0,41.1765,52.9412,88.8889
2022/2023,Male,Disabled,NECO,ward,Asso,North West,Kaduna,Jema'a,Asso,,56,39,71,62,31,30,62.9032,38.3562,35.6164,96.1538
2022/2023,Male,Disabled,NECO,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,59,42,71,62,31,30,63.6364,38.3562,35.6164,96.1538
2022/2023,Male,Disabled,NECO,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,65,45,79,69,31,30,62.5,38.2716,32.0988,96.1538
2022/2023,Male,Disabled,NECO,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,52,36,64,53,39,36,62.069,36.9231,50.7692,90.9091
2022/2023,Male,Disabled,NECO,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,49,34,61,51,31,30,62.963,37.0968,41.9355,96.1538
2022/2023,Male,Disabled,NECO,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,47,32,56,47,23,22,61.5385,36.8421,33.3333,94.7368
2022/2023,Male,Disabled,NECO,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,35,25,46,38,31,30,64.1026,36.1702,55.3191,96.1538
2022/2023,Male,Disabled,NECO,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,48,33,64,55,23,22,62.2642,38.4615,29.2308,94.7368
2022/2023,Male,Disabled,NECO,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,37,26,45,38,23,22,63.4146,36.9565,41.3043,94.7368
2022/2023,Male,Disabled,NECO,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,40,27,50,42,31,30,61.3636,37.2549,50.9804,96.1538
2022/2023,Male,Disabled,NECO,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,56,39,75,64,31,30,62.9032,37.6623,33.7662,96.1538
2022/2023,Male,Disabled,NECO,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,50,35,64,55,31,30,62.5,37.8788,39.3939,96.1538
2022/2023,Male,Disabled,NECO,ward,Dambo,North West,Kaduna,Zaria,Dambo,,45,32,53,44,23,22,64.0,37.037,35.1852,94.7368
2022/2023,Male,Disabled,NECO,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,56,39,71,62,31,30,62.9032,38.3562,35.6164,96.1538
2022/2023,Male,Disabled,NECO,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,47,33,61,51,31,30,63.4615,37.0968,41.9355,96.1538
2022/2023,Male,Disabled,WAEC,ward,Asso,North West,Kaduna,Jema'a,Asso,,77,59,102,86,38,34,68.6047,37.5,30.7692,87.5
2022/2023,Male,Disabled,WAEC,ward,Atuku,North West,Kaduna,Jema'a,Atuku,,74,56,92,78,38,34,68.2927,37.234,34.0426,87.5
2022/2023,Male,Disabled,WAEC,ward,Bedde,North West,Kaduna,Jema'a,Bedde,,79,59,95,80,38,34,67.0455,37.1134,32.9897,87.5
