session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,WAEC,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,170,138,206,163,373,335,73.5714,35.0318,149.0446,89.3162
2022/2023,Female,ALL,WAEC,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,229,187,284,226,539,501,73.545,35.023,155.7604,92.3077
2022/2023,Female,ALL,WAEC,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,176,144,221,175,456,419,73.7931,34.9112,169.2308,91.2587
2022/2023,Female,ALL,WAEC,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,201,164,254,199,512,478,73.494,34.5361,165.4639,92.8349
2022/2023,Female,ALL,WAEC,ward,Ajue,South West,Ondo,Odigbo,Ajue,,223,183,272,214,498,456,73.913,34.6154,150.0,91.0256
2022/2023,Female,ALL,WAEC,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,249,203,306,244,606,566,73.6585,35.0427,162.3932,92.8947
2022/2023,Female,ALL,WAEC,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,200,164,250,199,482,448,73.9394,35.0785,158.1152,92.3841
2022/2023,Female,ALL,WAEC,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,214,175,270,214,547,504,73.8636,34.9515,166.5049,91.5452
2022/2023,Female,ALL,WAEC,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,216,176,268,214,484,456,73.5955,35.122,147.8049,93.7294
2022/2023,Female,ALL,WAEC,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,176,144,216,172,420,406,73.7931,35.1515,159.3939,96.1977
2022/2023,Female,ALL,WAEC,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,221,180,278,220,512,480,73.6264,34.9057,151.4151,93.1464
2022/2023,Female,Disabled,NABTEB,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,7,7,8,6,27,26,83.3333,33.3333,283.3333,94.1176
2022/2023,Female,Disabled,NABTEB,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,7,7,8,6,27,26,83.3333,33.3333,283.3333,94.1176
2022/2023,Female,Disabled,NABTEB,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,7,7,9,9,27,26,83.3333,42.8571,242.8571,94.1176
2022/2023,Female,Disabled,NABTEB,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,7,7,9,6,30,26,83.3333,28.5714,271.4286,84.2105
2022/2023,Female,Disabled,NABTEB,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,7,7,8,6,30,26,83.3333,33.3333,316.6667,84.2105
2022/2023,Female,Disabled,NABTEB,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,8,7,10,9,30,26,71.4286,37.5,237.5,84.2105
2022/2023,Female,Disabled,NABTEB,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,7,7,8,6,24,22,83.3333,33.3333,250.0,93.3333
2022/2023,Female,Disabled,NABTEB,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,7,7,8,6,24,22,83.3333,33.3333,250.0,93.3333
2022/2023,Female,Disabled,NABTEB,ward,Ajue,South West,Ondo,Odigbo,Ajue,,8,7,10,9,24,22,71.4286,37.5,187.5,93.3333
2022/2023,Female,Disabled,NABTEB,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,7,7,9,9,30,26,83.3333,42.8571,271.4286,84.2105
2022/2023,Female,Disabled,NABTEB,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,8,7,10,9,30,26,71.4286,37.5,237.5,84.2105
2022/2023,Female,Disabled,NABTEB,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,7,7,8,6,24,22,83.3333,33.3333,250.0,93.3333
2022/2023,Female,Disabled,NABTEB,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,7,7,8,6,27,26,83.3333,33.3333,283.3333,94.1176
2022/2023,Female,Disabled,NABTEB,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,7,7,9,6,24,22,83.3333,28.5714,214.2857,93.3333
2022/2023,Female,Disabled,NABTEB,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,7,7,8,6,24,22,83.3333,33.3333,250.0,93.3333
2022/2023,Female,Disabled,NECO,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,8,7,10,9,24,22,71.4286,37.5,187.5,93.3333
2022/2023,Female,Disabled,NECO,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,10,7,13,12,24,22,62.5,40.0,150.0,93.3333
2022/2023,Female,Disabled,NECO,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,13,9,17,15,24,22,63.6364,38.4615,115.3846,93.3333
2022/2023,Female,Disabled,NECO,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,13,11,17,15,32,30,72.7273,38.4615,153.8462,95.0
2022/2023,Female,Disabled,NECO,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,12,9,13,12,24,22,70.0,40.0,150.0,93.3333
2022/2023,Female,Disabled,NECO,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,16,12,20,15,24,22,69.2308,33.3333,100.0,93.3333
2022/2023,Female,Disabled,NECO,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,8,7,12,12,24,21,71.4286,44.4444,166.6667,86.6667
2022/2023,Female,Disabled,NECO,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,12,9,14,12,32,27,70.0,36.3636,181.8182,85.0
2022/2023,Female,Disabled,NECO,ward,Ajue,South West,Ondo,Odigbo,Ajue,,13,9,17,15,24,21,63.6364,38.4615,115.3846,86.6667
2022/2023,Female,Disabled,NECO,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,13,11,17,15,32,30,72.7273,38.4615,153.8462,95.0
2022/2023,Female,Disabled,NECO,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,13,11,18,15,32,30,72.7273,35.7143,142.8571,95.0
2022/2023,Female,Disabled,NECO,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,15,11,18,15,32,27,66.6667,35.7143,142.8571,85.0
2022/2023,Female,Disabled,NECO,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,11,8,14,12,24,21,66.6667,36.3636,136.3636,86.6667
2022/2023,Female,Disabled,NECO,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,11,8,14,12,32,27,66.6667,36.3636,181.8182,85.0
2022/2023,Female,Disabled,NECO,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,12,9,16,15,24,21,70.0,41.6667,125.0,86.6667
2022/2023,Female,Disabled,WAEC,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,12,11,14,12,18,16,80.0,36.3636,100.0,90.9091
2022/2023,Female,Disabled,WAEC,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,12,9,16,12,24,22,70.0,33.3333,125.0,93.3333
2022/2023,Female,Disabled,WAEC,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,17,13,22,18,30,29,71.4286,35.2941,111.7647,94.7368
2022/2023,Female,Disabled,WAEC,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,17,13,22,18,30,29,71.4286,35.2941,111.7647,94.7368
2022/2023,Female,Disabled,WAEC,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,15,12,17,12,29,26,75.0,30.7692,138.4615,88.8889
2022/2023,Female,Disabled,WAEC,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,19,16,24,18,37,32,75.0,33.3333,127.7778,86.9565
2022/2023,Female,Disabled,WAEC,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,11,9,14,12,24,22,77.7778,36.3636,136.3636,93.3333
2022/2023,Female,Disabled,WAEC,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,16,13,20,15,30,29,76.9231,33.3333,126.6667,94.7368
2022/2023,Female,Disabled,WAEC,ward,Ajue,South West,Ondo,Odigbo,Ajue,,17,13,21,15,30,29,71.4286,31.25,118.75,94.7368
2022/2023,Female,Disabled,WAEC,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,18,15,22,18,34,29,73.3333,35.2941,123.5294,85.7143
2022/2023,Female,Disabled,WAEC,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,17,13,22,18,34,29,71.4286,35.2941,123.5294,85.7143
2022/2023,Female,Disabled,WAEC,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,17,13,22,18,43,37,71.4286,35.2941,158.8235,85.1852
2022/2023,Female,Disabled,WAEC,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,16,13,18,15,30,29,76.9231,35.7143,135.7143,94.7368
2022/2023,Female,Disabled,WAEC,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,15,12,18,15,29,27,75.0,35.7143,128.5714,94.4444
2022/2023,Female,Disabled,WAEC,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,17,13,21,15,30,29,71.4286,31.25,118.75,94.7368
2022/2023,Male,ALL,NABTEB,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,75,63,96,77,223,212,75.8065,35.6164,191.7808,94.2857
2022/2023,Male,ALL,NABTEB,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,81,69,102,80,243,223,76.1194,34.6154,194.8718,91.4474
2022/2023,Male,ALL,NABTEB,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,97,82,119,95,271,254,76.25,35.1648,186.8132,92.9412
2022/2023,Male,ALL,NABTEB,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,91,77,117,95,252,221,76.0,35.9551,177.5281,87.3418
2022/2023,Male,ALL,NABTEB,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,69,58,82,65,160,140,75.4386,34.9206,158.7302,87.0
2022/2023,Male,ALL,NABTEB,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,97,82,118,95,220,201,76.25,35.5556,153.3333,90.5797
2022/2023,Male,ALL,NABTEB,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,68,58,85,68,180,160,76.7857,35.3846,173.8462,88.4956
2022/2023,Male,ALL,NABTEB,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,74,62,96,77,190,181,75.4098,35.6164,163.0137,94.958
2022/2023,Male,ALL,NABTEB,ward,Ajue,South West,Ondo,Odigbo,Ajue,,96,81,117,92,262,234,75.9494,34.8315,184.2697,89.0244
2022/2023,Male,ALL,NABTEB,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,98,83,122,98,252,221,76.5432,35.4839,169.8925,87.3418
2022/2023,Male,ALL,NABTEB,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,80,67,98,77,203,191,75.7576,34.6667,169.3333,93.7008
2022/2023,Male,ALL,NABTEB,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,86,73,107,86,243,213,76.0563,35.3659,185.3659,87.5
2022/2023,Male,ALL,NABTEB,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,76,65,92,74,199,181,76.1905,35.7143,178.5714,90.4
2022/2023,Male,ALL,NABTEB,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,85,71,107,86,231,213,75.7143,35.3659,176.8293,91.7241
2022/2023,Male,ALL,NABTEB,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,95,79,117,92,252,234,75.641,34.8315,177.5281,92.4051
2022/2023,Male,ALL,NECO,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,132,101,162,131,377,345,68.8073,35.4839,190.3226,91.1017
2022/2023,Male,ALL,NECO,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,148,112,187,152,421,379,68.0328,35.6643,184.6154,89.3939
2022/2023,Male,ALL,NECO,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,164,124,204,163,460,428,68.1481,35.2564,184.6154,92.7083
2022/2023,Male,ALL,NECO,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,171,129,217,172,514,459,68.0851,34.9398,193.9759,88.8199
2022/2023,Male,ALL,NECO,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,131,99,160,128,340,314,68.5185,35.2459,174.5902,92.0188
2022/2023,Male,ALL,NECO,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,188,143,228,181,498,462,68.3871,35.0575,179.3103,92.3077
2022/2023,Male,ALL,NECO,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,129,97,165,134,385,356,67.9245,35.7143,191.2698,92.1162
2022/2023,Male,ALL,NECO,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,144,109,178,143,418,396,68.0672,35.2941,192.6471,94.2748
2022/2023,Male,ALL,NECO,ward,Ajue,South West,Ondo,Odigbo,Ajue,,175,132,209,166,442,417,68.0556,35.0,173.125,93.8628
2022/2023,Male,ALL,NECO,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,184,140,229,184,514,480,68.4211,35.4286,184.0,92.8571
2022/2023,Male,ALL,NECO,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,136,104,169,137,365,345,68.75,35.6589,177.5194,93.8865
2022/2023,Male,ALL,NECO,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,171,129,216,172,495,470,68.0851,35.1515,187.8788,94.5161
2022/2023,Male,ALL,NECO,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,143,109,174,140,393,356,68.6441,35.3383,184.9624,90.2439
2022/2023,Male,ALL,NECO,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,147,112,186,149,410,366,68.595,35.2113,180.9859,88.716
2022/2023,Male,ALL,NECO,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,171,129,209,166,476,448,68.0851,35.0,186.25,93.6242
2022/2023,Male,ALL,WAEC,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,184,151,229,181,492,456,73.6842,34.8571,176.0,92.2078
2022/2023,Male,ALL,WAEC,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,188,153,238,190,551,505,73.5484,35.1648,189.5604,91.3043
2022/2023,Male,ALL,WAEC,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,220,179,274,217,560,528,73.4807,34.9282,167.9426,93.7322
2022/2023,Male,ALL,WAEC,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,224,183,282,223,603,571,73.5135,34.8837,175.814,94.1799
2022/2023,Male,ALL,WAEC,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,166,136,203,160,393,366,73.7226,34.8387,158.7097,92.6829
2022/2023,Male,ALL,WAEC,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,234,191,283,223,552,520,73.5751,34.7222,160.1852,93.6416
2022/2023,Male,ALL,WAEC,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,165,134,212,169,453,406,73.5294,35.1852,175.3086,89.0845
2022/2023,Male,ALL,WAEC,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,189,155,240,190,496,448,73.7179,34.9727,169.9454,89.7106
2022/2023,Male,ALL,WAEC,ward,Ajue,South West,Ondo,Odigbo,Ajue,,229,187,278,220,554,512,73.545,34.9057,163.6792,91.9308
2022/2023,Male,ALL,WAEC,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,246,202,308,247,656,618,73.8916,35.3191,174.8936,93.674
2022/2023,Male,ALL,WAEC,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,183,149,227,181,458,440,73.5099,35.2601,165.896,95.4704
2022/2023,Male,ALL,WAEC,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,218,179,263,208,546,504,73.8889,34.8259,170.1493,91.8129
2022/2023,Male,ALL,WAEC,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,197,160,238,190,474,440,73.4568,35.1648,163.1868,92.2559
2022/2023,Male,ALL,WAEC,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,190,156,242,193,536,496,73.8854,35.1351,181.6216,91.9643
2022/2023,Male,ALL,WAEC,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,234,191,295,235,570,536,73.5751,35.1111,158.6667,93.5574
2022/2023,Male,Disabled,NABTEB,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,6,5,8,6,30,26,80.0,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,7,5,8,6,30,26,66.6667,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,8,7,9,9,30,26,71.4286,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,7,7,9,9,30,26,83.3333,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,7,5,8,6,30,26,66.6667,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,8,7,9,9,30,26,71.4286,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,6,5,8,6,30,26,80.0,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,7,5,9,9,30,26,66.6667,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Ajue,South West,Ondo,Odigbo,Ajue,,7,5,8,6,30,26,66.6667,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,7,7,8,6,30,26,83.3333,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,8,7,9,9,30,26,71.4286,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,7,7,10,9,30,26,83.3333,37.5,237.5,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,6,5,8,6,30,26,80.0,33.3333,316.6667,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,7,7,9,9,30,26,83.3333,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NABTEB,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,7,5,9,9,30,26,66.6667,42.8571,271.4286,84.2105
2022/2023,Male,Disabled,NECO,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,10,8,12,9,30,26,75.0,33.3333,211.1111,84.2105
2022/2023,Male,Disabled,NECO,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,10,8,13,12,30,26,75.0,40.0,190.0,84.2105
