session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Batali,North West,Jigawa,Babura,Batali,,10,10,9,14,5,0,90.9091,66.6667,44.4444,0.0
2022/2023,Female,ALL,NABTEB,ward,Dorawa,North West,Jigawa,Babura,Dorawa,,10,10,10,14,5,0,90.9091,60.0,40.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Garu,North West,Jigawa,Babura,Garu,,15,14,26,32,5,0,87.5,53.8462,15.3846,0.0
2022/2023,Female,ALL,NABTEB,ward,Gasakoli,North West,Jigawa,Babura,Gasakoli,,17,16,26,36,5,0,88.8889,61.5385,15.3846,0.0
2022/2023,Female,ALL,NABTEB,ward,Insharuwa,North West,Jigawa,Babura,Insharuwa,,15,14,26,36,5,4,87.5,61.5385,15.3846,75.0
2022/2023,Female,ALL,NABTEB,ward,Jigawa,North West,Jigawa,Babura,Jigawa,,16,15,26,36,5,4,88.2353,61.5385,15.3846,75.0
2022/2023,Female,ALL,NABTEB,ward,Kanya,North West,Jigawa,Babura,Kanya,,14,13,24,30,4,2,86.6667,54.1667,12.5,66.6667
2022/2023,Female,ALL,NABTEB,ward,Kuzunzumi,North West,Jigawa,Babura,Kuzunzumi,,12,11,17,14,2,1,84.6154,35.2941,11.7647,50.0
2022/2023,Female,ALL,NABTEB,ward,Kyambo,North West,Jigawa,Babura,Kyambo,,5,2,0,0,0,0,40.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Takwasa,North West,Jigawa,Babura,Takwasa,,5,2,0,0,0,0,40.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Birnin Kudu,North West,Jigawa,Birnin-Kudu,Birnin Kudu,,24,12,14,9,0,0,46.1538,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kangire,North West,Jigawa,Birnin-Kudu,Kangire,,7,7,14,9,0,0,87.5,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kantoga,North West,Jigawa,Birnin-Kudu,Kantoga,,7,7,14,9,0,0,87.5,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kiyako,North West,Jigawa,Birnin-Kudu,Kiyako,,7,7,14,9,2,1,87.5,28.5714,14.2857,50.0
2022/2023,Female,ALL,NABTEB,ward,Kwangwara,North West,Jigawa,Birnin-Kudu,Kwangwara,,7,7,14,9,7,6,87.5,28.5714,42.8571,83.3333
2022/2023,Female,ALL,NABTEB,ward,Lafiya,North West,Jigawa,Birnin-Kudu,Lafiya,,7,7,14,9,7,6,87.5,28.5714,42.8571,83.3333
2022/2023,Female,ALL,NABTEB,ward,Sundimina,North West,Jigawa,Birnin-Kudu,Sundimina,,7,7,13,7,6,5,87.5,23.0769,38.4615,80.0
2022/2023,Female,ALL,NABTEB,ward,Surko,North West,Jigawa,Birnin-Kudu,Surko,,7,7,13,7,2,1,87.5,23.0769,15.3846,50.0
2022/2023,Female,ALL,NABTEB,ward,"Unguwar""Ya",North West,Jigawa,Birnin-Kudu,"Unguwar""Ya",,7,7,13,7,0,0,87.5,23.0769,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Wurno,North West,Jigawa,Birnin-Kudu,Wurno,,12,8,13,7,0,0,61.5385,23.0769,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Yalwan Damai,North West,Jigawa,Birnin-Kudu,Yalwan Damai,,10,8,13,7,0,0,72.7273,23.0769,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Batu,North West,Jigawa,Birniwa,Batu,,9,6,10,14,0,0,60.0,60.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Birniwa,North West,Jigawa,Birniwa,Birniwa,,17,10,16,23,0,0,52.6316,62.5,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Dangwaleri,North West,Jigawa,Birniwa,Dangwaleri,,11,6,10,14,0,0,50.0,60.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Diginsa,North West,Jigawa,Birniwa,Diginsa,,11,6,10,7,0,0,50.0,30.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Fagi,North West,Jigawa,Birniwa,Fagi,,11,6,10,5,0,0,50.0,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kachallari,North West,Jigawa,Birniwa,Kachallari,,7,6,9,5,0,0,75.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Karanka,North West,Jigawa,Birniwa,Karanka,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kazura,North West,Jigawa,Birniwa,Kazura,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Machinamari,North West,Jigawa,Birniwa,Machinamari,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Matamu,North West,Jigawa,Birniwa,Matamu,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Nguwa,North West,Jigawa,Birniwa,Nguwa,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Ahoto,North West,Jigawa,Buji,Ahoto,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Buji,North West,Jigawa,Buji,Buji,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Churbun,North West,Jigawa,Buji,Churbun,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Falageri,North West,Jigawa,Buji,Falageri,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gantsa,North West,Jigawa,Buji,Gantsa,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,K/Lelen Kudu,North West,Jigawa,Buji,K/Lelen Kudu,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kawaya,North West,Jigawa,Buji,Kawaya,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kukuma,North West,Jigawa,Buji,Kukuma,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Madabe,North West,Jigawa,Buji,Madabe,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Yayarin Tukur,North West,Jigawa,Buji,Yayarin Tukur,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Abaya,North West,Jigawa,Dutse,Abaya,,15,12,19,14,0,0,75.0,31.5789,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Chamo,North West,Jigawa,Dutse,Chamo,,20,11,18,20,0,0,50.0,50.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Dundubus,North West,Jigawa,Dutse,Dundubus,,20,11,18,16,0,0,50.0,38.8889,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Duru,North West,Jigawa,Dutse,Duru,,20,11,18,25,6,5,50.0,61.1111,27.7778,80.0
2022/2023,Female,ALL,NABTEB,ward,Jigawar Tsada,North West,Jigawa,Dutse,Jigawar Tsada,,20,11,18,25,9,7,50.0,61.1111,38.8889,85.7143
2022/2023,Female,ALL,NABTEB,ward,Kachi,North West,Jigawa,Dutse,Kachi,,20,11,18,25,9,7,50.0,61.1111,38.8889,85.7143
2022/2023,Female,ALL,NABTEB,ward,Karnaya,North West,Jigawa,Dutse,Karnaya,,20,11,18,9,0,0,50.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kudai,North West,Jigawa,Dutse,Kudai,,20,11,18,9,0,0,50.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Limawa,North West,Jigawa,Dutse,Limawa,,17,11,18,9,0,0,57.8947,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Madobi,North West,Jigawa,Dutse,Madobi,,10,10,18,9,0,0,90.9091,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Sakwaya,North West,Jigawa,Dutse,Sakwaya,,10,10,18,9,0,0,90.9091,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gagarawa Gari,North West,Jigawa,Gagarawa,Gagarawa Gari,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gagarawa Tasha,North West,Jigawa,Gagarawa,Gagarawa Tasha,,4,4,7,5,0,0,100.0,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Garin Chiroma,North West,Jigawa,Gagarawa,Garin Chiroma,,4,4,7,5,0,0,100.0,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kore Balatu,North West,Jigawa,Gagarawa,Kore Balatu,,4,4,7,5,0,0,100.0,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Madaka,North West,Jigawa,Gagarawa,Madaka,,4,4,7,5,0,0,100.0,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Maiaduwa,North West,Jigawa,Gagarawa,Maiaduwa,,4,4,6,5,0,0,100.0,33.3333,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Maikilili,North West,Jigawa,Gagarawa,Maikilili,,4,4,6,5,0,0,100.0,33.3333,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Medu,North West,Jigawa,Gagarawa,Medu,,4,4,6,5,0,0,100.0,33.3333,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Yalawa,North West,Jigawa,Gagarawa,Yalawa,,7,4,6,9,4,2,50.0,66.6667,50.0,66.6667
2022/2023,Female,ALL,NABTEB,ward,Zarada,North West,Jigawa,Gagarawa,Zarada,,7,4,6,9,4,2,50.0,66.6667,50.0,66.6667
2022/2023,Female,ALL,NABTEB,ward,Buduru,North West,Jigawa,Garki,Buduru,,11,6,10,14,5,4,50.0,60.0,40.0,75.0
2022/2023,Female,ALL,NABTEB,ward,Doko,North West,Jigawa,Garki,Doko,,11,6,10,14,5,4,50.0,60.0,40.0,75.0
2022/2023,Female,ALL,NABTEB,ward,Garki,North West,Jigawa,Garki,Garki,,19,9,15,20,7,6,42.8571,60.0,40.0,83.3333
2022/2023,Female,ALL,NABTEB,ward,Gwarzon Garki,North West,Jigawa,Garki,Gwarzon Garki,,6,3,0,0,0,0,50.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Jirima,North West,Jigawa,Garki,Jirima,,6,3,0,0,0,0,50.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Kanya,North West,Jigawa,Garki,Kanya,,6,3,0,0,0,0,50.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Kargo,North West,Jigawa,Garki,Kargo,,6,3,0,0,0,0,50.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Kore,North West,Jigawa,Garki,Kore,,6,3,5,2,2,0,50.0,20.0,40.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Muku,North West,Jigawa,Garki,Muku,,6,5,10,5,5,0,83.3333,20.0,40.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Rafin Marke,North West,Jigawa,Garki,Rafin Marke,,6,5,10,5,5,0,83.3333,20.0,40.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Siyori,North West,Jigawa,Garki,Siyori,,6,5,10,5,5,0,83.3333,20.0,40.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Baikarya,North West,Jigawa,Gumel,Baikarya,,5,4,9,5,5,0,80.0,22.2222,44.4444,0.0
2022/2023,Female,ALL,NABTEB,ward,Danama,North West,Jigawa,Gumel,Danama,,5,4,8,5,4,0,80.0,25.0,37.5,0.0
2022/2023,Female,ALL,NABTEB,ward,Dantanoma,North West,Jigawa,Gumel,Dantanoma,,5,4,1,0,0,0,80.0,0.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Galagamma,North West,Jigawa,Gumel,Galagamma,,5,4,2,0,0,0,80.0,0.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Garin Alhaji Barka,North West,Jigawa,Gumel,Garin Alhaji Barka,,5,4,5,2,0,0,80.0,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Garin Gambo,North West,Jigawa,Gumel,Garin Gambo,,5,4,4,2,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gusau,North West,Jigawa,Gumel,Gusau,,5,4,2,0,0,0,80.0,0.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Hammado,North West,Jigawa,Gumel,Hammado,,7,6,5,7,1,0,75.0,60.0,20.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Kofar Arewa,North West,Jigawa,Gumel,Kofar Arewa,,13,6,8,11,4,0,42.8571,62.5,37.5,0.0
2022/2023,Female,ALL,NABTEB,ward,Kofar Yamma,North West,Jigawa,Gumel,Kofar Yamma,,13,6,8,11,4,0,42.8571,62.5,37.5,0.0
2022/2023,Female,ALL,NABTEB,ward,Zango,North West,Jigawa,Gumel,Zango,,13,6,10,14,4,0,42.8571,60.0,30.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Abunabo,North West,Jigawa,Guri,Abunabo,,13,6,10,14,4,0,42.8571,60.0,30.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Adiyani,North West,Jigawa,Guri,Adiyani,,13,6,8,11,4,0,42.8571,62.5,37.5,0.0
2022/2023,Female,ALL,NABTEB,ward,Dawa,North West,Jigawa,Guri,Dawa,,12,6,7,9,4,0,46.1538,57.1429,42.8571,0.0
2022/2023,Female,ALL,NABTEB,ward,Garbagal,North West,Jigawa,Guri,Garbagal,,5,4,0,0,0,0,80.0,0,0,0
2022/2023,Female,ALL,NABTEB,ward,Guri,North West,Jigawa,Guri,Guri,,7,7,1,0,0,0,87.5,0.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kadira,North West,Jigawa,Guri,Kadira,,5,4,1,0,0,0,80.0,0.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Lafiya,North West,Jigawa,Guri,Lafiya,,5,4,4,2,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Margadu,North West,Jigawa,Guri,Margadu,,5,4,2,0,0,0,80.0,0.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Matara Baba,North West,Jigawa,Guri,Matara Baba,,5,4,7,5,0,0,80.0,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Musari,North West,Jigawa,Guri,Musari,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Basirka,North West,Jigawa,Gwaram,Basirka,,8,8,15,9,0,0,88.8889,26.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Dingaya,North West,Jigawa,Gwaram,Dingaya,,8,8,15,9,0,0,88.8889,26.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Fagam,North West,Jigawa,Gwaram,Fagam,,8,8,15,9,0,0,88.8889,26.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Farin Dutse,North West,Jigawa,Gwaram,Farin Dutse,,8,8,15,9,0,0,88.8889,26.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gwaram Tsohuwa,North West,Jigawa,Gwaram,Gwaram Tsohuwa,,13,12,24,14,0,0,85.7143,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kila,North West,Jigawa,Gwaram,Kila,,27,27,45,64,7,6,89.6552,62.2222,13.3333,83.3333
2022/2023,Female,ALL,NABTEB,ward,Kwandiko,North West,Jigawa,Gwaram,Kwandiko,,24,24,43,61,7,6,88.4615,62.7907,13.9535,83.3333
2022/2023,Female,ALL,NABTEB,ward,Maruta,North West,Jigawa,Gwaram,Maruta,,28,27,43,61,7,6,86.6667,62.7907,13.9535,83.3333
2022/2023,Female,ALL,NABTEB,ward,Sara,North West,Jigawa,Gwaram,Sara,,18,17,27,30,4,2,85.0,48.1481,11.1111,66.6667
2022/2023,Female,ALL,NABTEB,ward,Tsangarwa,North West,Jigawa,Gwaram,Tsangarwa,,8,8,14,9,0,0,88.8889,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Zandan Nagogo,North West,Jigawa,Gwaram,Zandan Nagogo,,8,8,14,9,0,0,88.8889,28.5714,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Buntusu,North West,Jigawa,Gwiwa,Buntusu,,4,4,6,5,0,0,100.0,33.3333,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Dabi,North West,Jigawa,Gwiwa,Dabi,,4,4,6,5,0,0,100.0,33.3333,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Darina,North West,Jigawa,Gwiwa,Darina,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Furji Yamma,North West,Jigawa,Gwiwa,Furji Yamma,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Guntai,North West,Jigawa,Gwiwa,Guntai,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gwiwa,North West,Jigawa,Gwiwa,Gwiwa,,11,6,10,14,0,0,50.0,60.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Korayel,North West,Jigawa,Gwiwa,Korayel,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Rorau,North West,Jigawa,Gwiwa,Rorau,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Shafe,North West,Jigawa,Gwiwa,Shafe,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Yola,North West,Jigawa,Gwiwa,Yola,,6,4,6,9,0,0,57.1429,66.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Zaumar Sainawa,North West,Jigawa,Gwiwa,Zaumar Sainawa,,6,6,11,14,0,0,85.7143,54.5455,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Atafi,North West,Jigawa,Hadejia,Atafi,,10,10,18,20,0,0,90.9091,50.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Dubantu,North West,Jigawa,Hadejia,Dubantu,,10,10,18,20,0,0,90.9091,50.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gagulmari,North West,Jigawa,Hadejia,Gagulmari,,10,10,18,20,0,0,90.9091,50.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kasuwar Kofa,North West,Jigawa,Hadejia,Kasuwar Kofa,,10,10,18,20,0,0,90.9091,50.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kasuwar Kuda,North West,Jigawa,Hadejia,Kasuwar Kuda,,10,10,18,20,0,0,90.9091,50.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Majema,North West,Jigawa,Hadejia,Majema,,5,4,9,5,0,0,80.0,22.2222,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Matsaro,North West,Jigawa,Hadejia,Matsaro,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Rumfa,North West,Jigawa,Hadejia,Rumfa,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Sabon Garu,North West,Jigawa,Hadejia,Sabon Garu,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Yankoli,North West,Jigawa,Hadejia,Yankoli,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Yayari,North West,Jigawa,Hadejia,Yayari,,5,4,8,5,0,0,80.0,25.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Aujara,North West,Jigawa,Jahun,Aujara,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gangawa,North West,Jigawa,Jahun,Gangawa,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gauza Tazara,North West,Jigawa,Jahun,Gauza Tazara,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Gunka,North West,Jigawa,Jahun,Gunka,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Harbo Sabuwa,North West,Jigawa,Jahun,Harbo Sabuwa,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Harbo Tsohuwa,North West,Jigawa,Jahun,Harbo Tsohuwa,,16,15,29,23,5,4,88.2353,34.4828,13.7931,75.0
2022/2023,Female,ALL,NABTEB,ward,Idanduna,North West,Jigawa,Jahun,Idanduna,,16,15,29,23,5,4,88.2353,34.4828,13.7931,75.0
2022/2023,Female,ALL,NABTEB,ward,Jabarna,North West,Jigawa,Jahun,Jabarna,,16,15,29,23,7,6,88.2353,34.4828,20.6897,83.3333
2022/2023,Female,ALL,NABTEB,ward,Jahun,North West,Jigawa,Jahun,Jahun,,46,45,77,64,28,18,88.0,36.3636,29.8701,65.2174
2022/2023,Female,ALL,NABTEB,ward,Kale,North West,Jigawa,Jahun,Kale,,16,11,19,23,10,0,64.7059,52.6316,42.1053,0.0
2022/2023,Female,ALL,NABTEB,ward,Kanwa,North West,Jigawa,Jahun,Kanwa,,16,11,19,23,10,4,64.7059,52.6316,42.1053,37.5
2022/2023,Female,ALL,NABTEB,ward,Balangu,North West,Jigawa,Kafin-Hausa,Balangu,,25,19,30,34,15,14,66.6667,50.0,40.0,91.6667
2022/2023,Female,ALL,NABTEB,ward,Dumadumin Toka,North West,Jigawa,Kafin-Hausa,Dumadumin Toka,,22,14,24,34,16,12,58.3333,62.5,54.1667,76.9231
2022/2023,Female,ALL,NABTEB,ward,Gafaya,North West,Jigawa,Kafin-Hausa,Gafaya,,17,10,16,23,16,9,52.6316,62.5,81.25,53.8462
2022/2023,Female,ALL,NABTEB,ward,Jabo,North West,Jigawa,Kafin-Hausa,Jabo,,17,10,16,23,16,9,52.6316,62.5,81.25,53.8462
2022/2023,Female,ALL,NABTEB,ward,Kafin Hausa,North West,Jigawa,Kafin-Hausa,Kafin Hausa,,24,21,33,45,21,11,76.9231,60.6061,51.5152,52.9412
2022/2023,Female,ALL,NABTEB,ward,Kazalewa,North West,Jigawa,Kafin-Hausa,Kazalewa,,17,16,30,34,7,6,88.8889,50.0,20.0,83.3333
2022/2023,Female,ALL,NABTEB,ward,Majawa,North West,Jigawa,Kafin-Hausa,Majawa,,16,15,29,32,7,6,88.2353,48.2759,20.6897,83.3333
2022/2023,Female,ALL,NABTEB,ward,Mezan,North West,Jigawa,Kafin-Hausa,Mezan,,17,14,23,18,4,2,77.7778,34.7826,13.0435,66.6667
2022/2023,Female,ALL,NABTEB,ward,Ruba,North West,Jigawa,Kafin-Hausa,Ruba,,17,9,15,9,0,0,50.0,26.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Sarawa,North West,Jigawa,Kafin-Hausa,Sarawa,,17,9,15,9,0,0,50.0,26.6667,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Zago,North West,Jigawa,Kafin-Hausa,Zago,,17,9,15,9,1,0,50.0,26.6667,6.6667,0.0
2022/2023,Female,ALL,NABTEB,ward,Arbus,North West,Jigawa,Kaugawa,Arbus,,12,6,11,16,6,5,46.1538,63.6364,45.4545,80.0
2022/2023,Female,ALL,NABTEB,ward,Askandu,North West,Jigawa,Kaugawa,Askandu,,12,6,11,16,6,5,46.1538,63.6364,45.4545,80.0
2022/2023,Female,ALL,NABTEB,ward,Dabuwaran,North West,Jigawa,Kaugawa,Dabuwaran,,12,6,11,16,9,6,46.1538,63.6364,63.6364,71.4286
2022/2023,Female,ALL,NABTEB,ward,Dakaiyawa,North West,Jigawa,Kaugawa,Dakaiyawa,,11,6,10,14,10,5,50.0,60.0,80.0,50.0
2022/2023,Female,ALL,NABTEB,ward,Hadin,North West,Jigawa,Kaugawa,Hadin,,7,6,10,5,2,1,75.0,20.0,20.0,50.0
2022/2023,Female,ALL,NABTEB,ward,Ja'E,North West,Jigawa,Kaugawa,Ja'E,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Jarkasa,North West,Jigawa,Kaugawa,Jarkasa,,6,5,10,5,0,0,83.3333,20.0,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Kaugama,North West,Jigawa,Kaugawa,Kaugama,,6,6,11,7,0,0,85.7143,27.2727,0.0,0
2022/2023,Female,ALL,NABTEB,ward,Marke,North West,Jigawa,Kaugawa,Marke,,6,6,10,5,1,0,85.7143,20.0,10.0,0.0
2022/2023,Female,ALL,NABTEB,ward,Unguwar Jibrin,North West,Jigawa,Kaugawa,Unguwar Jibrin,,11,6,10,14,10,5,50.0,60.0,80.0,50.0
2022/2023,Female,ALL,NABTEB,ward,Yalo,North West,Jigawa,Kaugawa,Yalo,,11,6,10,14,10,5,50.0,60.0,80.0,50.0
2022/2023,Female,ALL,NABTEB,ward,Ba'Auzini,North West,Jigawa,Kazaure,Ba'Auzini,,8,4,7,9,5,4,44.4444,57.1429,57.1429,75.0
2022/2023,Female,ALL,NABTEB,ward,Daba,North West,Jigawa,Kazaure,Daba,,8,4,7,9,6,4,44.4444,57.1429,71.4286,60.0
2022/2023,Female,ALL,NABTEB,ward,Dabaza,North West,Jigawa,Kazaure,Dabaza,,8,4,7,9,7,4,44.4444,57.1429,85.7143,50.0
