session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,Disabled,NABTEB,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NABTEB,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NABTEB,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NABTEB,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NABTEB,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NABTEB,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NECO,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NECO,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NECO,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NECO,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,0,0,0,0,96,88,0,0,0,90.625
2022/2023,Female,Disabled,NECO,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NECO,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NECO,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,0,0,0,0,90,85,0,0,0,93.3333
2022/2023,Female,Disabled,NECO,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,0,0,0,0,78,70,0,0,0,88.4615
2022/2023,Female,Disabled,NECO,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NECO,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NECO,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Female,Disabled,NECO,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NECO,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,0,0,0,0,78,70,0,0,0,88.4615
2022/2023,Female,Disabled,NECO,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Female,Disabled,NECO,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,0,0,0,0,78,70,0,0,0,88.4615
2022/2023,Female,Disabled,WAEC,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,Female,Disabled,WAEC,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,0,0,0,0,75,73,0,0,0,96.0
2022/2023,Female,Disabled,WAEC,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,0,0,0,0,75,73,0,0,0,96.0
2022/2023,Female,Disabled,WAEC,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,0,0,0,0,75,73,0,0,0,96.0
2022/2023,Female,Disabled,WAEC,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,Female,Disabled,WAEC,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,0,0,0,0,57,51,0,0,0,89.4737
2022/2023,Female,Disabled,WAEC,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,0,0,0,0,93,85,0,0,0,90.3226
2022/2023,Female,Disabled,WAEC,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,0,0,0,0,81,73,0,0,0,88.8889
2022/2023,Female,Disabled,WAEC,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,0,0,0,0,72,64,0,0,0,87.5
2022/2023,Female,Disabled,WAEC,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,0,0,0,0,81,76,0,0,0,92.5926
2022/2023,Female,Disabled,WAEC,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,0,0,0,0,93,85,0,0,0,90.3226
2022/2023,Female,Disabled,WAEC,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,0,0,0,0,93,85,0,0,0,90.3226
2022/2023,Female,Disabled,WAEC,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,0,0,0,0,78,76,0,0,0,96.1538
2022/2023,Female,Disabled,WAEC,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,Female,Disabled,WAEC,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,0,0,0,0,90,73,0,0,0,80.0
2022/2023,Male,ALL,NABTEB,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,2,3,2,0,464,399,100.0,0.0,15400.0,85.7143
2022/2023,Male,ALL,NABTEB,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,2,3,2,0,488,424,100.0,0.0,16200.0,86.4198
2022/2023,Male,ALL,NABTEB,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,2,3,2,0,500,487,100.0,0.0,16600.0,96.988
2022/2023,Male,ALL,NABTEB,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,2,3,2,0,548,493,100.0,0.0,18200.0,89.5604
2022/2023,Male,ALL,NABTEB,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,2,3,2,0,551,493,100.0,0.0,18300.0,89.071
2022/2023,Male,ALL,NABTEB,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,0,0,2,0,418,375,0,0.0,13900.0,89.2086
2022/2023,Male,ALL,NABTEB,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,2,3,2,0,569,542,100.0,0.0,18900.0,94.709
2022/2023,Male,ALL,NABTEB,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,2,3,2,0,461,424,100.0,0.0,15300.0,91.5033
2022/2023,Male,ALL,NABTEB,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,2,3,2,0,551,493,100.0,0.0,18300.0,89.071
2022/2023,Male,ALL,NABTEB,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,2,3,2,0,500,469,100.0,0.0,16600.0,93.3735
2022/2023,Male,ALL,NABTEB,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,2,3,2,0,530,469,100.0,0.0,17600.0,88.0682
2022/2023,Male,ALL,NABTEB,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,2,3,2,0,593,542,100.0,0.0,19700.0,90.8629
2022/2023,Male,ALL,NABTEB,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,2,3,2,0,593,542,100.0,0.0,19700.0,90.8629
2022/2023,Male,ALL,NABTEB,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,0,0,2,0,373,372,0,0.0,12400.0,99.1935
2022/2023,Male,ALL,NABTEB,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,2,3,2,0,569,536,100.0,0.0,18900.0,93.6508
2022/2023,Male,ALL,NECO,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,2,3,2,0,984,884,100.0,0.0,32700.0,89.2966
2022/2023,Male,ALL,NECO,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,2,3,2,0,1038,950,100.0,0.0,34500.0,91.0145
2022/2023,Male,ALL,NECO,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,2,3,2,0,924,841,100.0,0.0,30700.0,90.5537
2022/2023,Male,ALL,NECO,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,2,3,2,0,1171,1062,100.0,0.0,38900.0,90.2314
2022/2023,Male,ALL,NECO,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,2,3,2,0,1044,944,100.0,0.0,34700.0,89.9135
2022/2023,Male,ALL,NECO,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,2,3,2,0,831,772,100.0,0.0,27600.0,92.3913
2022/2023,Male,ALL,NECO,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,2,3,2,0,1090,996,100.0,0.0,36200.0,90.884
2022/2023,Male,ALL,NECO,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,2,3,2,0,960,887,100.0,0.0,31900.0,91.8495
2022/2023,Male,ALL,NECO,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,2,3,2,0,1090,1020,100.0,0.0,36200.0,93.0939
2022/2023,Male,ALL,NECO,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,2,3,2,0,1029,929,100.0,0.0,34200.0,89.7661
2022/2023,Male,ALL,NECO,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,2,3,5,6,1213,1108,100.0,50.0,20150.0,90.8189
2022/2023,Male,ALL,NECO,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,2,3,2,0,1255,1132,100.0,0.0,41700.0,89.6882
2022/2023,Male,ALL,NECO,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,2,3,2,0,1189,1086,100.0,0.0,39500.0,90.8861
2022/2023,Male,ALL,NECO,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,2,3,2,0,713,657,100.0,0.0,23700.0,91.5612
2022/2023,Male,ALL,NECO,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,2,3,2,0,1126,1014,100.0,0.0,37400.0,89.5722
2022/2023,Male,ALL,WAEC,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,2,3,5,6,1267,1180,100.0,50.0,21050.0,92.6366
2022/2023,Male,ALL,WAEC,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,5,3,5,6,1288,1204,50.0,50.0,21400.0,92.9907
2022/2023,Male,ALL,WAEC,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,2,3,5,6,1258,1207,100.0,50.0,20900.0,95.4545
2022/2023,Male,ALL,WAEC,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,5,3,5,6,1526,1456,50.0,50.0,25350.0,94.8718
2022/2023,Male,ALL,WAEC,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,5,3,5,6,1433,1335,50.0,50.0,23800.0,92.6471
2022/2023,Male,ALL,WAEC,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,2,3,2,0,1011,959,100.0,0.0,33600.0,94.3452
2022/2023,Male,ALL,WAEC,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,5,3,5,6,1397,1319,50.0,50.0,23200.0,93.9655
2022/2023,Male,ALL,WAEC,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,2,3,5,6,1231,1180,100.0,50.0,20450.0,95.3545
2022/2023,Male,ALL,WAEC,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,5,3,5,6,1433,1316,50.0,50.0,23800.0,91.3866
2022/2023,Male,ALL,WAEC,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,2,3,5,6,1231,1138,100.0,50.0,20450.0,91.9315
2022/2023,Male,ALL,WAEC,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,5,3,5,6,1342,1235,50.0,50.0,22300.0,91.4798
2022/2023,Male,ALL,WAEC,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,5,3,5,6,1562,1486,50.0,50.0,25950.0,94.605
2022/2023,Male,ALL,WAEC,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,5,3,5,6,1526,1444,50.0,50.0,25350.0,94.0828
2022/2023,Male,ALL,WAEC,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,2,3,2,0,870,793,100.0,0.0,28900.0,90.6574
2022/2023,Male,ALL,WAEC,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,5,3,5,6,1397,1301,50.0,50.0,23200.0,92.6724
2022/2023,Male,Disabled,NABTEB,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NABTEB,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,0,0,0,0,90,79,0,0,0,86.6667
2022/2023,Male,Disabled,NECO,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,0,0,0,0,90,79,0,0,0,86.6667
2022/2023,Male,Disabled,NECO,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Male,Disabled,NECO,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Male,Disabled,NECO,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,0,0,0,0,60,57,0,0,0,95.0
2022/2023,Male,Disabled,NECO,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,0,0,0,0,75,67,0,0,0,88.0
2022/2023,Male,Disabled,NECO,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,0,0,0,0,66,64,0,0,0,95.4545
2022/2023,Male,Disabled,NECO,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,0,0,0,0,90,79,0,0,0,86.6667
2022/2023,Male,Disabled,NECO,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,0,0,0,0,63,61,0,0,0,95.2381
2022/2023,Male,Disabled,NECO,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,0,0,0,0,90,82,0,0,0,90.0
2022/2023,Male,Disabled,WAEC,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,0,0,0,0,75,70,0,0,0,92.0
2022/2023,Male,Disabled,WAEC,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,0,0,0,0,90,85,0,0,0,93.3333
2022/2023,Male,Disabled,WAEC,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,0,0,0,0,90,85,0,0,0,93.3333
2022/2023,Male,Disabled,WAEC,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,0,0,0,0,90,82,0,0,0,90.0
2022/2023,Male,Disabled,WAEC,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,0,0,0,0,90,70,0,0,0,76.6667
2022/2023,Male,Disabled,WAEC,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,0,0,0,0,75,70,0,0,0,92.0
2022/2023,Male,Disabled,WAEC,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,0,0,0,0,105,100,0,0,0,94.2857
2022/2023,Male,Disabled,WAEC,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,0,0,0,0,105,100,0,0,0,94.2857
2022/2023,Male,Disabled,WAEC,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,0,0,0,0,60,51,0,0,0,85.0
2022/2023,Male,Disabled,WAEC,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,0,0,0,0,75,70,0,0,0,92.0
2022/2023,Male,Disabled,WAEC,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,0,0,0,0,75,70,0,0,0,92.0
2022/2023,Male,Disabled,WAEC,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,0,0,0,0,105,103,0,0,0,97.1429
2022/2023,Male,Disabled,WAEC,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,0,0,0,0,75,70,0,0,0,92.0
