session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,NABTEB,ward,Egbu,South East,Imo,Owerri North,Egbu,,216,185,257,227,172,142,77.116,38.8571,54.8571,82.2917
2022/2023,Female,ALL,NABTEB,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,204,175,255,225,163,139,77.0764,38.7931,52.2989,84.6154
2022/2023,Female,ALL,NABTEB,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,193,167,247,218,163,152,77.2727,38.8724,54.0059,92.8571
2022/2023,Female,ALL,NABTEB,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,220,189,277,245,191,170,77.2308,38.8889,56.6138,88.3178
2022/2023,Female,ALL,NECO,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,354,271,438,383,304,276,68.6424,38.526,56.9514,90.2941
2022/2023,Female,ALL,NECO,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,300,231,364,318,242,230,68.9189,38.5081,54.4355,94.8148
2022/2023,Female,ALL,NECO,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,258,197,324,282,233,214,68.5864,38.2353,58.8235,91.5385
2022/2023,Female,ALL,NECO,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,374,287,465,401,302,292,68.8969,38.0126,53.3123,96.1538
2022/2023,Female,ALL,NECO,ward,Aku,South East,Imo,Okigwe,Aku,,295,226,385,337,272,250,68.8073,38.4762,57.9048,91.4474
2022/2023,Female,ALL,NECO,ward,Amuro,South East,Imo,Okigwe,Amuro,,429,328,529,463,333,307,68.612,38.6111,51.6667,91.6667
2022/2023,Female,ALL,NECO,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,395,302,491,428,324,300,68.6644,38.4155,54.1106,91.989
2022/2023,Female,ALL,NECO,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,406,311,491,431,306,276,68.6667,38.7145,51.1211,89.7661
2022/2023,Female,ALL,NECO,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,401,307,522,460,363,333,68.6341,38.8186,57.1027,91.133
2022/2023,Female,ALL,NECO,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,301,231,378,328,249,232,68.764,38.2524,53.9806,92.8058
2022/2023,Female,ALL,NECO,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,313,240,401,352,302,292,68.6825,38.6447,61.9048,96.1538
2022/2023,Female,ALL,NECO,ward,Egbu,South East,Imo,Owerri North,Egbu,,382,292,462,401,310,276,68.6726,38.3148,55.0079,88.7283
2022/2023,Female,ALL,NECO,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,383,293,476,415,333,309,68.7279,38.3667,57.319,92.2043
2022/2023,Female,ALL,NECO,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,338,259,416,365,279,267,68.6,38.6243,55.0265,95.1923
2022/2023,Female,ALL,NECO,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,423,324,535,465,381,360,68.8,38.2716,58.4362,93.8967
2022/2023,Female,ALL,WAEC,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,463,383,570,495,406,379,74.269,38.2732,58.5052,92.7313
2022/2023,Female,ALL,WAEC,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,378,313,462,401,308,283,74.2397,38.3148,54.69,91.5698
2022/2023,Female,ALL,WAEC,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,368,305,457,398,317,298,74.4485,38.3628,56.8218,93.5028
2022/2023,Female,ALL,WAEC,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,475,393,597,520,397,369,74.111,38.3764,54.6125,92.3423
2022/2023,Female,ALL,WAEC,ward,Aku,South East,Imo,Okigwe,Aku,,398,329,496,430,345,333,74.1497,38.2222,57.1852,95.8549
2022/2023,Female,ALL,WAEC,ward,Amuro,South East,Imo,Okigwe,Amuro,,559,463,692,601,442,411,74.3341,38.3227,52.4416,92.5101
2022/2023,Female,ALL,WAEC,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,520,430,641,558,419,388,74.1222,38.3734,53.6082,92.094
2022/2023,Female,ALL,WAEC,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,578,478,703,610,499,477,74.152,38.2445,58.3072,94.9821
2022/2023,Female,ALL,WAEC,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,511,422,662,573,506,477,74.0741,38.1375,62.7494,93.6396
2022/2023,Female,ALL,WAEC,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,402,333,505,440,367,338,74.2857,38.3721,59.593,91.7073
2022/2023,Female,ALL,WAEC,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,422,349,539,466,426,397,74.1987,38.1471,64.8501,92.6471
2022/2023,Female,ALL,WAEC,ward,Egbu,South East,Imo,Owerri North,Egbu,,472,390,580,503,360,331,74.212,38.2278,50.8861,91.5423
2022/2023,Female,ALL,WAEC,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,511,422,635,551,412,395,74.0741,38.2659,53.1792,95.4348
2022/2023,Female,ALL,WAEC,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,445,369,570,496,403,377,74.3161,38.3526,57.9151,93.1111
2022/2023,Female,ALL,WAEC,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,531,439,672,583,499,459,74.1401,38.2096,60.917,91.3978
2022/2023,Female,Disabled,NABTEB,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,16,14,20,20,19,17,79.1667,44.4444,77.7778,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,16,14,20,20,26,22,79.1667,44.4444,107.4074,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,16,14,20,20,26,22,79.1667,44.4444,107.4074,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,18,16,23,22,19,17,77.7778,40.625,65.625,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Aku,South East,Imo,Okigwe,Aku,,16,14,20,20,26,22,79.1667,44.4444,107.4074,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Amuro,South East,Imo,Okigwe,Amuro,,18,16,23,22,19,17,77.7778,40.625,65.625,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,18,16,22,22,26,22,77.7778,43.3333,96.6667,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,18,16,22,22,19,17,77.7778,43.3333,70.0,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,18,16,23,22,26,22,77.7778,40.625,90.625,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,16,14,20,20,19,17,79.1667,44.4444,77.7778,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,16,14,20,20,26,22,79.1667,44.4444,107.4074,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Egbu,South East,Imo,Owerri North,Egbu,,18,15,22,22,26,22,76.9231,43.3333,96.6667,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,18,15,22,22,26,22,76.9231,43.3333,96.6667,86.2069
2022/2023,Female,Disabled,NABTEB,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,16,14,20,20,19,17,79.1667,44.4444,77.7778,90.4762
2022/2023,Female,Disabled,NABTEB,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,16,14,20,20,26,22,79.1667,44.4444,107.4074,86.2069
2022/2023,Female,Disabled,NECO,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,25,19,33,28,21,18,67.5676,37.7778,51.1111,86.9565
2022/2023,Female,Disabled,NECO,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,28,22,35,28,21,20,69.0476,36.1702,48.9362,95.6522
2022/2023,Female,Disabled,NECO,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,20,15,27,22,21,20,68.9655,35.1351,62.1622,95.6522
2022/2023,Female,Disabled,NECO,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,30,23,36,28,21,20,68.8889,34.6939,46.9388,95.6522
2022/2023,Female,Disabled,NECO,ward,Aku,South East,Imo,Okigwe,Aku,,21,16,29,25,21,18,67.7419,37.5,57.5,86.9565
2022/2023,Female,Disabled,NECO,ward,Amuro,South East,Imo,Okigwe,Amuro,,33,25,43,40,21,20,67.3469,41.3793,39.6552,95.6522
2022/2023,Female,Disabled,NECO,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,34,26,41,35,21,20,68.6275,37.5,41.0714,95.6522
2022/2023,Female,Disabled,NECO,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,34,26,40,37,23,22,70.0,40.7407,48.1481,96.1538
2022/2023,Female,Disabled,NECO,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,32,25,40,38,21,20,68.75,41.8182,41.8182,95.6522
2022/2023,Female,Disabled,NECO,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,21,16,31,25,21,20,67.7419,35.7143,54.7619,95.6522
2022/2023,Female,Disabled,NECO,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,23,17,32,28,21,20,67.6471,39.5349,53.4884,95.6522
2022/2023,Female,Disabled,NECO,ward,Egbu,South East,Imo,Owerri North,Egbu,,32,24,37,32,21,18,68.0851,37.2549,45.098,86.9565
2022/2023,Female,Disabled,NECO,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,28,21,32,27,21,20,68.2927,36.3636,52.2727,95.6522
2022/2023,Female,Disabled,NECO,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,28,21,33,28,21,20,68.2927,37.7778,51.1111,95.6522
2022/2023,Female,Disabled,NECO,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,30,23,37,32,21,21,68.1818,37.2549,47.0588,95.8333
2022/2023,Female,Disabled,WAEC,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,32,27,39,33,21,18,75.0,37.7358,43.3962,86.9565
2022/2023,Female,Disabled,WAEC,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,32,27,37,32,21,18,75.0,37.2549,45.098,86.9565
2022/2023,Female,Disabled,WAEC,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,30,26,40,33,26,23,75.5556,37.037,53.7037,89.6552
2022/2023,Female,Disabled,WAEC,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,39,32,47,40,26,23,75.4386,37.5,45.3125,89.6552
2022/2023,Female,Disabled,WAEC,ward,Aku,South East,Imo,Okigwe,Aku,,29,24,37,32,26,23,74.4186,37.2549,56.8627,89.6552
2022/2023,Female,Disabled,WAEC,ward,Amuro,South East,Imo,Okigwe,Amuro,,45,38,54,47,30,30,75.7576,37.8378,45.9459,97.0588
2022/2023,Female,Disabled,WAEC,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,45,37,54,47,26,25,74.2424,37.8378,39.1892,96.5517
2022/2023,Female,Disabled,WAEC,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,44,36,57,48,36,35,73.8462,37.6623,51.9481,97.5
2022/2023,Female,Disabled,WAEC,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,44,36,59,50,30,30,73.8462,37.5,42.5,97.0588
2022/2023,Female,Disabled,WAEC,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,26,22,32,27,21,18,74.359,37.2093,53.4884,86.9565
2022/2023,Female,Disabled,WAEC,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,32,27,41,35,26,23,75.0,37.5,51.7857,89.6552
2022/2023,Female,Disabled,WAEC,ward,Egbu,South East,Imo,Owerri North,Egbu,,41,34,51,43,21,18,75.0,37.1429,32.8571,86.9565
2022/2023,Female,Disabled,WAEC,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,35,29,45,38,26,25,75.0,37.7049,47.541,96.5517
2022/2023,Female,Disabled,WAEC,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,34,29,43,37,26,25,74.5098,37.931,50.0,96.5517
2022/2023,Female,Disabled,WAEC,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,37,31,48,40,30,30,74.5455,36.9231,52.3077,97.0588
2022/2023,Male,ALL,NABTEB,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,183,158,218,193,156,154,77.1218,39.0572,58.5859,98.2759
2022/2023,Male,ALL,NABTEB,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,172,147,206,182,166,154,76.7717,38.79,66.1922,91.9355
2022/2023,Male,ALL,NABTEB,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,143,122,181,160,116,110,76.7773,39.0244,52.8455,93.8462
2022/2023,Male,ALL,NABTEB,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,189,161,236,208,188,165,76.7025,38.9408,65.4206,87.1429
2022/2023,Male,ALL,NABTEB,ward,Aku,South East,Imo,Okigwe,Aku,,172,147,214,188,156,131,76.7717,38.8316,59.7938,83.908
2022/2023,Male,ALL,NABTEB,ward,Amuro,South East,Imo,Okigwe,Amuro,,220,188,271,237,209,184,76.6871,38.4824,63.4146,87.6068
2022/2023,Male,ALL,NABTEB,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,210,179,265,233,199,175,76.7742,38.7812,61.4958,87.8378
2022/2023,Male,ALL,NABTEB,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,189,163,239,212,177,154,77.1429,38.9571,60.7362,86.3636
2022/2023,Male,ALL,NABTEB,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,198,170,260,228,220,195,76.7918,38.7006,69.4915,88.2114
2022/2023,Male,ALL,NABTEB,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,175,151,222,198,199,175,77.2201,39.404,73.5099,87.8378
2022/2023,Male,ALL,NABTEB,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,162,139,210,187,199,186,76.6667,39.1608,77.6224,93.2432
2022/2023,Male,ALL,NABTEB,ward,Egbu,South East,Imo,Owerri North,Egbu,,197,170,244,215,143,110,77.0548,38.7387,48.048,76.25
2022/2023,Male,ALL,NABTEB,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,214,183,254,223,157,142,76.6562,38.7283,50.8671,89.7727
2022/2023,Male,ALL,NABTEB,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,183,157,234,207,188,165,76.7528,38.8715,65.8307,87.1429
2022/2023,Male,ALL,NABTEB,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,206,176,260,228,209,186,76.6447,38.7006,66.1017,88.4615
2022/2023,Male,ALL,NECO,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,367,281,465,403,361,326,68.8192,38.2306,63.8231,89.604
2022/2023,Male,ALL,NECO,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,311,239,382,335,272,260,68.913,38.5797,58.3493,95.0658
2022/2023,Male,ALL,NECO,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,232,179,280,240,213,192,69.0962,37.6963,62.3037,89.4958
2022/2023,Male,ALL,NECO,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,335,257,408,358,310,280,68.8889,38.6691,62.2302,89.8844
2022/2023,Male,ALL,NECO,ward,Aku,South East,Imo,Okigwe,Aku,,319,245,404,355,317,289,68.8559,38.657,64.2468,90.678
2022/2023,Male,ALL,NECO,ward,Amuro,South East,Imo,Okigwe,Amuro,,408,314,502,438,344,317,68.8742,38.4503,56.1404,91.6667
2022/2023,Male,ALL,NECO,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,404,310,505,440,388,360,68.7291,38.3721,63.0814,92.1659
2022/2023,Male,ALL,NECO,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,355,273,437,385,318,298,68.9524,38.8235,59.8319,92.9775
2022/2023,Male,ALL,NECO,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,375,287,471,411,378,356,68.7726,38.5335,65.8346,93.8389
2022/2023,Male,ALL,NECO,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,301,231,377,327,299,278,68.764,38.1323,64.9805,92.515
2022/2023,Male,ALL,NECO,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,316,242,422,367,360,338,68.7366,38.2609,69.913,93.5323
2022/2023,Male,ALL,NECO,ward,Egbu,South East,Imo,Owerri North,Egbu,,345,265,415,362,299,289,68.8235,38.4071,59.115,96.1078
2022/2023,Male,ALL,NECO,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,398,305,507,441,370,349,68.8776,38.4058,60.0,93.7198
2022/2023,Male,ALL,NECO,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,333,256,421,367,326,309,68.9024,38.3944,63.5253,94.2308
2022/2023,Male,ALL,NECO,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,388,298,476,416,388,358,68.8153,38.5208,66.8721,91.7051
2022/2023,Male,ALL,WAEC,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,471,388,586,511,463,437,73.9943,38.4712,64.9123,93.8224
2022/2023,Male,ALL,WAEC,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,398,329,485,421,354,331,74.1935,38.3333,60.0,92.9293
2022/2023,Male,ALL,WAEC,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,324,268,408,355,331,322,74.1127,38.3094,66.5468,96.7568
2022/2023,Male,ALL,WAEC,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,440,364,554,480,424,398,74.1935,38.1963,62.8647,93.4599
2022/2023,Male,ALL,WAEC,ward,Aku,South East,Imo,Okigwe,Aku,,408,337,501,436,426,400,74.1294,38.3602,69.6925,93.4874
2022/2023,Male,ALL,WAEC,ward,Amuro,South East,Imo,Okigwe,Amuro,,566,467,687,596,463,424,74.0741,38.2479,55.3419,90.9266
2022/2023,Male,ALL,WAEC,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,517,426,637,553,465,425,73.9529,38.2488,59.9078,90.9615
2022/2023,Male,ALL,WAEC,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,477,395,609,528,483,452,74.221,38.1928,65.0602,92.963
2022/2023,Male,ALL,WAEC,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,521,431,676,588,576,528,74.1894,38.3279,69.924,91.1491
2022/2023,Male,ALL,WAEC,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,412,341,534,463,415,391,74.22,38.1868,63.7363,93.75
2022/2023,Male,ALL,WAEC,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,418,345,520,450,444,416,74.11,38.1356,70.0565,93.3468
2022/2023,Male,ALL,WAEC,ward,Egbu,South East,Imo,Owerri North,Egbu,,451,372,549,476,401,384,74.063,38.2353,59.893,95.3125
2022/2023,Male,ALL,WAEC,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,500,413,623,545,481,443,74.1543,38.5613,63.4434,91.4498
2022/2023,Male,ALL,WAEC,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,422,349,526,456,404,377,74.1987,38.2682,63.1285,92.6991
2022/2023,Male,ALL,WAEC,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,492,406,613,531,524,497,74.1403,38.2036,70.1796,94.3686
2022/2023,Male,Disabled,NABTEB,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,16,14,19,18,23,21,78.2609,42.3077,100.0,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,17,14,19,18,23,21,76.0,42.3077,100.0,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,14,12,18,17,8,7,76.1905,41.6667,37.5,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,18,15,21,20,23,21,76.9231,41.3793,89.6552,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Aku,South East,Imo,Okigwe,Aku,,16,14,19,18,15,13,78.2609,42.3077,65.3846,88.2353
2022/2023,Male,Disabled,NABTEB,ward,Amuro,South East,Imo,Okigwe,Amuro,,20,17,23,22,23,21,75.8621,41.9355,83.871,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Amaifeke,South East,Imo,Orlu,Amaifeke,,18,16,23,22,23,21,77.7778,40.625,81.25,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Ebenese/Umueze/Nnachi Ihioma,South East,Imo,Orlu,Ebenese/Umueze/Nnachi Ihioma,,14,12,18,17,23,21,76.1905,41.6667,108.3333,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Eziachi/Amike,South East,Imo,Orlu,Eziachi/Amike,,18,15,21,20,30,27,74.0741,41.3793,117.2414,88.2353
2022/2023,Male,Disabled,NABTEB,ward,Agbala/Obube/Ulakwo,South East,Imo,Owerri North,Agbala/Obube/Ulakwo,,16,14,19,18,30,27,78.2609,42.3077,130.7692,88.2353
2022/2023,Male,Disabled,NABTEB,ward,Awaka/Ihitte-Ogada,South East,Imo,Owerri North,Awaka/Ihitte-Ogada,,14,12,18,17,30,27,76.1905,41.6667,141.6667,88.2353
2022/2023,Male,Disabled,NABTEB,ward,Egbu,South East,Imo,Owerri North,Egbu,,16,14,19,18,8,7,75.0,42.3077,34.6154,88.8889
2022/2023,Male,Disabled,NABTEB,ward,Amakohia-Ubi/Ndegwu Ohii,South East,Imo,Owerri West,Amakohia-Ubi/Ndegwu Ohii,,18,15,19,18,15,13,76.9231,42.3077,65.3846,88.2353
2022/2023,Male,Disabled,NABTEB,ward,Avu/Oforola,South East,Imo,Owerri West,Avu/Oforola,,14,12,18,17,23,21,76.1905,41.6667,108.3333,88.4615
2022/2023,Male,Disabled,NABTEB,ward,Emeabiam/Okolochi,South East,Imo,Owerri West,Emeabiam/Okolochi,,16,14,19,18,30,27,78.2609,42.3077,130.7692,88.2353
2022/2023,Male,Disabled,NECO,ward,Amuzu,South East,Imo,Aboh Mbaise,Amuzu,,24,19,32,25,26,22,69.4444,34.8837,67.4419,86.2069
2022/2023,Male,Disabled,NECO,ward,Enyiogugu,South East,Imo,Aboh Mbaise,Enyiogugu,,27,21,35,32,26,22,70.0,39.5833,60.4167,86.2069
2022/2023,Male,Disabled,NECO,ward,Ibeku,South East,Imo,Aboh Mbaise,Ibeku,,20,15,22,18,19,17,68.9655,36.6667,70.0,90.4762
2022/2023,Male,Disabled,NECO,ward,Agbobu,South East,Imo,Okigwe,Agbobu,,30,23,35,32,26,22,70.4545,39.5833,60.4167,86.2069
2022/2023,Male,Disabled,NECO,ward,Aku,South East,Imo,Okigwe,Aku,,23,18,29,25,26,22,70.5882,37.5,72.5,86.2069
2022/2023,Male,Disabled,NECO,ward,Amuro,South East,Imo,Okigwe,Amuro,,32,25,38,33,26,22,70.2128,38.4615,55.7692,86.2069
