session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,University,zone,South West,South West,,,,,843,679,740,1218,1117,8,164,0,0,101,1.6
2022/2023,Female,Disabled,NECO,College of Education,zone,North Central,North Central,,,,,574,460,538,244,221,2,114,0,294,23,1.8
2022/2023,Female,Disabled,NECO,College of Education,zone,North East,North East,,,,,951,762,873,182,170,1,189,0,691,12,1.8
2022/2023,Female,Disabled,NECO,College of Education,zone,North West,North West,,,,,1764,1416,1650,246,225,2,348,0,1404,21,1.8
2022/2023,Female,Disabled,NECO,College of Education,zone,South East,South East,,,,,458,367,434,108,101,1,91,0,326,7,1.8
2022/2023,Female,Disabled,NECO,College of Education,zone,South South,South South,,,,,566,453,536,76,71,0,113,0,460,5,1.8
2022/2023,Female,Disabled,NECO,College of Education,zone,South West,South West,,,,,1408,1128,1329,355,317,3,280,0,974,38,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,zone,North Central,North Central,,,,,563,452,522,198,180,1,111,0,324,18,1.6
2022/2023,Female,Disabled,NECO,Polytechnic,zone,North East,North East,,,,,882,706,827,85,80,0,176,0,742,5,1.6000000000000003
2022/2023,Female,Disabled,NECO,Polytechnic,zone,North West,North West,,,,,1404,1126,1295,160,145,1,278,0,1135,15,1.6
2022/2023,Female,Disabled,NECO,Polytechnic,zone,South East,South East,,,,,477,383,443,115,108,1,94,0,328,7,1.6000000000000003
2022/2023,Female,Disabled,NECO,Polytechnic,zone,South South,South South,,,,,553,444,516,129,120,1,109,0,387,9,1.6
2022/2023,Female,Disabled,NECO,Polytechnic,zone,South West,South West,,,,,1346,1077,1268,396,359,3,269,0,872,37,1.6
2022/2023,Female,Disabled,NECO,University,zone,North Central,North Central,,,,,557,446,516,1060,962,8,111,0,0,98,1.5
2022/2023,Female,Disabled,NECO,University,zone,North East,North East,,,,,797,639,722,620,577,3,158,0,102,43,1.5
2022/2023,Female,Disabled,NECO,University,zone,North West,North West,,,,,1867,1496,1704,706,646,5,371,0,998,60,1.5
2022/2023,Female,Disabled,NECO,University,zone,South East,South East,,,,,509,409,473,1177,1093,7,100,0,0,84,1.5
2022/2023,Female,Disabled,NECO,University,zone,South South,South South,,,,,530,425,501,1111,1033,6,105,0,0,78,1.5
2022/2023,Female,Disabled,NECO,University,zone,South West,South West,,,,,1355,1086,1261,1190,1063,10,269,0,71,127,1.5
2022/2023,Female,Disabled,WAEC,College of Education,zone,North Central,North Central,,,,,754,601,704,276,259,1,153,0,428,17,1.8
2022/2023,Female,Disabled,WAEC,College of Education,zone,North East,North East,,,,,1250,998,1158,186,170,1,252,0,972,16,1.8
2022/2023,Female,Disabled,WAEC,College of Education,zone,North West,North West,,,,,2329,1859,2174,263,244,2,470,0,1911,19,1.8
2022/2023,Female,Disabled,WAEC,College of Education,zone,South East,South East,,,,,598,477,560,116,108,1,121,0,444,8,1.8
2022/2023,Female,Disabled,WAEC,College of Education,zone,South South,South South,,,,,743,593,699,88,81,1,150,0,611,7,1.8
2022/2023,Female,Disabled,WAEC,College of Education,zone,South West,South West,,,,,1824,1456,1672,396,378,1,368,0,1276,18,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,zone,North Central,North Central,,,,,739,590,677,218,204,1,149,0,459,14,1.6
2022/2023,Female,Disabled,WAEC,Polytechnic,zone,North East,North East,,,,,1136,906,1056,100,90,1,230,0,956,10,1.6000000000000003
2022/2023,Female,Disabled,WAEC,Polytechnic,zone,North West,North West,,,,,1838,1461,1681,188,176,1,377,0,1493,12,1.6
2022/2023,Female,Disabled,WAEC,Polytechnic,zone,South East,South East,,,,,618,492,568,131,119,1,126,0,437,12,1.6000000000000003
2022/2023,Female,Disabled,WAEC,Polytechnic,zone,South South,South South,,,,,733,585,676,147,136,1,148,0,529,11,1.6
2022/2023,Female,Disabled,WAEC,Polytechnic,zone,South West,South West,,,,,1747,1391,1624,439,417,2,356,0,1185,22,1.6
2022/2023,Female,Disabled,WAEC,University,zone,North Central,North Central,,,,,726,579,668,1191,1117,6,147,0,0,74,1.5
2022/2023,Female,Disabled,WAEC,University,zone,North East,North East,,,,,1052,839,973,717,653,5,213,0,256,64,1.5
2022/2023,Female,Disabled,WAEC,University,zone,North West,North West,,,,,2473,1968,2276,773,722,4,505,0,1503,51,1.5
2022/2023,Female,Disabled,WAEC,University,zone,South East,South East,,,,,670,533,612,1393,1263,10,137,0,0,130,1.5
2022/2023,Female,Disabled,WAEC,University,zone,South South,South South,,,,,698,556,639,1276,1190,7,142,0,0,86,1.5
2022/2023,Female,Disabled,WAEC,University,zone,South West,South West,,,,,1773,1412,1624,1293,1222,6,361,0,331,71,1.5
2022/2023,Male,ALL,NABTEB,College of Education,zone,North Central,North Central,,,,,4099,3279,3778,1557,1423,11,820,0,2221,134,1.8
2022/2023,Male,ALL,NABTEB,College of Education,zone,North East,North East,,,,,6960,5567,6408,980,910,6,1393,0,5428,70,1.8
2022/2023,Male,ALL,NABTEB,College of Education,zone,North West,North West,,,,,13532,10826,12629,1438,1320,9,2706,0,11191,118,1.8
2022/2023,Male,ALL,NABTEB,College of Education,zone,South East,South East,,,,,2899,2319,2702,666,601,5,580,0,2036,65,1.8
2022/2023,Male,ALL,NABTEB,College of Education,zone,South South,South South,,,,,3675,2940,3420,509,459,4,735,0,2911,50,1.8
2022/2023,Male,ALL,NABTEB,College of Education,zone,South West,South West,,,,,8394,6717,7719,2531,2323,17,1677,0,5188,208,1.8
2022/2023,Male,ALL,NABTEB,Polytechnic,zone,North Central,North Central,,,,,3931,3145,3644,1324,1184,11,786,0,2320,140,1.7
2022/2023,Male,ALL,NABTEB,Polytechnic,zone,North East,North East,,,,,6274,5019,5800,515,474,3,1255,0,5285,41,1.7
2022/2023,Male,ALL,NABTEB,Polytechnic,zone,North West,North West,,,,,10368,8299,9492,1023,938,7,2069,0,8469,85,1.7
2022/2023,Male,ALL,NABTEB,Polytechnic,zone,South East,South East,,,,,2870,2296,2634,732,663,6,574,0,1902,69,1.7
2022/2023,Male,ALL,NABTEB,Polytechnic,zone,South South,South South,,,,,3625,2901,3356,867,789,6,724,0,2489,78,1.7
2022/2023,Male,ALL,NABTEB,Polytechnic,zone,South West,South West,,,,,7769,6216,7323,2743,2468,22,1553,0,4580,275,1.7
2022/2023,Male,ALL,NABTEB,University,zone,North Central,North Central,,,,,3973,3181,3668,6777,6117,53,792,0,0,660,1.6
2022/2023,Male,ALL,NABTEB,University,zone,North East,North East,,,,,5730,4584,5279,3686,3329,29,1146,0,1593,357,1.6000000000000003
2022/2023,Male,ALL,NABTEB,University,zone,North West,North West,,,,,14075,11262,12872,4313,3979,27,2813,0,8559,334,1.6
2022/2023,Male,ALL,NABTEB,University,zone,South East,South East,,,,,3093,2475,2869,7279,6555,58,618,0,0,724,1.6
2022/2023,Male,ALL,NABTEB,University,zone,South South,South South,,,,,3403,2722,3129,7679,6917,61,681,0,0,762,1.6
2022/2023,Male,ALL,NABTEB,University,zone,South West,South West,,,,,8190,6550,7496,8276,7497,62,1640,0,0,779,1.6
2022/2023,Male,ALL,NECO,College of Education,zone,North Central,North Central,,,,,7615,6091,7028,3044,2789,20,1524,0,3984,255,1.8
2022/2023,Male,ALL,NECO,College of Education,zone,North East,North East,,,,,12898,10318,11805,1902,1746,12,2580,0,9903,156,1.8
2022/2023,Male,ALL,NECO,College of Education,zone,North West,North West,,,,,25491,20392,23673,2797,2545,20,5099,0,20876,252,1.8
2022/2023,Male,ALL,NECO,College of Education,zone,South East,South East,,,,,5439,4352,5023,1437,1324,9,1087,0,3586,113,1.8
2022/2023,Male,ALL,NECO,College of Education,zone,South South,South South,,,,,6976,5580,6432,1014,933,6,1396,0,5418,81,1.8
2022/2023,Male,ALL,NECO,College of Education,zone,South West,South West,,,,,15674,12539,14381,4878,4410,37,3135,0,9503,468,1.8
2022/2023,Male,ALL,NECO,Polytechnic,zone,North Central,North Central,,,,,7383,5907,6770,2562,2354,17,1476,0,4208,208,1.6
2022/2023,Male,ALL,NECO,Polytechnic,zone,North East,North East,,,,,12045,9636,11183,1041,955,7,2409,0,10142,86,1.6000000000000003
2022/2023,Male,ALL,NECO,Polytechnic,zone,North West,North West,,,,,19551,15641,17862,1969,1804,13,3910,0,15893,165,1.6
2022/2023,Male,ALL,NECO,Polytechnic,zone,South East,South East,,,,,5323,4259,4860,1593,1481,9,1064,0,3267,112,1.6000000000000003
2022/2023,Male,ALL,NECO,Polytechnic,zone,South South,South South,,,,,6732,5385,6221,1769,1635,11,1347,0,4452,134,1.6
2022/2023,Male,ALL,NECO,Polytechnic,zone,South West,South West,,,,,14569,11655,13559,5307,4805,40,2914,0,8252,502,1.6
2022/2023,Male,ALL,NECO,University,zone,North Central,North Central,,,,,7483,5986,6854,13231,12196,83,1497,0,0,1035,1.5
2022/2023,Male,ALL,NECO,University,zone,North East,North East,,,,,10634,8510,9767,7182,6589,47,2124,0,2585,593,1.5
2022/2023,Male,ALL,NECO,University,zone,North West,North West,,,,,26359,21085,24143,8365,7613,60,5274,0,15778,752,1.5
2022/2023,Male,ALL,NECO,University,zone,South East,South East,,,,,5762,4610,5284,16231,15047,95,1152,0,0,1184,1.5
2022/2023,Male,ALL,NECO,University,zone,South South,South South,,,,,6349,5080,5781,15156,14010,92,1269,0,0,1146,1.5
2022/2023,Male,ALL,NECO,University,zone,South West,South West,,,,,15309,12245,13908,16049,14633,113,3064,0,0,1416,1.5
2022/2023,Male,ALL,WAEC,College of Education,zone,North Central,North Central,,,,,10097,8077,9345,4265,3952,25,2020,0,5080,313,1.8
2022/2023,Male,ALL,WAEC,College of Education,zone,North East,North East,,,,,16920,13536,15475,2554,2341,17,3384,0,12921,213,1.8
2022/2023,Male,ALL,WAEC,College of Education,zone,North West,North West,,,,,33400,26717,31075,3842,3560,23,6683,0,27233,282,1.8
2022/2023,Male,ALL,WAEC,College of Education,zone,South East,South East,,,,,7169,5734,6649,1919,1776,11,1435,0,4730,143,1.8
2022/2023,Male,ALL,WAEC,College of Education,zone,South South,South South,,,,,9134,7307,8425,1411,1300,9,1827,0,7014,111,1.8
2022/2023,Male,ALL,WAEC,College of Education,zone,South West,South West,,,,,20595,16476,18909,6310,5901,33,4119,0,12599,409,1.8
2022/2023,Male,ALL,WAEC,Polytechnic,zone,North Central,North Central,,,,,9580,7664,8770,3501,3252,20,1916,0,5269,249,1.6
2022/2023,Male,ALL,WAEC,Polytechnic,zone,North East,North East,,,,,15669,12535,14523,1394,1285,9,3134,0,13129,109,1.6000000000000003
2022/2023,Male,ALL,WAEC,Polytechnic,zone,North West,North West,,,,,25559,20450,23410,2700,2491,17,5109,0,20710,209,1.6
2022/2023,Male,ALL,WAEC,Polytechnic,zone,South East,South East,,,,,6960,5568,6338,2042,1881,13,1392,0,4296,161,1.6000000000000003
2022/2023,Male,ALL,WAEC,Polytechnic,zone,South South,South South,,,,,8796,7037,8133,2378,2186,15,1759,0,5755,192,1.6
2022/2023,Male,ALL,WAEC,Polytechnic,zone,South West,South West,,,,,19321,15458,17931,6898,6430,37,3863,0,11033,468,1.6
2022/2023,Male,ALL,WAEC,University,zone,North Central,North Central,,,,,9876,7899,9057,18448,17048,112,1977,0,0,1400,1.5
2022/2023,Male,ALL,WAEC,University,zone,North East,North East,,,,,14232,11385,13013,9888,9105,63,2847,0,3125,783,1.5
2022/2023,Male,ALL,WAEC,University,zone,North West,North West,,,,,34991,27990,31904,11790,10901,71,7001,0,20114,889,1.5
2022/2023,Male,ALL,WAEC,University,zone,South East,South East,,,,,7564,6051,6952,21025,19364,133,1513,0,0,1661,1.5
2022/2023,Male,ALL,WAEC,University,zone,South South,South South,,,,,8407,6725,7632,20550,18943,129,1682,0,0,1607,1.5
2022/2023,Male,ALL,WAEC,University,zone,South West,South West,,,,,20150,16120,18345,20724,19379,108,4030,0,0,1345,1.5
2022/2023,Male,Disabled,NABTEB,College of Education,zone,North Central,North Central,,,,,358,288,327,189,172,1,70,0,138,17,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,zone,North East,North East,,,,,607,488,549,75,69,0,119,0,474,6,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,zone,North West,North West,,,,,1225,987,1115,143,131,1,238,0,972,12,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,zone,South East,South East,,,,,246,198,220,95,84,1,48,0,125,11,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,zone,South South,South South,,,,,327,263,293,67,60,1,64,0,226,7,1.8
2022/2023,Male,Disabled,NABTEB,College of Education,zone,South West,South West,,,,,736,593,653,334,304,2,143,0,319,30,1.8
2022/2023,Male,Disabled,NABTEB,Polytechnic,zone,North Central,North Central,,,,,346,278,312,163,149,1,68,0,149,14,1.7
2022/2023,Male,Disabled,NABTEB,Polytechnic,zone,North East,North East,,,,,553,444,503,42,39,0,109,0,461,3,1.7
2022/2023,Male,Disabled,NABTEB,Polytechnic,zone,North West,North West,,,,,907,731,822,108,97,1,176,0,714,11,1.7
2022/2023,Male,Disabled,NABTEB,Polytechnic,zone,South East,South East,,,,,260,210,231,98,90,1,50,0,133,8,1.7
2022/2023,Male,Disabled,NABTEB,Polytechnic,zone,South South,South South,,,,,320,257,284,122,111,1,63,0,162,11,1.7
2022/2023,Male,Disabled,NABTEB,Polytechnic,zone,South West,South West,,,,,684,551,616,364,327,3,133,0,252,37,1.7
2022/2023,Male,Disabled,NABTEB,University,zone,North Central,North Central,,,,,354,285,318,812,745,5,69,0,0,67,1.6
2022/2023,Male,Disabled,NABTEB,University,zone,North East,North East,,,,,525,422,476,249,234,1,103,0,227,15,1.6000000000000003
2022/2023,Male,Disabled,NABTEB,University,zone,North West,North West,,,,,1242,1000,1129,449,404,4,242,0,680,45,1.6
2022/2023,Male,Disabled,NABTEB,University,zone,South East,South East,,,,,266,214,239,992,912,6,52,0,0,80,1.6
2022/2023,Male,Disabled,NABTEB,University,zone,South South,South South,,,,,301,242,265,1043,945,8,59,0,0,98,1.6
2022/2023,Male,Disabled,NABTEB,University,zone,South West,South West,,,,,710,572,633,1071,976,8,138,0,0,95,1.6
2022/2023,Male,Disabled,NECO,College of Education,zone,North Central,North Central,,,,,598,479,555,236,213,2,119,0,319,23,1.8
2022/2023,Male,Disabled,NECO,College of Education,zone,North East,North East,,,,,1004,805,912,152,141,1,199,0,760,11,1.8
2022/2023,Male,Disabled,NECO,College of Education,zone,North West,North West,,,,,1951,1566,1814,218,199,2,385,0,1596,19,1.8
2022/2023,Male,Disabled,NECO,College of Education,zone,South East,South East,,,,,419,336,392,102,95,1,83,0,290,7,1.8
2022/2023,Male,Disabled,NECO,College of Education,zone,South South,South South,,,,,529,424,496,76,71,0,105,0,420,5,1.8
2022/2023,Male,Disabled,NECO,College of Education,zone,South West,South West,,,,,1240,993,1146,360,324,3,247,0,786,36,1.8
2022/2023,Male,Disabled,NECO,Polytechnic,zone,North Central,North Central,,,,,583,468,542,193,176,1,115,0,349,17,1.6
2022/2023,Male,Disabled,NECO,Polytechnic,zone,North East,North East,,,,,946,758,885,83,78,0,188,0,802,5,1.6000000000000003
2022/2023,Male,Disabled,NECO,Polytechnic,zone,North West,North West,,,,,1536,1232,1416,152,139,1,304,0,1264,13,1.6
2022/2023,Male,Disabled,NECO,Polytechnic,zone,South East,South East,,,,,420,337,387,112,104,1,83,0,275,8,1.6000000000000003
2022/2023,Male,Disabled,NECO,Polytechnic,zone,South South,South South,,,,,523,419,484,130,121,1,104,0,354,9,1.6
2022/2023,Male,Disabled,NECO,Polytechnic,zone,South West,South West,,,,,1164,932,1091,388,350,3,232,0,703,38,1.6
2022/2023,Male,Disabled,NECO,University,zone,North Central,North Central,,,,,574,459,525,983,897,7,115,0,0,86,1.5
2022/2023,Male,Disabled,NECO,University,zone,North East,North East,,,,,836,671,767,589,547,3,165,0,178,42,1.5
2022/2023,Male,Disabled,NECO,University,zone,North West,North West,,,,,2059,1649,1902,670,614,4,410,0,1232,56,1.5
2022/2023,Male,Disabled,NECO,University,zone,South East,South East,,,,,454,364,420,1205,1115,7,90,0,0,90,1.5
2022/2023,Male,Disabled,NECO,University,zone,South South,South South,,,,,508,408,474,1094,1022,6,100,0,0,72,1.5
2022/2023,Male,Disabled,NECO,University,zone,South West,South West,,,,,1176,941,1097,1210,1089,10,235,0,0,121,1.5
2022/2023,Male,Disabled,WAEC,College of Education,zone,North Central,North Central,,,,,781,623,723,258,243,1,158,0,465,15,1.8
2022/2023,Male,Disabled,WAEC,College of Education,zone,North East,North East,,,,,1298,1035,1204,174,159,1,263,0,1030,15,1.8
2022/2023,Male,Disabled,WAEC,College of Education,zone,North West,North West,,,,,2584,2061,2414,246,229,1,523,0,2168,17,1.8
2022/2023,Male,Disabled,WAEC,College of Education,zone,South East,South East,,,,,552,439,518,124,114,1,113,0,394,10,1.8
2022/2023,Male,Disabled,WAEC,College of Education,zone,South South,South South,,,,,701,559,651,86,79,1,142,0,565,7,1.8
2022/2023,Male,Disabled,WAEC,College of Education,zone,South West,South West,,,,,1617,1290,1494,396,374,2,327,0,1098,22,1.8
2022/2023,Male,Disabled,WAEC,Polytechnic,zone,North Central,North Central,,,,,772,615,711,219,203,1,157,0,492,16,1.6
2022/2023,Male,Disabled,WAEC,Polytechnic,zone,North East,North East,,,,,1234,983,1146,91,82,1,251,0,1055,9,1.6000000000000003
2022/2023,Male,Disabled,WAEC,Polytechnic,zone,North West,North West,,,,,2016,1601,1847,181,169,1,415,0,1666,12,1.6
2022/2023,Male,Disabled,WAEC,Polytechnic,zone,South East,South East,,,,,556,442,512,138,126,1,114,0,374,12,1.6000000000000003
2022/2023,Male,Disabled,WAEC,Polytechnic,zone,South South,South South,,,,,681,543,638,149,137,1,138,0,489,12,1.6
2022/2023,Male,Disabled,WAEC,Polytechnic,zone,South West,South West,,,,,1528,1218,1425,443,419,2,310,0,982,24,1.6
