session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,456,456,1.8095,10,3,252.0033,45.6,152.0,8,8,0,6,0,2,45.6
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,428,428,1.6984,13,3,252.0019,32.9231,142.6667,10,10,0,11,0,3,48.92
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,70,0,0.2778,3,1,251.9798,23.3333,70.0,3,2,0,2,0,1,53.33
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,1162,0,3.4687,28,17,334.9958,41.5,68.3529,27,16,2,24,1,7,54.74
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,1095,0,3.2687,20,16,334.9956,54.75,68.4375,14,13,2,14,0,4,44.6
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,1062,0,3.1701,18,16,335.0052,59.0,66.375,17,10,2,14,0,3,50.89
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3461,0,10.3314,92,22,334.9982,37.6196,157.3182,76,75,3,62,2,17,49.75
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3325,0,9.9251,85,21,335.0092,39.1176,158.3333,80,68,2,68,2,16,54.23
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3228,0,9.6349,79,21,335.032,40.8608,153.7143,75,49,2,53,2,18,51.04
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3130,0,9.3447,81,20,334.9492,38.642,156.5,77,46,3,53,1,13,49.61
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3150,0,9.4028,59,20,335.0066,53.3898,157.5,56,34,2,36,1,11,48.72
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3150,0,9.4028,72,20,335.0066,43.75,157.5,68,63,3,62,2,14,57.23
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,1056,1056,3.1522,28,10,335.0041,37.7143,105.6,23,18,1,26,1,5,51.03
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,968,968,2.8896,19,9,334.9945,50.9474,107.5556,12,14,1,16,0,3,44.94
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,909,909,2.7134,19,8,335.0041,47.8421,113.625,18,12,1,15,0,4,52.95
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,150,0,0.4478,4,1,334.971,37.5,150.0,3,3,0,3,0,1,47.0
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,41,0,0.1627,2,1,251.9975,20.5,41.0,2,2,0,1,0,0,48.0
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,38,0,0.1508,1,1,251.9894,38.0,38.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,37,0,0.1468,1,1,252.0436,37.0,37.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,116,0,0.4584,4,1,253.0541,29.0,116.0,3,3,0,3,0,1,47.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,111,0,0.4404,3,1,252.0436,37.0,111.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,108,0,0.4275,3,1,252.6316,36.0,108.0,2,2,0,2,0,1,44.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,104,0,0.4146,3,1,250.8442,34.6667,104.0,2,2,0,2,0,0,37.33
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,105,0,0.4172,3,1,251.6779,35.0,105.0,2,3,0,2,0,1,48.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,105,0,0.4172,4,1,251.6779,26.25,105.0,3,3,0,4,0,1,51.0
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,34,34,0.1349,1,1,252.0385,34.0,34.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,31,31,0.123,1,1,252.0325,31.0,31.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,29,29,0.1151,1,1,251.9548,29.0,29.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,3,0,0.0119,1,1,252.1008,3.0,3.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,87,0,0.2597,2,1,335.0019,43.5,87.0,2,1,0,2,0,0,50.0
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,82,0,0.2448,2,1,334.9673,41.0,82.0,1,1,0,1,0,0,28.0
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,79,0,0.2358,1,1,335.0297,79.0,79.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,246,0,0.7332,6,2,335.5155,41.0,123.0,5,5,0,4,0,1,47.33
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,236,0,0.7044,6,2,335.0369,39.3333,118.0,6,5,0,5,0,1,54.67
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,229,0,0.6838,6,1,334.8932,38.1667,229.0,6,4,0,4,0,1,50.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,222,0,0.6632,6,1,334.7407,37.0,222.0,6,3,0,4,0,1,48.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,223,0,0.6673,4,1,334.1825,55.75,223.0,4,2,0,2,0,1,47.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,224,0,0.6673,5,1,335.6811,44.8,224.0,5,4,0,4,0,1,54.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,72,72,0.2149,2,1,335.0396,36.0,72.0,2,1,0,2,0,0,50.0
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,66,66,0.197,1,1,335.0254,66.0,66.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,62,62,0.1851,1,1,334.9541,62.0,62.0,1,1,0,1,0,0,56.0
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,6,0,0.0179,1,1,335.1955,6.0,6.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,36,0,0.1429,1,1,251.9244,36.0,36.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,33,0,0.131,1,1,251.9084,33.0,33.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,32,0,0.127,1,1,251.9685,32.0,32.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,106,0,0.4182,3,1,253.4672,35.3333,106.0,2,2,0,2,0,0,37.33
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,101,0,0.4017,3,1,251.4314,33.6667,101.0,2,2,0,2,0,1,44.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,98,0,0.39,2,1,251.2821,49.0,98.0,1,1,0,1,0,0,28.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,95,0,0.3783,2,1,251.1234,47.5,95.0,1,2,0,1,0,0,34.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,96,0,0.3806,3,1,252.2333,32.0,96.0,2,3,0,2,0,1,48.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,96,0,0.3806,3,1,252.2333,32.0,96.0,2,3,0,3,0,1,53.33
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,32,32,0.127,1,1,251.9685,32.0,32.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,SSS,SSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,30,30,0.119,1,1,252.1008,30.0,30.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,SSS,SSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,28,28,0.1111,1,1,252.0252,28.0,28.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,5,0,0.0198,1,1,252.5253,5.0,5.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,76,0,0.2269,2,1,334.9493,38.0,76.0,2,1,0,2,0,0,50.0
2024/2025,Male,Disabled,Public,JSS,JSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,71,0,0.2119,1,1,335.0637,71.0,71.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Public,JSS,JSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,69,0,0.206,1,1,334.9515,69.0,69.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,225,0,0.6711,6,1,335.2705,37.5,225.0,5,5,0,4,0,1,47.33
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,216,0,0.6447,5,1,335.0396,43.2,216.0,5,4,0,4,0,1,54.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,210,0,0.6258,5,1,335.5705,42.0,210.0,5,3,0,3,0,1,48.8
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,203,0,0.607,5,1,334.4316,40.6,203.0,5,3,0,3,0,1,48.8
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,205,0,0.6108,4,1,335.6254,51.25,205.0,4,2,0,2,0,1,47.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,204,0,0.6108,5,1,333.9882,40.8,204.0,5,4,0,4,0,1,54.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,69,69,0.206,2,1,334.9515,34.5,69.0,2,1,0,2,0,0,50.0
2024/2025,Male,Disabled,Public,SSS,SSS2,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,63,63,0.1881,1,1,334.9282,63.0,63.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Public,SSS,SSS3,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,59,59,0.1761,1,1,335.0369,59.0,59.0,1,1,0,1,0,0,56.0
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,lga,Abakaliki,South East,Ebonyi,Abakaliki,,,10,0,0.0299,1,1,334.4482,10.0,10.0,1,1,0,1,0,0,56.0
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,428,0,1.6984,15,2,252.0019,28.5333,214.0,12,8,0,10,0,4,44.8
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,403,0,1.5992,8,2,252.001,50.375,201.5,6,6,0,6,0,2,47.0
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,391,0,1.5516,11,2,251.9979,35.5455,195.5,8,8,0,7,0,2,42.91
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,1214,0,4.8166,37,21,252.045,32.8108,57.8095,25,32,2,31,1,8,48.77
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,1166,0,4.6272,42,20,251.9882,27.7619,58.3,31,37,2,36,1,8,50.55
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,1132,0,4.4919,31,19,252.0092,36.5161,59.5789,24,24,3,24,1,6,50.01
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,1098,0,4.3566,32,19,252.0314,34.3125,57.7895,23,25,3,27,1,6,49.53
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,1105,0,4.3837,49,19,252.0702,22.551,58.1579,39,41,3,31,1,8,48.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,1104,0,4.3837,43,19,251.8421,25.6744,58.1053,36,37,2,34,1,9,52.47
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,354,354,1.4048,9,2,251.9932,39.3333,177.0,7,7,0,7,0,2,48.0
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,325,325,1.2897,11,2,251.9966,29.5455,162.5,10,7,0,7,0,2,46.91
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,305,305,1.2103,9,2,252.0036,33.8889,152.5,7,5,0,8,0,1,44.89
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,30,0,0.119,1,1,252.1008,30.0,30.0,1,1,0,1,0,0,56.0
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,909,0,2.7134,19,6,335.0041,47.8421,151.5,13,13,1,14,0,4,46.04
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,857,0,2.5582,18,5,335.0012,47.6111,171.4,15,15,1,17,0,3,54.98
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,831,0,2.4806,17,5,334.9996,48.8824,166.2,13,10,1,15,0,4,50.49
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Afikpo North,South East,Ebonyi,Afikpo North,,,2579,0,7.6992,68,23,334.9699,37.9265,112.1304,49,55,3,61,2,11,49.79
