session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,0.0,168,967.722,6,1,0.0,0.0,0.0,3.9599,3.4495,0.2217,3.7433,5.2553,1.1005,50.45
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,138.246,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,281.0,0,1444.4658,6,3,0.1945,46.8333,93.6667,3.9599,3.4495,0.6651,3.7433,5.2553,1.1005,50.45
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,266.0,0,1364.9856,6,2,0.1949,44.3333,133.0,3.9599,3.4495,0.4434,3.7433,5.2553,1.1005,50.45
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,258.0,0,1323.5177,6,2,0.1949,43.0,129.0,3.9599,3.4495,0.4434,3.7433,5.2553,1.1005,50.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,1289.0,0,4136.4247,20,5,0.3116,64.45,257.8,13.1997,11.4982,1.1085,12.4776,17.5178,3.6683,50.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,1238.0,0,3974.0087,17,5,0.3115,72.8235,247.6,11.2198,9.7735,1.1085,10.6059,14.8901,3.118,50.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,1203.0,0,3856.5163,24,5,0.3119,50.125,240.6,15.8396,13.7978,1.1085,14.9731,21.0213,4.4019,50.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,1167.0,0,3742.4795,20,5,0.3118,58.35,233.4,13.1997,11.4982,1.1085,12.4776,17.5178,3.6683,50.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,1174.0,0,3763.2135,17,5,0.312,69.0588,234.8,11.2198,9.7735,1.1085,10.6059,14.8901,3.118,50.45
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,1174.0,0,3763.2135,21,5,0.312,55.9048,234.8,13.8597,12.0731,1.1085,13.1014,18.3937,3.8517,50.45
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,0.0,259,673.8537,5,1,0.0,0.0,0.0,3.2999,2.8746,0.2217,3.1194,4.3794,0.9171,50.45
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,0.0,237,615.1074,5,1,0.0,0.0,0.0,3.2999,2.8746,0.2217,3.1194,4.3794,0.9171,50.45
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,0.0,223,580.5508,6,1,0.0,0.0,0.0,3.9599,3.4495,0.2217,3.7433,5.2553,1.1005,50.45
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,62.2019,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,210.0,0,1502.5157,6,2,0.1398,35.0,105.0,3.9599,3.4495,0.4434,3.7433,5.2553,1.1005,50.45
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,198.0,0,1418.8405,5,2,0.1396,39.6,99.0,3.2999,2.8746,0.4434,3.1194,4.3794,0.9171,50.45
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,192.0,0,1371.5458,5,2,0.14,38.4,96.0,3.2999,2.8746,0.4434,3.1194,4.3794,0.9171,50.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,999.0,0,4409.3198,21,14,0.2266,47.5714,71.3571,13.8597,12.0731,3.1038,13.1014,18.3937,3.8517,50.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,961.0,0,4238.3313,17,14,0.2267,56.5294,68.6429,11.2198,9.7735,3.1038,10.6059,14.8901,3.118,50.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,931.0,0,4110.9995,18,13,0.2265,51.7222,71.6154,11.8797,10.3484,2.8821,11.2298,15.766,3.3014,50.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,903.0,0,3987.3057,19,13,0.2265,47.5263,69.4615,12.5397,10.9233,2.8821,11.8537,16.6419,3.4849,50.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,909.0,0,4012.772,17,13,0.2265,53.4706,69.9231,11.2198,9.7735,2.8821,10.6059,14.8901,3.118,50.45
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,909.0,0,4012.772,19,13,0.2265,47.8421,69.9231,12.5397,10.9233,2.8821,11.8537,16.6419,3.4849,50.45
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,10.0,209,1207.8335,8,1,0.0083,1.25,10.0,5.2799,4.5993,0.2217,4.991,7.0071,1.4673,50.45
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,9.0,191,1102.3299,4,1,0.0082,2.25,9.0,2.6399,2.2996,0.2217,2.4955,3.5036,0.7337,50.45
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,9.0,179,1033.2069,7,1,0.0087,1.2857,9.0,4.6199,4.0244,0.2217,4.3671,6.1312,1.2839,50.45
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,258.3017,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,278.0,0,1406.4535,5,2,0.1977,55.6,139.0,3.2999,2.8746,0.4434,3.1194,4.3794,0.9171,50.45
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,262.0,0,1326.9734,5,2,0.1974,52.4,131.0,3.2999,2.8746,0.4434,3.1194,4.3794,0.9171,50.45
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,254.0,0,1285.5054,6,2,0.1976,42.3333,127.0,3.9599,3.4495,0.4434,3.7433,5.2553,1.1005,50.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,1325.0,0,4226.2719,21,5,0.3135,63.0952,265.0,13.8597,12.0731,1.1085,13.1014,18.3937,3.8517,50.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,1272.0,0,4060.4002,17,5,0.3133,74.8235,254.4,11.2198,9.7735,1.1085,10.6059,14.8901,3.118,50.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,1235.0,0,3942.9078,24,5,0.3132,51.4583,247.0,15.8396,13.7978,1.1085,14.9731,21.0213,4.4019,50.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,1197.0,0,3821.9597,20,5,0.3132,59.85,239.4,13.1997,11.4982,1.1085,12.4776,17.5178,3.6683,50.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,1205.0,0,3846.1493,17,5,0.3133,70.8824,241.0,11.2198,9.7735,1.1085,10.6059,14.8901,3.118,50.45
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,1206.0,0,3846.1493,21,5,0.3136,57.4286,241.2,13.8597,12.0731,1.1085,13.1014,18.3937,3.8517,50.45
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,13.0,276,715.3216,5,2,0.0182,2.6,6.5,3.2999,2.8746,0.4434,3.1194,4.3794,0.9171,50.45
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,12.0,253,656.5754,5,1,0.0183,2.4,12.0,3.2999,2.8746,0.2217,3.1194,4.3794,0.9171,50.45
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,11.0,238,618.5631,6,1,0.0178,1.8333,11.0,3.9599,3.4495,0.2217,3.7433,5.2553,1.1005,50.45
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,110.5811,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,90.9513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,14.0,0,98.2274,1,1,0.1425,14.0,14.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,13.0,0,90.9513,1,1,0.1429,13.0,13.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,13.0,0,90.9513,1,1,0.1429,13.0,13.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,63.0,0,280.1301,2,1,0.2249,31.5,63.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,61.0,0,269.2159,1,1,0.2266,61.0,61.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,58.0,0,261.9398,1,1,0.2214,58.0,58.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,57.0,0,254.6637,1,1,0.2238,57.0,57.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,58.0,0,254.6637,1,1,0.2278,58.0,58.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,58.0,0,254.6637,1,1,0.2278,58.0,58.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,0.0,13,76.3991,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,0.0,12,69.123,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,0.0,11,65.4849,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,10.9142,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,190.0613,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,18.0,0,93.3028,1,1,0.1929,18.0,18.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,17.0,0,86.3915,1,1,0.1968,17.0,17.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,17.0,0,86.3915,1,1,0.1968,17.0,17.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,83.0,0,266.0858,2,1,0.3119,41.5,83.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,80.0,0,255.7188,1,1,0.3128,80.0,80.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,79.0,0,248.8075,2,1,0.3175,39.5,79.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,76.0,0,241.8962,1,1,0.3142,76.0,76.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,76.0,0,241.8962,1,1,0.3142,76.0,76.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,76.0,0,245.3518,2,1,0.3098,38.0,76.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,0.0,17,44.9236,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,0.0,15,38.0123,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,0.0,14,34.5566,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,3.4557,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,90.9513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,14.0,0,98.2274,1,1,0.1425,14.0,14.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,13.0,0,90.9513,1,1,0.1429,13.0,13.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,13.0,0,90.9513,1,1,0.1429,13.0,13.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,64.0,0,287.4062,2,1,0.2227,32.0,64.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,63.0,0,276.492,1,1,0.2279,63.0,63.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,60.0,0,265.5778,1,1,0.2259,60.0,60.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,59.0,0,258.3017,1,1,0.2284,59.0,59.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,60.0,0,261.9398,1,1,0.2291,60.0,60.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,59.0,0,261.9398,1,1,0.2252,59.0,59.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,1.0,14,80.0372,1,1,0.0125,1.0,1.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,1.0,12,69.123,1,1,0.0145,1.0,1.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,1.0,12,69.123,1,1,0.0145,1.0,1.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,18.1903,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,190.0613,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,18.0,0,93.3028,1,1,0.1929,18.0,18.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,17.0,0,86.3915,1,1,0.1968,17.0,17.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,16.0,0,82.9358,1,1,0.1929,16.0,16.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,86.0,0,272.9971,2,1,0.315,43.0,86.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,82.0,0,262.6301,1,1,0.3122,82.0,82.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,80.0,0,255.7188,2,1,0.3128,40.0,80.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,78.0,0,248.8075,2,1,0.3135,39.0,78.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,78.0,0,248.8075,1,1,0.3135,78.0,78.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,79.0,0,248.8075,2,1,0.3175,39.5,79.0,1.32,1.1498,0.2217,1.2478,1.7518,0.3668,50.45
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,1.0,18,44.9236,1,1,0.0223,1.0,1.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,1.0,16,41.4679,1,1,0.0241,1.0,1.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,1.0,15,38.0123,1,1,0.0263,1.0,1.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,lga,Awka North,South East,Anambra,Awka North,,,0.0,0,6.9113,1,1,0.0,0.0,0.0,0.66,0.5749,0.2217,0.6239,0.8759,0.1834,50.45
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Awka South,South East,Anambra,Awka South,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.78
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Awka South,South East,Anambra,Awka South,,,299.0,0,2168.2794,8,4,0.1379,37.375,74.75,7.0226,6.1186,0.8781,5.9195,6.6053,1.3108,58.78
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Awka South,South East,Anambra,Awka South,,,283.0,0,2051.8617,11,4,0.1379,25.7273,70.75,9.6561,8.4131,0.8781,8.1394,9.0822,1.8024,58.78
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Awka South,South East,Anambra,Awka South,,,274.0,0,1986.3767,9,4,0.1379,30.4444,68.5,7.9004,6.8834,0.8781,6.6595,7.4309,1.4747,58.78
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka South,South East,Anambra,Awka South,,,1374.0,0,6093.7382,33,12,0.2255,41.6364,114.5,28.9683,25.2392,2.6343,24.4181,27.2467,5.4071,58.78
