session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,2494.0,0,4364.4983,39,39,0.5714,63.9487,63.9487,24,17,13,21,23,10,45.95
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,637,780.9791,12,4,0.0,0.0,0.0,7,5,1,6,7,3,45.95
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,583,715.3216,14,3,0.0,0.0,0.0,8,6,1,7,8,3,45.95
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,548,670.398,10,3,0.0,0.0,0.0,6,4,1,5,6,2,45.95
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,72.5689,2,1,0.0,0.0,0.0,1,1,0,1,1,0,45.95
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Ede North,South West,Osun,Ede North,,,371.0,0,1611.6573,8,2,0.2302,46.375,185.5,5,4,1,4,5,2,45.95
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Ede North,South West,Osun,Ede North,,,351.0,0,1524.3441,7,2,0.2303,50.1429,175.5,4,3,1,4,4,2,45.95
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Ede North,South West,Osun,Ede North,,,339.0,0,1477.0494,8,2,0.2295,42.375,169.5,5,4,1,4,5,2,45.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ede North,South West,Osun,Ede North,,,1238.0,0,4754.9348,32,13,0.2604,38.6875,95.2308,19,14,4,17,19,8,45.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ede North,South West,Osun,Ede North,,,1190.0,0,4569.3941,33,12,0.2604,36.0606,99.1667,20,15,4,17,19,8,45.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ede North,South West,Osun,Ede North,,,1154.0,0,4434.7862,31,12,0.2602,37.2258,96.1667,19,14,4,16,18,8,45.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ede North,South West,Osun,Ede North,,,1120.0,0,4300.1782,28,11,0.2605,40.0,101.8182,17,13,4,15,16,7,45.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ede North,South West,Osun,Ede North,,,1128.0,0,4329.2826,34,11,0.2606,33.1765,102.5455,21,15,4,18,20,8,45.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,1128.0,0,4329.2826,30,11,0.2606,37.6,102.5455,18,13,4,16,18,7,45.95
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,297,1295.1467,8,2,0.0,0.0,0.0,5,4,1,4,5,2,45.95
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,273,1193.2813,10,2,0.0,0.0,0.0,6,4,1,5,6,2,45.95
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,256,1116.8822,7,2,0.0,0.0,0.0,4,3,1,4,4,2,45.95
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,276.492,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Ede North,South West,Osun,Ede North,,,790.0,0,1517.0346,12,10,0.5208,65.8333,79.0,7,5,3,6,7,3,45.95
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Ede North,South West,Osun,Ede North,,,745.0,0,1430.6431,16,9,0.5207,46.5625,82.7778,10,7,3,8,9,4,45.95
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Ede North,South West,Osun,Ede North,,,722.0,0,1385.7196,14,9,0.521,51.5714,80.2222,8,6,3,7,8,3,45.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ede North,South West,Osun,Ede North,,,2632.0,0,4561.4709,51,41,0.577,51.6078,64.1951,31,23,14,27,30,13,45.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ede North,South West,Osun,Ede North,,,2528.0,0,4381.7766,53,39,0.5769,47.6981,64.8205,32,24,13,28,31,13,45.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ede North,South West,Osun,Ede North,,,2454.0,0,4253.9172,40,38,0.5769,61.35,64.5789,24,18,13,21,24,10,45.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ede North,South West,Osun,Ede North,,,2381.0,0,4126.0578,52,37,0.5771,45.7885,64.3514,31,23,13,28,31,13,45.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ede North,South West,Osun,Ede North,,,2396.0,0,4150.2474,53,37,0.5773,45.2075,64.7568,32,24,13,28,31,13,45.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,2396.0,0,4150.2474,38,37,0.5773,63.0526,64.7568,23,17,13,20,22,9,45.95
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,633,774.0678,12,3,0.0,0.0,0.0,7,5,1,6,7,3,45.95
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,580,711.8659,14,3,0.0,0.0,0.0,8,6,1,7,8,3,45.95
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,545,666.9423,10,3,0.0,0.0,0.0,6,4,1,5,6,2,45.95
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,120.9481,3,2,0.0,0.0,0.0,2,1,1,2,2,1,45.95
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,90.9513,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Ede North,South West,Osun,Ede North,,,26.0,0,120.0557,1,1,0.2166,26.0,26.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Ede North,South West,Osun,Ede North,,,24.0,0,109.1416,1,1,0.2199,24.0,24.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Ede North,South West,Osun,Ede North,,,24.0,0,109.1416,1,1,0.2199,24.0,24.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ede North,South West,Osun,Ede North,,,83.0,0,323.7867,2,1,0.2563,41.5,83.0,1,1,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Ede North,South West,Osun,Ede North,,,80.0,0,312.8725,2,1,0.2557,40.0,80.0,1,1,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Ede North,South West,Osun,Ede North,,,78.0,0,301.9584,2,1,0.2583,39.0,78.0,1,1,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Ede North,South West,Osun,Ede North,,,75.0,0,294.6823,2,1,0.2545,37.5,75.0,1,1,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Ede North,South West,Osun,Ede North,,,77.0,0,294.6823,2,1,0.2613,38.5,77.0,1,1,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,77.0,0,294.6823,2,1,0.2613,38.5,77.0,1,1,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,19,83.6752,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,18,80.0372,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,17,76.3991,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,14.5522,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,190.0613,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Ede North,South West,Osun,Ede North,,,55.0,0,110.5811,1,1,0.4974,55.0,55.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Ede North,South West,Osun,Ede North,,,52.0,0,103.6698,1,1,0.5016,52.0,52.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Ede North,South West,Osun,Ede North,,,50.0,0,100.2141,1,1,0.4989,50.0,50.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ede North,South West,Osun,Ede North,,,178.0,0,311.0094,4,3,0.5723,44.5,59.3333,2,2,1,2,2,1,45.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Ede North,South West,Osun,Ede North,,,171.0,0,300.6424,4,3,0.5688,42.75,57.0,2,2,1,2,2,1,45.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Ede North,South West,Osun,Ede North,,,166.0,0,290.2754,3,3,0.5719,55.3333,55.3333,2,1,1,2,2,1,45.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Ede North,South West,Osun,Ede North,,,162.0,0,283.3641,4,3,0.5717,40.5,54.0,2,2,1,2,2,1,45.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Ede North,South West,Osun,Ede North,,,162.0,0,283.3641,4,3,0.5717,40.5,54.0,2,2,1,2,2,1,45.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,162.0,0,283.3641,3,3,0.5717,54.0,54.0,2,1,1,2,2,1,45.95
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,41,51.8349,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,38,44.9236,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,36,44.9236,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,6.9113,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,90.9513,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Ede North,South West,Osun,Ede North,,,24.0,0,105.5035,1,1,0.2275,24.0,24.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Ede North,South West,Osun,Ede North,,,23.0,0,98.2274,1,1,0.2342,23.0,23.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Ede North,South West,Osun,Ede North,,,22.0,0,94.5894,1,1,0.2326,22.0,22.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ede North,South West,Osun,Ede North,,,81.0,0,309.2345,2,1,0.2619,40.5,81.0,1,1,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Ede North,South West,Osun,Ede North,,,77.0,0,298.3203,2,1,0.2581,38.5,77.0,1,1,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Ede North,South West,Osun,Ede North,,,75.0,0,291.0442,2,1,0.2577,37.5,75.0,1,1,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Ede North,South West,Osun,Ede North,,,74.0,0,280.1301,2,1,0.2642,37.0,74.0,1,1,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Ede North,South West,Osun,Ede North,,,74.0,0,283.7681,2,1,0.2608,37.0,74.0,1,1,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,74.0,0,283.7681,2,1,0.2608,37.0,74.0,1,1,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,19,83.6752,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,18,80.0372,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,17,76.3991,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,18.1903,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,190.0613,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,lga,Ede North,South West,Osun,Ede North,,,51.0,0,96.7585,1,1,0.5271,51.0,51.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,JSS,JSS2,,lga,Ede North,South West,Osun,Ede North,,,49.0,0,93.3028,1,1,0.5252,49.0,49.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,JSS,JSS3,,lga,Ede North,South West,Osun,Ede North,,,47.0,0,89.8472,1,1,0.5231,47.0,47.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ede North,South West,Osun,Ede North,,,171.0,0,297.1867,3,3,0.5754,57.0,57.0,2,1,1,2,2,1,45.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Ede North,South West,Osun,Ede North,,,164.0,0,283.3641,3,3,0.5788,54.6667,54.6667,2,1,1,2,2,1,45.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Ede North,South West,Osun,Ede North,,,160.0,0,276.4528,3,2,0.5788,53.3333,80.0,2,1,1,2,2,1,45.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Ede North,South West,Osun,Ede North,,,155.0,0,269.5415,3,2,0.5751,51.6667,77.5,2,1,1,2,2,1,45.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Ede North,South West,Osun,Ede North,,,156.0,0,269.5415,3,2,0.5788,52.0,78.0,2,1,1,2,2,1,45.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Ede North,South West,Osun,Ede North,,,156.0,0,269.5415,2,2,0.5788,78.0,78.0,1,1,1,1,1,0,45.95
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,lga,Ede North,South West,Osun,Ede North,,,0.0,41,51.8349,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,SSS,SSS2,,lga,Ede North,South West,Osun,Ede North,,,0.0,38,44.9236,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,SSS,SSS3,,lga,Ede North,South West,Osun,Ede North,,,0.0,35,41.4679,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,lga,Ede North,South West,Osun,Ede North,,,0.0,0,6.9113,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Ife Central,South West,Osun,Ife Central,,,0.0,0,1378.8219,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Ife Central,South West,Osun,Ife Central,,,209.0,0,942.2556,4,1,0.2218,52.25,209.0,2,2,0,2,2,1,45.95
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Ife Central,South West,Osun,Ife Central,,,197.0,0,887.6848,6,1,0.2219,32.8333,197.0,4,3,0,3,4,1,45.95
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Ife Central,South West,Osun,Ife Central,,,191.0,0,858.5804,5,1,0.2225,38.2,191.0,3,2,0,3,3,1,45.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ife Central,South West,Osun,Ife Central,,,680.0,0,2637.5882,16,4,0.2578,42.5,170.0,10,7,1,8,9,4,45.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Ife Central,South West,Osun,Ife Central,,,654.0,0,2532.0846,12,4,0.2583,54.5,163.5,7,5,1,6,7,3,45.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Ife Central,South West,Osun,Ife Central,,,634.0,0,2459.3236,16,4,0.2578,39.625,158.5,10,7,1,8,9,4,45.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Ife Central,South West,Osun,Ife Central,,,615.0,0,2386.5625,11,4,0.2577,55.9091,153.75,7,5,1,6,6,3,45.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Ife Central,South West,Osun,Ife Central,,,619.0,0,2401.1147,13,4,0.2578,47.6154,154.75,8,6,1,7,8,3,45.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Ife Central,South West,Osun,Ife Central,,,619.0,0,2401.1147,13,4,0.2578,47.6154,154.75,8,6,1,7,8,3,45.95
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Ife Central,South West,Osun,Ife Central,,,0.0,158,691.23,5,2,0.0,0.0,0.0,3,2,1,3,3,1,45.95
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Ife Central,South West,Osun,Ife Central,,,0.0,145,633.0212,4,1,0.0,0.0,0.0,2,2,0,2,2,1,45.95
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Ife Central,South West,Osun,Ife Central,,,0.0,136,593.0026,3,1,0.0,0.0,0.0,2,1,0,2,2,1,45.95
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Ife Central,South West,Osun,Ife Central,,,0.0,0,87.3133,1,1,0.0,0.0,0.0,1,0,0,1,1,0,45.95
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Ife Central,South West,Osun,Ife Central,,,0.0,0,2885.4759,0,0,0.0,0.0,0.0,0,0,0,0,0,0,45.95
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Ife Central,South West,Osun,Ife Central,,,444.0,0,884.6489,7,2,0.5019,63.4286,222.0,4,3,1,4,4,2,45.95
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Ife Central,South West,Osun,Ife Central,,,419.0,0,832.814,7,2,0.5031,59.8571,209.5,4,3,1,4,4,2,45.95
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Ife Central,South West,Osun,Ife Central,,,406.0,0,805.1687,7,2,0.5042,58.0,203.0,4,3,1,4,4,2,45.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ife Central,South West,Osun,Ife Central,,,1445.0,0,2526.0873,33,11,0.572,43.7879,131.3636,20,15,4,17,19,8,45.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Ife Central,South West,Osun,Ife Central,,,1388.0,0,2425.8732,29,11,0.5722,47.8621,126.1818,18,13,4,15,17,7,45.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Ife Central,South West,Osun,Ife Central,,,1347.0,0,2356.76,26,10,0.5715,51.8077,134.7,16,12,3,14,15,6,45.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Ife Central,South West,Osun,Ife Central,,,1306.0,0,2284.1911,22,10,0.5718,59.3636,130.6,13,10,3,12,13,5,45.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Ife Central,South West,Osun,Ife Central,,,1314.0,0,2298.0137,24,10,0.5718,54.75,131.4,15,11,3,13,14,6,45.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Ife Central,South West,Osun,Ife Central,,,1314.0,0,2298.0137,29,10,0.5718,45.3103,131.4,18,13,3,15,17,7,45.95
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Ife Central,South West,Osun,Ife Central,,,0.0,335,411.2235,8,2,0.0,0.0,0.0,5,4,1,4,5,2,45.95
