session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,3238,0,9.6669,110,49,334.9574,29.4364,66.0816,37,32,32,23,2,82,41.76
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,3144,0,9.3842,71,48,335.0312,44.2817,65.5,24,19,28,17,2,41,37.62
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,3049,0,9.1015,71,46,334.9997,42.9437,66.2826,24,16,34,14,1,52,41.91
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,3068,0,9.1581,103,47,335.004,29.7864,65.2766,27,22,29,25,3,55,34.57
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,3068,0,9.1581,71,47,335.004,43.2113,65.2766,21,16,32,17,2,41,37.49
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,787,787,2.3493,16,5,334.9934,49.1875,157.4,4,4,4,4,0,11,40.55
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,722,722,2.1552,18,5,335.0037,40.1111,144.4,5,4,3,5,0,13,38.93
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,678,678,2.0239,15,4,334.9968,45.2,169.5,5,3,3,4,0,8,38.67
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,84,0,0.2507,3,1,335.0618,28.0,84.0,1,1,1,1,0,2,48.0
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Gboko,North Central,Benue,Gboko,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,317,0,1.2579,9,2,252.0073,35.2222,158.5,2,3,1,2,0,6,35.11
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,299,0,1.1865,10,2,252.0017,29.9,149.5,3,2,2,2,0,7,44.0
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,290,0,1.1508,7,2,251.9986,41.4286,145.0,2,2,1,1,0,5,36.0
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,945,0,3.7486,28,18,252.0941,33.75,52.5,9,8,15,6,1,18,42.33
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,907,0,3.6012,23,18,251.8605,39.4348,50.3889,6,6,13,6,1,18,42.16
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,881,0,3.4959,31,17,252.0095,28.4194,51.8235,9,7,14,8,1,21,41.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,854,0,3.3906,34,17,251.8728,25.1176,50.2353,10,7,12,9,1,21,38.82
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,860,0,3.4117,28,17,252.0737,30.7143,50.5882,8,8,14,5,1,15,38.46
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,860,0,3.4117,31,17,252.0737,27.7419,50.5882,8,6,11,6,1,20,36.16
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,231,231,0.9167,8,1,251.9908,28.875,231.0,2,2,1,2,0,6,45.0
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,211,211,0.8373,6,1,252.0005,35.1667,211.0,2,1,1,1,0,4,43.33
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,199,199,0.7897,5,1,251.9944,39.8,199.0,1,1,1,1,0,3,39.2
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,41,0,0.1627,2,1,251.9975,20.5,41.0,1,1,1,1,0,1,54.0
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Gboko,North Central,Benue,Gboko,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,1124,0,3.3552,19,11,335.0024,59.1579,102.1818,5,4,9,4,1,13,40.46
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,1060,0,3.1642,25,10,334.9978,42.4,106.0,8,6,6,6,1,19,40.8
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,1028,0,3.0687,19,10,334.9953,54.1053,102.8,5,5,7,3,0,15,40.04
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,3348,0,9.9935,80,51,335.0178,41.85,65.6471,26,19,30,22,1,55,39.61
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,3216,0,9.6005,110,49,334.9826,29.2364,65.6327,37,32,32,23,2,82,41.76
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,3122,0,9.3198,70,47,334.9857,44.6,66.4255,23,18,28,17,2,40,37.36
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,3028,0,9.0391,70,46,334.9891,43.2571,65.8261,23,16,34,14,1,51,41.65
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,3047,0,9.0952,102,46,335.0119,29.8725,66.2391,26,22,29,25,3,54,34.56
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,3047,0,9.0952,71,46,335.0119,42.9155,66.2391,21,16,32,17,2,41,37.72
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,817,817,2.4388,17,5,335.0008,48.0588,163.4,5,4,4,4,0,12,41.74
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,749,749,2.2358,18,5,335.0031,41.6111,149.8,5,4,3,5,0,13,38.93
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,704,704,2.1015,16,4,334.9988,44.0,176.0,5,3,3,4,0,9,38.25
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,145,0,0.4328,5,2,335.0277,29.0,72.5,1,1,1,1,0,3,31.2
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Gboko,North Central,Benue,Gboko,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,22,0,0.0873,1,1,252.0046,22.0,22.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,21,0,0.0833,1,1,252.1008,21.0,21.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,20,0,0.0794,1,1,251.8892,20.0,20.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,62,0,0.2451,2,1,252.958,31.0,62.0,1,1,1,0,0,1,46.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,59,0,0.2354,2,1,250.6372,29.5,59.0,0,1,1,1,0,2,50.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,58,0,0.2286,2,1,253.7183,29.0,58.0,1,0,1,1,0,1,48.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,56,0,0.2217,2,1,252.5936,28.0,56.0,1,0,1,1,0,1,48.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,56,0,0.2231,2,1,251.0085,28.0,56.0,1,1,1,0,0,1,46.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,56,0,0.2231,2,1,251.0085,28.0,56.0,1,0,1,0,0,1,40.0
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,14,14,0.0556,1,1,251.7986,14.0,14.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,13,13,0.0516,1,1,251.938,13.0,13.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,12,12,0.0476,1,1,252.1008,12.0,12.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,2,0,0.0079,1,1,253.1646,2.0,2.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Gboko,North Central,Benue,Gboko,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,77,0,0.2299,1,1,334.9282,77.0,77.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,73,0,0.2179,2,1,335.0161,36.5,73.0,1,1,1,0,0,2,56.0
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,71,0,0.2119,1,1,335.0637,71.0,71.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,219,0,0.6535,5,3,335.1186,43.8,73.0,2,1,2,1,0,3,39.47
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,211,0,0.6278,7,3,336.0943,30.1429,70.3333,2,2,2,1,0,5,38.67
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,204,0,0.6095,5,3,334.7006,40.8,68.0,2,1,2,1,0,3,39.47
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,198,0,0.5911,5,3,334.9687,39.6,66.0,2,1,2,1,0,4,43.47
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,199,0,0.5948,7,3,334.5662,28.4286,66.3333,2,1,2,2,0,4,36.38
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,199,0,0.5948,5,3,334.5662,39.8,66.3333,1,1,2,1,0,3,33.87
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,51,51,0.1522,1,1,335.0854,51.0,51.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,47,47,0.1403,1,1,334.9964,47.0,47.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,44,44,0.1313,1,1,335.1104,44.0,44.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,5,0,0.0149,1,1,335.5705,5.0,5.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Gboko,North Central,Benue,Gboko,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,21,0,0.0833,1,1,252.1008,21.0,21.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,19,0,0.0754,1,1,251.9894,19.0,19.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,19,0,0.0754,1,1,251.9894,19.0,19.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,62,0,0.2444,2,1,253.6825,31.0,62.0,1,1,1,0,0,1,46.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,59,0,0.2348,2,1,251.2777,29.5,59.0,0,1,1,1,0,2,50.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,57,0,0.2279,2,1,250.1097,28.5,57.0,1,0,1,1,0,1,48.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,56,0,0.2211,2,1,253.2791,28.0,56.0,1,0,1,1,0,1,48.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,56,0,0.2224,2,1,251.7986,28.0,56.0,1,1,1,0,0,1,46.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,56,0,0.2224,2,1,251.7986,28.0,56.0,1,0,1,0,0,1,40.0
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,15,15,0.0595,1,1,252.1008,15.0,15.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,14,14,0.0556,1,1,251.7986,14.0,14.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,13,13,0.0516,1,1,251.938,13.0,13.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,3,0,0.0119,1,1,252.1008,3.0,3.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Gboko,North Central,Benue,Gboko,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,73,0,0.2179,1,1,335.0161,73.0,73.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,69,0,0.206,2,1,334.9515,34.5,69.0,1,1,1,0,0,2,56.0
2024/2025,Male,Disabled,Public,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,67,0,0.2,1,1,335.0,67.0,67.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,217,0,0.6493,5,3,334.2061,43.4,72.3333,2,1,2,1,0,3,39.47
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,209,0,0.6238,7,3,335.0433,29.8571,69.6667,2,2,2,1,0,5,38.67
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,203,0,0.6055,5,3,335.2601,40.6,67.6667,2,1,2,1,0,3,39.47
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,197,0,0.5873,5,3,335.4333,39.4,65.6667,2,1,2,1,0,4,43.47
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,198,0,0.5909,7,3,335.0821,28.2857,66.0,2,1,2,2,0,4,36.38
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,198,0,0.5909,5,3,335.0821,39.6,66.0,1,1,2,1,0,3,33.87
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,53,53,0.1582,1,1,335.019,53.0,53.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,49,49,0.1463,1,1,334.9282,49.0,49.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,46,46,0.1373,1,1,335.0328,46.0,46.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,lga,Gboko,North Central,Benue,Gboko,,,9,0,0.0269,1,1,334.5725,9.0,9.0,0,0,1,0,0,1,36.0
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,593,0,2.3532,18,3,251.9973,32.9444,197.6667,5,5,3,5,0,11,43.78
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,560,0,2.2222,14,3,252.0025,40.0,186.6667,4,3,2,3,0,9,37.52
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,542,0,2.1508,20,3,251.9993,27.1,180.6667,7,4,3,4,0,12,43.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1685,0,6.687,48,8,251.9815,35.1042,210.625,13,11,6,9,1,25,35.92
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1619,0,6.424,44,8,252.0237,36.7955,202.375,11,13,6,12,1,25,38.45
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1571,0,6.2362,39,8,251.9162,40.2821,196.375,10,9,6,8,1,27,39.28
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1524,0,6.0483,55,8,251.9716,27.7091,190.5,13,14,5,11,1,40,37.56
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1534,0,6.0859,55,8,252.058,27.8909,191.75,19,11,7,15,1,39,44.76
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1534,0,6.0859,34,8,252.058,45.1176,191.75,11,9,6,9,1,21,41.06
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,393,393,1.5595,11,3,252.0038,35.7273,131.0,3,2,2,3,0,7,37.58
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,360,360,1.4286,10,2,251.995,36.0,180.0,3,2,1,2,0,7,36.0
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,338,338,1.3413,10,2,251.9943,33.8,169.0,3,3,1,2,0,6,35.2
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,42,0,0.1667,2,1,251.9496,21.0,42.0,1,1,1,1,0,1,54.0
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2106,0,6.2866,41,30,334.9983,51.3659,70.2,11,12,22,10,1,28,40.51
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1985,0,5.9254,43,28,334.9985,46.1628,70.8929,15,10,22,10,1,30,42.99
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1925,0,5.7463,53,27,334.9982,36.3208,71.2963,12,13,18,9,1,30,34.14
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5976,0,17.8388,173,31,335.0001,34.5434,192.7742,56,45,22,43,4,114,40.88
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5741,0,17.1373,142,30,335.0003,40.4296,191.3667,50,35,18,33,3,84,38.14
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5573,0,16.6362,143,29,334.9924,38.972,192.1724,42,43,19,33,3,94,39.32
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5405,0,16.1351,149,28,334.984,36.2752,193.0357,47,37,18,30,4,98,38.69
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5439,0,16.2353,113,28,335.0107,48.1327,194.25,26,28,19,30,3,87,40.13
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,5439,0,16.2353,116,28,335.0107,46.8879,194.25,37,33,17,32,2,79,40.23
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1395,1395,4.1642,31,18,334.9983,45.0,77.5,9,6,11,7,1,23,38.94
