session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,45,0,4,7,2,11.25,6.4286,22.5,14.66,6.72,0.6,0.8,2.27,1.5,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,30,0,4,6,2,7.5,5.0,15.0,15.46,5.76,0.7,1.2,2.34,1.56,1.54
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,59,0,8,9,2,7.375,6.5556,29.5,14.28,8.64,1.12,1.22,4.47,2.95,2.99
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Eghoro,South South,Delta,Warri North,Eghoro,,25,0,4,5,1,6.25,5.0,25.0,14.5,4.8,0.58,0.72,2.25,1.49,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,49,0,4,8,2,12.25,6.125,24.5,14.53,7.68,0.59,0.73,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bowen,South South,Delta,Warri South,Bowen,,75,0,8,11,3,9.375,6.8182,25.0,14.5,10.56,1.17,1.44,4.51,2.98,3.01
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Edjeba,South South,Delta,Warri South,Edjeba,,39,0,4,7,2,9.75,5.5714,19.5,14.9,6.72,0.63,0.92,2.29,1.52,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,50,0,4,9,2,12.5,5.5556,25.0,14.5,8.64,0.58,0.72,2.25,1.49,1.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,315,0,8,20,6,39.375,15.75,52.5,10.36,14.23,1.88,0.69,3.44,2.18,2.24
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ebu,South South,Delta,Oshimili North,Ebu,,177,0,4,12,4,44.25,14.75,44.25,11.48,9.41,0.97,0.41,1.87,1.2,1.23
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,173,0,4,12,4,43.25,14.4167,43.25,11.68,9.57,0.98,0.42,1.89,1.22,1.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Agu,South South,Delta,Oshimili South,Agu,,319,0,8,19,6,39.875,16.7895,53.1667,9.78,12.72,1.85,0.68,3.28,2.07,2.12
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,390,0,12,22,7,32.5,17.7273,55.7143,8.85,13.26,2.71,0.97,4.53,2.82,2.89
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,607,0,16,35,11,37.9375,17.3429,55.1818,9.35,22.39,3.66,1.3,6.33,3.96,4.07
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,344,0,8,20,6,43.0,17.2,57.3333,9.7,13.34,1.84,0.63,3.26,2.05,2.11
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,304,0,8,18,6,38.0,16.8889,50.6667,9.65,11.83,1.85,0.71,3.24,2.04,2.09
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,209,0,4,13,4,52.25,16.0769,52.25,10.98,9.84,0.95,0.34,1.8,1.16,1.19
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,414,0,12,24,8,34.5,17.25,51.75,9.24,15.08,2.75,1.04,4.69,2.93,3.01
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Eghoro,South South,Delta,Warri North,Eghoro,,169,0,4,11,3,42.25,15.3636,56.3333,10.75,8.18,0.94,0.32,1.77,1.13,1.16
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,330,0,8,19,6,41.25,17.3684,55.0,9.54,12.41,1.84,0.65,3.21,2.02,2.07
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bowen,South South,Delta,Warri South,Bowen,,507,0,16,31,10,31.6875,16.3548,50.7,9.55,20.14,3.7,1.42,6.42,4.03,4.13
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Edjeba,South South,Delta,Warri South,Edjeba,,223,0,4,13,4,55.75,17.1538,55.75,10.5,9.42,0.94,0.32,1.74,1.11,1.14
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,371,0,8,22,6,46.375,16.8636,61.8333,10.04,15.3,1.84,0.58,3.36,2.13,2.19
2019/2020,Female,all,Private,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,258,0,8,16,4,32.25,16.125,64.5,9.56,10.59,1.82,0.56,3.23,2.03,2.09
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,147,0,4,10,2,36.75,14.7,73.5,10.67,7.49,0.92,0.24,1.77,1.13,1.17
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,143,0,4,10,2,35.75,14.3,71.5,10.9,7.64,0.93,0.25,1.8,1.15,1.19
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agu,South South,Delta,Oshimili South,Agu,,262,0,8,16,4,32.75,16.375,65.5,9.44,10.46,1.81,0.55,3.2,2.01,2.07
2019/2020,Female,all,Private,JSS,JSS2,,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,319,0,8,18,5,39.875,17.7222,63.8,9.19,11.42,1.81,0.56,3.13,1.95,2.01
2019/2020,Female,all,Private,JSS,JSS2,,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,499,0,16,29,9,31.1875,17.2069,55.4444,9.02,17.85,3.63,1.3,6.14,3.82,3.93
2019/2020,Female,all,Private,JSS,JSS2,,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,283,0,8,17,5,35.375,16.6471,56.6,9.54,11.13,1.83,0.64,3.22,2.02,2.08
2019/2020,Female,all,Private,JSS,JSS2,,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,249,0,8,16,4,31.125,15.5625,62.25,9.83,10.88,1.83,0.58,3.3,2.08,2.14
2019/2020,Female,all,Private,JSS,JSS2,,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,169,0,4,11,3,42.25,15.3636,56.3333,10.75,8.18,0.94,0.32,1.77,1.13,1.16
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,341,0,12,20,6,28.4167,17.05,56.8333,8.91,12.18,2.71,0.95,4.57,2.84,2.92
2019/2020,Female,all,Private,JSS,JSS2,,ward,Eghoro,South South,Delta,Warri North,Eghoro,,138,0,4,10,2,34.5,13.8,69.0,11.2,7.85,0.94,0.26,1.84,1.18,1.22
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,270,0,8,16,5,33.75,16.875,54.0,9.36,10.22,1.83,0.67,3.16,1.98,2.03
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bowen,South South,Delta,Warri South,Bowen,,416,0,12,26,8,34.6667,16.0,52.0,9.91,17.63,2.79,1.04,4.97,3.14,3.22
2019/2020,Female,all,Private,JSS,JSS2,,ward,Edjeba,South South,Delta,Warri South,Edjeba,,184,0,4,11,3,46.0,16.7273,61.3333,10.1,7.69,0.92,0.29,1.69,1.07,1.1
2019/2020,Female,all,Private,JSS,JSS2,,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,304,0,8,18,6,38.0,16.8889,50.6667,9.65,11.83,1.85,0.71,3.24,2.04,2.09
2019/2020,Female,all,Private,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,209,0,8,14,4,26.125,14.9286,52.25,9.99,9.57,1.86,0.69,3.34,2.11,2.16
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,119,0,4,8,2,29.75,14.875,59.5,10.19,5.64,0.93,0.3,1.7,1.08,1.11
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,113,0,4,8,2,28.25,14.125,56.5,10.62,5.87,0.94,0.32,1.76,1.12,1.15
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agu,South South,Delta,Oshimili South,Agu,,210,0,8,13,4,26.25,16.1538,52.5,9.29,8.22,1.83,0.69,3.14,1.97,2.02
2019/2020,Female,all,Private,JSS,JSS3,,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,256,0,8,15,4,32.0,17.0667,64.0,9.05,9.36,1.8,0.56,3.09,1.92,1.98
2019/2020,Female,all,Private,JSS,JSS3,,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,397,0,16,24,8,24.8125,16.5417,49.625,9.04,14.67,3.66,1.45,6.14,3.82,3.92
2019/2020,Female,all,Private,JSS,JSS3,,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,225,0,8,13,4,28.125,17.3077,56.25,8.78,7.78,1.8,0.64,3.01,1.86,1.92
2019/2020,Female,all,Private,JSS,JSS3,,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,199,0,8,13,4,24.875,15.3077,49.75,9.71,8.59,1.86,0.72,3.25,2.05,2.1
2019/2020,Female,all,Private,JSS,JSS3,,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,136,0,4,10,2,34.0,13.6,68.0,11.33,7.94,0.94,0.26,1.86,1.2,1.23
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,270,0,12,17,5,22.5,15.8824,54.0,9.18,10.64,2.74,1,4.67,2.92,2.99
2019/2020,Female,all,Private,JSS,JSS3,,ward,Eghoro,South South,Delta,Warri North,Eghoro,,110,0,4,8,2,27.5,13.75,55.0,10.85,6,0.94,0.33,1.79,1.14,1.17
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,216,0,8,13,4,27.0,16.6154,54.0,9.08,8.04,1.82,0.67,3.09,1.92,1.97
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bowen,South South,Delta,Warri South,Bowen,,334,0,16,21,6,20.875,15.9048,55.6667,9.04,12.96,3.63,1.29,6.15,3.83,3.94
2019/2020,Female,all,Private,JSS,JSS3,,ward,Edjeba,South South,Delta,Warri South,Edjeba,,149,0,4,9,2,37.25,16.5556,74.5,9.56,6,0.9,0.24,1.62,1.02,1.05
2019/2020,Female,all,Private,JSS,JSS3,,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,243,0,12,16,4,20.25,15.1875,60.75,9.34,10.29,2.73,0.89,4.75,2.97,3.06
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,939,0,16,62,20,58.6875,15.1452,46.95,12.13,51.79,2.39,1.53,7.84,5.08,5.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ebu,South South,Delta,Oshimili North,Ebu,,535,0,8,37,12,66.875,14.4595,44.5833,13.28,33.95,1.25,0.81,4.23,2.77,2.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,784,0,12,53,17,65.3333,14.7925,46.1176,12.87,47.12,1.84,1.17,6.18,4.03,4.13
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Agu,South South,Delta,Oshimili South,Agu,,910,0,16,61,20,56.875,14.918,45.5,12.2,51.18,2.41,1.58,7.87,5.1,5.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,1144,0,20,78,25,57.2,14.6667,45.76,12.41,66.69,3.03,1.97,9.99,6.49,6.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,1695,0,24,101,33,70.625,16.7822,51.3636,11.68,81.53,3.49,2.1,11.4,7.36,7.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,845,0,12,56,18,70.4167,15.0893,46.9444,12.96,50.22,1.84,1.15,6.22,4.06,4.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,919,0,16,65,21,57.4375,14.1385,43.7619,12.9,57.73,2.47,1.65,8.26,5.39,5.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,530,0,8,39,13,66.25,13.5897,40.7692,13.94,37.44,1.29,0.88,4.41,2.9,2.96
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,1418,0,24,93,30,59.0833,15.2473,47.2667,12.07,77.35,3.58,2.28,11.71,7.58,7.77
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Eghoro,South South,Delta,Warri North,Eghoro,,451,0,8,30,10,56.375,15.0333,45.1,12.09,24.9,1.2,0.8,3.9,2.53,2.59
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,1053,0,16,66,21,65.8125,15.9545,50.1429,11.96,54.55,2.36,1.44,7.75,5.02,5.14
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bowen,South South,Delta,Warri South,Bowen,,1770,0,28,113,38,63.2143,15.6637,46.5789,12.05,93.72,4.18,2.71,13.64,8.83,9.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Edjeba,South South,Delta,Warri South,Edjeba,,767,0,12,52,16,63.9167,14.75,47.9375,12.78,45.98,1.83,1.13,6.15,4.01,4.11
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,1353,0,24,92,29,56.375,14.7065,46.6552,12.31,78.06,3.61,2.31,11.91,7.73,7.91
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,834,0,16,56,18,52.125,14.8929,46.3333,11.88,45.72,2.37,1.55,7.7,4.98,5.09
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,475,0,8,33,10,59.375,14.3939,47.5,12.76,29.12,1.22,0.76,4.09,2.67,2.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,697,0,16,47,15,43.5625,14.8298,46.4667,11.34,36.5,2.33,1.55,7.4,4.75,4.87
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Agu,South South,Delta,Oshimili South,Agu,,809,0,16,54,18,50.5625,14.9815,44.9444,11.73,43.41,2.37,1.6,7.61,4.91,5.03
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,1014,0,20,68,21,50.7,14.9118,48.2857,11.74,54.96,2.94,1.86,9.53,6.15,6.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,1507,0,28,90,30,53.8214,16.7444,50.2333,10.7,66.04,3.95,2.51,12.35,7.88,8.07
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,750,0,16,50,16,46.875,15.0,46.875,11.44,39.22,2.34,1.54,7.45,4.8,4.91
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,815,0,16,58,19,50.9375,14.0517,42.8947,12.52,49.82,2.45,1.68,8.04,5.23,5.35
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,471,0,8,34,11,58.875,13.8529,42.8182,13.28,31.09,1.26,0.84,4.23,2.77,2.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,1259,0,24,83,26,52.4583,15.1687,48.4231,11.67,66.67,3.52,2.23,11.38,7.34,7.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Eghoro,South South,Delta,Warri North,Eghoro,,400,0,8,27,8,50.0,14.8148,50.0,11.74,21.87,1.17,0.72,3.82,2.46,2.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,934,0,16,59,19,58.375,15.8305,49.1579,11.58,47.06,2.33,1.46,7.54,4.86,4.98
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bowen,South South,Delta,Warri South,Bowen,,1573,0,28,100,33,56.1786,15.73,47.6667,11.53,79.23,4.09,2.64,13.14,8.46,8.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Edjeba,South South,Delta,Warri South,Edjeba,,681,0,16,46,14,42.5625,14.8043,48.6429,11.25,35.55,2.31,1.48,7.36,4.72,4.84
