session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Akate,North East,Taraba,Donga,Akate,,61,0,4,7,2,15.25,8.7143,30.5,14.24,6.72,0.55,0.59,2.23,1.47,1.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Asibiti,North East,Taraba,Donga,Asibiti,,54,0,4,6,2,13.5,9.0,27.0,14.39,5.76,0.57,0.67,2.24,1.48,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,97,0,4,9,3,24.25,10.7778,32.3333,13.82,8.41,0.54,0.56,2.18,1.43,1.45
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,90,0,4,9,3,22.5,10.0,30.0,14.26,8.64,0.56,0.6,2.23,1.47,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Barade,North East,Taraba,Jalingo,Barade,,42,0,4,5,1,10.5,8.4,42.0,13.91,4.8,0.51,0.43,2.2,1.45,1.48
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,82,0,4,9,3,20.5,9.1111,27.3333,14.37,8.64,0.57,0.66,2.24,1.48,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,78,0,4,9,3,19.5,8.6667,26.0,14.44,8.64,0.58,0.69,2.25,1.49,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,50,0,4,6,2,12.5,8.3333,25.0,14.5,5.76,0.58,0.72,2.25,1.49,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Kabri,North East,Taraba,Sardauna,Kabri,,110,0,4,10,4,27.5,11.0,27.5,14.06,9.38,0.56,0.65,2.2,1.45,1.47
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Akwana,North East,Taraba,Wukari,Akwana,,88,0,4,9,3,22.0,9.7778,29.3333,14.28,8.64,0.56,0.61,2.24,1.47,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Avyi,North East,Taraba,Wukari,Avyi,,57,0,4,7,2,14.25,8.1429,28.5,14.32,6.72,0.56,0.63,2.24,1.48,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,89,0,4,9,3,22.25,9.8889,29.6667,14.27,8.64,0.56,0.61,2.23,1.47,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,51,0,4,6,2,12.75,8.5,25.5,14.47,5.76,0.58,0.71,2.25,1.49,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ardo Kola,North East,Taraba,Ardo-Kola,Ardo Kola,,36,0,4,5,1,9.0,7.2,36.0,14.06,4.8,0.53,0.5,2.21,1.46,1.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Iware,North East,Taraba,Ardo-Kola,Iware,,38,0,4,5,1,9.5,7.6,38.0,14,4.8,0.53,0.47,2.21,1.45,1.48
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Akate,North East,Taraba,Donga,Akate,,33,0,4,5,1,8.25,6.6,33.0,14.15,4.8,0.54,0.55,2.22,1.46,1.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Asibiti,North East,Taraba,Donga,Asibiti,,29,0,4,4,0,7.25,7.25,0.0,14.3,3.84,0.56,0.62,2.24,1.48,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,53,0,4,6,2,13.25,8.8333,26.5,14.41,5.76,0.57,0.68,2.25,1.48,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,49,0,4,6,2,12.25,8.1667,24.5,14.53,5.76,0.59,0.73,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Barade,North East,Taraba,Jalingo,Barade,,23,0,4,4,0,5.75,5.75,0.0,14.62,3.84,0.6,0.78,2.27,1.5,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,45,0,4,6,2,11.25,7.5,22.5,14.66,5.76,0.6,0.8,2.27,1.5,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,43,0,4,5,1,10.75,8.6,43.0,13.89,4.8,0.51,0.42,2.2,1.45,1.48
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,28,0,4,4,0,7.0,7.0,0.0,14.34,3.84,0.57,0.64,2.24,1.48,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Kabri,North East,Taraba,Sardauna,Kabri,,60,0,4,6,2,15.0,10.0,30.0,13.95,5.63,0.55,0.6,2.19,1.44,1.46
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Akwana,North East,Taraba,Wukari,Akwana,,48,0,4,6,2,12.0,8.0,24.0,14.56,5.76,0.59,0.75,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Avyi,North East,Taraba,Wukari,Avyi,,32,0,4,4,0,8.0,8.0,0.0,14.18,3.84,0.55,0.56,2.23,1.47,1.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,48,0,4,6,2,12.0,8.0,24.0,14.56,5.76,0.59,0.75,2.26,1.49,1.51
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,278,0,8,12,4,34.75,23.1667,69.5,6.89,5.62,1.7,0.52,2.5,1.49,1.54
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ardo Kola,North East,Taraba,Ardo-Kola,Ardo Kola,,301,0,8,12,4,37.625,25.0833,75.25,6.48,5.3,1.68,0.48,2.39,1.41,1.46
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Iware,North East,Taraba,Ardo-Kola,Iware,,344,0,8,14,6,43.0,24.5714,57.3333,6.98,6.54,1.73,0.63,2.51,1.5,1.54
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Akate,North East,Taraba,Donga,Akate,,128,0,4,6,2,32.0,21.3333,64.0,7.35,3,0.87,0.28,1.31,0.79,0.81
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Asibiti,North East,Taraba,Donga,Asibiti,,209,0,8,9,3,26.125,23.2222,69.6667,6.5,3.96,1.69,0.52,2.39,1.41,1.45
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,412,0,12,16,6,34.3333,25.75,68.6667,6.24,6.73,2.52,0.79,3.47,2.03,2.1
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,303,0,8,12,4,37.875,25.25,75.75,6.45,5.27,1.68,0.48,2.38,1.4,1.45
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Barade,North East,Taraba,Jalingo,Barade,,156,0,4,8,2,39.0,19.5,78.0,8.26,4.58,0.87,0.23,1.44,0.88,0.91
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,386,0,12,15,6,32.1667,25.7333,64.3333,6.19,6.22,2.53,0.84,3.45,2.01,2.08
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,382,0,12,15,6,31.8333,25.4667,63.6667,6.25,6.27,2.53,0.85,3.47,2.03,2.09
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,250,0,8,10,4,31.25,25.0,62.5,6.34,4.24,1.69,0.58,2.34,1.37,1.41
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Kabri,North East,Taraba,Sardauna,Kabri,,362,0,12,14,6,30.1667,25.8571,60.3333,6.13,5.69,2.53,0.9,3.41,1.99,2.05
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Akwana,North East,Taraba,Wukari,Akwana,,356,0,12,13,5,29.6667,27.3846,71.2,5.71,4.97,2.48,0.76,3.25,1.87,1.93
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Avyi,North East,Taraba,Wukari,Avyi,,201,0,4,9,3,50.25,22.3333,67.0,7.86,4.84,0.87,0.27,1.38,0.84,0.87
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,397,0,12,15,6,33.0833,26.4667,66.1667,6.06,6.08,2.51,0.82,3.39,1.97,2.04
2019/2020,Female,all,Private,JSS,JSS2,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,227,0,8,10,4,28.375,22.7,56.75,6.85,4.57,1.73,0.63,2.47,1.47,1.51
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ardo Kola,North East,Taraba,Ardo-Kola,Ardo Kola,,247,0,8,10,4,30.875,24.7,61.75,6.4,4.28,1.7,0.58,2.35,1.38,1.42
2019/2020,Female,all,Private,JSS,JSS2,,ward,Iware,North East,Taraba,Ardo-Kola,Iware,,281,0,12,12,4,23.4167,23.4167,70.25,6.41,5.2,2.53,0.77,3.54,2.08,2.15
2019/2020,Female,all,Private,JSS,JSS2,,ward,Akate,North East,Taraba,Donga,Akate,,106,0,4,6,2,26.5,17.6667,53.0,8.56,3.48,0.9,0.34,1.47,0.91,0.93
2019/2020,Female,all,Private,JSS,JSS2,,ward,Asibiti,North East,Taraba,Donga,Asibiti,,171,0,4,8,2,42.75,21.375,85.5,7.71,4.29,0.86,0.21,1.37,0.83,0.86
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,338,0,12,14,6,28.1667,24.1429,56.3333,6.48,6.01,2.57,0.96,3.55,2.09,2.15
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,249,0,8,10,4,31.125,24.9,62.25,6.36,4.25,1.69,0.58,2.34,1.37,1.42
2019/2020,Female,all,Private,JSS,JSS2,,ward,Barade,North East,Taraba,Jalingo,Barade,,130,0,4,6,2,32.5,21.6667,65.0,7.26,2.96,0.86,0.28,1.3,0.78,0.8
2019/2020,Female,all,Private,JSS,JSS2,,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,315,0,12,13,5,26.25,24.2308,63.0,6.31,5.48,2.54,0.86,3.49,2.05,2.11
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,315,0,12,12,4,26.25,26.25,78.75,5.83,4.74,2.47,0.69,3.31,1.91,1.98
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,203,0,8,9,3,25.375,22.5556,67.6667,6.65,4.05,1.7,0.53,2.43,1.44,1.48
2019/2020,Female,all,Private,JSS,JSS2,,ward,Kabri,North East,Taraba,Sardauna,Kabri,,296,0,12,12,4,24.6667,24.6667,74.0,6.14,4.99,2.5,0.73,3.43,2,2.07
2019/2020,Female,all,Private,JSS,JSS2,,ward,Akwana,North East,Taraba,Wukari,Akwana,,291,0,8,11,4,36.375,26.4545,72.75,6.14,4.56,1.67,0.49,2.29,1.34,1.38
2019/2020,Female,all,Private,JSS,JSS2,,ward,Avyi,North East,Taraba,Wukari,Avyi,,167,0,8,8,2,20.875,20.875,83.5,6.91,3.81,1.69,0.43,2.51,1.5,1.55
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,326,0,12,13,5,27.1667,25.0769,65.2,6.13,5.33,2.52,0.83,3.42,1.99,2.06
2019/2020,Female,all,Private,JSS,JSS3,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,182,0,8,8,2,22.75,22.75,91.0,6.43,3.55,1.66,0.4,2.38,1.4,1.46
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ardo Kola,North East,Taraba,Ardo-Kola,Ardo Kola,,195,0,8,8,2,24.375,24.375,97.5,6.07,3.36,1.64,0.37,2.28,1.33,1.38
2019/2020,Female,all,Private,JSS,JSS3,,ward,Iware,North East,Taraba,Ardo-Kola,Iware,,225,0,12,10,4,18.75,22.5,56.25,6.73,4.48,2.58,0.96,3.66,2.17,2.23
2019/2020,Female,all,Private,JSS,JSS3,,ward,Akate,North East,Taraba,Donga,Akate,,84,0,4,4,0,21.0,21.0,0.0,6.87,1.9,0.84,0.21,1.25,0.74,0.77
2019/2020,Female,all,Private,JSS,JSS3,,ward,Asibiti,North East,Taraba,Donga,Asibiti,,136,0,8,6,2,17.0,22.6667,68.0,6.58,2.67,1.69,0.53,2.41,1.42,1.47
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,268,0,12,12,4,22.3333,22.3333,67.0,6.66,5.4,2.55,0.81,3.65,2.16,2.23
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,199,0,8,8,2,24.875,24.875,99.5,5.97,3.3,1.64,0.36,2.26,1.31,1.36
2019/2020,Female,all,Private,JSS,JSS3,,ward,Barade,North East,Taraba,Jalingo,Barade,,102,0,4,6,2,25.5,17.0,51.0,8.84,3.59,0.91,0.35,1.51,0.94,0.96
2019/2020,Female,all,Private,JSS,JSS3,,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,252,0,12,10,4,21.0,25.2,63.0,6.13,4.08,2.53,0.86,3.42,1.99,2.05
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,250,0,12,10,4,20.8333,25.0,62.5,6.17,4.11,2.53,0.86,3.43,2,2.06
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,162,0,8,7,2,20.25,23.1429,81.0,6.39,3.06,1.67,0.44,2.36,1.39,1.44
2019/2020,Female,all,Private,JSS,JSS3,,ward,Kabri,North East,Taraba,Sardauna,Kabri,,238,0,12,10,4,19.8333,23.8,59.5,6.42,4.28,2.55,0.91,3.54,2.08,2.14
2019/2020,Female,all,Private,JSS,JSS3,,ward,Akwana,North East,Taraba,Wukari,Akwana,,235,0,8,9,3,29.375,26.1111,78.3333,5.9,3.6,1.65,0.46,2.23,1.29,1.34
2019/2020,Female,all,Private,JSS,JSS3,,ward,Avyi,North East,Taraba,Wukari,Avyi,,134,0,8,6,2,16.75,22.3333,67.0,6.66,2.7,1.7,0.54,2.43,1.44,1.49
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,261,0,12,11,4,21.75,23.7273,65.25,6.38,4.72,2.54,0.83,3.53,2.07,2.14
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,1169,0,20,48,22,58.45,24.3542,53.1364,7.73,24.9,2.5,1.69,6.78,4.12,4.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ardo Kola,North East,Taraba,Ardo-Kola,Ardo Kola,,707,0,12,30,14,58.9167,23.5667,50.5,8.02,16.13,1.53,1.07,4.18,2.56,2.62
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Iware,North East,Taraba,Ardo-Kola,Iware,,735,0,12,32,14,61.25,22.9688,52.5,8.29,17.89,1.54,1.03,4.3,2.64,2.71
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akate,North East,Taraba,Donga,Akate,,678,0,12,30,14,56.5,22.6,48.4286,8.26,16.58,1.55,1.12,4.28,2.63,2.69
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Asibiti,North East,Taraba,Donga,Asibiti,,448,0,8,20,8,56.0,22.4,56.0,8.2,11.12,1.01,0.64,2.85,1.75,1.79
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,899,0,16,39,18,56.1875,23.0513,49.9444,8.07,21.09,2.05,1.44,5.61,3.43,3.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,951,0,16,39,18,59.4375,24.3846,52.8333,7.77,20.32,2.01,1.36,5.44,3.31,3.4
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Barade,North East,Taraba,Jalingo,Barade,,427,0,8,20,8,53.375,21.35,53.375,8.48,11.48,1.03,0.67,2.92,1.8,1.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,1202,0,20,49,22,60.1,24.5306,54.6364,7.73,25.48,2.49,1.65,6.79,4.12,4.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,729,0,12,32,14,60.75,22.7812,52.0714,8.34,17.99,1.54,1.04,4.32,2.66,2.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,608,0,12,27,12,50.6667,22.5185,50.6667,7.99,14.45,1.53,1.07,4.17,2.55,2.61
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Kabri,North East,Taraba,Sardauna,Kabri,,953,0,16,41,19,59.5625,23.2439,50.1579,8.16,22.43,2.05,1.44,5.65,3.46,3.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwana,North East,Taraba,Wukari,Akwana,,1334,0,20,55,25,66.7,24.2545,53.36,8.11,30.05,2.54,1.69,7.04,4.31,4.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Avyi,North East,Taraba,Wukari,Avyi,,534,0,8,23,10,66.75,23.2174,53.4,8.44,13.13,1.03,0.67,2.91,1.79,1.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,901,0,16,37,17,56.3125,24.3514,53.0,7.65,18.95,2,1.36,5.38,3.26,3.35
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,1037,0,20,43,20,51.85,24.1163,51.85,7.54,21.64,2.49,1.74,6.64,4.02,4.12
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ardo Kola,North East,Taraba,Ardo-Kola,Ardo Kola,,628,0,12,27,12,52.3333,23.2593,52.3333,7.81,14.13,1.51,1.03,4.1,2.49,2.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Iware,North East,Taraba,Ardo-Kola,Iware,,654,0,12,28,12,54.5,23.3571,54.5,7.84,14.79,1.5,0.99,4.12,2.51,2.58
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Akate,North East,Taraba,Donga,Akate,,602,0,12,26,12,50.1667,23.1538,50.1667,7.77,13.49,1.52,1.08,4.08,2.48,2.54
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Asibiti,North East,Taraba,Donga,Asibiti,,397,0,8,18,8,49.625,22.0556,49.625,8.11,9.77,1.03,0.73,2.81,1.72,1.76
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,798,0,16,35,16,49.875,22.8,49.875,7.87,18.41,2.03,1.44,5.49,3.35,3.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,845,0,16,35,16,52.8125,24.1429,52.8125,7.56,17.7,1.99,1.36,5.33,3.23,3.31
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Barade,North East,Taraba,Jalingo,Barade,,377,0,8,18,8,47.125,20.9444,47.125,8.42,10.13,1.05,0.76,2.89,1.78,1.82
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,1066,0,24,43,20,44.4167,24.7907,53.3,7.03,20.09,2.92,2.03,7.55,4.51,4.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,648,0,12,29,13,54.0,22.3448,49.8462,8.21,15.96,1.54,1.08,4.26,2.61,2.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,539,0,12,25,11,44.9167,21.56,49.0,8.06,13.47,1.54,1.1,4.2,2.57,2.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Kabri,North East,Taraba,Sardauna,Kabri,,848,0,16,36,16,53.0,23.5556,53.0,7.74,18.68,2,1.36,5.43,3.3,3.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Akwana,North East,Taraba,Wukari,Akwana,,1184,0,24,49,22,49.3333,24.1633,53.8182,7.39,24.23,2.96,2.01,7.86,4.74,4.87
