session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,488,0,16,19,14,30.5,25.6842,34.8571
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Diobu,South South,Rivers,Port-Harcourt,Diobu,,401,0,12,16,12,33.4167,25.0625,33.4167
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Elekahia,South South,Rivers,Port-Harcourt,Elekahia,,318,0,8,14,10,39.75,22.7143,31.8
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,395,0,12,15,11,32.9167,26.3333,35.9091
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,201,0,8,10,8,25.125,20.1,25.125
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,314,0,12,13,10,26.1667,24.1538,31.4
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,277,0,12,12,10,23.0833,23.0833,27.7
2019/2020,Female,all,Private,JSS,JSS2,,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,208,0,8,9,7,26.0,23.1111,29.7143
2019/2020,Female,all,Private,JSS,JSS2,,ward,Alesa,South South,Rivers,Eleme,Alesa,,334,0,12,14,10,27.8333,23.8571,33.4
2019/2020,Female,all,Private,JSS,JSS2,,ward,Choba,South South,Rivers,Obio/Akpor,Choba,,214,0,8,10,8,26.75,21.4,26.75
2019/2020,Female,all,Private,JSS,JSS2,,ward,Elelenwo (3B),South South,Rivers,Obio/Akpor,Elelenwo (3B),,319,0,12,13,10,26.5833,24.5385,31.9
2019/2020,Female,all,Private,JSS,JSS2,,ward,Oro-Igwe,South South,Rivers,Obio/Akpor,Oro-Igwe,,219,0,8,10,8,27.375,21.9,27.375
2019/2020,Female,all,Private,JSS,JSS2,,ward,Kalio,South South,Rivers,Okrika,Kalio,,212,0,8,10,8,26.5,21.2,26.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ogan,South South,Rivers,Okrika,Ogan,,369,0,12,15,11,30.75,24.6,33.5455
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,316,0,12,13,10,26.3333,24.3077,31.6
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,401,0,16,17,13,25.0625,23.5882,30.8462
2019/2020,Female,all,Private,JSS,JSS2,,ward,Diobu,South South,Rivers,Port-Harcourt,Diobu,,329,0,12,13,10,27.4167,25.3077,32.9
2019/2020,Female,all,Private,JSS,JSS2,,ward,Elekahia,South South,Rivers,Port-Harcourt,Elekahia,,262,0,8,12,10,32.75,21.8333,26.2
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,315,0,12,13,10,26.25,24.2308,31.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,160,0,8,8,6,20.0,20.0,26.6667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,251,0,12,11,9,20.9167,22.8182,27.8889
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,223,0,8,10,8,27.875,22.3,27.875
2019/2020,Female,all,Private,JSS,JSS3,,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,167,0,8,8,6,20.875,20.875,27.8333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Alesa,South South,Rivers,Eleme,Alesa,,267,0,12,11,9,22.25,24.2727,29.6667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Choba,South South,Rivers,Obio/Akpor,Choba,,171,0,8,8,6,21.375,21.375,28.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Elelenwo (3B),South South,Rivers,Obio/Akpor,Elelenwo (3B),,256,0,12,11,9,21.3333,23.2727,28.4444
2019/2020,Female,all,Private,JSS,JSS3,,ward,Oro-Igwe,South South,Rivers,Obio/Akpor,Oro-Igwe,,175,0,8,8,6,21.875,21.875,29.1667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Kalio,South South,Rivers,Okrika,Kalio,,171,0,8,8,6,21.375,21.375,28.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ogan,South South,Rivers,Okrika,Ogan,,295,0,12,13,10,24.5833,22.6923,29.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,251,0,12,11,9,20.9167,22.8182,27.8889
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,319,0,12,13,10,26.5833,24.5385,31.9
2019/2020,Female,all,Private,JSS,JSS3,,ward,Diobu,South South,Rivers,Port-Harcourt,Diobu,,262,0,12,11,9,21.8333,23.8182,29.1111
2019/2020,Female,all,Private,JSS,JSS3,,ward,Elekahia,South South,Rivers,Port-Harcourt,Elekahia,,210,0,8,10,8,26.25,21.0,26.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1261,0,20,58,42,63.05,21.7414,30.0238
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1307,0,20,58,42,65.35,22.5345,31.119
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,1093,0,20,51,37,54.65,21.4314,29.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,819,0,16,39,29,51.1875,21.0,28.2414
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,832,0,12,37,27,69.3333,22.4865,30.8148
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alesa,South South,Rivers,Eleme,Alesa,,796,0,12,36,26,66.3333,22.1111,30.6154
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Choba,South South,Rivers,Obio/Akpor,Choba,,705,0,12,31,23,58.75,22.7419,30.6522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Elelenwo (3B),South South,Rivers,Obio/Akpor,Elelenwo (3B),,1191,0,20,54,38,59.55,22.0556,31.3421
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Oro-Igwe,South South,Rivers,Obio/Akpor,Oro-Igwe,,833,0,12,38,28,69.4167,21.9211,29.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Kalio,South South,Rivers,Okrika,Kalio,,1050,0,20,49,35,52.5,21.4286,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ogan,South South,Rivers,Okrika,Ogan,,1026,0,16,47,34,64.125,21.8298,30.1765
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,767,0,12,35,25,63.9167,21.9143,30.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,1053,0,20,51,36,52.65,20.6471,29.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Diobu,South South,Rivers,Port-Harcourt,Diobu,,1419,0,24,64,46,59.125,22.1719,30.8478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Elekahia,South South,Rivers,Port-Harcourt,Elekahia,,954,0,16,44,32,59.625,21.6818,29.8125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1119,0,20,52,37,55.95,21.5192,30.2432
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1162,0,20,52,38,58.1,22.3462,30.5789
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,971,0,20,45,33,48.55,21.5778,29.4242
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,727,0,12,35,25,60.5833,20.7714,29.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,740,0,12,33,24,61.6667,22.4242,30.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Alesa,South South,Rivers,Eleme,Alesa,,706,0,12,32,24,58.8333,22.0625,29.4167
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Choba,South South,Rivers,Obio/Akpor,Choba,,627,0,12,29,21,52.25,21.6207,29.8571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Elelenwo (3B),South South,Rivers,Obio/Akpor,Elelenwo (3B),,1059,0,20,48,34,52.95,22.0625,31.1471
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Oro-Igwe,South South,Rivers,Obio/Akpor,Oro-Igwe,,739,0,16,34,24,46.1875,21.7353,30.7917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Kalio,South South,Rivers,Okrika,Kalio,,931,0,20,43,31,46.55,21.6512,30.0323
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ogan,South South,Rivers,Okrika,Ogan,,909,0,16,43,31,56.8125,21.1395,29.3226
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,681,0,12,31,23,56.75,21.9677,29.6087
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,935,0,20,45,32,46.75,20.7778,29.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Diobu,South South,Rivers,Port-Harcourt,Diobu,,1258,0,24,56,40,52.4167,22.4643,31.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Elekahia,South South,Rivers,Port-Harcourt,Elekahia,,846,0,16,39,29,52.875,21.6923,29.1724
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1005,0,24,47,34,41.875,21.383,29.5588
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1044,0,20,47,34,52.2,22.2128,30.7059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,872,0,20,41,30,43.6,21.2683,29.0667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,652,0,16,31,23,40.75,21.0323,28.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,665,0,12,29,21,55.4167,22.931,31.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Alesa,South South,Rivers,Eleme,Alesa,,637,0,12,29,21,53.0833,21.9655,30.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Choba,South South,Rivers,Obio/Akpor,Choba,,564,0,12,26,20,47.0,21.6923,28.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Elelenwo (3B),South South,Rivers,Obio/Akpor,Elelenwo (3B),,951,0,20,43,31,47.55,22.1163,30.6774
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Oro-Igwe,South South,Rivers,Obio/Akpor,Oro-Igwe,,665,0,16,31,23,41.5625,21.4516,28.913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Kalio,South South,Rivers,Okrika,Kalio,,837,0,20,39,29,41.85,21.4615,28.8621
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ogan,South South,Rivers,Okrika,Ogan,,817,0,20,39,29,40.85,20.9487,28.1724
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,613,0,12,27,20,51.0833,22.7037,30.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,840,0,20,41,30,42.0,20.4878,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Diobu,South South,Rivers,Port-Harcourt,Diobu,,1131,0,24,51,37,47.125,22.1765,30.5676
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Elekahia,South South,Rivers,Port-Harcourt,Elekahia,,761,0,16,35,25,47.5625,21.7429,30.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,920,0,20,43,31,46.0,21.3953,29.6774
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,955,0,24,43,31,39.7917,22.2093,30.8065
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,797,0,20,37,27,39.85,21.5405,29.5185
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,597,0,12,29,21,49.75,20.5862,28.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,609,0,12,27,20,50.75,22.5556,30.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Alesa,South South,Rivers,Eleme,Alesa,,581,0,12,27,20,48.4167,21.5185,29.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Choba,South South,Rivers,Obio/Akpor,Choba,,516,0,12,24,18,43.0,21.5,28.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Elelenwo (3B),South South,Rivers,Obio/Akpor,Elelenwo (3B),,869,0,20,40,30,43.45,21.725,28.9667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Oro-Igwe,South South,Rivers,Obio/Akpor,Oro-Igwe,,607,0,12,28,20,50.5833,21.6786,30.35
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Kalio,South South,Rivers,Okrika,Kalio,,766,0,20,37,27,38.3,20.7027,28.3704
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ogan,South South,Rivers,Okrika,Ogan,,746,0,20,35,25,37.3,21.3143,29.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,562,0,12,25,19,46.8333,22.48,29.5789
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Abuloma/Amadi-Ama,South South,Rivers,Port-Harcourt,Abuloma/Amadi-Ama,,768,0,20,38,28,38.4,20.2105,27.4286
