session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,338,0,12,18,12,28.1667,18.7778,28.1667
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,351,0,12,17,11,29.25,20.6471,31.9091
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,434,0,12,21,13,36.1667,20.6667,33.3846
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,347,0,12,18,12,28.9167,19.2778,28.9167
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,596,0,16,29,18,37.25,20.5517,33.1111
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,223,0,8,12,8,27.875,18.5833,27.875
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,236,0,8,14,10,29.5,16.8571,23.6
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,434,0,12,20,13,36.1667,21.7,33.3846
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,247,0,8,13,9,30.875,19.0,27.4444
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,546,0,16,26,16,34.125,21.0,34.125
2019/2020,Female,all,Private,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,266,0,8,14,10,33.25,19.0,26.6
2019/2020,Female,all,Private,JSS,JSS2,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,244,0,8,13,9,30.5,18.7692,27.1111
2019/2020,Female,all,Private,JSS,JSS2,,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,440,0,16,22,14,27.5,20.0,31.4286
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,294,0,12,16,10,24.5,18.375,29.4
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,251,0,8,14,10,31.375,17.9286,25.1
2019/2020,Female,all,Private,JSS,JSS2,,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,277,0,12,15,10,23.0833,18.4667,27.7
2019/2020,Female,all,Private,JSS,JSS2,,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,288,0,12,15,10,24.0,19.2,28.8
2019/2020,Female,all,Private,JSS,JSS2,,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,356,0,12,17,11,29.6667,20.9412,32.3636
2019/2020,Female,all,Private,JSS,JSS2,,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,284,0,8,15,10,35.5,18.9333,28.4
2019/2020,Female,all,Private,JSS,JSS2,,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,488,0,16,24,15,30.5,20.3333,32.5333
2019/2020,Female,all,Private,JSS,JSS2,,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,184,0,8,10,6,23.0,18.4,30.6667
2019/2020,Female,all,Private,JSS,JSS2,,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,193,0,8,12,8,24.125,16.0833,24.125
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,356,0,12,16,11,29.6667,22.25,32.3636
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,203,0,8,11,7,25.375,18.4545,29.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,449,0,12,22,13,37.4167,20.4091,34.5385
2019/2020,Female,all,Private,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,212,0,8,12,8,26.5,17.6667,26.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,197,0,8,11,7,24.625,17.9091,28.1429
2019/2020,Female,all,Private,JSS,JSS3,,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,351,0,16,18,12,21.9375,19.5,29.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,236,0,12,13,9,19.6667,18.1538,26.2222
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,201,0,8,11,7,25.125,18.2727,28.7143
2019/2020,Female,all,Private,JSS,JSS3,,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,221,0,12,12,8,18.4167,18.4167,27.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,231,0,8,12,8,28.875,19.25,28.875
2019/2020,Female,all,Private,JSS,JSS3,,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,283,0,12,15,10,23.5833,18.8667,28.3
2019/2020,Female,all,Private,JSS,JSS3,,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,225,0,12,12,8,18.75,18.75,28.125
2019/2020,Female,all,Private,JSS,JSS3,,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,390,0,16,19,12,24.375,20.5263,32.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,145,0,4,8,6,36.25,18.125,24.1667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,156,0,8,10,6,19.5,15.6,26.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,281,0,12,14,9,23.4167,20.0714,31.2222
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,162,0,8,9,6,20.25,18.0,27.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,358,0,16,17,11,22.375,21.0588,32.5455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,732,0,12,39,24,61.0,18.7692,30.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,532,0,8,31,19,66.5,17.1613,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,797,0,12,46,28,66.4167,17.3261,28.4643
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,1228,0,20,69,41,61.4,17.7971,29.9512
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,1042,0,20,57,35,52.1,18.2807,29.7714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,878,0,16,50,30,54.875,17.56,29.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,810,0,16,47,29,50.625,17.234,27.931
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,939,0,16,53,32,58.6875,17.717,29.3438
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,622,0,8,36,22,77.75,17.2778,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,1153,0,20,64,38,57.65,18.0156,30.3421
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,651,0,12,38,24,54.25,17.1316,27.125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,999,0,16,56,34,62.4375,17.8393,29.3824
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,721,0,12,43,26,60.0833,16.7674,27.7308
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,463,0,8,29,18,57.875,15.9655,25.7222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,810,0,12,47,29,67.5,17.234,27.931
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,651,0,12,35,22,54.25,18.6,29.5909
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,471,0,8,27,17,58.875,17.4444,27.7059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,708,0,12,41,25,59.0,17.2683,28.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,1088,0,20,61,37,54.4,17.8361,29.4054
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,928,0,20,51,31,46.4,18.1961,29.9355
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,780,0,16,45,27,48.75,17.3333,28.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,718,0,12,43,26,59.8333,16.6977,27.6154
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,832,0,16,47,29,52.0,17.7021,28.6897
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,554,0,12,33,20,46.1667,16.7879,27.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,1024,0,20,58,36,51.2,17.6552,28.4444
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,579,0,12,34,20,48.25,17.0294,28.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,890,0,16,50,30,55.625,17.8,29.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,642,0,12,38,24,53.5,16.8947,26.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,409,0,8,25,15,51.125,16.36,27.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,720,0,16,42,26,45.0,17.1429,27.6923
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,584,0,12,31,19,48.6667,18.8387,30.7368
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,425,0,8,25,15,53.125,17.0,28.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,636,0,16,37,23,39.75,17.1892,27.6522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,979,0,20,55,33,48.95,17.8,29.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,833,0,20,47,29,41.65,17.7234,28.7241
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,702,0,16,40,24,43.875,17.55,29.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,645,0,12,39,24,53.75,16.5385,26.875
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,749,0,16,42,26,46.8125,17.8333,28.8077
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,498,0,12,30,18,41.5,16.6,27.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,920,0,20,52,32,46.0,17.6923,28.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,520,0,12,30,18,43.3333,17.3333,28.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,798,0,16,45,27,49.875,17.7333,29.5556
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,576,0,12,35,21,48.0,16.4571,27.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,369,0,8,23,14,46.125,16.0435,26.3571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,648,0,12,38,24,54.0,17.0526,27.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,535,0,12,29,18,44.5833,18.4483,29.7222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,389,0,8,23,14,48.625,16.913,27.7857
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  III,South East,Anambra,Awka North,Achalla  III,,582,0,12,34,20,48.5,17.1176,29.1
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Agu Oka,South East,Anambra,Awka South,Agu Oka,,896,0,20,51,31,44.8,17.5686,28.9032
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Amawbia  I,South East,Anambra,Awka South,Amawbia  I,,761,0,16,43,26,47.5625,17.6977,29.2692
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Amawbia  II,South East,Anambra,Awka South,Amawbia  II,,643,0,16,38,24,40.1875,16.9211,26.7917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Nnewi-ichi  I,South East,Anambra,Nnewi North,Nnewi-ichi  I,,591,0,16,35,21,36.9375,16.8857,28.1429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Nnewi-ichi  II,South East,Anambra,Nnewi North,Nnewi-ichi  II,,684,0,16,39,24,42.75,17.5385,28.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Otolo  I,South East,Anambra,Nnewi North,Otolo  I,,454,0,12,27,17,37.8333,16.8148,26.7059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,American Quarters,South East,Anambra,Onitsha North,American Quarters,,841,0,20,48,30,42.05,17.5208,28.0333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,G.R.A,South East,Anambra,Onitsha North,G.R.A,,476,0,12,28,18,39.6667,17.0,26.4444
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Inland Town I,South East,Anambra,Onitsha North,Inland Town I,,729,0,16,42,26,45.5625,17.3571,28.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bridge Head I,South East,Anambra,Onitsha South,Bridge Head I,,527,0,12,31,19,43.9167,17.0,27.7368
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bridge Head II,South East,Anambra,Onitsha South,Bridge Head II,,338,0,8,21,13,42.25,16.0952,26.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bridge Head III,South East,Anambra,Onitsha South,Bridge Head III,,591,0,16,35,21,36.9375,16.8857,28.1429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,501,0,12,28,17,41.75,17.8929,29.4706
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,363,0,8,22,14,45.375,16.5,25.9286
