session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,90,0,4,10,3,22.5,9.0,30.0,14.26,9.6,0.56,0.6,2.23,1.47,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,39,0,4,5,1,9.75,7.8,39.0,13.98,4.8,0.52,0.46,2.21,1.45,1.48
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Betso,North East,Adamawa,Mubi North,Betso,,48,0,4,6,2,12.0,8.0,24.0,14.56,5.76,0.59,0.75,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Digil,North East,Adamawa,Mubi North,Digil,,30,0,4,4,0,7.5,7.5,0.0,14.26,3.84,0.56,0.6,2.23,1.47,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bare,North East,Adamawa,Numan,Bare,,57,0,8,7,2,7.125,8.1429,28.5,14.32,6.72,1.13,1.26,4.48,2.95,3
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bolki,North East,Adamawa,Numan,Bolki,,33,0,4,5,1,8.25,6.6,33.0,14.15,4.8,0.54,0.55,2.22,1.46,1.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,47,0,4,6,2,11.75,7.8333,23.5,14.59,5.76,0.6,0.77,2.26,1.5,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,105,0,8,13,4,13.125,8.0769,26.25,14.43,12.48,1.15,1.37,4.5,2.97,3
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,81,0,8,11,2,10.125,7.3636,40.5,13.94,10.56,1.04,0.89,4.41,2.9,2.97
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,86,0,8,12,3,10.75,7.1667,28.6667,14.31,11.52,1.12,1.26,4.48,2.95,2.99
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,47,0,4,6,2,11.75,7.8333,23.5,14.59,5.76,0.6,0.77,2.26,1.5,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bako,North East,Adamawa,Yola South,Bako,,34,0,4,5,1,8.5,6.8,34.0,14.11,4.8,0.54,0.53,2.22,1.46,1.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,49,0,4,7,2,12.25,7.0,24.5,14.53,6.72,0.59,0.73,2.26,1.49,1.51
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,240,0,8,10,2,30.0,24.0,120.0,6.25,4.38,1.64,0.32,2.34,1.37,1.43
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Betso,North East,Adamawa,Mubi North,Betso,,403,0,12,15,4,33.5833,26.8667,100.75,5.81,6.01,2.44,0.54,3.32,1.92,2
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Digil,North East,Adamawa,Mubi North,Digil,,260,0,8,11,3,32.5,23.6364,86.6667,6.56,4.97,1.67,0.42,2.41,1.43,1.48
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bare,North East,Adamawa,Numan,Bare,,533,0,16,21,6,33.3125,25.381,88.8333,6.16,8.89,3.3,0.81,4.61,2.69,2.8
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bolki,North East,Adamawa,Numan,Bolki,,210,0,4,9,2,52.5,23.3333,105.0,7.45,4.7,0.85,0.17,1.33,0.81,0.84
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,343,0,12,14,4,28.5833,24.5,85.75,6.19,5.94,2.48,0.63,3.47,2.03,2.1
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,659,0,20,27,7,32.95,24.4074,94.1429,6.36,11.86,4.14,0.96,5.9,3.47,3.6
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,608,0,20,25,7,30.4,24.32,86.8571,6.3,10.82,4.15,1.04,5.86,3.43,3.57
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,756,0,20,30,9,37.8,25.2,84.0,6.41,13.2,4.17,1.07,5.93,3.49,3.62
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,399,0,12,15,4,33.25,26.6,99.75,5.85,6.06,2.45,0.54,3.34,1.93,2.01
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bako,North East,Adamawa,Yola South,Bako,,241,0,8,10,2,30.125,24.1,120.5,6.23,4.36,1.64,0.32,2.34,1.37,1.43
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,234,0,8,10,2,29.25,23.4,117.0,6.38,4.46,1.64,0.32,2.37,1.4,1.46
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,197,0,8,9,2,24.625,21.8889,98.5,6.64,4.15,1.66,0.37,2.44,1.45,1.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Betso,North East,Adamawa,Mubi North,Betso,,331,0,12,13,4,27.5833,25.4615,82.75,5.95,5.27,2.47,0.65,3.36,1.95,2.02
2019/2020,Female,all,Private,JSS,JSS2,,ward,Digil,North East,Adamawa,Mubi North,Digil,,212,0,8,9,2,26.5,23.5556,106.0,6.25,3.91,1.64,0.34,2.34,1.37,1.42
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bare,North East,Adamawa,Numan,Bare,,438,0,16,17,5,27.375,25.7647,87.6,5.87,6.82,3.28,0.82,4.45,2.57,2.67
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bolki,North East,Adamawa,Numan,Bolki,,171,0,4,8,2,42.75,21.375,85.5,7.71,4.29,0.86,0.21,1.37,0.83,0.86
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,279,0,8,12,4,34.875,23.25,69.75,6.87,5.61,1.7,0.52,2.49,1.48,1.53
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,539,0,16,23,6,33.6875,23.4348,89.8333,6.65,10.58,3.34,0.8,4.88,2.89,3
2019/2020,Female,all,Private,JSS,JSS2,,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,498,0,20,21,6,24.9,23.7143,83.0,6.27,9.01,4.16,1.08,5.83,3.41,3.54
2019/2020,Female,all,Private,JSS,JSS2,,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,622,0,20,26,7,31.1,23.9231,88.8571,6.42,11.5,4.16,1.01,5.94,3.5,3.63
2019/2020,Female,all,Private,JSS,JSS2,,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,328,0,12,13,4,27.3333,25.2308,82.0,5.99,5.31,2.48,0.66,3.38,1.96,2.04
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bako,North East,Adamawa,Yola South,Bako,,197,0,8,9,2,24.625,21.8889,98.5,6.64,4.15,1.66,0.37,2.44,1.45,1.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,190,0,8,8,2,23.75,23.75,95.0,6.2,3.43,1.65,0.38,2.32,1.36,1.41
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,158,0,8,7,2,19.75,22.5714,79.0,6.53,3.13,1.68,0.46,2.4,1.42,1.47
2019/2020,Female,all,Private,JSS,JSS3,,ward,Betso,North East,Adamawa,Mubi North,Betso,,264,0,12,11,3,22.0,24.0,88.0,6.19,4.67,2.48,0.61,3.47,2.03,2.1
2019/2020,Female,all,Private,JSS,JSS3,,ward,Digil,North East,Adamawa,Mubi North,Digil,,171,0,8,8,2,21.375,21.375,85.5,6.77,3.74,1.68,0.42,2.47,1.47,1.52
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bare,North East,Adamawa,Numan,Bare,,349,0,16,14,4,21.8125,24.9286,87.25,6.02,5.77,3.3,0.83,4.53,2.63,2.73
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bolki,North East,Adamawa,Numan,Bolki,,136,0,4,6,2,34.0,22.6667,68.0,7.01,2.86,0.86,0.26,1.26,0.76,0.78
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,223,0,12,10,2,18.5833,22.3,111.5,6.46,4.51,2.47,0.48,3.59,2.12,2.21
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,429,0,20,19,6,21.45,22.5789,71.5,6.57,8.48,4.22,1.26,6.02,3.56,3.68
2019/2020,Female,all,Private,JSS,JSS3,,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,398,0,20,18,4,19.9,22.1111,99.5,6.54,8.17,4.15,0.9,6.03,3.56,3.71
2019/2020,Female,all,Private,JSS,JSS3,,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,495,0,20,21,6,24.75,23.5714,82.5,6.3,9.05,4.16,1.09,5.85,3.43,3.56
2019/2020,Female,all,Private,JSS,JSS3,,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,263,0,12,11,3,21.9167,23.9091,87.6667,6.21,4.69,2.48,0.62,3.47,2.03,2.11
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bako,North East,Adamawa,Yola South,Bako,,156,0,8,8,2,19.5,19.5,78.0,7.32,4.03,1.71,0.46,2.62,1.58,1.63
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,154,0,8,8,2,19.25,19.25,77.0,7.4,4.08,1.71,0.47,2.64,1.59,1.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,612,0,8,27,8,76.5,22.6667,76.5,8.86,16.66,1.01,0.47,3.04,1.89,1.96
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Betso,North East,Adamawa,Mubi North,Betso,,996,0,16,44,14,62.25,22.6364,71.1429,8.27,25.11,1.98,1.01,5.75,3.54,3.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Digil,North East,Adamawa,Mubi North,Digil,,715,0,12,33,10,59.5833,21.6667,71.5,8.49,19.37,1.5,0.76,4.41,2.72,2.81
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bare,North East,Adamawa,Numan,Bare,,940,0,16,43,14,58.75,21.8605,67.1429,8.41,24.9,2,1.07,5.83,3.59,3.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bolki,North East,Adamawa,Numan,Bolki,,891,0,16,39,12,55.6875,22.8462,74.25,7.88,21.21,1.94,0.97,5.54,3.38,3.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,1330,0,20,54,17,66.5,24.6296,78.2353,7.77,29.02,2.4,1.15,6.86,4.18,4.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,2340,0,36,102,32,65.0,22.9412,73.125,8.27,58.36,4.44,2.22,12.96,7.97,8.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,2014,0,32,85,26,62.9375,23.6941,77.4615,7.91,46.53,3.86,1.86,11.13,6.79,7.02
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,2048,0,32,91,29,64.0,22.5055,70.6207,8.4,52.77,3.98,2.04,11.65,7.18,7.41
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,1073,0,16,47,14,67.0625,22.8298,76.6429,8.38,27.34,1.97,0.94,5.82,3.59,3.71
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bako,North East,Adamawa,Yola South,Bako,,684,0,12,30,10,57.0,22.8,68.4,8,16.48,1.47,0.79,4.2,2.57,2.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,1050,0,20,46,14,52.5,22.8261,75.0,7.74,24.56,2.41,1.2,6.83,4.16,4.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,544,0,8,24,8,68.0,22.6667,68.0,8.54,14.14,1,0.53,2.95,1.82,1.88
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Betso,North East,Adamawa,Mubi North,Betso,,885,0,16,39,12,55.3125,22.6923,73.75,7.92,21.31,1.94,0.98,5.56,3.4,3.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Digil,North East,Adamawa,Mubi North,Digil,,637,0,12,29,9,53.0833,21.9655,70.7778,8.08,16.15,1.47,0.76,4.24,2.6,2.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bare,North East,Adamawa,Numan,Bare,,836,0,16,38,12,52.25,22.0,69.6667,8.04,21.02,1.96,1.03,5.63,3.44,3.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bolki,North East,Adamawa,Numan,Bolki,,792,0,16,34,10,49.5,23.2941,79.2,7.44,17.46,1.89,0.91,5.31,3.21,3.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,1182,0,20,48,15,59.1,24.625,78.8,7.46,24.72,2.37,1.14,6.65,4.02,4.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,2079,0,36,92,29,57.75,22.5978,71.6897,8.07,51.22,4.41,2.26,12.71,7.78,8.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,1788,0,32,75,23,55.875,23.84,77.7391,7.56,39.14,3.81,1.85,10.74,6.51,6.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,1819,0,36,82,26,50.5278,22.1829,69.9615,7.9,44.5,4.39,2.32,12.48,7.61,7.86
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,954,0,20,43,14,47.7,22.186,68.1429,7.78,22.92,2.43,1.32,6.85,4.17,4.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bako,North East,Adamawa,Yola South,Bako,,609,0,12,27,8,50.75,22.5556,76.125,7.74,14.43,1.44,0.71,4.1,2.5,2.58
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,931,0,16,41,13,58.1875,22.7073,71.6154,8.06,22.78,1.96,1.01,5.64,3.45,3.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,487,0,8,22,6,60.875,22.1364,81.1667,8.32,12.74,0.98,0.44,2.9,1.78,1.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Betso,North East,Adamawa,Mubi North,Betso,,796,0,16,36,12,49.75,22.1111,66.3333,7.91,19.51,1.96,1.09,5.55,3.39,3.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Digil,North East,Adamawa,Mubi North,Digil,,571,0,12,26,8,47.5833,21.9615,71.375,7.82,13.99,1.46,0.76,4.13,2.52,2.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bare,North East,Adamawa,Numan,Bare,,750,0,16,35,11,46.875,21.4286,68.1818,8,19.22,1.96,1.06,5.6,3.42,3.53
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bolki,North East,Adamawa,Numan,Bolki,,712,0,16,32,10,44.5,22.25,71.2,7.59,16.67,1.92,1.01,5.38,3.26,3.37
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,1061,0,20,43,13,53.05,24.6744,81.6154,7.18,21.31,2.33,1.1,6.46,3.88,4.02
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,1868,0,36,83,26,51.8889,22.506,71.8462,7.84,44.78,4.37,2.25,12.41,7.57,7.81
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,1610,0,32,68,22,50.3125,23.6765,73.1818,7.4,34.53,3.8,1.97,10.55,6.37,6.58
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,1636,0,32,74,23,51.125,22.1081,71.1304,7.94,40.45,3.9,2.02,11.15,6.81,7.03
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,857,0,20,39,12,42.85,21.9744,71.4167,7.6,20.35,2.4,1.26,6.73,4.08,4.22
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bako,North East,Adamawa,Yola South,Bako,,547,0,12,24,8,45.5833,22.7917,68.375,7.49,12.29,1.44,0.79,3.99,2.41,2.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bole Yolde Pate,North East,Adamawa,Yola South,Bole Yolde Pate,,837,0,20,37,12,41.85,22.6216,69.75,7.36,18.63,2.39,1.29,6.56,3.96,4.09
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bahuli,North East,Adamawa,Mubi North,Bahuli,,447,0,8,20,6,55.875,22.35,74.5,8.05,11.13,0.98,0.48,2.82,1.73,1.78
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Betso,North East,Adamawa,Mubi North,Betso,,727,0,16,33,10,45.4375,22.0303,72.7,7.69,17.46,1.93,0.99,5.44,3.3,3.41
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Digil,North East,Adamawa,Mubi North,Digil,,523,0,12,24,8,43.5833,21.7917,65.375,7.74,12.69,1.46,0.83,4.09,2.49,2.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bare,North East,Adamawa,Numan,Bare,,685,0,16,32,10,42.8125,21.4062,68.5,7.81,17.13,1.95,1.05,5.5,3.35,3.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bolki,North East,Adamawa,Numan,Bolki,,651,0,16,29,9,40.6875,22.4483,72.3333,7.34,14.6,1.9,1,5.25,3.16,3.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gamadio,North East,Adamawa,Numan,Gamadio,,969,0,20,40,13,48.45,24.225,74.5385,7.15,19.62,2.35,1.21,6.43,3.86,3.99
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ajiya,North East,Adamawa,Yola North,Ajiya,,1710,0,36,76,24,47.5,22.5,71.25,7.65,39.9,4.34,2.27,12.17,7.39,7.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Alkalawa,North East,Adamawa,Yola North,Alkalawa,,1471,0,32,62,19,45.9688,23.7258,77.4211,7.17,30.57,3.75,1.86,10.31,6.19,6.41
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Doubeli,North East,Adamawa,Yola North,Doubeli,,1494,0,36,68,21,41.5,21.9706,71.1429,7.54,35.17,4.32,2.28,12.04,7.29,7.53
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Adarawo,North East,Adamawa,Yola South,Adarawo,,783,0,16,35,11,48.9375,22.3714,71.1818,7.75,18.65,1.94,1.01,5.47,3.33,3.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bako,North East,Adamawa,Yola South,Bako,,499,0,12,22,6,41.5833,22.6818,83.1667,7.25,11.03,1.4,0.65,3.9,2.35,2.43
