session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bar,North Central,Benue,Makurdi,Bar,,39,0,4,5,4,9.75,7.8,9.75,16.75,4.8,0.85,1.85,2.46,1.64,1.59
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,55,0,8,7,5,6.875,7.8571,11.0,16.33,6.72,1.61,3.27,4.84,3.23,3.16
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,36,0,4,5,4,9.0,7.2,9.0,17.06,4.8,0.89,2,2.48,1.67,1.61
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Allan,North Central,Benue,Oturkpo,Allan,,36,0,4,5,4,9.0,7.2,9.0,17.06,4.8,0.89,2,2.48,1.67,1.61
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,41,0,4,5,4,10.25,8.2,10.25,16.57,4.8,0.83,1.76,2.44,1.63,1.59
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,44,0,4,5,4,11.0,8.8,11.0,16.33,4.8,0.8,1.64,2.42,1.62,1.58
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,36,0,4,5,4,9.0,7.2,9.0,17.06,4.8,0.89,2,2.48,1.67,1.61
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,364,0,8,14,10,45.5,26.0,36.4,7.09,6.28,1.81,0.99,2.5,1.5,1.52
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,414,0,12,16,10,34.5,25.875,41.4,6.57,6.7,2.64,1.3,3.56,2.1,2.13
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,356,0,8,13,9,44.5,27.3846,39.5556,6.66,5.5,1.77,0.91,2.39,1.42,1.44
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,179,0,4,8,6,44.75,22.375,29.8333,8.26,4.15,0.95,0.6,1.4,0.86,0.87
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,358,0,8,14,10,44.75,25.5714,35.8,7.18,6.35,1.81,1.01,2.53,1.51,1.53
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,390,0,8,15,10,48.75,26.0,39.0,7.15,6.87,1.8,0.92,2.53,1.51,1.54
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Agan,North Central,Benue,Makurdi,Agan,,399,0,8,15,10,49.875,26.6,39.9,7.03,6.76,1.79,0.9,2.5,1.49,1.52
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,208,0,4,9,6,52.0,23.1111,34.6667,8.19,4.73,0.93,0.52,1.4,0.86,0.87
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bar,North Central,Benue,Makurdi,Bar,,325,0,8,13,9,40.625,25.0,36.1111,7.14,5.87,1.81,1,2.52,1.51,1.53
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,514,0,16,19,12,32.125,27.0526,42.8333,6.2,7.49,3.48,1.68,4.55,2.65,2.7
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,325,0,8,13,9,40.625,25.0,36.1111,7.14,5.87,1.81,1,2.52,1.51,1.53
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Allan,North Central,Benue,Oturkpo,Allan,,345,0,8,13,9,43.125,26.5385,38.3333,6.82,5.63,1.79,0.94,2.44,1.45,1.47
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,356,0,8,13,9,44.5,27.3846,39.5556,6.66,5.5,1.77,0.91,2.39,1.42,1.44
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,319,0,8,14,10,39.875,22.7857,31.9,7.84,6.91,1.86,1.13,2.7,1.64,1.66
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,393,0,12,15,10,32.75,26.2,39.3,6.47,6.13,2.65,1.37,3.51,2.06,2.1
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,299,0,8,12,8,37.375,24.9167,37.375,7,5.32,1.8,0.96,2.48,1.48,1.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,338,0,12,14,10,28.1667,24.1429,33.8,6.9,6.01,2.72,1.6,3.67,2.18,2.2
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,292,0,8,11,7,36.5,26.5455,41.7143,6.49,4.55,1.76,0.86,2.35,1.38,1.41
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,147,0,4,7,5,36.75,21.0,29.4,8.35,3.67,0.95,0.61,1.42,0.87,0.88
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,292,0,8,12,8,36.5,24.3333,36.5,7.13,5.42,1.81,0.99,2.52,1.5,1.52
2019/2020,Female,all,Private,JSS,JSS2,,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,321,0,12,13,9,26.75,24.6923,35.6667,6.66,5.4,2.69,1.51,3.58,2.11,2.14
2019/2020,Female,all,Private,JSS,JSS2,,ward,Agan,North Central,Benue,Makurdi,Agan,,328,0,12,13,9,27.3333,25.2308,36.4444,6.54,5.31,2.68,1.48,3.53,2.08,2.1
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,171,0,4,8,6,42.75,21.375,28.5,8.55,4.29,0.96,0.63,1.44,0.89,0.89
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bar,North Central,Benue,Makurdi,Bar,,267,0,8,11,7,33.375,24.2727,38.1429,6.97,4.87,1.79,0.94,2.48,1.47,1.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,423,0,16,16,10,26.4375,26.4375,42.3,6.2,6.29,3.49,1.7,4.54,2.65,2.7
2019/2020,Female,all,Private,JSS,JSS2,,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,267,0,8,11,7,33.375,24.2727,38.1429,6.97,4.87,1.79,0.94,2.48,1.47,1.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Allan,North Central,Benue,Oturkpo,Allan,,282,0,8,11,7,35.25,25.6364,40.2857,6.67,4.67,1.77,0.89,2.4,1.42,1.44
2019/2020,Female,all,Private,JSS,JSS2,,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,290,0,8,11,7,36.25,26.3636,41.4286,6.53,4.58,1.76,0.87,2.36,1.39,1.41
2019/2020,Female,all,Private,JSS,JSS2,,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,261,0,8,12,8,32.625,21.75,32.625,7.79,5.9,1.86,1.1,2.69,1.63,1.65
2019/2020,Female,all,Private,JSS,JSS2,,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,320,0,12,13,9,26.6667,24.6154,35.5556,6.68,5.41,2.69,1.52,3.58,2.12,2.14
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,238,0,12,10,6,19.8333,23.8,39.6667,6.72,4.28,2.66,1.36,3.62,2.14,2.18
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,268,0,12,11,7,22.3333,24.3636,38.2857,6.65,4.62,2.67,1.41,3.58,2.11,2.15
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,234,0,8,10,6,29.25,23.4,39.0,6.99,4.46,1.79,0.92,2.48,1.48,1.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,119,0,4,6,4,29.75,19.8333,29.75,8.4,3.17,0.95,0.61,1.42,0.87,0.88
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,234,0,8,10,6,29.25,23.4,39.0,6.99,4.46,1.79,0.92,2.48,1.48,1.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,256,0,12,10,6,21.3333,25.6,42.6667,6.33,4.03,2.62,1.27,3.46,2.03,2.06
2019/2020,Female,all,Private,JSS,JSS3,,ward,Agan,North Central,Benue,Makurdi,Agan,,262,0,12,11,7,21.8333,23.8182,37.4286,6.77,4.7,2.68,1.44,3.63,2.15,2.18
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,136,0,4,6,4,34.0,22.6667,34.0,7.54,2.86,0.92,0.53,1.31,0.79,0.8
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bar,North Central,Benue,Makurdi,Bar,,212,0,8,9,6,26.5,23.5556,35.3333,6.93,3.91,1.81,1.02,2.46,1.46,1.48
2019/2020,Female,all,Private,JSS,JSS3,,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,336,0,16,14,10,21.0,24.0,33.6,6.85,5.95,3.63,2.14,4.86,2.88,2.91
2019/2020,Female,all,Private,JSS,JSS3,,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,215,0,8,10,6,26.875,21.5,35.8333,7.5,4.77,1.83,1,2.62,1.58,1.6
2019/2020,Female,all,Private,JSS,JSS3,,ward,Allan,North Central,Benue,Oturkpo,Allan,,226,0,8,9,6,28.25,25.1111,37.6667,6.57,3.72,1.78,0.96,2.36,1.39,1.41
2019/2020,Female,all,Private,JSS,JSS3,,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,231,0,8,10,6,28.875,23.1,38.5,7.07,4.51,1.79,0.94,2.5,1.5,1.52
2019/2020,Female,all,Private,JSS,JSS3,,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,206,0,8,10,6,25.75,20.6,34.3333,7.77,4.94,1.85,1.05,2.69,1.63,1.65
2019/2020,Female,all,Private,JSS,JSS3,,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,257,0,8,11,7,32.125,23.3636,36.7143,7.19,5.02,1.81,0.98,2.53,1.52,1.54
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,1044,0,20,44,28,52.2,23.7273,37.2857,7.94,22.56,2.67,2.41,6.85,4.18,4.24
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,951,0,16,40,24,59.4375,23.775,39.625,8.18,21.38,2.13,1.82,5.63,3.45,3.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,867,0,12,36,22,72.25,24.0833,39.4091,8.63,20.43,1.63,1.37,4.41,2.72,2.77
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,724,0,12,32,20,60.3333,22.625,36.2,8.67,18.07,1.65,1.49,4.41,2.73,2.77
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,711,0,12,31,19,59.25,22.9355,37.4211,8.49,17.16,1.63,1.44,4.34,2.68,2.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,663,0,12,29,18,55.25,22.8621,36.8333,8.35,15.72,1.63,1.47,4.28,2.63,2.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Agan,North Central,Benue,Makurdi,Agan,,1211,0,16,49,30,75.6875,24.7143,40.3667,8.56,27.61,2.15,1.78,5.84,3.6,3.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,721,0,12,31,19,60.0833,23.2581,37.9474,8.41,17,1.62,1.42,4.31,2.65,2.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bar,North Central,Benue,Makurdi,Bar,,824,0,12,36,22,68.6667,22.8889,37.4545,8.92,21.08,1.66,1.44,4.52,2.81,2.86
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,940,0,16,40,24,58.75,23.5,39.1667,8.24,21.54,2.14,1.84,5.66,3.47,3.53
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,631,0,12,27,17,52.5833,23.3704,37.1176,8.07,14.09,1.61,1.45,4.16,2.55,2.59
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Allan,North Central,Benue,Oturkpo,Allan,,645,0,12,27,17,53.75,23.8889,37.9412,7.94,13.88,1.6,1.42,4.12,2.51,2.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,903,0,16,37,23,56.4375,24.4054,39.2609,7.87,18.92,2.11,1.83,5.46,3.32,3.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,946,0,16,41,25,59.125,23.0732,37.84,8.43,22.54,2.17,1.9,5.76,3.54,3.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,790,0,16,37,23,49.375,21.3514,34.3478,8.66,20.71,2.23,2.1,5.87,3.63,3.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,926,0,16,39,24,57.875,23.7436,38.5833,8.14,20.68,2.14,1.87,5.6,3.43,3.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,845,0,16,36,22,52.8125,23.4722,38.4091,8.01,18.73,2.13,1.87,5.53,3.38,3.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,771,0,16,32,20,48.1875,24.0938,38.55,7.63,15.76,2.1,1.87,5.32,3.22,3.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,644,0,12,29,18,53.6667,22.2069,35.7778,8.52,16.03,1.65,1.51,4.35,2.68,2.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,630,0,12,28,18,52.5,22.5,35.0,8.4,15.17,1.65,1.54,4.29,2.64,2.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,590,0,12,27,17,49.1667,21.8519,34.7059,8.47,14.75,1.65,1.56,4.32,2.66,2.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Agan,North Central,Benue,Makurdi,Agan,,1077,0,20,44,27,53.85,24.4773,39.8889,7.73,22.09,2.62,2.26,6.73,4.08,4.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,642,0,12,28,18,53.5,22.9286,35.6667,8.28,14.97,1.63,1.51,4.25,2.61,2.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bar,North Central,Benue,Makurdi,Bar,,733,0,12,32,20,61.0833,22.9062,36.65,8.6,17.93,1.65,1.47,4.38,2.71,2.75
