session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,106,0,4,11,8,26.5,9.6364,13.25
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,120,0,8,14,10,15.0,8.5714,12.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,44,0,4,6,4,11.0,7.3333,11.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,91,0,4,11,8,22.75,8.2727,11.375
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,80,0,4,9,7,20.0,8.8889,11.4286
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,83,0,4,9,7,20.75,9.2222,11.8571
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,61,0,4,7,5,15.25,8.7143,12.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,89,0,4,10,7,22.25,8.9,12.7143
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,113,0,8,12,9,14.125,9.4167,12.5556
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,120,0,8,13,9,15.0,9.2308,13.3333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,113,0,4,11,8,28.25,10.2727,14.125
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,123,0,8,14,10,15.375,8.7857,12.3
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,44,0,4,6,4,11.0,7.3333,11.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,65,0,8,8,6,8.125,8.125,10.8333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,48,0,4,6,4,12.0,8.0,12.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,58,0,4,7,5,14.5,8.2857,11.6
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,65,0,8,9,7,8.125,7.2222,9.2857
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,23,0,4,4,4,5.75,5.75,5.75
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,50,0,4,7,5,12.5,7.1429,10.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,44,0,4,6,4,11.0,7.3333,11.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,46,0,4,6,4,11.5,7.6667,11.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,34,0,4,5,4,8.5,6.8,8.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,48,0,4,7,5,12.0,6.8571,9.6
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,61,0,8,7,5,7.625,8.7143,12.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,66,0,8,8,6,8.25,8.25,11.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,61,0,4,7,5,15.25,8.7143,12.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,67,0,8,9,7,8.375,7.4444,9.5714
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Asso,North West,Kaduna,Jema'A,Asso,,352,0,12,16,12,29.3333,22.0,29.3333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,488,0,12,21,15,40.6667,23.2381,32.5333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,453,0,12,19,13,37.75,23.8421,34.8462
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,373,0,12,17,12,31.0833,21.9412,31.0833
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,284,0,8,14,10,35.5,20.2857,28.4
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,245,0,8,11,8,30.625,22.2727,30.625
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,399,0,12,17,12,33.25,23.4706,33.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,330,0,8,15,11,41.25,22.0,30.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,338,0,12,16,12,28.1667,21.125,28.1667
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,258,0,8,12,8,32.25,21.5,32.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,252,0,8,12,8,31.5,21.0,31.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,336,0,12,17,12,28.0,19.7647,28.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dambo,North West,Kaduna,Zaria,Dambo,,449,0,12,19,13,37.4167,23.6316,34.5385
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,436,0,12,19,13,36.3333,22.9474,33.5385
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,328,0,12,15,11,27.3333,21.8667,29.8182
2019/2020,Female,all,Private,JSS,JSS2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,288,0,8,13,9,36.0,22.1538,32.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,401,0,12,17,12,33.4167,23.5882,33.4167
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,371,0,12,16,12,30.9167,23.1875,30.9167
2019/2020,Female,all,Private,JSS,JSS2,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,306,0,12,14,10,25.5,21.8571,30.6
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,232,0,8,12,8,29.0,19.3333,29.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,199,0,8,9,7,24.875,22.1111,28.4286
2019/2020,Female,all,Private,JSS,JSS2,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,328,0,12,15,11,27.3333,21.8667,29.8182
2019/2020,Female,all,Private,JSS,JSS2,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,269,0,8,12,8,33.625,22.4167,33.625
2019/2020,Female,all,Private,JSS,JSS2,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,278,0,12,14,10,23.1667,19.8571,27.8
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,210,0,8,10,8,26.25,21.0,26.25
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,206,0,8,10,8,25.75,20.6,25.75
2019/2020,Female,all,Private,JSS,JSS2,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,276,0,12,14,10,23.0,19.7143,27.6
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,369,0,12,16,12,30.75,23.0625,30.75
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,358,0,12,16,12,29.8333,22.375,29.8333
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,269,0,8,12,8,33.625,22.4167,33.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,229,0,8,11,8,28.625,20.8182,28.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,319,0,16,14,10,19.9375,22.7857,31.9
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,295,0,12,13,9,24.5833,22.6923,32.7778
2019/2020,Female,all,Private,JSS,JSS3,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,245,0,12,12,8,20.4167,20.4167,30.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,184,0,8,10,8,23.0,18.4,23.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,158,0,8,8,6,19.75,19.75,26.3333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,261,0,12,12,8,21.75,21.75,32.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,214,0,8,10,8,26.75,21.4,26.75
2019/2020,Female,all,Private,JSS,JSS3,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,221,0,8,10,8,27.625,22.1,27.625
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,169,0,8,8,6,21.125,21.125,28.1667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,164,0,8,8,6,20.5,20.5,27.3333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,222,0,12,11,8,18.5,20.1818,27.75
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,295,0,12,13,9,24.5833,22.6923,32.7778
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,287,0,12,14,10,23.9167,20.5,28.7
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,215,0,8,10,8,26.875,21.5,26.875
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Asso,North West,Kaduna,Jema'A,Asso,,838,0,16,42,29,52.375,19.9524,28.8966
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,1337,0,24,63,43,55.7083,21.2222,31.093
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,776,0,12,39,27,64.6667,19.8974,28.7407
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,1027,0,20,52,35,51.35,19.75,29.3429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,1195,0,20,60,41,59.75,19.9167,29.1463
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,459,0,8,24,16,57.375,19.125,28.6875
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,719,0,12,38,26,59.9167,18.9211,27.6538
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,1165,0,20,57,39,58.25,20.4386,29.8718
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,1365,0,20,64,43,68.25,21.3281,31.7442
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,829,0,16,43,30,51.8125,19.2791,27.6333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,1289,0,24,62,42,53.7083,20.7903,30.6905
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,948,0,16,47,32,59.25,20.1702,29.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dambo,North West,Kaduna,Zaria,Dambo,,1259,0,24,63,42,52.4583,19.9841,29.9762
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,1344,0,24,64,44,56.0,21.0,30.5455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,1398,0,24,68,46,58.25,20.5588,30.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Asso,North West,Kaduna,Jema'A,Asso,,743,0,16,38,26,46.4375,19.5526,28.5769
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,1189,0,20,57,39,59.45,20.8596,30.4872
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,690,0,12,35,24,57.5,19.7143,28.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,912,0,16,46,31,57.0,19.8261,29.4194
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,1061,0,20,53,36,53.05,20.0189,29.4722
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,406,0,8,21,15,50.75,19.3333,27.0667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,641,0,12,34,23,53.4167,18.8529,27.8696
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,1037,0,20,50,34,51.85,20.74,30.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,1212,0,20,57,39,60.6,21.2632,31.0769
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,738,0,16,38,26,46.125,19.4211,28.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,1143,0,20,54,36,57.15,21.1667,31.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,843,0,16,42,28,52.6875,20.0714,30.1071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,1117,0,24,56,38,46.5417,19.9464,29.3947
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,1193,0,20,57,39,59.65,20.9298,30.5897
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,1242,0,24,61,41,51.75,20.3607,30.2927
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Asso,North West,Kaduna,Jema'A,Asso,,669,0,16,34,23,41.8125,19.6765,29.087
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,1070,0,24,51,35,44.5833,20.9804,30.5714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,620,0,12,31,21,51.6667,20.0,29.5238
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,819,0,16,42,29,51.1875,19.5,28.2414
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,953,0,24,48,33,39.7083,19.8542,28.8788
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,365,0,8,19,13,45.625,19.2105,28.0769
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,576,0,12,30,21,48.0,19.2,27.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,931,0,20,46,32,46.55,20.2391,29.0938
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,1089,0,20,51,35,54.45,21.3529,31.1143
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,663,0,16,34,23,41.4375,19.5,28.8261
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,1027,0,20,50,34,51.35,20.54,30.2059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,757,0,16,38,26,47.3125,19.9211,29.1154
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,1006,0,24,50,34,41.9167,20.12,29.5882
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,1074,0,24,52,36,44.75,20.6538,29.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,1116,0,24,55,37,46.5,20.2909,30.1622
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Asso,North West,Kaduna,Jema'A,Asso,,612,0,16,32,22,38.25,19.125,27.8182
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,977,0,20,47,32,48.85,20.7872,30.5312
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,566,0,12,29,20,47.1667,19.5172,28.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,750,0,16,38,26,46.875,19.7368,28.8462
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,871,0,20,44,30,43.55,19.7955,29.0333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gaji,North West,Kaduna,Kaduna North,Gaji,,333,0,8,18,12,41.625,18.5,27.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Badiko,North West,Kaduna,Kaduna South,Badiko,,525,0,12,28,19,43.75,18.75,27.6316
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Barnawa,North West,Kaduna,Kaduna South,Barnawa,,852,0,20,42,28,42.6,20.2857,30.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Kakuri Gwari,North West,Kaduna,Kaduna South,Kakuri Gwari,,995,0,20,47,32,49.75,21.1702,31.0938
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dan Wata,North West,Kaduna,Soba,Dan Wata,,605,0,12,32,22,50.4167,18.9062,27.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gamagira,North West,Kaduna,Soba,Gamagira,,940,0,20,46,32,47.0,20.4348,29.375
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Garun Gwanki,North West,Kaduna,Soba,Garun Gwanki,,692,0,16,35,24,43.25,19.7714,28.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dambo,North West,Kaduna,Zaria,Dambo,,918,0,20,46,31,45.9,19.9565,29.6129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dutsen Abba,North West,Kaduna,Zaria,Dutsen Abba,,980,0,20,47,32,49.0,20.8511,30.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gyallesu,North West,Kaduna,Zaria,Gyallesu,,1020,0,24,51,35,42.5,20.0,29.1429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Asso,North West,Kaduna,Jema'A,Asso,,573,0,16,30,21,35.8125,19.1,27.2857
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Atuku,North West,Kaduna,Jema'A,Atuku,,916,0,24,44,30,38.1667,20.8182,30.5333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Bedde,North West,Kaduna,Jema'A,Bedde,,530,0,12,27,19,44.1667,19.6296,27.8947
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Badarawa,North West,Kaduna,Kaduna North,Badarawa,,702,0,20,36,25,35.1,19.5,28.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Gabasawa,North West,Kaduna,Kaduna North,Gabasawa,,817,0,20,41,28,40.85,19.9268,29.1786
