session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,101,0,8,15,11,12.625,6.7333,9.1818
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dugja,North East,Borno,Biu,Dugja,,88,0,4,14,11,22.0,6.2857,8.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,72,0,4,12,9,18.0,6.0,8.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,76,0,4,12,9,19.0,6.3333,8.4444
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,39,0,4,7,5,9.75,5.5714,7.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,79,0,4,12,9,19.75,6.5833,8.7778
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,70,0,4,11,9,17.5,6.3636,7.7778
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,53,0,4,9,7,13.25,5.8889,7.5714
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Alau,North East,Borno,Jere,Alau,,101,0,8,16,12,12.625,6.3125,8.4167
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,66,0,4,11,9,16.5,6.0,7.3333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,57,0,4,9,7,14.25,6.3333,8.1429
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,80,0,4,12,9,20.0,6.6667,8.8889
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,68,0,4,11,9,17.0,6.1818,7.5556
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,70,0,4,11,9,17.5,6.3636,7.7778
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Buratai,North East,Borno,Biu,Buratai,,33,0,4,6,4,8.25,5.5,8.25
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,55,0,8,9,7,6.875,6.1111,7.8571
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dugja,North East,Borno,Biu,Dugja,,47,0,4,9,7,11.75,5.2222,6.7143
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,40,0,4,7,5,10.0,5.7143,8.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,42,0,4,7,5,10.5,6.0,8.4
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,21,0,4,5,4,5.25,4.2,5.25
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,44,0,4,7,5,11.0,6.2857,8.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,38,0,4,7,5,9.5,5.4286,7.6
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,30,0,4,6,4,7.5,5.0,7.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Alau,North East,Borno,Jere,Alau,,55,0,8,10,8,6.875,5.5,6.875
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,36,0,4,7,5,9.0,5.1429,7.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,32,0,4,6,4,8.0,5.3333,8.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,44,0,4,7,5,11.0,6.2857,8.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,37,0,4,7,5,9.25,5.2857,7.4
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,38,0,4,7,5,9.5,5.4286,7.6
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Buratai,North East,Borno,Biu,Buratai,,223,0,4,13,10,55.75,17.1538,22.3
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,557,0,16,31,22,34.8125,17.9677,25.3182
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dugja,North East,Borno,Biu,Dugja,,346,0,8,21,15,43.25,16.4762,23.0667
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,392,0,12,23,17,32.6667,17.0435,23.0588
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,375,0,12,23,17,31.25,16.3043,22.0588
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,222,0,8,14,10,27.75,15.8571,22.2
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,290,0,8,18,14,36.25,16.1111,20.7143
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,275,0,8,17,13,34.375,16.1765,21.1538
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,201,0,4,13,10,50.25,15.4615,20.1
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Alau,North East,Borno,Jere,Alau,,486,0,16,28,20,30.375,17.3571,24.3
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,255,0,8,16,12,31.875,15.9375,21.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,240,0,8,16,12,30.0,15.0,20.0
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,296,0,8,19,14,37.0,15.5789,21.1429
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,211,0,4,13,10,52.75,16.2308,21.1
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,325,0,8,20,14,40.625,16.25,23.2143
2019/2020,Female,all,Private,JSS,JSS2,,ward,Buratai,North East,Borno,Biu,Buratai,,182,0,8,12,10,22.75,15.1667,18.2
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,458,0,12,26,19,38.1667,17.6154,24.1053
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dugja,North East,Borno,Biu,Dugja,,284,0,8,18,14,35.5,15.7778,20.2857
2019/2020,Female,all,Private,JSS,JSS2,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,323,0,12,19,14,26.9167,17.0,23.0714
2019/2020,Female,all,Private,JSS,JSS2,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,307,0,8,19,14,38.375,16.1579,21.9286
2019/2020,Female,all,Private,JSS,JSS2,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,182,0,8,12,10,22.75,15.1667,18.2
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,238,0,8,15,11,29.75,15.8667,21.6364
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,223,0,8,15,11,27.875,14.8667,20.2727
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,167,0,4,11,9,41.75,15.1818,18.5556
2019/2020,Female,all,Private,JSS,JSS2,,ward,Alau,North East,Borno,Jere,Alau,,399,0,12,24,17,33.25,16.625,23.4706
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,210,0,8,14,10,26.25,15.0,21.0
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,197,0,8,14,10,24.625,14.0714,19.7
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,244,0,8,16,12,30.5,15.25,20.3333
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,173,0,4,11,9,43.25,15.7273,19.2222
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,267,0,8,17,13,33.375,15.7059,20.5385
2019/2020,Female,all,Private,JSS,JSS3,,ward,Buratai,North East,Borno,Biu,Buratai,,147,0,8,10,8,18.375,14.7,18.375
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,364,0,12,21,16,30.3333,17.3333,22.75
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dugja,North East,Borno,Biu,Dugja,,227,0,8,15,11,28.375,15.1333,20.6364
2019/2020,Female,all,Private,JSS,JSS3,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,255,0,12,15,11,21.25,17.0,23.1818
2019/2020,Female,all,Private,JSS,JSS3,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,242,0,12,15,11,20.1667,16.1333,22.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,145,0,8,10,8,18.125,14.5,18.125
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,190,0,8,13,10,23.75,14.6154,19.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,180,0,8,11,9,22.5,16.3636,20.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,132,0,4,9,7,33.0,14.6667,18.8571
2019/2020,Female,all,Private,JSS,JSS3,,ward,Alau,North East,Borno,Jere,Alau,,319,0,16,19,14,19.9375,16.7895,22.7857
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,169,0,8,12,10,21.125,14.0833,16.9
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,156,0,8,11,9,19.5,14.1818,17.3333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,195,0,8,13,10,24.375,15.0,19.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,138,0,4,10,8,34.5,13.8,17.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,213,0,8,14,10,26.625,15.2143,21.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Buratai,North East,Borno,Biu,Buratai,,652,0,12,49,35,54.3333,13.3061,18.6286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,1035,0,20,74,53,51.75,13.9865,19.5283
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dugja,North East,Borno,Biu,Dugja,,720,0,12,51,37,60.0,14.1176,19.4595
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,629,0,8,43,31,78.625,14.6279,20.2903
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,889,0,16,62,44,55.5625,14.3387,20.2045
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,641,0,12,43,31,53.4167,14.907,20.6774
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,698,0,12,49,35,58.1667,14.2449,19.9429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,1023,0,16,72,51,63.9375,14.2083,20.0588
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,790,0,12,55,39,65.8333,14.3636,20.2564
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alau,North East,Borno,Jere,Alau,,1267,0,24,88,62,52.7917,14.3977,20.4355
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,824,0,12,57,41,68.6667,14.4561,20.0976
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,738,0,12,51,37,61.5,14.4706,19.9459
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,886,0,12,62,44,73.8333,14.2903,20.1364
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,807,0,16,56,40,50.4375,14.4107,20.175
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,854,0,16,61,43,53.375,14.0,19.8605
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Buratai,North East,Borno,Biu,Buratai,,580,0,12,43,30,48.3333,13.4884,19.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,920,0,20,65,47,46.0,14.1538,19.5745
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dugja,North East,Borno,Biu,Dugja,,642,0,12,46,32,53.5,13.9565,20.0625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,560,0,8,39,28,70.0,14.359,20.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,790,0,16,56,40,49.375,14.1071,19.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,568,0,8,39,28,71.0,14.5641,20.2857
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,619,0,12,44,32,51.5833,14.0682,19.3438
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,907,0,16,64,46,56.6875,14.1719,19.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,701,0,12,49,35,58.4167,14.3061,20.0286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Alau,North East,Borno,Jere,Alau,,1127,0,20,78,56,56.35,14.4487,20.125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,732,0,12,51,37,61.0,14.3529,19.7838
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,657,0,12,45,32,54.75,14.6,20.5312
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,787,0,12,55,39,65.5833,14.3091,20.1795
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,717,0,12,50,36,59.75,14.34,19.9167
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,758,0,12,53,38,63.1667,14.3019,19.9474
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Buratai,North East,Borno,Biu,Buratai,,522,0,12,39,28,43.5,13.3846,18.6429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,828,0,20,59,42,41.4,14.0339,19.7143
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dugja,North East,Borno,Biu,Dugja,,577,0,12,41,29,48.0833,14.0732,19.8966
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,504,0,8,35,25,63.0,14.4,20.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,711,0,16,50,36,44.4375,14.22,19.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,512,0,8,35,25,64.0,14.6286,20.48
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,558,0,12,40,28,46.5,13.95,19.9286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,817,0,20,58,41,40.85,14.0862,19.9268
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,633,0,12,44,32,52.75,14.3864,19.7812
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Alau,North East,Borno,Jere,Alau,,1012,0,20,70,50,50.6,14.4571,20.24
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,658,0,12,46,32,54.8333,14.3043,20.5625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,590,0,12,41,29,49.1667,14.3902,20.3448
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,708,0,16,50,36,44.25,14.16,19.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,644,0,12,46,32,53.6667,14.0,20.125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,681,0,16,49,35,42.5625,13.898,19.4571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Buratai,North East,Borno,Biu,Buratai,,477,0,12,36,26,39.75,13.25,18.3462
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,756,0,16,54,39,47.25,14.0,19.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dugja,North East,Borno,Biu,Dugja,,528,0,12,38,28,44.0,13.8947,18.8571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,459,0,12,32,24,38.25,14.3438,19.125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,648,0,16,46,32,40.5,14.087,20.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,467,0,12,33,24,38.9167,14.1515,19.4583
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,509,0,12,36,26,42.4167,14.1389,19.5769
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,746,0,16,53,38,46.625,14.0755,19.6316
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,576,0,12,40,28,48.0,14.4,20.5714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Alau,North East,Borno,Jere,Alau,,926,0,20,64,46,46.3,14.4688,20.1304
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,602,0,16,42,30,37.625,14.3333,20.0667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,539,0,12,38,28,44.9167,14.1842,19.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,648,0,16,46,32,40.5,14.087,20.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,588,0,12,42,30,49.0,14.0,19.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,624,0,16,45,32,39.0,13.8667,19.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Buratai,North East,Borno,Biu,Buratai,,445,0,12,34,25,37.0833,13.0882,17.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,708,0,20,51,37,35.4,13.8824,19.1351
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Dugja,North East,Borno,Biu,Dugja,,494,0,12,36,26,41.1667,13.7222,19.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,430,0,8,30,22,53.75,14.3333,19.5455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,608,0,16,42,30,38.0,14.4762,20.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,436,0,8,31,23,54.5,14.0645,18.9565
