session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,74,0,4,11,4,18.5,6.7273,18.5,15,10.56,0.65,0.97,2.3,1.52,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Five (5),South South,Cross River,Calabar South,Five (5),,35,0,4,6,2,8.75,5.8333,17.5,15.11,5.76,0.66,1.03,2.31,1.53,1.53
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,60,0,4,9,3,15.0,6.6667,20.0,14.86,8.64,0.63,0.9,2.29,1.51,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,61,0,4,9,3,15.25,6.7778,20.3333,14.83,8.64,0.62,0.89,2.28,1.51,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,72,0,4,10,3,18.0,7.2,24.0,14.56,9.6,0.59,0.75,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Adadama,South South,Cross River,Abi,Adadama,,48,0,4,7,2,12.0,6.8571,24.0,14.56,6.72,0.59,0.75,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,40,0,4,6,2,10.0,6.6667,20.0,14.86,5.76,0.63,0.9,2.29,1.51,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ebom,South South,Cross River,Abi,Ebom,,34,0,4,6,2,8.5,5.6667,17.0,15.17,5.76,0.67,1.06,2.32,1.54,1.53
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,35,0,4,6,2,8.75,5.8333,17.5,15.11,5.76,0.66,1.03,2.31,1.53,1.53
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,39,0,4,6,2,9.75,6.5,19.5,14.9,5.76,0.63,0.92,2.29,1.52,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Afrike Okpeche,South South,Cross River,Bekwarra,Afrike Okpeche,,45,0,4,7,2,11.25,6.4286,22.5,14.66,6.72,0.6,0.8,2.27,1.5,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Eigth,South South,Cross River,Calabar Municipal,Eigth,,26,0,4,5,1,6.5,5.2,26.0,14.44,4.8,0.58,0.69,2.25,1.49,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Five,South South,Cross River,Calabar Municipal,Five,,41,0,4,7,2,10.25,5.8571,20.5,14.81,6.72,0.62,0.88,2.28,1.51,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Four,South South,Cross River,Calabar Municipal,Four,,49,0,4,7,2,12.25,7.0,24.5,14.53,6.72,0.59,0.73,2.26,1.49,1.51
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,50,0,4,7,2,12.5,7.1429,25.0,14.5,6.72,0.58,0.72,2.25,1.49,1.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,40,0,4,7,2,10.0,5.7143,20.0,14.86,6.72,0.63,0.9,2.29,1.51,1.52
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Five (5),South South,Cross River,Calabar South,Five (5),,18,0,0,4,0,0.0,4.5,0.0,15.06,3.84,0,0,0,0,0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,33,0,4,6,2,8.25,5.5,16.5,15.24,5.76,0.67,1.09,2.32,1.54,1.53
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,33,0,4,6,2,8.25,5.5,16.5,15.24,5.76,0.67,1.09,2.32,1.54,1.53
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,39,0,4,7,2,9.75,5.5714,19.5,14.9,6.72,0.63,0.92,2.29,1.52,1.52
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Adadama,South South,Cross River,Abi,Adadama,,445,0,12,22,9,37.0833,20.2273,49.4444,8.15,12,2.69,1.09,4.23,2.59,2.66
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,276,0,8,16,6,34.5,17.25,46.0,9.33,10.05,1.85,0.78,3.14,1.97,2.01
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ebom,South South,Cross River,Abi,Ebom,,230,0,8,13,4,28.75,17.6923,57.5,8.63,7.65,1.8,0.63,2.96,1.83,1.89
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,328,0,8,18,6,41.0,18.2222,54.6667,9.11,11.19,1.82,0.66,3.1,1.93,1.98
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,347,0,8,19,7,43.375,18.2632,49.5714,9.29,11.97,1.84,0.73,3.14,1.96,2.01
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Afrike Okpeche,South South,Cross River,Bekwarra,Afrike Okpeche,,327,0,8,17,6,40.875,19.2353,54.5,8.66,10,1.8,0.66,2.97,1.84,1.89
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Eigth,South South,Cross River,Calabar Municipal,Eigth,,229,0,8,13,4,28.625,17.6154,57.25,8.66,7.67,1.8,0.63,2.97,1.84,1.89
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Five,South South,Cross River,Calabar Municipal,Five,,440,0,12,23,9,36.6667,19.1304,48.8889,8.56,13.23,2.72,1.1,4.4,2.72,2.78
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Four,South South,Cross River,Calabar Municipal,Four,,309,0,8,17,6,38.625,18.1765,51.5,9.04,10.43,1.83,0.7,3.07,1.91,1.96
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,425,0,12,22,9,35.4167,19.3182,47.2222,8.44,12.42,2.72,1.14,4.35,2.68,2.74
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,529,0,16,26,10,33.0625,20.3462,52.9,7.85,13.71,3.55,1.36,5.49,3.34,3.43
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Five (5),South South,Cross River,Calabar South,Five (5),,236,0,4,13,4,59.0,18.1538,59.0,10.11,9.08,0.93,0.31,1.69,1.07,1.1
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,319,0,8,17,6,39.875,18.7647,53.1667,8.82,10.18,1.81,0.68,3.01,1.87,1.92
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,325,0,8,18,6,40.625,18.0556,54.1667,9.17,11.26,1.82,0.66,3.11,1.94,2
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,334,0,8,18,6,41.75,18.5556,55.6667,8.99,11.04,1.81,0.65,3.06,1.91,1.96
2019/2020,Female,all,Private,JSS,JSS2,,ward,Adadama,South South,Cross River,Abi,Adadama,,362,0,12,18,7,30.1667,20.1111,51.7143,7.81,9.41,2.66,1.04,4.1,2.49,2.56
2019/2020,Female,all,Private,JSS,JSS2,,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,223,0,8,14,4,27.875,15.9286,55.75,9.47,9.09,1.83,0.65,3.2,2.01,2.06
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ebom,South South,Cross River,Abi,Ebom,,188,0,4,11,4,47.0,17.0909,47.0,10.14,7.58,0.94,0.38,1.68,1.07,1.09
2019/2020,Female,all,Private,JSS,JSS2,,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,271,0,8,15,5,33.875,18.0667,54.2,8.79,8.96,1.81,0.66,3.01,1.86,1.91
2019/2020,Female,all,Private,JSS,JSS2,,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,283,0,8,15,5,35.375,18.8667,56.6,8.5,8.67,1.79,0.64,2.93,1.81,1.86
2019/2020,Female,all,Private,JSS,JSS2,,ward,Afrike Okpeche,South South,Cross River,Bekwarra,Afrike Okpeche,,266,0,8,15,5,33.25,17.7333,53.2,8.92,9.09,1.82,0.68,3.04,1.89,1.94
2019/2020,Female,all,Private,JSS,JSS2,,ward,Eigth,South South,Cross River,Calabar Municipal,Eigth,,188,0,4,11,4,47.0,17.0909,47.0,10.14,7.58,0.94,0.38,1.68,1.07,1.09
2019/2020,Female,all,Private,JSS,JSS2,,ward,Five,South South,Cross River,Calabar Municipal,Five,,359,0,12,19,7,29.9167,18.8947,51.2857,8.26,10.55,2.69,1.05,4.28,2.63,2.7
2019/2020,Female,all,Private,JSS,JSS2,,ward,Four,South South,Cross River,Calabar Municipal,Four,,253,0,8,14,4,31.625,18.0714,63.25,8.56,8.23,1.78,0.57,2.95,1.82,1.88
2019/2020,Female,all,Private,JSS,JSS2,,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,346,0,12,19,7,28.8333,18.2105,49.4286,8.5,10.86,2.72,1.09,4.38,2.7,2.77
2019/2020,Female,all,Private,JSS,JSS2,,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,431,0,12,22,9,35.9167,19.5909,47.8889,8.35,12.29,2.71,1.13,4.31,2.65,2.72
2019/2020,Female,all,Private,JSS,JSS2,,ward,Five (5),South South,Cross River,Calabar South,Five (5),,193,0,4,11,4,48.25,17.5455,48.25,9.95,7.44,0.94,0.37,1.66,1.05,1.07
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,260,0,8,13,4,32.5,20.0,65.0,7.82,6.95,1.75,0.55,2.75,1.67,1.73
2019/2020,Female,all,Private,JSS,JSS2,,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,268,0,8,15,5,33.5,17.8667,53.6,8.86,9.04,1.81,0.67,3.03,1.88,1.93
2019/2020,Female,all,Private,JSS,JSS2,,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,273,0,8,15,5,34.125,18.2,54.6,8.74,8.91,1.81,0.66,2.99,1.85,1.9
2019/2020,Female,all,Private,JSS,JSS3,,ward,Adadama,South South,Cross River,Abi,Adadama,,291,0,12,15,5,24.25,19.4,58.2,7.68,7.79,2.63,0.93,4.05,2.46,2.53
2019/2020,Female,all,Private,JSS,JSS3,,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,180,0,8,11,4,22.5,16.3636,45.0,9.06,6.68,1.85,0.8,3.07,1.91,1.95
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ebom,South South,Cross River,Abi,Ebom,,151,0,8,9,3,18.875,16.7778,50.3333,8.55,5.18,1.81,0.72,2.93,1.81,1.86
2019/2020,Female,all,Private,JSS,JSS3,,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,214,0,8,12,4,26.75,17.8333,53.5,8.49,6.9,1.8,0.67,2.92,1.8,1.85
2019/2020,Female,all,Private,JSS,JSS3,,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,228,0,8,13,4,28.5,17.5385,57.0,8.69,7.7,1.8,0.63,2.98,1.85,1.9
2019/2020,Female,all,Private,JSS,JSS3,,ward,Afrike Okpeche,South South,Cross River,Bekwarra,Afrike Okpeche,,214,0,8,12,4,26.75,17.8333,53.5,8.49,6.9,1.8,0.67,2.92,1.8,1.85
2019/2020,Female,all,Private,JSS,JSS3,,ward,Eigth,South South,Cross River,Calabar Municipal,Eigth,,151,0,8,9,3,18.875,16.7778,50.3333,8.55,5.18,1.81,0.72,2.93,1.81,1.86
2019/2020,Female,all,Private,JSS,JSS3,,ward,Five,South South,Cross River,Calabar Municipal,Five,,290,0,12,15,5,24.1667,19.3333,58.0,7.7,7.81,2.64,0.93,4.06,2.47,2.54
2019/2020,Female,all,Private,JSS,JSS3,,ward,Four,South South,Cross River,Calabar Municipal,Four,,203,0,8,12,4,25.375,16.9167,50.75,8.87,7.2,1.82,0.71,3.02,1.88,1.93
2019/2020,Female,all,Private,JSS,JSS3,,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,279,0,12,15,5,23.25,18.6,55.8,7.95,8.06,2.66,0.97,4.16,2.54,2.61
2019/2020,Female,all,Private,JSS,JSS3,,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,345,0,12,18,7,28.75,19.1667,49.2857,8.11,9.77,2.69,1.1,4.22,2.58,2.65
2019/2020,Female,all,Private,JSS,JSS3,,ward,Five (5),South South,Cross River,Calabar South,Five (5),,156,0,8,9,3,19.5,17.3333,52.0,8.31,5.04,1.8,0.69,2.87,1.77,1.81
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,206,0,8,11,4,25.75,18.7273,51.5,8.09,5.98,1.79,0.7,2.81,1.72,1.76
2019/2020,Female,all,Private,JSS,JSS3,,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,212,0,8,12,4,26.5,17.6667,53.0,8.56,6.95,1.8,0.68,2.94,1.82,1.86
2019/2020,Female,all,Private,JSS,JSS3,,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,218,0,8,12,4,27.25,18.1667,54.5,8.37,6.8,1.79,0.66,2.89,1.78,1.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Adadama,South South,Cross River,Abi,Adadama,,974,0,16,57,22,60.875,17.0877,44.2727,11.01,42.75,2.32,1.63,7.21,4.62,4.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,642,0,8,36,14,80.25,17.8333,45.8571,11.67,28.8,1.18,0.79,3.79,2.44,2.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ebom,South South,Cross River,Abi,Ebom,,822,0,12,48,19,68.5,17.125,43.2632,11.46,37.52,1.77,1.25,5.59,3.6,3.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,479,0,8,30,12,59.875,15.9667,39.9167,11.75,23.94,1.21,0.9,3.8,2.45,2.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,943,0,16,55,22,58.9375,17.1455,42.8636,10.89,40.64,2.32,1.68,7.14,4.56,4.66
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Afrike Okpeche,South South,Cross River,Bekwarra,Afrike Okpeche,,688,0,12,41,16,57.3333,16.7805,43.0,11.01,30.66,1.75,1.26,5.4,3.46,3.54
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Eigth,South South,Cross River,Calabar Municipal,Eigth,,491,0,8,30,12,61.375,16.3667,40.9167,11.56,23.56,1.2,0.88,3.75,2.42,2.47
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Five,South South,Cross River,Calabar Municipal,Five,,1060,0,16,61,24,66.25,17.377,44.1667,11.16,46.4,2.33,1.63,7.29,4.68,4.78
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Four,South South,Cross River,Calabar Municipal,Four,,980,0,16,60,23,61.25,16.3333,42.6087,11.54,47.18,2.37,1.69,7.5,4.83,4.93
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,786,0,12,46,18,65.5,17.087,43.6667,11.3,35.43,1.76,1.24,5.53,3.55,3.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,954,0,16,57,22,59.625,16.7368,43.3636,11.17,43.33,2.34,1.66,7.29,4.68,4.78
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Five (5),South South,Cross River,Calabar South,Five (5),,506,0,8,31,12,63.25,16.3226,42.1667,11.68,24.68,1.19,0.85,3.79,2.44,2.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,544,0,8,33,13,68.0,16.4848,41.8462,11.87,26.72,1.2,0.86,3.84,2.48,2.54
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,722,0,12,42,17,60.1667,17.1905,42.4706,10.94,31.18,1.75,1.27,5.38,3.44,3.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,531,0,8,31,12,66.375,17.129,44.25,11.32,23.94,1.17,0.81,3.69,2.37,2.42
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Adadama,South South,Cross River,Abi,Adadama,,864,0,16,51,20,54.0,16.9412,43.2,10.71,37.03,2.3,1.67,7.04,4.49,4.59
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,570,0,8,32,13,71.25,17.8125,43.8462,11.2,24.42,1.17,0.82,3.66,2.35,2.4
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Ebom,South South,Cross River,Abi,Ebom,,730,0,12,42,17,60.8333,17.381,42.9412,10.86,30.96,1.74,1.26,5.34,3.41,3.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,426,0,8,27,10,53.25,15.7778,42.6,11.4,20.95,1.18,0.85,3.71,2.39,2.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,838,0,16,49,19,52.375,17.102,44.1053,10.5,34.89,2.28,1.63,6.93,4.41,4.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Afrike Okpeche,South South,Cross River,Bekwarra,Afrike Okpeche,,612,0,12,36,14,51.0,17.0,43.7143,10.48,25.57,1.71,1.24,5.19,3.3,3.37
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Eigth,South South,Cross River,Calabar Municipal,Eigth,,436,0,8,27,10,54.5,16.1481,43.6,11.22,20.63,1.17,0.83,3.66,2.35,2.4
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Five,South South,Cross River,Calabar Municipal,Five,,940,0,16,55,22,58.75,17.0909,42.7273,10.91,40.73,2.32,1.69,7.15,4.57,4.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Four,South South,Cross River,Calabar Municipal,Four,,870,0,20,54,21,43.5,16.1111,41.4286,10.59,38.59,2.89,2.17,8.71,5.54,5.66
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,699,0,12,41,16,58.25,17.0488,43.6875,10.89,30.35,1.74,1.24,5.36,3.42,3.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,845,0,16,51,20,52.8125,16.5686,42.25,10.88,37.59,2.32,1.7,7.13,4.56,4.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Five (5),South South,Cross River,Calabar South,Five (5),,451,0,8,28,10,56.375,16.1071,45.1,11.33,21.69,1.17,0.8,3.7,2.37,2.43
