session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,59,0,4,7,5,14.75,8.4286,11.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,111,0,8,12,8,13.875,9.25,13.875
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,62,0,4,7,5,15.5,8.8571,12.4
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bindin,North West,Zamfara,Maru,Bindin,,93,0,4,10,7,23.25,9.3,13.2857
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bingin,North West,Zamfara,Maru,Bingin,,109,0,4,11,7,27.25,9.9091,15.5714
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,58,0,4,7,5,14.5,8.2857,11.6
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,85,0,4,9,6,21.25,9.4444,14.1667
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,89,0,4,9,6,22.25,9.8889,14.8333
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,84,0,4,9,6,21.0,9.3333,14.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,51,0,4,7,5,12.75,7.2857,10.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,49,0,4,7,5,12.25,7.0,9.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,31,0,4,5,4,7.75,6.2,7.75
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,72,0,8,8,6,9.0,9.0,12.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Mada,North West,Zamfara,Gusau,Mada,,50,0,4,6,4,12.5,8.3333,12.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,42,0,4,6,4,10.5,7.0,10.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,33,0,4,5,4,8.25,6.6,8.25
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,60,0,8,7,5,7.5,8.5714,12.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,34,0,4,5,4,8.5,6.8,8.5
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bindin,North West,Zamfara,Maru,Bindin,,51,0,4,7,5,12.75,7.2857,10.2
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bingin,North West,Zamfara,Maru,Bingin,,60,0,4,7,5,15.0,8.5714,12.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,32,0,4,5,4,8.0,6.4,8.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,47,0,4,6,4,11.75,7.8333,11.75
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,48,0,4,6,4,12.0,8.0,12.0
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,46,0,4,6,4,11.5,7.6667,11.5
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,336,0,12,14,10,28.0,24.0,33.6
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,343,0,8,15,10,42.875,22.8667,34.3
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,173,0,4,8,6,43.25,21.625,28.8333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Galadima,North West,Zamfara,Gusau,Galadima,,488,0,12,19,13,40.6667,25.6842,37.5385
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Mada,North West,Zamfara,Gusau,Mada,,287,0,8,13,9,35.875,22.0769,31.8889
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,234,0,8,12,8,29.25,19.5,29.25
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,218,0,8,10,6,27.25,21.8,36.3333
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,503,0,12,21,14,41.9167,23.9524,35.9286
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,234,0,8,11,7,29.25,21.2727,33.4286
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bindin,North West,Zamfara,Maru,Bindin,,240,0,8,11,7,30.0,21.8182,34.2857
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Bingin,North West,Zamfara,Maru,Bingin,,344,0,8,15,10,43.0,22.9333,34.4
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,205,0,8,9,6,25.625,22.7778,34.1667
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,301,0,8,13,9,37.625,23.1538,33.4444
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,343,0,12,15,10,28.5833,22.8667,34.3
2019/2020,Female,all,Private,JSS,JSS1,JSS1,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,315,0,12,14,10,26.25,22.5,31.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,276,0,8,12,8,34.5,23.0,34.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,282,0,8,12,8,35.25,23.5,35.25
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,143,0,4,8,6,35.75,17.875,23.8333
2019/2020,Female,all,Private,JSS,JSS2,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,401,0,12,17,11,33.4167,23.5882,36.4545
2019/2020,Female,all,Private,JSS,JSS2,,ward,Mada,North West,Zamfara,Gusau,Mada,,234,0,8,11,7,29.25,21.2727,33.4286
2019/2020,Female,all,Private,JSS,JSS2,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,190,0,8,10,6,23.75,19.0,31.6667
2019/2020,Female,all,Private,JSS,JSS2,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,177,0,8,8,6,22.125,22.125,29.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,412,0,12,17,11,34.3333,24.2353,37.4545
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,193,0,8,9,6,24.125,21.4444,32.1667
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bindin,North West,Zamfara,Maru,Bindin,,195,0,8,9,6,24.375,21.6667,32.5
2019/2020,Female,all,Private,JSS,JSS2,,ward,Bingin,North West,Zamfara,Maru,Bingin,,281,0,12,12,8,23.4167,23.4167,35.125
2019/2020,Female,all,Private,JSS,JSS2,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,167,0,4,8,6,41.75,20.875,27.8333
2019/2020,Female,all,Private,JSS,JSS2,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,247,0,8,11,7,30.875,22.4545,35.2857
2019/2020,Female,all,Private,JSS,JSS2,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,281,0,8,12,8,35.125,23.4167,35.125
2019/2020,Female,all,Private,JSS,JSS2,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,255,0,12,12,8,21.25,21.25,31.875
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,222,0,12,10,6,18.5,22.2,37.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,225,0,12,10,6,18.75,22.5,37.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,113,0,4,6,4,28.25,18.8333,28.25
2019/2020,Female,all,Private,JSS,JSS3,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,319,0,16,13,9,19.9375,24.5385,35.4444
2019/2020,Female,all,Private,JSS,JSS3,,ward,Mada,North West,Zamfara,Gusau,Mada,,188,0,8,9,6,23.5,20.8889,31.3333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,154,0,8,8,6,19.25,19.25,25.6667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,143,0,8,7,5,17.875,20.4286,28.6
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,330,0,16,14,10,20.625,23.5714,33.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,152,0,8,8,6,19.0,19.0,25.3333
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bindin,North West,Zamfara,Maru,Bindin,,156,0,8,8,6,19.5,19.5,26.0
2019/2020,Female,all,Private,JSS,JSS3,,ward,Bingin,North West,Zamfara,Maru,Bingin,,225,0,8,10,6,28.125,22.5,37.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,134,0,4,7,5,33.5,19.1429,26.8
2019/2020,Female,all,Private,JSS,JSS3,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,199,0,8,9,6,24.875,22.1111,33.1667
2019/2020,Female,all,Private,JSS,JSS3,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,225,0,12,10,6,18.75,22.5,37.5
2019/2020,Female,all,Private,JSS,JSS3,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,203,0,8,10,6,25.375,20.3,33.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,967,0,16,45,29,60.4375,21.4889,33.3448
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,960,0,16,46,29,60.0,20.8696,33.1034
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,515,0,8,24,16,64.375,21.4583,32.1875
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Galadima,North West,Zamfara,Gusau,Galadima,,1440,0,20,64,41,72.0,22.5,35.122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Mada,North West,Zamfara,Gusau,Mada,,1151,0,20,53,33,57.55,21.717,34.8788
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,736,0,12,35,22,61.3333,21.0286,33.4545
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,791,0,12,37,23,65.9167,21.3784,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,855,0,16,40,26,53.4375,21.375,32.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,935,0,16,42,27,58.4375,22.2619,34.6296
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bindin,North West,Zamfara,Maru,Bindin,,691,0,12,32,20,57.5833,21.5938,34.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bingin,North West,Zamfara,Maru,Bingin,,1101,0,20,52,33,55.05,21.1731,33.3636
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,480,0,8,23,15,60.0,20.8696,32.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,1149,0,20,57,36,57.45,20.1579,31.9167
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,1056,0,20,50,32,52.8,21.12,33.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,1019,0,20,50,31,50.95,20.38,32.871
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,859,0,16,40,26,53.6875,21.475,33.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,852,0,16,41,26,53.25,20.7805,32.7692
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,457,0,8,22,14,57.125,20.7727,32.6429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,1278,0,24,57,36,53.25,22.4211,35.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Mada,North West,Zamfara,Gusau,Mada,,1022,0,20,48,30,51.1,21.2917,34.0667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,653,0,12,32,20,54.4167,20.4062,32.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,702,0,12,33,21,58.5,21.2727,33.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,760,0,16,36,22,47.5,21.1111,34.5455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,832,0,16,38,24,52.0,21.8947,34.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bindin,North West,Zamfara,Maru,Bindin,,616,0,12,29,19,51.3333,21.2414,32.4211
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Bingin,North West,Zamfara,Maru,Bingin,,976,0,16,47,30,61.0,20.766,32.5333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,426,0,8,21,14,53.25,20.2857,30.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,1020,0,20,50,31,51.0,20.4,32.9032
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,937,0,20,44,28,46.85,21.2955,33.4643
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,905,0,20,44,28,45.25,20.5682,32.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,773,0,16,36,22,48.3125,21.4722,35.1364
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,766,0,16,37,23,47.875,20.7027,33.3043
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,410,0,8,20,14,51.25,20.5,29.2857
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,1148,0,24,52,33,47.8333,22.0769,34.7879
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Mada,North West,Zamfara,Gusau,Mada,,919,0,16,42,26,57.4375,21.881,35.3462
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,587,0,12,29,19,48.9167,20.2414,30.8947
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,631,0,12,29,19,52.5833,21.7586,33.2105
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,683,0,16,32,20,42.6875,21.3438,34.15
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,747,0,16,34,21,46.6875,21.9706,35.5714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bindin,North West,Zamfara,Maru,Bindin,,553,0,12,26,16,46.0833,21.2692,34.5625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Bingin,North West,Zamfara,Maru,Bingin,,878,0,20,43,27,43.9,20.4186,32.5185
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,383,0,8,19,13,47.875,20.1579,29.4615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,917,0,20,45,28,45.85,20.3778,32.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,842,0,20,40,26,42.1,21.05,32.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,816,0,20,40,25,40.8,20.4,32.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,705,0,16,34,22,44.0625,20.7353,32.0455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,699,0,16,34,22,43.6875,20.5588,31.7727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,376,0,8,18,12,47.0,20.8889,31.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,1050,0,20,47,30,52.5,22.3404,35.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Mada,North West,Zamfara,Gusau,Mada,,841,0,20,40,26,42.05,21.025,32.3462
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,537,0,12,27,17,44.75,19.8889,31.5882
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,577,0,12,27,17,48.0833,21.3704,33.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dan-Isa,North West,Zamfara,Kaura Namoda,Dan-Isa,,624,0,16,30,20,39.0,20.8,31.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gabake,North West,Zamfara,Kaura Namoda,Gabake,,682,0,12,31,20,56.8333,22.0,34.1
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bindin,North West,Zamfara,Maru,Bindin,,506,0,12,24,16,42.1667,21.0833,31.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Bingin,North West,Zamfara,Maru,Bingin,,803,0,16,39,25,50.1875,20.5897,32.12
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Dan Gulbi,North West,Zamfara,Maru,Dan Gulbi,,350,0,8,17,11,43.75,20.5882,31.8182
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Garbadu,North West,Zamfara,Talata Mafara,Garbadu,,837,0,20,42,27,41.85,19.9286,31.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Gwaram,North West,Zamfara,Talata Mafara,Gwaram,,770,0,16,36,22,48.125,21.3889,35.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,ward,Jangebe,North West,Zamfara,Talata Mafara,Jangebe,,744,0,16,37,23,46.5,20.1081,32.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Bingi North,North West,Zamfara,Bungudu,Bingi North,,661,0,16,31,20,41.3125,21.3226,33.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Bingi South,North West,Zamfara,Bungudu,Bingi South,,655,0,16,32,20,40.9375,20.4688,32.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Bungudu,North West,Zamfara,Bungudu,Bungudu,,351,0,8,18,12,43.875,19.5,29.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Galadima,North West,Zamfara,Gusau,Galadima,,982,0,24,45,29,40.9167,21.8222,33.8621
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Mada,North West,Zamfara,Gusau,Mada,,788,0,20,36,22,39.4,21.8889,35.8182
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Madawaki,North West,Zamfara,Gusau,Madawaki,,503,0,12,25,16,41.9167,20.12,31.4375
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,ward,Banga,North West,Zamfara,Kaura Namoda,Banga,,542,0,12,25,16,45.1667,21.68,33.875
