session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NECO,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,910,544,521,177,170,150,59.7802,33.9731,96.0452,88.2353
2019/2020,Female,all,NECO,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,637,381,402,136,165,141,59.8116,33.8308,121.3235,85.4545
2019/2020,Female,all,NECO,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,731,438,430,145,159,135,59.9179,33.7209,109.6552,84.9057
2019/2020,Female,all,NECO,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,784,469,470,159,206,174,59.8214,33.8298,129.5597,84.466
2019/2020,Female,all,NECO,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,798,477,470,159,179,154,59.7744,33.8298,112.5786,86.0335
2019/2020,Female,all,NECO,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,843,504,486,165,178,150,59.7865,33.9506,107.8788,84.2697
2019/2020,Female,all,NECO,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,954,570,558,190,210,187,59.7484,34.0502,110.5263,89.0476
2019/2020,Female,all,NECO,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,917,547,516,175,182,160,59.651,33.9147,104.0,87.9121
2019/2020,Female,all,NECO,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,739,441,429,146,165,145,59.6752,34.0326,113.0137,87.8788
2019/2020,Female,all,NECO,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,948,567,558,189,198,168,59.8101,33.871,104.7619,84.8485
2019/2020,Female,all,NECO,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,706,423,406,136,152,135,59.915,33.4975,111.7647,88.8158
2019/2020,Female,all,NECO,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,759,453,441,149,152,135,59.6838,33.7868,102.0134,88.8158
2019/2020,Female,all,NECO,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,957,573,558,190,230,203,59.8746,34.0502,121.0526,88.2609
2019/2020,Female,all,WAEC,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,1112,724,636,215,217,205,65.1079,33.805,100.9302,94.47
2019/2020,Female,all,WAEC,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,1036,674,598,202,202,187,65.0579,33.7793,100.0,92.5743
2019/2020,Female,all,WAEC,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,1171,762,682,230,230,213,65.0726,33.7243,100.0,92.6087
2019/2020,Female,all,WAEC,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,837,544,507,171,203,188,64.994,33.7278,118.7135,92.6108
2019/2020,Female,all,WAEC,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,930,605,530,177,191,171,65.0538,33.3962,107.9096,89.5288
2019/2020,Female,all,WAEC,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,994,648,599,203,231,213,65.1911,33.8898,113.7931,92.2078
2019/2020,Female,all,WAEC,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,1067,695,618,208,215,201,65.1359,33.657,103.3654,93.4884
2019/2020,Female,all,WAEC,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,1181,769,696,236,261,237,65.1143,33.908,110.5932,90.8046
2019/2020,Female,all,WAEC,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,1183,770,676,229,237,217,65.0888,33.8757,103.4934,91.5612
2019/2020,Female,all,WAEC,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,1106,720,626,212,215,196,65.0995,33.8658,101.4151,91.1628
2019/2020,Female,all,WAEC,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,895,582,530,179,184,171,65.0279,33.7736,102.7933,92.9348
2019/2020,Female,all,WAEC,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,1155,751,675,228,241,226,65.0216,33.7778,105.7018,93.7759
2019/2020,Female,all,WAEC,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,949,618,561,189,203,189,65.1212,33.6898,107.4074,93.1034
2019/2020,Female,all,WAEC,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,964,628,566,191,203,184,65.1452,33.7456,106.2827,90.6404
2019/2020,Female,all,WAEC,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,1114,724,655,222,242,227,64.991,33.8931,109.009,93.8017
2019/2020,Female,disabled,NABTEB,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,64,44,35,11,20,21,68.75,31.4286,181.8182,105.0
2019/2020,Female,disabled,NABTEB,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,52,35,28,9,20,21,67.3077,32.1429,222.2222,105.0
2019/2020,Female,disabled,NABTEB,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,56,38,32,10,20,20,67.8571,31.25,200.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,50,34,24,8,15,17,68.0,33.3333,187.5,113.3333
2019/2020,Female,disabled,NABTEB,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,55,37,27,9,20,24,67.2727,33.3333,222.2222,120.0
2019/2020,Female,disabled,NABTEB,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,53,36,28,9,20,24,67.9245,32.1429,222.2222,120.0
2019/2020,Female,disabled,NABTEB,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,50,34,24,8,10,12,68.0,33.3333,125.0,120.0
2019/2020,Female,disabled,NABTEB,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,54,37,27,9,10,12,68.5185,33.3333,111.1111,120.0
2019/2020,Female,disabled,NABTEB,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,55,37,28,9,15,15,67.2727,32.1429,166.6667,100.0
2019/2020,Female,disabled,NABTEB,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,59,40,27,9,10,10,67.7966,33.3333,111.1111,100.0
2019/2020,Female,disabled,NABTEB,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,52,35,28,9,20,20,67.3077,32.1429,222.2222,100.0
2019/2020,Female,disabled,NABTEB,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,60,41,28,9,10,10,68.3333,32.1429,111.1111,100.0
2019/2020,Female,disabled,NABTEB,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,48,32,24,8,20,20,66.6667,33.3333,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,55,37,28,9,20,20,67.2727,32.1429,222.2222,100.0
2019/2020,Female,disabled,NABTEB,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,59,40,32,10,20,22,67.7966,31.25,200.0,110.0
2019/2020,Female,disabled,NECO,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,95,56,53,18,20,20,58.9474,33.9623,111.1111,100.0
2019/2020,Female,disabled,NECO,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,80,48,42,15,20,20,60.0,35.7143,133.3333,100.0
2019/2020,Female,disabled,NECO,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,114,68,54,19,20,20,59.6491,35.1852,105.2632,100.0
2019/2020,Female,disabled,NECO,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,63,38,38,13,20,20,60.3175,34.2105,153.8462,100.0
2019/2020,Female,disabled,NECO,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,83,50,50,17,20,20,60.241,34.0,117.6471,100.0
2019/2020,Female,disabled,NECO,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,81,48,44,15,20,20,59.2593,34.0909,133.3333,100.0
2019/2020,Female,disabled,NECO,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,77,46,44,15,20,20,59.7403,34.0909,133.3333,100.0
2019/2020,Female,disabled,NECO,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,94,56,51,18,20,20,59.5745,35.2941,111.1111,100.0
2019/2020,Female,disabled,NECO,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,102,60,54,19,18,20,58.8235,35.1852,94.7368,111.1111
2019/2020,Female,disabled,NECO,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,111,66,57,20,19,20,59.4595,35.0877,95.0,105.2632
2019/2020,Female,disabled,NECO,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,84,50,48,17,20,20,59.5238,35.4167,117.6471,100.0
2019/2020,Female,disabled,NECO,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,108,64,58,20,20,20,59.2593,34.4828,100.0,100.0
2019/2020,Female,disabled,NECO,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,74,44,39,13,17,20,59.4595,33.3333,130.7692,117.6471
2019/2020,Female,disabled,NECO,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,98,58,55,19,17,20,59.1837,34.5455,89.4737,117.6471
2019/2020,Female,disabled,NECO,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,107,64,60,21,20,20,59.8131,35.0,95.2381,100.0
2019/2020,Female,disabled,WAEC,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,122,79,66,22,19,20,64.7541,33.3333,86.3636,105.2632
2019/2020,Female,disabled,WAEC,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,106,69,59,20,19,20,65.0943,33.8983,95.0,105.2632
2019/2020,Female,disabled,WAEC,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,135,87,74,25,23,24,64.4444,33.7838,92.0,104.3478
2019/2020,Female,disabled,WAEC,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,90,58,50,16,16,16,64.4444,32.0,100.0,100.0
2019/2020,Female,disabled,WAEC,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,109,70,60,19,20,20,64.2202,31.6667,105.2632,100.0
2019/2020,Female,disabled,WAEC,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,106,69,58,19,16,16,65.0943,32.7586,84.2105,100.0
2019/2020,Female,disabled,WAEC,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,112,73,58,19,16,16,65.1786,32.7586,84.2105,100.0
2019/2020,Female,disabled,WAEC,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,118,76,67,22,24,24,64.4068,32.8358,109.0909,100.0
2019/2020,Female,disabled,WAEC,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,131,85,72,24,20,21,64.8855,33.3333,83.3333,105.0
2019/2020,Female,disabled,WAEC,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,124,81,66,22,20,20,65.3226,33.3333,90.9091,100.0
2019/2020,Female,disabled,WAEC,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,99,64,57,19,16,16,64.6465,33.3333,84.2105,100.0
2019/2020,Female,disabled,WAEC,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,138,89,74,25,24,25,64.4928,33.7838,96.0,104.1667
2019/2020,Female,disabled,WAEC,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,99,64,53,17,16,16,64.6465,32.0755,94.1176,100.0
2019/2020,Female,disabled,WAEC,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,131,85,72,24,20,21,64.8855,33.3333,83.3333,105.0
2019/2020,Female,disabled,WAEC,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,136,87,79,27,28,30,63.9706,34.1772,103.7037,107.1429
2019/2020,Male,all,NABTEB,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,489,324,301,101,102,92,66.2577,33.5548,100.9901,90.1961
2019/2020,Male,all,NABTEB,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,433,287,265,90,90,80,66.2818,33.9623,100.0,88.8889
2019/2020,Male,all,NABTEB,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,460,305,277,93,90,79,66.3043,33.574,96.7742,87.7778
2019/2020,Male,all,NABTEB,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,367,243,231,76,102,94,66.2125,32.9004,134.2105,92.1569
2019/2020,Male,all,NABTEB,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,411,272,261,87,108,106,66.18,33.3333,124.1379,98.1481
2019/2020,Male,all,NABTEB,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,433,287,278,94,120,114,66.2818,33.8129,127.6596,95.0
2019/2020,Male,all,NABTEB,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,448,297,277,92,102,93,66.2946,33.213,110.8696,91.1765
2019/2020,Male,all,NABTEB,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,471,312,301,100,108,99,66.242,33.2226,108.0,91.6667
2019/2020,Male,all,NABTEB,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,524,347,321,108,114,100,66.2214,33.6449,105.5556,87.7193
2019/2020,Male,all,NABTEB,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,466,309,281,94,84,73,66.309,33.452,89.3617,86.9048
2019/2020,Male,all,NABTEB,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,406,269,250,84,90,87,66.2562,33.6,107.1429,96.6667
2019/2020,Male,all,NABTEB,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,527,349,327,109,108,99,66.2239,33.3333,99.0826,91.6667
2019/2020,Male,all,NABTEB,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,388,257,244,83,84,79,66.2371,34.0164,101.2048,94.0476
2019/2020,Male,all,NABTEB,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,409,271,248,83,90,87,66.2592,33.4677,108.4337,96.6667
2019/2020,Male,all,NABTEB,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,540,358,333,111,132,126,66.2963,33.3333,118.9189,95.4545
2019/2020,Male,all,NECO,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,831,497,520,177,188,165,59.8075,34.0385,106.2147,87.766
2019/2020,Male,all,NECO,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,783,469,485,164,179,152,59.8978,33.8144,109.1463,84.9162
2019/2020,Male,all,NECO,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,914,546,562,192,194,173,59.7374,34.1637,101.0417,89.1753
2019/2020,Male,all,NECO,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,675,404,437,149,188,170,59.8519,34.0961,126.1745,90.4255
2019/2020,Male,all,NECO,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,805,483,506,172,179,150,60.0,33.9921,104.0698,83.7989
2019/2020,Male,all,NECO,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,752,449,471,161,193,171,59.7074,34.1826,119.8758,88.601
2019/2020,Male,all,NECO,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,821,491,490,166,179,158,59.8051,33.8776,107.8313,88.2682
2019/2020,Male,all,NECO,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,945,565,583,198,229,204,59.7884,33.9623,115.6566,89.083
2019/2020,Male,all,NECO,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,923,552,565,190,220,188,59.805,33.6283,115.7895,85.4545
2019/2020,Male,all,NECO,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,916,548,567,193,193,165,59.8253,34.0388,100.0,85.4922
2019/2020,Male,all,NECO,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,765,457,479,163,177,150,59.7386,34.0292,108.589,84.7458
2019/2020,Male,all,NECO,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,963,577,587,199,198,167,59.9169,33.9012,99.4975,84.3434
2019/2020,Male,all,NECO,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,745,445,463,157,184,162,59.7315,33.9093,117.1975,88.0435
2019/2020,Male,all,NECO,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,745,445,446,152,157,135,59.7315,34.0807,103.2895,85.9873
2019/2020,Male,all,NECO,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,1070,641,676,229,267,234,59.9065,33.8757,116.5939,87.6404
2019/2020,Male,all,WAEC,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,1096,715,672,227,237,219,65.2372,33.7798,104.4053,92.4051
2019/2020,Male,all,WAEC,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,1077,702,658,223,209,195,65.1811,33.8906,93.722,93.3014
2019/2020,Male,all,WAEC,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,1136,741,693,236,239,217,65.2289,34.0548,101.2712,90.795
2019/2020,Male,all,WAEC,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,952,621,607,205,243,227,65.2311,33.7727,118.5366,93.4156
2019/2020,Male,all,WAEC,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,1044,680,659,221,249,227,65.1341,33.5357,112.6697,91.1647
2019/2020,Male,all,WAEC,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,1051,686,678,230,274,255,65.2712,33.9233,119.1304,93.0657
2019/2020,Male,all,WAEC,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,1082,705,662,223,227,209,65.1571,33.6858,101.7937,92.0705
2019/2020,Male,all,WAEC,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,1186,773,737,248,274,245,65.1771,33.6499,110.4839,89.4161
2019/2020,Male,all,WAEC,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,1205,786,754,255,274,257,65.2282,33.8196,107.451,93.7956
2019/2020,Male,all,WAEC,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,1013,660,613,207,203,190,65.153,33.7684,98.0676,93.5961
2019/2020,Male,all,WAEC,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,956,624,587,197,206,192,65.272,33.5605,104.5685,93.2039
2019/2020,Male,all,WAEC,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,1197,780,730,247,244,223,65.1629,33.8356,98.7854,91.3934
2019/2020,Male,all,WAEC,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,936,611,594,200,209,195,65.2778,33.67,104.5,93.3014
2019/2020,Male,all,WAEC,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,951,620,588,199,203,187,65.1945,33.8435,102.0101,92.1182
2019/2020,Male,all,WAEC,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,1335,869,813,278,303,282,65.0936,34.1943,108.9928,93.0693
2019/2020,Male,disabled,NABTEB,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,60,40,33,10,6,7,66.6667,30.303,60.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,51,34,26,8,12,14,66.6667,30.7692,150.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,57,38,32,10,12,13,66.6667,31.25,120.0,108.3333
2019/2020,Male,disabled,NABTEB,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,48,32,28,8,18,21,66.6667,28.5714,225.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,54,36,28,9,18,21,66.6667,32.1429,200.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,48,32,26,8,24,28,66.6667,30.7692,300.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,48,32,28,8,12,14,66.6667,28.5714,150.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,54,36,30,9,12,14,66.6667,30.0,133.3333,116.6667
2019/2020,Male,disabled,NABTEB,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,54,36,28,9,12,14,66.6667,32.1429,133.3333,116.6667
2019/2020,Male,disabled,NABTEB,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,60,40,32,10,12,14,66.6667,31.25,120.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,54,36,28,9,18,21,66.6667,32.1429,200.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,57,38,36,11,12,14,66.6667,30.5556,109.0909,116.6667
2019/2020,Male,disabled,NABTEB,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,48,32,24,8,6,7,66.6667,33.3333,75.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,57,38,31,10,18,21,66.6667,32.2581,180.0,116.6667
2019/2020,Male,disabled,NABTEB,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,66,44,36,11,18,21,66.6667,30.5556,163.6364,116.6667
2019/2020,Male,disabled,NECO,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,96,57,56,19,20,24,59.375,33.9286,105.2632,120.0
2019/2020,Male,disabled,NECO,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,82,49,48,16,15,16,59.7561,33.3333,93.75,106.6667
2019/2020,Male,disabled,NECO,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,111,66,64,22,20,20,59.4595,34.375,90.9091,100.0
2019/2020,Male,disabled,NECO,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,70,42,42,14,20,24,60.0,33.3333,142.8571,120.0
2019/2020,Male,disabled,NECO,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,98,59,59,20,20,21,60.2041,33.8983,100.0,105.0
2019/2020,Male,disabled,NECO,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,82,49,54,18,20,24,59.7561,33.3333,111.1111,120.0
2019/2020,Male,disabled,NECO,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,82,49,45,15,20,23,59.7561,33.3333,133.3333,115.0
2019/2020,Male,disabled,NECO,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,95,57,56,19,20,24,60.0,33.9286,105.2632,120.0
2019/2020,Male,disabled,NECO,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,98,58,57,19,20,20,59.1837,33.3333,105.2632,100.0
2019/2020,Male,disabled,NECO,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,105,62,60,20,20,20,59.0476,33.3333,100.0,100.0
