session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NABTEB,ward,Dakata,North West,Kano,Nasarawa,Dakata,,506,338,285,97,86,80,66.7984,34.0351,88.6598,93.0233
2019/2020,Female,all,NABTEB,ward,Gama,North West,Kano,Nasarawa,Gama,,520,348,299,101,97,91,66.9231,33.7793,96.0396,93.8144
2019/2020,Female,all,NABTEB,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,540,362,313,106,106,90,67.037,33.8658,100.0,84.9057
2019/2020,Female,all,NECO,ward,Adakawa,North West,Kano,Dala,Adakawa,,1169,700,694,236,218,199,59.8802,34.0058,92.3729,91.2844
2019/2020,Female,all,NECO,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1110,666,678,229,233,199,60.0,33.7758,101.7467,85.4077
2019/2020,Female,all,NECO,ward,Dala,North West,Kano,Dala,Dala,,931,558,520,176,161,139,59.9356,33.8462,91.4773,86.3354
2019/2020,Female,all,NECO,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1058,634,620,209,196,174,59.9244,33.7097,93.7799,88.7755
2019/2020,Female,all,NECO,ward,Fagge B,North West,Kano,Fagge,Fagge B,,858,515,505,171,175,153,60.0233,33.8614,102.3392,87.4286
2019/2020,Female,all,NECO,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1117,669,656,221,218,192,59.8926,33.689,98.6425,88.0734
2019/2020,Female,all,NECO,ward,Dandago,North West,Kano,Gwale,Dandago,,1187,713,693,235,231,212,60.0674,33.9105,98.2979,91.7749
2019/2020,Female,all,NECO,ward,Diso,North West,Kano,Gwale,Diso,,955,574,571,193,183,153,60.1047,33.8004,94.8187,83.6066
2019/2020,Female,all,NECO,ward,Dorayi,North West,Kano,Gwale,Dorayi,,879,526,540,183,218,190,59.8407,33.8889,119.1257,87.156
2019/2020,Female,all,NECO,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,1126,676,660,222,218,182,60.0355,33.6364,98.1982,83.4862
2019/2020,Female,all,NECO,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,866,520,501,171,147,131,60.0462,34.1317,85.9649,89.1156
2019/2020,Female,all,NECO,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1104,662,636,215,204,174,59.9638,33.805,94.8837,85.2941
2019/2020,Female,all,NECO,ward,Dakata,North West,Kano,Nasarawa,Dakata,,935,562,548,186,190,160,60.107,33.9416,102.1505,84.2105
2019/2020,Female,all,NECO,ward,Gama,North West,Kano,Nasarawa,Gama,,900,540,513,174,161,140,60.0,33.9181,92.5287,86.9565
2019/2020,Female,all,NECO,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,1063,638,616,209,204,174,60.0188,33.9286,97.6077,85.2941
2019/2020,Female,all,WAEC,ward,Adakawa,North West,Kano,Dala,Adakawa,,1574,1029,934,316,317,289,65.3748,33.833,100.3165,91.1672
2019/2020,Female,all,WAEC,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1251,818,740,251,278,257,65.3877,33.9189,110.757,92.446
2019/2020,Female,all,WAEC,ward,Dala,North West,Kano,Dala,Dala,,1199,784,697,236,217,195,65.3878,33.8594,91.9492,89.8618
2019/2020,Female,all,WAEC,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1402,917,823,280,285,262,65.4066,34.0219,101.7857,91.9298
2019/2020,Female,all,WAEC,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1208,789,711,241,228,208,65.3146,33.8959,94.6058,91.2281
2019/2020,Female,all,WAEC,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1469,960,867,294,272,244,65.3506,33.91,92.517,89.7059
2019/2020,Female,all,WAEC,ward,Dandago,North West,Kano,Gwale,Dandago,,1566,1024,932,317,310,289,65.3895,34.0129,97.7918,93.2258
2019/2020,Female,all,WAEC,ward,Diso,North West,Kano,Gwale,Diso,,1171,764,689,233,234,216,65.2434,33.8171,100.4292,92.3077
2019/2020,Female,all,WAEC,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1200,785,733,250,278,256,65.4167,34.1064,111.2,92.0863
2019/2020,Female,all,WAEC,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,1360,888,776,262,248,229,65.2941,33.7629,94.6565,92.3387
2019/2020,Female,all,WAEC,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,1048,685,627,213,203,188,65.3626,33.9713,95.3052,92.6108
2019/2020,Female,all,WAEC,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1409,921,797,270,260,229,65.3655,33.877,96.2963,88.0769
2019/2020,Female,all,WAEC,ward,Dakata,North West,Kano,Nasarawa,Dakata,,1145,748,668,227,216,194,65.3275,33.982,95.1542,89.8148
2019/2020,Female,all,WAEC,ward,Gama,North West,Kano,Nasarawa,Gama,,1227,802,714,243,216,201,65.3627,34.0336,88.8889,93.0556
2019/2020,Female,all,WAEC,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,1326,867,764,259,228,209,65.3846,33.9005,88.0309,91.6667
2019/2020,Female,disabled,NABTEB,ward,Adakawa,North West,Kano,Dala,Adakawa,,78,53,41,14,10,10,67.9487,34.1463,71.4286,100.0
2019/2020,Female,disabled,NABTEB,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,70,47,36,12,30,30,67.1429,33.3333,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Dala,North West,Kano,Dala,Dala,,64,44,36,12,0,0,68.75,33.3333,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Fagge A,North West,Kano,Fagge,Fagge A,,84,56,41,14,0,0,66.6667,34.1463,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Fagge B,North West,Kano,Fagge,Fagge B,,64,44,36,12,10,10,68.75,33.3333,83.3333,100.0
2019/2020,Female,disabled,NABTEB,ward,Fagge C,North West,Kano,Fagge,Fagge C,,70,47,36,12,20,20,67.1429,33.3333,166.6667,100.0
2019/2020,Female,disabled,NABTEB,ward,Dandago,North West,Kano,Gwale,Dandago,,74,50,36,12,0,0,67.5676,33.3333,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Diso,North West,Kano,Gwale,Diso,,69,47,41,14,0,0,68.1159,34.1463,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Dorayi,North West,Kano,Gwale,Dorayi,,64,44,36,12,20,20,68.75,33.3333,166.6667,100.0
2019/2020,Female,disabled,NABTEB,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,64,44,36,12,10,10,68.75,33.3333,83.3333,100.0
2019/2020,Female,disabled,NABTEB,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,66,44,36,12,0,0,66.6667,33.3333,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,87,58,41,14,0,0,66.6667,34.1463,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Dakata,North West,Kano,Nasarawa,Dakata,,69,47,41,14,0,0,68.1159,34.1463,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Gama,North West,Kano,Nasarawa,Gama,,64,44,36,12,10,10,68.75,33.3333,83.3333,100.0
2019/2020,Female,disabled,NABTEB,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,64,44,36,12,10,10,68.75,33.3333,83.3333,100.0
2019/2020,Female,disabled,NECO,ward,Adakawa,North West,Kano,Dala,Adakawa,,137,82,73,25,21,22,59.854,34.2466,84.0,104.7619
2019/2020,Female,disabled,NECO,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,124,75,73,24,21,23,60.4839,32.8767,87.5,109.5238
2019/2020,Female,disabled,NECO,ward,Dala,North West,Kano,Dala,Dala,,107,64,54,18,14,14,59.8131,33.3333,77.7778,100.0
2019/2020,Female,disabled,NECO,ward,Fagge A,North West,Kano,Fagge,Fagge A,,136,81,77,25,21,21,59.5588,32.4675,84.0,100.0
2019/2020,Female,disabled,NECO,ward,Fagge B,North West,Kano,Fagge,Fagge B,,94,57,54,18,28,28,60.6383,33.3333,155.5556,100.0
2019/2020,Female,disabled,NECO,ward,Fagge C,North West,Kano,Fagge,Fagge C,,123,73,73,24,28,31,59.3496,32.8767,116.6667,110.7143
2019/2020,Female,disabled,NECO,ward,Dandago,North West,Kano,Gwale,Dandago,,141,85,72,24,21,21,60.2837,33.3333,87.5,100.0
2019/2020,Female,disabled,NECO,ward,Diso,North West,Kano,Gwale,Diso,,111,68,66,22,14,14,61.2613,33.3333,63.6364,100.0
2019/2020,Female,disabled,NECO,ward,Dorayi,North West,Kano,Gwale,Dorayi,,98,58,58,19,28,29,59.1837,32.7586,147.3684,103.5714
2019/2020,Female,disabled,NECO,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,111,67,58,19,14,14,60.3604,32.7586,73.6842,100.0
2019/2020,Female,disabled,NECO,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,94,57,50,17,14,14,60.6383,34.0,82.3529,100.0
2019/2020,Female,disabled,NECO,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,140,84,73,24,21,21,60.0,32.8767,87.5,100.0
2019/2020,Female,disabled,NECO,ward,Dakata,North West,Kano,Nasarawa,Dakata,,111,67,59,20,21,21,60.3604,33.8983,105.0,100.0
2019/2020,Female,disabled,NECO,ward,Gama,North West,Kano,Nasarawa,Gama,,89,54,47,16,7,8,60.6742,34.0426,43.75,114.2857
2019/2020,Female,disabled,NECO,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,111,67,57,19,21,21,60.3604,33.3333,110.5263,100.0
2019/2020,Female,disabled,WAEC,ward,Adakawa,North West,Kano,Dala,Adakawa,,185,121,104,35,37,40,65.4054,33.6538,105.7143,108.1081
2019/2020,Female,disabled,WAEC,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,147,96,81,27,24,28,65.3061,33.3333,88.8889,116.6667
2019/2020,Female,disabled,WAEC,ward,Dala,North West,Kano,Dala,Dala,,143,94,78,26,12,14,65.7343,33.3333,46.1538,116.6667
2019/2020,Female,disabled,WAEC,ward,Fagge A,North West,Kano,Fagge,Fagge A,,168,110,93,31,31,34,65.4762,33.3333,100.0,109.6774
2019/2020,Female,disabled,WAEC,ward,Fagge B,North West,Kano,Fagge,Fagge B,,134,87,71,24,18,21,64.9254,33.8028,75.0,116.6667
2019/2020,Female,disabled,WAEC,ward,Fagge C,North West,Kano,Fagge,Fagge C,,168,110,94,32,24,28,65.4762,34.0426,75.0,116.6667
2019/2020,Female,disabled,WAEC,ward,Dandago,North West,Kano,Gwale,Dandago,,173,113,92,31,31,34,65.3179,33.6957,100.0,109.6774
2019/2020,Female,disabled,WAEC,ward,Diso,North West,Kano,Gwale,Diso,,126,81,71,24,24,28,64.2857,33.8028,100.0,116.6667
2019/2020,Female,disabled,WAEC,ward,Dorayi,North West,Kano,Gwale,Dorayi,,127,83,72,25,24,28,65.3543,34.7222,96.0,116.6667
2019/2020,Female,disabled,WAEC,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,139,90,75,25,12,14,64.7482,33.3333,48.0,116.6667
2019/2020,Female,disabled,WAEC,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,109,71,65,22,18,21,65.1376,33.8462,81.8182,116.6667
2019/2020,Female,disabled,WAEC,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,176,115,96,32,24,28,65.3409,33.3333,75.0,116.6667
2019/2020,Female,disabled,WAEC,ward,Dakata,North West,Kano,Nasarawa,Dakata,,135,88,75,26,18,21,65.1852,34.6667,69.2308,116.6667
2019/2020,Female,disabled,WAEC,ward,Gama,North West,Kano,Nasarawa,Gama,,121,79,67,23,18,21,65.2893,34.3284,78.2609,116.6667
2019/2020,Female,disabled,WAEC,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,143,93,77,26,24,28,65.035,33.7662,92.3077,116.6667
2019/2020,Male,all,NABTEB,ward,Adakawa,North West,Kano,Dala,Adakawa,,593,397,362,124,97,91,66.9477,34.2541,78.2258,93.8144
2019/2020,Male,all,NABTEB,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,564,376,370,125,130,114,66.6667,33.7838,104.0,87.6923
2019/2020,Male,all,NABTEB,ward,Dala,North West,Kano,Dala,Dala,,588,392,357,121,110,100,66.6667,33.8936,90.9091,90.9091
2019/2020,Male,all,NABTEB,ward,Fagge A,North West,Kano,Fagge,Fagge A,,564,377,344,117,120,114,66.844,34.0116,102.5641,95.0
2019/2020,Male,all,NABTEB,ward,Fagge B,North West,Kano,Fagge,Fagge B,,485,323,298,100,87,80,66.5979,33.557,87.0,91.954
2019/2020,Male,all,NABTEB,ward,Fagge C,North West,Kano,Fagge,Fagge C,,593,396,370,127,130,114,66.7791,34.3243,102.3622,87.6923
2019/2020,Male,all,NABTEB,ward,Dandago,North West,Kano,Gwale,Dandago,,764,509,495,167,196,157,66.623,33.7374,117.3653,80.102
2019/2020,Male,all,NABTEB,ward,Diso,North West,Kano,Gwale,Diso,,552,369,357,121,142,122,66.8478,33.8936,117.3554,85.9155
2019/2020,Male,all,NABTEB,ward,Dorayi,North West,Kano,Gwale,Dorayi,,442,295,285,96,110,99,66.7421,33.6842,114.5833,90.0
2019/2020,Male,all,NABTEB,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,599,400,358,120,109,103,66.778,33.5196,90.8333,94.4954
2019/2020,Male,all,NABTEB,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,497,333,307,104,108,103,67.002,33.8762,103.8462,95.3704
2019/2020,Male,all,NABTEB,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,688,459,422,144,131,114,66.7151,34.1232,90.9722,87.0229
2019/2020,Male,all,NABTEB,ward,Dakata,North West,Kano,Nasarawa,Dakata,,528,353,339,114,110,100,66.8561,33.6283,96.4912,90.9091
2019/2020,Male,all,NABTEB,ward,Gama,North West,Kano,Nasarawa,Gama,,494,330,293,100,99,91,66.8016,34.1297,99.0,91.9192
2019/2020,Male,all,NABTEB,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,557,373,343,117,110,88,66.9659,34.1108,94.0171,80.0
2019/2020,Male,all,NECO,ward,Adakawa,North West,Kano,Dala,Adakawa,,1135,681,705,238,205,177,60.0,33.7589,86.1345,86.3415
2019/2020,Male,all,NECO,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1114,669,704,238,247,222,60.0539,33.8068,103.7815,89.8785
2019/2020,Male,all,NECO,ward,Dala,North West,Kano,Dala,Dala,,1055,632,650,221,198,170,59.9052,34.0,89.5928,85.8586
2019/2020,Male,all,NECO,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1039,623,653,222,206,179,59.9615,33.9969,92.7928,86.8932
2019/2020,Male,all,NECO,ward,Fagge B,North West,Kano,Fagge,Fagge B,,840,504,518,177,181,152,60.0,34.1699,102.2599,83.9779
2019/2020,Male,all,NECO,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1177,705,734,251,239,213,59.898,34.1962,95.2191,89.1213
2019/2020,Male,all,NECO,ward,Dandago,North West,Kano,Gwale,Dandago,,1314,788,855,290,284,250,59.9696,33.9181,97.931,88.0282
2019/2020,Male,all,NECO,ward,Diso,North West,Kano,Gwale,Diso,,1054,633,652,221,215,179,60.0569,33.8957,97.2851,83.2558
2019/2020,Male,all,NECO,ward,Dorayi,North West,Kano,Gwale,Dorayi,,824,493,525,178,208,179,59.8301,33.9048,116.8539,86.0577
2019/2020,Male,all,NECO,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,1125,675,703,238,248,215,60.0,33.8549,104.2017,86.6935
2019/2020,Male,all,NECO,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,889,533,555,188,206,187,59.955,33.8739,109.5745,90.7767
2019/2020,Male,all,NECO,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1209,727,729,246,224,196,60.1323,33.7449,91.0569,87.5
2019/2020,Male,all,NECO,ward,Dakata,North West,Kano,Nasarawa,Dakata,,1046,628,633,215,197,161,60.0382,33.9652,91.6279,81.7259
2019/2020,Male,all,NECO,ward,Gama,North West,Kano,Nasarawa,Gama,,953,571,583,197,206,178,59.9161,33.7907,104.5685,86.4078
2019/2020,Male,all,NECO,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,1122,674,703,238,207,187,60.0713,33.8549,86.9748,90.3382
2019/2020,Male,all,WAEC,ward,Adakawa,North West,Kano,Dala,Adakawa,,1456,954,881,300,273,246,65.522,34.0522,91.0,90.1099
2019/2020,Male,all,WAEC,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1361,889,842,286,301,277,65.3196,33.9667,105.2448,92.0266
2019/2020,Male,all,WAEC,ward,Dala,North West,Kano,Dala,Dala,,1415,924,899,306,265,247,65.3004,34.0378,86.6013,93.2075
2019/2020,Male,all,WAEC,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1318,861,801,271,286,269,65.3263,33.8327,105.5351,94.0559
2019/2020,Male,all,WAEC,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1165,761,731,248,252,232,65.3219,33.9261,101.6129,92.0635
2019/2020,Male,all,WAEC,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1545,1011,969,329,321,293,65.4369,33.9525,97.5684,91.2773
2019/2020,Male,all,WAEC,ward,Dandago,North West,Kano,Gwale,Dandago,,1660,1085,1038,353,369,346,65.3614,34.0077,104.5326,93.7669
2019/2020,Male,all,WAEC,ward,Diso,North West,Kano,Gwale,Diso,,1273,832,825,280,286,270,65.3574,33.9394,102.1429,94.4056
2019/2020,Male,all,WAEC,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1216,794,779,265,300,277,65.2961,34.018,113.2075,92.3333
2019/2020,Male,all,WAEC,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,1444,944,910,308,293,269,65.374,33.8462,95.1299,91.8089
2019/2020,Male,all,WAEC,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,1128,737,697,236,231,208,65.3369,33.8594,97.8814,90.0433
2019/2020,Male,all,WAEC,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1553,1015,953,324,287,253,65.3574,33.9979,88.5802,88.1533
2019/2020,Male,all,WAEC,ward,Dakata,North West,Kano,Nasarawa,Dakata,,1292,844,800,272,259,230,65.3251,34.0,95.2206,88.8031
2019/2020,Male,all,WAEC,ward,Gama,North West,Kano,Nasarawa,Gama,,1229,804,769,260,224,200,65.419,33.8101,86.1538,89.2857
2019/2020,Male,all,WAEC,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,1318,862,797,271,245,216,65.4021,34.0025,90.4059,88.1633
2019/2020,Male,disabled,NABTEB,ward,Adakawa,North West,Kano,Dala,Adakawa,,76,51,41,14,0,0,67.1053,34.1463,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,68,46,36,12,0,0,67.6471,33.3333,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Dala,North West,Kano,Dala,Dala,,72,48,36,12,0,0,66.6667,33.3333,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Fagge A,North West,Kano,Fagge,Fagge A,,76,51,41,14,11,11,67.1053,34.1463,78.5714,100.0
2019/2020,Male,disabled,NABTEB,ward,Fagge B,North West,Kano,Fagge,Fagge B,,68,46,36,12,0,0,67.6471,33.3333,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Fagge C,North West,Kano,Fagge,Fagge C,,72,48,41,14,11,11,66.6667,34.1463,78.5714,100.0
2019/2020,Male,disabled,NABTEB,ward,Dandago,North West,Kano,Gwale,Dandago,,90,60,50,17,22,22,66.6667,34.0,129.4118,100.0
2019/2020,Male,disabled,NABTEB,ward,Diso,North West,Kano,Gwale,Diso,,68,46,41,14,11,11,67.6471,34.1463,78.5714,100.0
2019/2020,Male,disabled,NABTEB,ward,Dorayi,North West,Kano,Gwale,Dorayi,,64,44,36,12,11,11,68.75,33.3333,91.6667,100.0
2019/2020,Male,disabled,NABTEB,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,68,46,36,12,0,0,67.6471,33.3333,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,64,44,36,12,0,0,68.75,33.3333,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,88,59,51,18,11,11,67.0455,35.2941,61.1111,100.0
2019/2020,Male,disabled,NABTEB,ward,Dakata,North West,Kano,Nasarawa,Dakata,,75,51,45,15,11,11,68.0,33.3333,73.3333,100.0
2019/2020,Male,disabled,NABTEB,ward,Gama,North West,Kano,Nasarawa,Gama,,64,44,36,12,0,0,68.75,33.3333,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,68,46,36,12,0,0,67.6471,33.3333,0.0,0.0
2019/2020,Male,disabled,NECO,ward,Adakawa,North West,Kano,Dala,Adakawa,,139,83,79,26,0,0,59.7122,32.9114,0.0,0.0
2019/2020,Male,disabled,NECO,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,131,79,78,26,24,27,60.3053,33.3333,92.3077,112.5
2019/2020,Male,disabled,NECO,ward,Dala,North West,Kano,Dala,Dala,,126,75,73,25,18,18,59.5238,34.2466,72.0,100.0
2019/2020,Male,disabled,NECO,ward,Fagge A,North West,Kano,Fagge,Fagge A,,135,81,73,25,17,18,60.0,34.2466,68.0,105.8824
2019/2020,Male,disabled,NECO,ward,Fagge B,North West,Kano,Fagge,Fagge B,,93,56,52,18,18,18,60.2151,34.6154,100.0,100.0
2019/2020,Male,disabled,NECO,ward,Fagge C,North West,Kano,Fagge,Fagge C,,131,78,68,24,17,18,59.542,35.2941,70.8333,105.8824
2019/2020,Male,disabled,NECO,ward,Dandago,North West,Kano,Gwale,Dandago,,159,95,99,33,36,36,59.7484,33.3333,109.0909,100.0
2019/2020,Male,disabled,NECO,ward,Diso,North West,Kano,Gwale,Diso,,113,68,64,21,18,18,60.177,32.8125,85.7143,100.0
2019/2020,Male,disabled,NECO,ward,Dorayi,North West,Kano,Gwale,Dorayi,,97,57,58,20,36,36,58.7629,34.4828,180.0,100.0
2019/2020,Male,disabled,NECO,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,113,68,65,21,26,27,60.177,32.3077,123.8095,103.8462
2019/2020,Male,disabled,NECO,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,96,57,52,17,17,18,59.375,32.6923,100.0,105.8824
2019/2020,Male,disabled,NECO,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,155,94,87,28,18,18,60.6452,32.1839,64.2857,100.0
2019/2020,Male,disabled,NECO,ward,Dakata,North West,Kano,Nasarawa,Dakata,,118,71,65,22,9,9,60.1695,33.8462,40.9091,100.0
2019/2020,Male,disabled,NECO,ward,Gama,North West,Kano,Nasarawa,Gama,,92,55,52,17,18,18,59.7826,32.6923,105.8824,100.0
2019/2020,Male,disabled,NECO,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,118,71,61,21,18,18,60.1695,34.4262,85.7143,100.0
2019/2020,Male,disabled,WAEC,ward,Adakawa,North West,Kano,Dala,Adakawa,,167,110,95,32,14,16,65.8683,33.6842,43.75,114.2857
2019/2020,Male,disabled,WAEC,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,159,103,93,32,28,32,64.7799,34.4086,87.5,114.2857
2019/2020,Male,disabled,WAEC,ward,Dala,North West,Kano,Dala,Dala,,167,109,102,34,21,24,65.2695,33.3333,61.7647,114.2857
2019/2020,Male,disabled,WAEC,ward,Fagge A,North West,Kano,Fagge,Fagge A,,159,103,92,31,35,39,64.7799,33.6957,112.9032,111.4286
2019/2020,Male,disabled,WAEC,ward,Fagge B,North West,Kano,Fagge,Fagge B,,137,89,84,28,28,32,64.9635,33.3333,100.0,114.2857
2019/2020,Male,disabled,WAEC,ward,Fagge C,North West,Kano,Fagge,Fagge C,,175,115,99,34,21,24,65.7143,34.3434,61.7647,114.2857
2019/2020,Male,disabled,WAEC,ward,Dandago,North West,Kano,Gwale,Dandago,,204,133,121,41,28,31,65.1961,33.8843,68.2927,110.7143
2019/2020,Male,disabled,WAEC,ward,Diso,North West,Kano,Gwale,Diso,,134,87,81,27,21,24,64.9254,33.3333,77.7778,114.2857
2019/2020,Male,disabled,WAEC,ward,Dorayi,North West,Kano,Gwale,Dorayi,,126,82,81,28,28,32,65.0794,34.5679,100.0,114.2857
2019/2020,Male,disabled,WAEC,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,147,96,81,27,14,16,65.3061,33.3333,51.8519,114.2857
2019/2020,Male,disabled,WAEC,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,113,74,65,22,21,24,65.4867,33.8462,95.4545,114.2857
2019/2020,Male,disabled,WAEC,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,207,135,116,39,21,23,65.2174,33.6207,53.8462,109.5238
