session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NECO,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,513,336,289,100,109,97,65.4971,34.6021,109.0,88.9908
2019/2020,Female,all,NECO,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,624,407,361,125,151,141,65.2244,34.626,120.8,93.3775
2019/2020,Female,all,NECO,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,617,404,351,121,139,132,65.4781,34.4729,114.876,94.964
2019/2020,Female,all,NECO,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,665,434,377,131,147,136,65.2632,34.748,112.2137,92.517
2019/2020,Female,all,NECO,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,652,427,375,130,135,122,65.4908,34.6667,103.8462,90.3704
2019/2020,Female,all,WAEC,ward,Bambam,North East,Gombe,Balanga,Bambam,,624,445,362,126,121,115,71.3141,34.8066,96.0317,95.0413
2019/2020,Female,all,WAEC,ward,Bangu,North East,Gombe,Balanga,Bangu,,584,416,324,113,106,96,71.2329,34.8765,93.8053,90.566
2019/2020,Female,all,WAEC,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,937,667,530,186,175,160,71.1846,35.0943,94.086,91.4286
2019/2020,Female,all,WAEC,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,895,638,503,175,164,145,71.2849,34.7913,93.7143,88.4146
2019/2020,Female,all,WAEC,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,966,687,541,188,180,168,71.118,34.7505,95.7447,93.3333
2019/2020,Female,all,WAEC,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,588,419,331,116,106,99,71.2585,35.0453,91.3793,93.3962
2019/2020,Female,all,WAEC,ward,Awak,North East,Gombe,Kaltungo,Awak,,881,628,511,177,174,159,71.2826,34.638,98.3051,91.3793
2019/2020,Female,all,WAEC,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,727,518,412,145,143,129,71.2517,35.1942,98.6207,90.2098
2019/2020,Female,all,WAEC,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,850,605,461,161,148,139,71.1765,34.9241,91.9255,93.9189
2019/2020,Female,all,WAEC,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,935,663,508,178,154,143,70.9091,35.0394,86.5169,92.8571
2019/2020,Female,all,WAEC,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,637,452,369,128,131,116,70.9576,34.6883,102.3438,88.5496
2019/2020,Female,all,WAEC,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,789,563,467,163,176,163,71.3561,34.9036,107.9755,92.6136
2019/2020,Female,all,WAEC,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,794,564,449,156,161,150,71.0327,34.7439,103.2051,93.1677
2019/2020,Female,all,WAEC,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,833,593,471,164,161,151,71.1885,34.8195,98.1707,93.7888
2019/2020,Female,all,WAEC,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,821,584,459,160,161,146,71.1328,34.8584,100.625,90.6832
2019/2020,Female,disabled,NABTEB,ward,Bambam,North East,Gombe,Balanga,Bambam,,36,28,20,8,8,10,77.7778,40.0,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Bangu,North East,Gombe,Balanga,Bangu,,39,30,20,8,4,5,76.9231,40.0,50.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,44,33,24,8,8,10,75.0,33.3333,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,36,28,20,8,0,0,77.7778,40.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,43,33,24,9,4,5,76.7442,37.5,44.4444,125.0
2019/2020,Female,disabled,NABTEB,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,36,28,20,8,8,10,77.7778,40.0,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Awak,North East,Gombe,Kaltungo,Awak,,38,28,20,8,8,10,73.6842,40.0,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,37,28,20,8,4,5,75.6757,40.0,50.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,47,35,24,8,8,10,74.4681,33.3333,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,42,32,20,8,4,5,76.1905,40.0,50.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,43,33,22,8,8,10,76.7442,36.3636,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,44,33,24,8,16,20,75.0,33.3333,200.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,38,28,20,8,12,15,73.6842,40.0,150.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,44,33,22,8,8,10,75.0,36.3636,100.0,125.0
2019/2020,Female,disabled,NABTEB,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,36,28,20,8,8,10,77.7778,40.0,100.0,125.0
2019/2020,Female,disabled,NECO,ward,Bambam,North East,Gombe,Balanga,Bambam,,55,37,31,10,16,16,67.2727,32.2581,160.0,100.0
2019/2020,Female,disabled,NECO,ward,Bangu,North East,Gombe,Balanga,Bangu,,58,38,28,9,8,8,65.5172,32.1429,88.8889,100.0
2019/2020,Female,disabled,NECO,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,74,49,40,14,12,13,66.2162,35.0,85.7143,108.3333
2019/2020,Female,disabled,NECO,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,64,42,34,11,8,8,65.625,32.3529,72.7273,100.0
2019/2020,Female,disabled,NECO,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,81,53,44,15,12,15,65.4321,34.0909,80.0,125.0
2019/2020,Female,disabled,NECO,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,53,36,27,8,8,10,67.9245,29.6296,100.0,125.0
2019/2020,Female,disabled,NECO,ward,Awak,North East,Gombe,Kaltungo,Awak,,61,40,34,11,16,20,65.5738,32.3529,145.4545,125.0
2019/2020,Female,disabled,NECO,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,53,35,32,10,12,15,66.0377,31.25,120.0,125.0
2019/2020,Female,disabled,NECO,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,79,52,39,14,12,12,65.8228,35.8974,85.7143,100.0
2019/2020,Female,disabled,NECO,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,86,56,44,16,8,8,65.1163,36.3636,50.0,100.0
2019/2020,Female,disabled,NECO,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,63,42,31,10,16,17,66.6667,32.2581,160.0,106.25
2019/2020,Female,disabled,NECO,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,74,48,39,13,16,16,64.8649,33.3333,123.0769,100.0
2019/2020,Female,disabled,NECO,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,61,41,31,10,16,20,67.2131,32.2581,160.0,125.0
2019/2020,Female,disabled,NECO,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,75,49,41,14,16,20,65.3333,34.1463,114.2857,125.0
2019/2020,Female,disabled,NECO,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,55,37,31,10,8,10,67.2727,32.2581,80.0,125.0
2019/2020,Female,disabled,WAEC,ward,Bambam,North East,Gombe,Balanga,Bambam,,72,52,41,14,12,12,72.2222,34.1463,85.7143,100.0
2019/2020,Female,disabled,WAEC,ward,Bangu,North East,Gombe,Balanga,Bangu,,77,56,41,14,12,13,72.7273,34.1463,85.7143,108.3333
2019/2020,Female,disabled,WAEC,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,94,67,49,18,15,16,71.2766,36.7347,83.3333,106.6667
2019/2020,Female,disabled,WAEC,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,82,59,42,15,12,12,71.9512,35.7143,80.0,100.0
2019/2020,Female,disabled,WAEC,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,104,74,55,20,15,18,71.1538,36.3636,75.0,120.0
2019/2020,Female,disabled,WAEC,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,61,44,32,11,9,9,72.1311,34.375,81.8182,100.0
2019/2020,Female,disabled,WAEC,ward,Awak,North East,Gombe,Kaltungo,Awak,,80,58,43,14,12,12,72.5,32.5581,85.7143,100.0
2019/2020,Female,disabled,WAEC,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,65,47,36,13,12,13,72.3077,36.1111,92.3077,108.3333
2019/2020,Female,disabled,WAEC,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,106,76,53,19,15,16,71.6981,35.8491,78.9474,106.6667
2019/2020,Female,disabled,WAEC,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,112,79,54,20,12,12,70.5357,37.037,60.0,100.0
2019/2020,Female,disabled,WAEC,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,82,58,47,16,12,13,70.7317,34.0426,75.0,108.3333
2019/2020,Female,disabled,WAEC,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,94,68,51,18,15,16,72.3404,35.2941,83.3333,106.6667
2019/2020,Female,disabled,WAEC,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,84,60,46,16,15,16,71.4286,34.7826,93.75,106.6667
2019/2020,Female,disabled,WAEC,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,99,71,50,17,15,17,71.7172,34.0,88.2353,113.3333
2019/2020,Female,disabled,WAEC,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,70,50,39,13,12,12,71.4286,33.3333,92.3077,100.0
2019/2020,Male,all,NABTEB,ward,Bambam,North East,Gombe,Balanga,Bambam,,275,201,166,58,55,54,73.0909,34.9398,94.8276,98.1818
2019/2020,Male,all,NABTEB,ward,Bangu,North East,Gombe,Balanga,Bangu,,249,182,146,51,44,42,73.0924,34.9315,86.2745,95.4545
2019/2020,Male,all,NABTEB,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,394,286,228,80,82,74,72.5888,35.0877,102.5,90.2439
2019/2020,Male,all,NABTEB,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,391,284,233,83,65,62,72.6343,35.6223,78.3133,95.3846
2019/2020,Male,all,NABTEB,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,412,300,255,89,88,79,72.8155,34.902,98.8764,89.7727
2019/2020,Male,all,NABTEB,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,263,192,154,55,49,48,73.0038,35.7143,89.0909,97.9592
2019/2020,Male,all,NABTEB,ward,Awak,North East,Gombe,Kaltungo,Awak,,357,261,212,76,82,73,73.1092,35.8491,107.8947,89.0244
2019/2020,Male,all,NABTEB,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,309,227,184,65,60,54,73.4628,35.3261,92.3077,90.0
2019/2020,Male,all,NABTEB,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,369,268,215,75,60,54,72.6287,34.8837,80.0,90.0
2019/2020,Male,all,NABTEB,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,385,279,225,79,64,54,72.4675,35.1111,81.0127,84.375
2019/2020,Male,all,NABTEB,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,262,191,157,56,44,42,72.9008,35.6688,78.5714,95.4545
2019/2020,Male,all,NABTEB,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,394,287,248,87,91,87,72.8426,35.0806,104.5977,95.6044
2019/2020,Male,all,NABTEB,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,315,230,189,67,71,67,73.0159,35.4497,105.9701,94.3662
2019/2020,Male,all,NABTEB,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,384,279,239,85,88,80,72.6562,35.5649,103.5294,90.9091
2019/2020,Male,all,NABTEB,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,366,267,222,79,72,68,72.9508,35.5856,91.1392,94.4444
2019/2020,Male,all,NECO,ward,Bambam,North East,Gombe,Balanga,Bambam,,565,369,334,117,119,112,65.3097,35.0299,101.7094,94.1176
2019/2020,Male,all,NECO,ward,Bangu,North East,Gombe,Balanga,Bangu,,465,304,269,93,101,86,65.3763,34.5725,108.6022,85.1485
2019/2020,Male,all,NECO,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,772,504,460,160,189,174,65.285,34.7826,118.125,92.0635
2019/2020,Male,all,NECO,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,738,481,428,150,134,127,65.1762,35.0467,89.3333,94.7761
2019/2020,Male,all,NECO,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,756,492,470,164,165,153,65.0794,34.8936,100.6098,92.7273
2019/2020,Male,all,NECO,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,502,328,289,99,87,75,65.3386,34.2561,87.8788,86.2069
2019/2020,Male,all,NECO,ward,Awak,North East,Gombe,Kaltungo,Awak,,678,442,418,145,159,149,65.1917,34.689,109.6552,93.7107
2019/2020,Male,all,NECO,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,533,349,315,109,115,107,65.4784,34.6032,105.5046,93.0435
2019/2020,Male,all,NECO,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,696,455,414,143,133,123,65.3736,34.5411,93.007,92.4812
2019/2020,Male,all,NECO,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,720,470,420,149,138,132,65.2778,35.4762,92.6174,95.6522
2019/2020,Male,all,NECO,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,489,321,286,98,102,96,65.6442,34.2657,104.0816,94.1176
2019/2020,Male,all,NECO,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,704,459,455,158,187,174,65.1989,34.7253,118.3544,93.0481
2019/2020,Male,all,NECO,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,618,402,382,133,145,133,65.0485,34.8168,109.0226,91.7241
2019/2020,Male,all,NECO,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,667,436,402,141,153,138,65.3673,35.0746,108.5106,90.1961
2019/2020,Male,all,NECO,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,673,439,400,139,159,148,65.2303,34.75,114.3885,93.0818
2019/2020,Male,all,WAEC,ward,Bambam,North East,Gombe,Balanga,Bambam,,709,504,424,148,137,124,71.086,34.9057,92.5676,90.5109
2019/2020,Male,all,WAEC,ward,Bangu,North East,Gombe,Balanga,Bangu,,602,428,360,126,116,107,71.0963,35.0,92.0635,92.2414
2019/2020,Male,all,WAEC,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,923,655,551,192,184,168,70.9642,34.8457,95.8333,91.3043
2019/2020,Male,all,WAEC,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,929,660,550,190,177,161,71.0441,34.5455,93.1579,90.9605
2019/2020,Male,all,WAEC,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,918,651,539,188,180,169,70.915,34.8794,95.7447,93.8889
2019/2020,Male,all,WAEC,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,601,427,362,128,118,115,71.0483,35.3591,92.1875,97.4576
2019/2020,Male,all,WAEC,ward,Awak,North East,Gombe,Kaltungo,Awak,,913,650,559,194,209,189,71.1939,34.7048,107.732,90.4306
2019/2020,Male,all,WAEC,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,709,504,426,148,141,130,71.086,34.7418,95.2703,92.1986
2019/2020,Male,all,WAEC,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,869,617,521,182,161,149,71.0012,34.9328,88.4615,92.5466
2019/2020,Male,all,WAEC,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,986,699,584,205,184,168,70.8925,35.1027,89.7561,91.3043
2019/2020,Male,all,WAEC,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,619,439,374,130,124,114,70.9208,34.7594,95.3846,91.9355
2019/2020,Male,all,WAEC,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,923,657,573,198,214,196,71.1809,34.555,108.0808,91.5888
2019/2020,Male,all,WAEC,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,805,572,485,168,181,161,71.0559,34.6392,107.7381,88.9503
2019/2020,Male,all,WAEC,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,910,646,541,189,183,169,70.989,34.9353,96.8254,92.3497
2019/2020,Male,all,WAEC,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,858,609,511,178,176,165,70.979,34.8337,98.8764,93.75
2019/2020,Male,disabled,NABTEB,ward,Bambam,North East,Gombe,Balanga,Bambam,,39,30,20,8,6,6,76.9231,40.0,75.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Bangu,North East,Gombe,Balanga,Bangu,,41,31,23,9,0,0,75.6098,39.1304,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,40,30,23,9,12,12,75.0,39.1304,133.3333,100.0
2019/2020,Male,disabled,NABTEB,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,36,28,20,8,0,0,77.7778,40.0,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,46,35,28,10,12,12,76.087,35.7143,120.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,36,28,20,8,0,0,77.7778,40.0,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Awak,North East,Gombe,Kaltungo,Awak,,36,28,20,8,12,12,77.7778,40.0,150.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,36,28,20,8,6,6,77.7778,40.0,75.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,50,37,28,10,0,0,74.0,35.7143,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,44,32,26,10,5,6,72.7273,38.4615,50.0,120.0
2019/2020,Male,disabled,NABTEB,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,43,33,25,9,0,0,76.7442,36.0,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,46,35,28,10,10,12,76.087,35.7143,100.0,120.0
2019/2020,Male,disabled,NABTEB,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,36,28,20,8,12,12,77.7778,40.0,150.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,47,35,29,11,12,12,74.4681,37.931,109.0909,100.0
2019/2020,Male,disabled,NABTEB,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,39,30,20,8,6,6,76.9231,40.0,75.0,100.0
2019/2020,Male,disabled,NECO,ward,Bambam,North East,Gombe,Balanga,Bambam,,62,40,36,12,18,20,64.5161,33.3333,150.0,111.1111
2019/2020,Male,disabled,NECO,ward,Bangu,North East,Gombe,Balanga,Bangu,,60,40,33,10,14,15,66.6667,30.303,140.0,107.1429
2019/2020,Male,disabled,NECO,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,72,47,40,14,19,20,65.2778,35.0,135.7143,105.2632
2019/2020,Male,disabled,NECO,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,70,45,36,12,15,15,64.2857,33.3333,125.0,100.0
2019/2020,Male,disabled,NECO,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,74,48,42,14,14,15,64.8649,33.3333,100.0,107.1429
2019/2020,Male,disabled,NECO,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,53,35,26,8,10,10,66.0377,30.7692,125.0,100.0
2019/2020,Male,disabled,NECO,ward,Awak,North East,Gombe,Kaltungo,Awak,,62,40,36,12,15,15,64.5161,33.3333,125.0,100.0
2019/2020,Male,disabled,NECO,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,53,35,29,9,14,15,66.0377,31.0345,155.5556,107.1429
2019/2020,Male,disabled,NECO,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,79,52,43,14,8,10,65.8228,32.5581,57.1429,125.0
2019/2020,Male,disabled,NECO,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,86,56,48,18,13,15,65.1163,37.5,72.2222,115.3846
2019/2020,Male,disabled,NECO,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,61,41,30,9,10,10,67.2131,30.0,111.1111,100.0
2019/2020,Male,disabled,NECO,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,79,51,49,17,17,20,64.557,34.6939,100.0,117.6471
2019/2020,Male,disabled,NECO,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,65,42,36,12,15,15,64.6154,33.3333,125.0,100.0
2019/2020,Male,disabled,NECO,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,77,51,44,15,20,20,66.2338,34.0909,133.3333,100.0
2019/2020,Male,disabled,NECO,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,55,36,32,10,20,20,65.4545,31.25,200.0,100.0
2019/2020,Male,disabled,WAEC,ward,Bambam,North East,Gombe,Balanga,Bambam,,81,57,48,16,12,16,70.3704,33.3333,75.0,133.3333
2019/2020,Male,disabled,WAEC,ward,Bangu,North East,Gombe,Balanga,Bangu,,77,54,44,15,16,16,70.1299,34.0909,106.6667,100.0
