session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NABTEB,ward,Edjeba,South South,Delta,Warri South,Edjeba,,340,246,225,84,79,77,72.3529,37.3333,94.0476,97.4684
2019/2020,Female,all,NABTEB,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,365,263,231,85,79,78,72.0548,36.7965,92.9412,98.7342
2019/2020,Female,all,NECO,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,722,468,482,173,174,152,64.8199,35.8921,100.578,87.3563
2019/2020,Female,all,NECO,ward,Ebu,South South,Delta,Oshimili North,Ebu,,665,432,443,160,140,126,64.9624,36.1174,87.5,90.0
2019/2020,Female,all,NECO,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,704,456,458,165,140,126,64.7727,36.0262,84.8485,90.0
2019/2020,Female,all,NECO,ward,Agu,South South,Delta,Oshimili South,Agu,,692,449,449,161,160,146,64.8844,35.8575,99.3789,91.25
2019/2020,Female,all,NECO,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,742,481,464,167,151,147,64.8248,35.9914,90.4192,97.351
2019/2020,Female,all,NECO,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,761,494,494,178,179,167,64.9146,36.0324,100.5618,93.2961
2019/2020,Female,all,NECO,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,755,490,467,168,140,131,64.9007,35.9743,83.3333,93.5714
2019/2020,Female,all,NECO,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,718,465,470,169,170,158,64.7632,35.9574,100.5917,92.9412
2019/2020,Female,all,NECO,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,834,542,561,202,208,189,64.988,36.0071,102.9703,90.8654
2019/2020,Female,all,NECO,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,753,488,494,178,160,147,64.8074,36.0324,89.8876,91.875
2019/2020,Female,all,NECO,ward,Eghoro,South South,Delta,Warri North,Eghoro,,576,372,368,132,126,115,64.5833,35.8696,95.4545,91.2698
2019/2020,Female,all,NECO,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,758,492,509,183,194,172,64.9077,35.9528,106.0109,88.6598
2019/2020,Female,all,NECO,ward,Bowen,South South,Delta,Warri South,Bowen,,780,506,509,182,179,168,64.8718,35.7564,98.3516,93.8547
2019/2020,Female,all,NECO,ward,Edjeba,South South,Delta,Warri South,Edjeba,,697,452,461,166,150,136,64.8494,36.0087,90.3614,90.6667
2019/2020,Female,all,NECO,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,689,447,424,153,146,130,64.8766,36.0849,95.4248,89.0411
2019/2020,Female,all,WAEC,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,922,652,602,218,209,179,70.7158,36.2126,95.8716,85.6459
2019/2020,Female,all,WAEC,ward,Ebu,South South,Delta,Oshimili North,Ebu,,879,620,577,209,225,194,70.5347,36.2218,107.6555,86.2222
2019/2020,Female,all,WAEC,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,898,635,583,211,212,179,70.7127,36.1921,100.4739,84.434
2019/2020,Female,all,WAEC,ward,Agu,South South,Delta,Oshimili South,Agu,,909,643,616,222,225,197,70.7371,36.039,101.3514,87.5556
2019/2020,Female,all,WAEC,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,931,659,585,213,187,161,70.7841,36.4103,87.7934,86.0963
2019/2020,Female,all,WAEC,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,994,705,659,239,236,203,70.9256,36.2671,98.7448,86.0169
2019/2020,Female,all,WAEC,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,982,694,635,231,213,188,70.6721,36.378,92.2078,88.2629
2019/2020,Female,all,WAEC,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,906,642,600,217,208,183,70.8609,36.1667,95.8525,87.9808
2019/2020,Female,all,WAEC,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,1063,754,715,260,274,243,70.9313,36.3636,105.3846,88.6861
2019/2020,Female,all,WAEC,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,993,703,619,224,217,186,70.7956,36.1874,96.875,85.7143
2019/2020,Female,all,WAEC,ward,Eghoro,South South,Delta,Warri North,Eghoro,,749,530,474,172,169,156,70.761,36.2869,98.2558,92.3077
2019/2020,Female,all,WAEC,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,976,691,646,234,248,216,70.7992,36.2229,105.9829,87.0968
2019/2020,Female,all,WAEC,ward,Bowen,South South,Delta,Warri South,Bowen,,967,685,612,222,222,195,70.8376,36.2745,100.0,87.8378
2019/2020,Female,all,WAEC,ward,Edjeba,South South,Delta,Warri South,Edjeba,,821,581,540,196,222,197,70.7674,36.2963,113.2653,88.7387
2019/2020,Female,all,WAEC,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,912,646,577,209,217,197,70.8333,36.2218,103.8278,90.7834
2019/2020,Female,disabled,NABTEB,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,46,34,28,12,16,18,73.913,42.8571,133.3333,112.5
2019/2020,Female,disabled,NABTEB,ward,Ebu,South South,Delta,Oshimili North,Ebu,,50,37,31,13,11,12,74.0,41.9355,84.6154,109.0909
2019/2020,Female,disabled,NABTEB,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,50,37,31,13,12,12,74.0,41.9355,92.3077,100.0
2019/2020,Female,disabled,NABTEB,ward,Agu,South South,Delta,Oshimili South,Agu,,48,36,28,12,12,12,75.0,42.8571,100.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,49,36,31,13,11,12,73.4694,41.9355,84.6154,109.0909
2019/2020,Female,disabled,NABTEB,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,53,39,31,13,12,12,73.5849,41.9355,92.3077,100.0
2019/2020,Female,disabled,NABTEB,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,52,38,31,13,12,12,73.0769,41.9355,92.3077,100.0
2019/2020,Female,disabled,NABTEB,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,50,37,31,13,18,18,74.0,41.9355,138.4615,100.0
2019/2020,Female,disabled,NABTEB,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,56,41,34,14,21,24,73.2143,41.1765,150.0,114.2857
2019/2020,Female,disabled,NABTEB,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,56,41,31,13,12,12,73.2143,41.9355,92.3077,100.0
2019/2020,Female,disabled,NABTEB,ward,Eghoro,South South,Delta,Warri North,Eghoro,,50,37,31,13,12,12,74.0,41.9355,92.3077,100.0
2019/2020,Female,disabled,NABTEB,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,50,37,31,13,11,12,74.0,41.9355,84.6154,109.0909
2019/2020,Female,disabled,NABTEB,ward,Bowen,South South,Delta,Warri South,Bowen,,48,36,28,12,11,12,75.0,42.8571,91.6667,109.0909
2019/2020,Female,disabled,NABTEB,ward,Edjeba,South South,Delta,Warri South,Edjeba,,48,36,28,12,18,18,75.0,42.8571,150.0,100.0
2019/2020,Female,disabled,NABTEB,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,52,38,31,13,18,18,73.0769,41.9355,138.4615,100.0
2019/2020,Female,disabled,NECO,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,69,44,45,15,15,15,63.7681,33.3333,100.0,100.0
2019/2020,Female,disabled,NECO,ward,Ebu,South South,Delta,Oshimili North,Ebu,,77,50,48,17,10,10,64.9351,35.4167,58.8235,100.0
2019/2020,Female,disabled,NECO,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,79,50,48,16,10,10,63.2911,33.3333,62.5,100.0
2019/2020,Female,disabled,NECO,ward,Agu,South South,Delta,Oshimili South,Agu,,73,46,45,15,20,20,63.0137,33.3333,133.3333,100.0
2019/2020,Female,disabled,NECO,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,79,50,42,14,15,15,63.2911,33.3333,107.1429,100.0
2019/2020,Female,disabled,NECO,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,82,52,54,19,20,20,63.4146,35.1852,105.2632,100.0
2019/2020,Female,disabled,NECO,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,79,50,45,16,15,15,63.2911,35.5556,93.75,100.0
2019/2020,Female,disabled,NECO,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,67,42,36,12,20,20,62.6866,33.3333,166.6667,100.0
2019/2020,Female,disabled,NECO,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,95,61,57,20,25,26,64.2105,35.0877,125.0,104.0
2019/2020,Female,disabled,NECO,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,89,57,48,17,20,20,64.0449,35.4167,117.6471,100.0
2019/2020,Female,disabled,NECO,ward,Eghoro,South South,Delta,Warri North,Eghoro,,70,44,39,13,20,20,62.8571,33.3333,153.8462,100.0
2019/2020,Female,disabled,NECO,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,88,56,57,20,20,20,63.6364,35.0877,100.0,100.0
2019/2020,Female,disabled,NECO,ward,Bowen,South South,Delta,Warri South,Bowen,,88,56,54,18,15,15,63.6364,33.3333,83.3333,100.0
2019/2020,Female,disabled,NECO,ward,Edjeba,South South,Delta,Warri South,Edjeba,,82,52,48,16,15,15,63.4146,33.3333,93.75,100.0
2019/2020,Female,disabled,NECO,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,81,52,45,15,20,20,64.1975,33.3333,133.3333,100.0
2019/2020,Female,disabled,WAEC,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,87,61,51,19,16,16,70.1149,37.2549,84.2105,100.0
2019/2020,Female,disabled,WAEC,ward,Ebu,South South,Delta,Oshimili North,Ebu,,93,64,57,21,21,22,68.8172,36.8421,100.0,104.7619
2019/2020,Female,disabled,WAEC,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,93,66,57,21,16,16,70.9677,36.8421,76.1905,100.0
2019/2020,Female,disabled,WAEC,ward,Agu,South South,Delta,Oshimili South,Agu,,90,64,55,20,16,16,71.1111,36.3636,80.0,100.0
2019/2020,Female,disabled,WAEC,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,96,67,57,21,17,16,69.7917,36.8421,80.9524,94.1176
2019/2020,Female,disabled,WAEC,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,105,75,68,25,27,27,71.4286,36.7647,108.0,100.0
2019/2020,Female,disabled,WAEC,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,108,76,66,24,16,16,70.3704,36.3636,66.6667,100.0
2019/2020,Female,disabled,WAEC,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,87,62,55,20,16,16,71.2644,36.3636,80.0,100.0
2019/2020,Female,disabled,WAEC,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,108,77,67,25,21,21,71.2963,37.3134,84.0,100.0
2019/2020,Female,disabled,WAEC,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,111,79,68,25,21,23,71.1712,36.7647,84.0,109.5238
2019/2020,Female,disabled,WAEC,ward,Eghoro,South South,Delta,Warri North,Eghoro,,87,62,51,19,21,24,71.2644,37.2549,110.5263,114.2857
2019/2020,Female,disabled,WAEC,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,105,74,68,25,21,22,70.4762,36.7647,84.0,104.7619
2019/2020,Female,disabled,WAEC,ward,Bowen,South South,Delta,Warri South,Bowen,,105,74,65,24,21,23,70.4762,36.9231,87.5,109.5238
2019/2020,Female,disabled,WAEC,ward,Edjeba,South South,Delta,Warri South,Edjeba,,96,68,59,22,17,20,70.8333,37.2881,77.2727,117.6471
2019/2020,Female,disabled,WAEC,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,111,79,68,25,21,21,71.1712,36.7647,84.0,100.0
2019/2020,Male,all,NABTEB,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,418,302,290,107,96,90,72.2488,36.8966,89.7196,93.75
2019/2020,Male,all,NABTEB,ward,Ebu,South South,Delta,Oshimili North,Ebu,,326,236,222,82,84,80,72.3926,36.9369,102.439,95.2381
2019/2020,Male,all,NABTEB,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,406,293,272,101,84,81,72.1675,37.1324,83.1683,96.4286
2019/2020,Male,all,NABTEB,ward,Agu,South South,Delta,Oshimili South,Agu,,401,289,275,102,90,82,72.0698,37.0909,88.2353,91.1111
2019/2020,Male,all,NABTEB,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,416,301,276,102,84,80,72.3558,36.9565,82.3529,95.2381
2019/2020,Male,all,NABTEB,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,443,320,301,110,119,95,72.2348,36.5449,108.1818,79.8319
2019/2020,Male,all,NABTEB,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,418,301,286,104,84,66,72.0096,36.3636,80.7692,78.5714
2019/2020,Male,all,NABTEB,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,386,278,272,99,98,88,72.0207,36.3971,98.9899,89.7959
2019/2020,Male,all,NABTEB,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,458,329,333,122,118,104,71.8341,36.6366,96.7213,88.1356
2019/2020,Male,all,NABTEB,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,421,305,290,107,91,81,72.4466,36.8966,85.0467,89.011
2019/2020,Male,all,NABTEB,ward,Eghoro,South South,Delta,Warri North,Eghoro,,340,245,229,84,90,89,72.0588,36.6812,107.1429,98.8889
2019/2020,Male,all,NABTEB,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,440,317,318,117,124,111,72.0455,36.7925,105.9829,89.5161
2019/2020,Male,all,NABTEB,ward,Bowen,South South,Delta,Warri South,Bowen,,418,302,294,109,91,74,72.2488,37.0748,83.4862,81.3187
2019/2020,Male,all,NABTEB,ward,Edjeba,South South,Delta,Warri South,Edjeba,,371,268,254,94,97,96,72.2372,37.0079,103.1915,98.9691
2019/2020,Male,all,NABTEB,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,398,288,272,100,84,74,72.3618,36.7647,84.0,88.0952
2019/2020,Male,all,NECO,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,770,502,527,191,182,161,65.1948,36.2429,95.288,88.4615
2019/2020,Male,all,NECO,ward,Ebu,South South,Delta,Oshimili North,Ebu,,611,397,423,153,153,143,64.9755,36.1702,100.0,93.4641
2019/2020,Male,all,NECO,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,767,499,534,194,166,154,65.0587,36.3296,85.567,92.7711
2019/2020,Male,all,NECO,ward,Agu,South South,Delta,Oshimili South,Agu,,706,460,500,182,159,144,65.1558,36.4,87.3626,90.566
2019/2020,Male,all,NECO,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,778,506,508,184,160,142,65.0386,36.2205,86.9565,88.75
2019/2020,Male,all,NECO,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,827,538,588,214,206,192,65.0544,36.3946,96.2617,93.2039
2019/2020,Male,all,NECO,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,773,503,523,189,154,142,65.0712,36.1377,81.4815,92.2078
2019/2020,Male,all,NECO,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,763,496,513,185,188,174,65.0066,36.0624,101.6216,92.5532
2019/2020,Male,all,NECO,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,822,534,572,206,228,210,64.9635,36.014,110.6796,92.1053
2019/2020,Male,all,NECO,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,782,509,543,197,177,155,65.0895,36.2799,89.8477,87.5706
2019/2020,Male,all,NECO,ward,Eghoro,South South,Delta,Warri North,Eghoro,,596,387,397,143,132,118,64.9329,36.0202,92.3077,89.3939
2019/2020,Male,all,NECO,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,851,553,606,220,222,199,64.9824,36.3036,100.9091,89.6396
2019/2020,Male,all,NECO,ward,Bowen,South South,Delta,Warri South,Bowen,,789,514,553,201,199,187,65.1458,36.3472,99.005,93.9698
2019/2020,Male,all,NECO,ward,Edjeba,South South,Delta,Warri South,Edjeba,,729,475,502,182,188,173,65.1578,36.255,103.2967,92.0213
2019/2020,Male,all,NECO,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,760,495,530,192,165,156,65.1316,36.2264,85.9375,94.5455
2019/2020,Male,all,WAEC,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,973,689,671,243,251,223,70.8119,36.2146,103.2922,88.8446
2019/2020,Male,all,WAEC,ward,Ebu,South South,Delta,Oshimili North,Ebu,,829,587,582,210,215,186,70.8082,36.0825,102.381,86.5116
2019/2020,Male,all,WAEC,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,931,660,629,228,204,174,70.8915,36.248,89.4737,85.2941
2019/2020,Male,all,WAEC,ward,Agu,South South,Delta,Oshimili South,Agu,,900,637,628,227,220,191,70.7778,36.1465,96.9163,86.8182
2019/2020,Male,all,WAEC,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,999,708,660,238,226,195,70.8709,36.0606,94.958,86.2832
2019/2020,Male,all,WAEC,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,993,703,699,252,255,219,70.7956,36.0515,101.1905,85.8824
2019/2020,Male,all,WAEC,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,1038,735,695,251,237,202,70.8092,36.1151,94.4223,85.2321
2019/2020,Male,all,WAEC,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,1026,728,719,259,281,245,70.9552,36.0223,108.4942,87.1886
2019/2020,Male,all,WAEC,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,1026,727,728,263,292,256,70.8577,36.1264,111.0266,87.6712
2019/2020,Male,all,WAEC,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,1044,740,707,255,230,204,70.8812,36.0679,90.1961,88.6957
2019/2020,Male,all,WAEC,ward,Eghoro,South South,Delta,Warri North,Eghoro,,811,573,557,201,195,170,70.6535,36.0862,97.0149,87.1795
2019/2020,Male,all,WAEC,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,1054,747,769,277,297,266,70.8729,36.0208,107.2202,89.5623
2019/2020,Male,all,WAEC,ward,Bowen,South South,Delta,Warri South,Bowen,,992,703,684,247,256,229,70.8669,36.1111,103.6437,89.4531
2019/2020,Male,all,WAEC,ward,Edjeba,South South,Delta,Warri South,Edjeba,,897,634,639,230,261,235,70.68,35.9937,113.4783,90.0383
2019/2020,Male,all,WAEC,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,1000,708,654,237,220,191,70.8,36.2385,92.827,86.8182
2019/2020,Male,disabled,NABTEB,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,44,32,28,12,0,0,72.7273,42.8571,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Ebu,South South,Delta,Oshimili North,Ebu,,44,32,28,12,14,14,72.7273,42.8571,116.6667,100.0
2019/2020,Male,disabled,NABTEB,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,44,32,28,12,7,7,72.7273,42.8571,58.3333,100.0
2019/2020,Male,disabled,NABTEB,ward,Agu,South South,Delta,Oshimili South,Agu,,45,33,28,12,7,7,73.3333,42.8571,58.3333,100.0
2019/2020,Male,disabled,NABTEB,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,51,37,32,13,7,7,72.549,40.625,53.8462,100.0
2019/2020,Male,disabled,NABTEB,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,50,37,32,13,14,14,74.0,40.625,107.6923,100.0
2019/2020,Male,disabled,NABTEB,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,53,38,35,14,0,0,71.6981,40.0,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,47,34,32,13,14,14,72.3404,40.625,107.6923,100.0
2019/2020,Male,disabled,NABTEB,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,50,36,32,13,14,14,72.0,40.625,107.6923,100.0
2019/2020,Male,disabled,NABTEB,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,56,41,35,14,7,7,73.2143,40.0,50.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Eghoro,South South,Delta,Warri North,Eghoro,,51,37,32,13,14,14,72.549,40.625,107.6923,100.0
2019/2020,Male,disabled,NABTEB,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,49,36,32,13,14,14,73.4694,40.625,107.6923,100.0
2019/2020,Male,disabled,NABTEB,ward,Bowen,South South,Delta,Warri South,Bowen,,47,34,32,13,7,7,72.3404,40.625,53.8462,100.0
2019/2020,Male,disabled,NABTEB,ward,Edjeba,South South,Delta,Warri South,Edjeba,,49,36,32,13,14,14,73.4694,40.625,107.6923,100.0
2019/2020,Male,disabled,NABTEB,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,53,38,35,14,0,0,71.6981,40.0,0.0,0.0
2019/2020,Male,disabled,NECO,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,69,46,47,17,24,24,66.6667,36.1702,141.1765,100.0
2019/2020,Male,disabled,NECO,ward,Ebu,South South,Delta,Oshimili North,Ebu,,73,48,46,16,18,18,65.7534,34.7826,112.5,100.0
2019/2020,Male,disabled,NECO,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,82,54,53,19,18,18,65.8537,35.8491,94.7368,100.0
2019/2020,Male,disabled,NECO,ward,Agu,South South,Delta,Oshimili South,Agu,,75,50,54,20,12,12,66.6667,37.037,60.0,100.0
2019/2020,Male,disabled,NECO,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,82,54,50,18,18,18,65.8537,36.0,100.0,100.0
2019/2020,Male,disabled,NECO,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,85,56,57,21,24,24,65.8824,36.8421,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,82,54,49,17,12,12,65.8537,34.6939,70.5882,100.0
2019/2020,Male,disabled,NECO,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,76,50,49,17,18,18,65.7895,34.6939,105.8824,100.0
2019/2020,Male,disabled,NECO,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,88,58,55,19,24,24,65.9091,34.5455,126.3158,100.0
2019/2020,Male,disabled,NECO,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,91,60,56,20,18,18,65.9341,35.7143,90.0,100.0
2019/2020,Male,disabled,NECO,ward,Eghoro,South South,Delta,Warri North,Eghoro,,73,48,46,16,18,18,65.7534,34.7826,112.5,100.0
2019/2020,Male,disabled,NECO,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,85,56,60,22,24,24,65.8824,36.6667,109.0909,100.0
2019/2020,Male,disabled,NECO,ward,Bowen,South South,Delta,Warri South,Bowen,,81,54,57,21,24,24,66.6667,36.8421,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,Edjeba,South South,Delta,Warri South,Edjeba,,84,56,57,21,24,24,66.6667,36.8421,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,94,62,59,21,24,24,65.9574,35.5932,114.2857,100.0
2019/2020,Male,disabled,WAEC,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,92,65,60,21,20,20,70.6522,35.0,95.2381,100.0
2019/2020,Male,disabled,WAEC,ward,Ebu,South South,Delta,Oshimili North,Ebu,,94,66,61,21,20,20,70.2128,34.4262,95.2381,100.0
2019/2020,Male,disabled,WAEC,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,104,74,65,23,20,20,71.1538,35.3846,86.9565,100.0
2019/2020,Male,disabled,WAEC,ward,Agu,South South,Delta,Oshimili South,Agu,,90,64,56,20,20,20,71.1111,35.7143,100.0,100.0
2019/2020,Male,disabled,WAEC,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,103,73,66,23,20,20,70.8738,34.8485,86.9565,100.0
2019/2020,Male,disabled,WAEC,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,101,72,65,23,15,16,71.2871,35.3846,65.2174,106.6667
2019/2020,Male,disabled,WAEC,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,107,76,69,24,15,15,71.028,34.7826,62.5,100.0
2019/2020,Male,disabled,WAEC,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,98,70,65,23,25,26,71.4286,35.3846,108.6957,104.0
2019/2020,Male,disabled,WAEC,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,110,78,71,25,25,26,70.9091,35.2113,100.0,104.0
2019/2020,Male,disabled,WAEC,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,128,91,79,28,20,22,71.0938,35.443,71.4286,110.0
