session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Male,disabled,NECO,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,79,48,57,21,20,20,60.7595,36.8421,95.2381,100.0
2019/2020,Male,disabled,NECO,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,71,43,50,18,20,20,60.5634,36.0,111.1111,100.0
2019/2020,Male,disabled,NECO,ward,Five (5),South South,Cross River,Calabar South,Five (5),,66,40,44,16,20,20,60.6061,36.3636,125.0,100.0
2019/2020,Male,disabled,NECO,ward,Ekajuk I,South South,Cross River,Ogoja,Ekajuk I,,63,38,44,16,16,20,60.3175,36.3636,100.0,125.0
2019/2020,Male,disabled,NECO,ward,Ekajuk II,South South,Cross River,Ogoja,Ekajuk II,,83,50,54,20,16,20,60.241,37.037,80.0,125.0
2019/2020,Male,disabled,NECO,ward,Mbube East I,South South,Cross River,Ogoja,Mbube East I,,60,36,43,16,16,20,60.0,37.2093,100.0,125.0
2019/2020,Male,disabled,WAEC,ward,Adadama,South South,Cross River,Abi,Adadama,,93,62,64,22,16,16,66.6667,34.375,72.7273,100.0
2019/2020,Male,disabled,WAEC,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,99,66,69,25,20,20,66.6667,36.2319,80.0,100.0
2019/2020,Male,disabled,WAEC,ward,Ebom,South South,Cross River,Abi,Ebom,,101,68,68,24,20,20,67.3267,35.2941,83.3333,100.0
2019/2020,Male,disabled,WAEC,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,120,81,84,30,28,28,67.5,35.7143,93.3333,100.0
2019/2020,Male,disabled,WAEC,ward,Afrike Ochagbe,South South,Cross River,Bekwarra,Afrike Ochagbe,,103,70,69,26,24,24,67.9612,37.6812,92.3077,100.0
