session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,WAEC,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,689,468,404,135,138,134,67.9245,33.4158,102.2222,97.1014
2019/2020,Female,all,WAEC,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,1106,751,649,218,208,192,67.9024,33.5901,95.4128,92.3077
2019/2020,Female,all,WAEC,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,1045,710,615,207,196,181,67.9426,33.6585,94.686,92.3469
2019/2020,Female,all,WAEC,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,788,536,470,159,186,172,68.0203,33.8298,116.9811,92.4731
2019/2020,Female,disabled,NABTEB,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,52,36,28,8,24,28,69.2308,28.5714,300.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,61,42,30,9,13,14,68.8525,30.0,144.4444,107.6923
2019/2020,Female,disabled,NABTEB,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,61,42,29,9,12,14,68.8525,31.0345,133.3333,116.6667
2019/2020,Female,disabled,NABTEB,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,52,36,28,8,24,28,69.2308,28.5714,300.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,56,38,28,9,6,7,67.8571,32.1429,66.6667,116.6667
2019/2020,Female,disabled,NABTEB,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,51,35,26,8,12,14,68.6275,30.7692,150.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,61,42,34,10,18,21,68.8525,29.4118,180.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,52,36,26,8,12,14,69.2308,30.7692,150.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,52,35,30,9,18,21,67.3077,30.0,200.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,52,35,31,9,24,28,67.3077,29.0323,266.6667,116.6667
2019/2020,Female,disabled,NABTEB,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,62,42,34,10,12,14,67.7419,29.4118,120.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,48,32,28,8,6,7,66.6667,28.5714,75.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,59,40,31,9,6,7,67.7966,29.0323,66.6667,116.6667
2019/2020,Female,disabled,NABTEB,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,48,32,28,8,6,7,66.6667,28.5714,75.0,116.6667
2019/2020,Female,disabled,NABTEB,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,48,32,26,8,24,28,66.6667,30.7692,300.0,116.6667
2019/2020,Female,disabled,NECO,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,77,48,42,14,20,20,62.3377,33.3333,142.8571,100.0
2019/2020,Female,disabled,NECO,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,93,59,48,16,20,20,63.4409,33.3333,125.0,100.0
2019/2020,Female,disabled,NECO,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,83,52,41,14,20,20,62.6506,34.1463,142.8571,100.0
2019/2020,Female,disabled,NECO,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,84,53,45,15,15,15,63.0952,33.3333,100.0,100.0
2019/2020,Female,disabled,NECO,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,90,56,51,17,15,15,62.2222,33.3333,88.2353,100.0
2019/2020,Female,disabled,NECO,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,79,48,48,16,20,20,60.7595,33.3333,125.0,100.0
2019/2020,Female,disabled,NECO,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,86,54,45,15,15,15,62.7907,33.3333,100.0,100.0
2019/2020,Female,disabled,NECO,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,66,41,39,13,20,20,62.1212,33.3333,153.8462,100.0
2019/2020,Female,disabled,NECO,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,73,46,42,14,15,15,63.0137,33.3333,107.1429,100.0
2019/2020,Female,disabled,NECO,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,90,56,51,17,20,20,62.2222,33.3333,117.6471,100.0
2019/2020,Female,disabled,NECO,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,102,63,55,19,20,20,61.7647,34.5455,105.2632,100.0
2019/2020,Female,disabled,NECO,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,63,39,36,12,15,15,61.9048,33.3333,125.0,100.0
2019/2020,Female,disabled,NECO,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,102,63,54,18,10,10,61.7647,33.3333,55.5556,100.0
2019/2020,Female,disabled,NECO,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,79,48,42,14,20,20,60.7595,33.3333,142.8571,100.0
2019/2020,Female,disabled,NECO,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,66,41,39,13,15,15,62.1212,33.3333,115.3846,100.0
2019/2020,Female,disabled,WAEC,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,99,68,56,18,17,20,68.6869,32.1429,94.4444,117.6471
2019/2020,Female,disabled,WAEC,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,115,79,64,21,23,25,68.6957,32.8125,109.5238,108.6957
2019/2020,Female,disabled,WAEC,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,106,73,59,20,22,25,68.8679,33.8983,110.0,113.6364
2019/2020,Female,disabled,WAEC,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,103,71,56,18,18,20,68.932,32.1429,100.0,111.1111
2019/2020,Female,disabled,WAEC,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,128,88,70,23,20,20,68.75,32.8571,86.9565,100.0
2019/2020,Female,disabled,WAEC,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,96,66,56,18,19,20,68.75,32.1429,105.5556,105.2632
2019/2020,Female,disabled,WAEC,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,110,74,58,20,20,20,67.2727,34.4828,100.0,100.0
2019/2020,Female,disabled,WAEC,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,91,63,50,16,15,15,69.2308,32.0,93.75,100.0
2019/2020,Female,disabled,WAEC,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,91,62,50,17,21,25,68.1319,34.0,123.5294,119.0476
2019/2020,Female,disabled,WAEC,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,106,73,62,20,19,20,68.8679,32.2581,95.0,105.2632
2019/2020,Female,disabled,WAEC,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,132,90,72,25,21,25,68.1818,34.7222,84.0,119.0476
2019/2020,Female,disabled,WAEC,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,91,63,51,17,18,20,69.2308,33.3333,105.8824,111.1111
2019/2020,Female,disabled,WAEC,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,126,86,64,21,16,20,68.254,32.8125,76.1905,125.0
2019/2020,Female,disabled,WAEC,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,106,73,56,18,12,15,68.8679,32.1429,66.6667,125.0
2019/2020,Female,disabled,WAEC,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,80,55,46,16,12,15,68.75,34.7826,75.0,125.0
2019/2020,Male,all,NABTEB,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,435,300,269,88,132,122,68.9655,32.7138,150.0,92.4242
2019/2020,Male,all,NABTEB,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,459,316,279,91,100,89,68.8453,32.6165,109.8901,89.0
2019/2020,Male,all,NABTEB,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,406,280,250,82,84,74,68.9655,32.8,102.439,88.0952
2019/2020,Male,all,NABTEB,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,417,287,270,89,108,90,68.8249,32.963,121.3483,83.3333
2019/2020,Male,all,NABTEB,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,452,311,273,90,100,108,68.8053,32.967,111.1111,108.0
2019/2020,Male,all,NABTEB,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,504,347,327,108,116,98,68.8492,33.0275,107.4074,84.4828
2019/2020,Male,all,NABTEB,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,462,318,294,98,100,92,68.8312,33.3333,102.0408,92.0
2019/2020,Male,all,NABTEB,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,325,224,201,65,68,65,68.9231,32.3383,104.6154,95.5882
2019/2020,Male,all,NABTEB,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,354,244,226,74,100,98,68.9266,32.7434,135.1351,98.0
2019/2020,Male,all,NABTEB,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,482,332,308,102,100,82,68.8797,33.1169,98.0392,82.0
2019/2020,Male,all,NABTEB,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,438,301,279,91,108,98,68.7215,32.6165,118.6813,90.7407
2019/2020,Male,all,NABTEB,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,316,216,198,64,60,64,68.3544,32.3232,93.75,106.6667
2019/2020,Male,all,NABTEB,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,480,331,292,96,116,97,68.9583,32.8767,120.8333,83.6207
2019/2020,Male,all,NABTEB,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,426,293,256,84,92,90,68.7793,32.8125,109.5238,97.8261
2019/2020,Male,all,NABTEB,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,366,251,232,76,92,90,68.5792,32.7586,121.0526,97.8261
2019/2020,Male,all,NECO,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,780,487,493,167,188,170,62.4359,33.8742,112.5749,90.4255
2019/2020,Male,all,NECO,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,857,534,508,171,152,129,62.3104,33.6614,88.8889,84.8684
2019/2020,Male,all,NECO,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,787,492,475,159,152,135,62.5159,33.4737,95.5975,88.8158
2019/2020,Male,all,NECO,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,792,492,499,168,176,153,62.1212,33.6673,104.7619,86.9318
2019/2020,Male,all,NECO,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,819,511,508,171,165,140,62.3932,33.6614,96.4912,84.8485
2019/2020,Male,all,NECO,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,893,556,565,190,204,182,62.262,33.6283,107.3684,89.2157
2019/2020,Male,all,NECO,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,826,515,532,178,166,141,62.3487,33.4586,93.2584,84.9398
2019/2020,Male,all,NECO,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,607,378,387,130,131,118,62.2735,33.5917,100.7692,90.0763
2019/2020,Male,all,NECO,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,701,438,445,150,160,141,62.4822,33.7079,106.6667,88.125
2019/2020,Male,all,NECO,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,896,558,569,192,194,170,62.2768,33.7434,101.0417,87.6289
2019/2020,Male,all,NECO,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,884,551,575,193,204,176,62.3303,33.5652,105.6995,86.2745
2019/2020,Male,all,NECO,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,603,376,361,120,125,107,62.3549,33.241,104.1667,85.6
2019/2020,Male,all,NECO,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,903,563,544,183,159,140,62.3477,33.6397,86.8852,88.0503
2019/2020,Male,all,NECO,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,824,514,520,176,159,140,62.3786,33.8462,90.3409,88.0503
2019/2020,Male,all,NECO,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,640,399,406,136,159,141,62.3438,33.4975,116.9118,88.6792
2019/2020,Male,all,WAEC,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,989,671,628,210,237,226,67.8463,33.4395,112.8571,95.3586
2019/2020,Male,all,WAEC,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,1102,746,680,228,228,212,67.6951,33.5294,100.0,92.9825
2019/2020,Male,all,WAEC,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,958,650,596,201,217,207,67.8497,33.7248,107.9602,95.3917
2019/2020,Male,all,WAEC,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,998,677,627,209,233,211,67.8357,33.3333,111.4833,90.5579
2019/2020,Male,all,WAEC,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,1094,742,647,216,228,212,67.8245,33.3849,105.5556,92.9825
2019/2020,Male,all,WAEC,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,1141,773,749,251,283,261,67.7476,33.5113,112.749,92.2261
2019/2020,Male,all,WAEC,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,1081,733,666,224,247,229,67.8076,33.6336,110.2679,92.7126
2019/2020,Male,all,WAEC,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,846,574,524,176,192,179,67.8487,33.5878,109.0909,93.2292
2019/2020,Male,all,WAEC,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,889,603,571,192,232,208,67.829,33.6252,120.8333,89.6552
2019/2020,Male,all,WAEC,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,1132,768,721,240,279,255,67.8445,33.2871,116.25,91.3978
2019/2020,Male,all,WAEC,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,1093,741,675,225,247,231,67.7951,33.3333,109.7778,93.5223
2019/2020,Male,all,WAEC,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,794,539,499,168,166,155,67.8841,33.6673,98.8095,93.3735
2019/2020,Male,all,WAEC,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,1164,788,722,241,238,219,67.6976,33.3795,98.7552,92.0168
2019/2020,Male,all,WAEC,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,1055,716,646,216,212,191,67.8673,33.4365,98.1481,90.0943
2019/2020,Male,all,WAEC,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,804,545,517,173,201,181,67.7861,33.4623,116.185,90.0498
2019/2020,Male,disabled,NABTEB,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,54,36,34,10,32,32,66.6667,29.4118,320.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,60,40,34,10,16,16,66.6667,29.4118,160.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,60,41,35,11,0,0,68.3333,31.4286,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,54,36,31,9,8,8,66.6667,29.0323,88.8889,100.0
2019/2020,Male,disabled,NABTEB,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,57,38,34,10,16,16,66.6667,29.4118,160.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,51,34,31,9,8,8,66.6667,29.0323,88.8889,100.0
2019/2020,Male,disabled,NABTEB,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,60,41,38,12,8,8,68.3333,31.5789,66.6667,100.0
2019/2020,Male,disabled,NABTEB,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,48,32,28,8,0,0,66.6667,28.5714,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Gwako,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,,48,32,28,8,16,16,66.6667,28.5714,200.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,51,34,28,8,0,0,66.6667,28.5714,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,63,43,34,10,16,16,68.254,29.4118,160.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,48,32,28,8,0,0,66.6667,28.5714,0.0,0.0
2019/2020,Male,disabled,NABTEB,ward,Ashara,North Central,Abuja Federal Capital Territory,Kwali,Ashara,,60,40,34,10,24,24,66.6667,29.4118,240.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,51,34,28,8,8,8,66.6667,28.5714,100.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,51,34,28,8,8,8,66.6667,28.5714,100.0,100.0
2019/2020,Male,disabled,NECO,ward,City Centre,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,City Centre,,86,54,51,17,24,24,62.7907,33.3333,141.1765,100.0
2019/2020,Male,disabled,NECO,ward,Garki,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Garki,,96,60,57,19,22,24,62.5,33.3333,115.7895,109.0909
2019/2020,Male,disabled,NECO,ward,Gui,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,Gui,,86,54,45,15,11,12,62.7907,33.3333,73.3333,109.0909
