session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NECO,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,669,428,476,156,169,156,63.9761,32.7731,108.3333,92.3077
2019/2020,Female,all,NECO,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,598,384,418,136,141,128,64.214,32.5359,103.6765,90.7801
2019/2020,Female,all,NECO,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,478,306,330,110,98,88,64.0167,33.3333,89.0909,89.7959
2019/2020,Female,all,NECO,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,576,369,397,131,122,108,64.0625,32.9975,93.1298,88.5246
2019/2020,Female,all,NECO,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,569,364,374,123,123,120,63.9719,32.8877,100.0,97.561
2019/2020,Female,all,NECO,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,546,348,376,124,127,116,63.7363,32.9787,102.4194,91.3386
2019/2020,Female,all,NECO,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,513,328,359,119,128,116,63.9376,33.1476,107.563,90.625
2019/2020,Female,all,NECO,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,603,387,414,135,140,128,64.1791,32.6087,103.7037,91.4286
2019/2020,Female,all,NECO,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,614,393,410,134,137,124,64.0065,32.6829,102.2388,90.5109
2019/2020,Female,all,NECO,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,555,356,378,124,119,108,64.1441,32.8042,95.9677,90.7563
2019/2020,Female,all,WAEC,ward,Brass I,South South,Bayelsa,Brass,Brass I,,663,460,449,148,161,143,69.3816,32.9621,108.7838,88.8199
2019/2020,Female,all,WAEC,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,654,453,443,146,164,147,69.2661,32.9571,112.3288,89.6341
2019/2020,Female,all,WAEC,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,920,640,634,208,263,236,69.5652,32.8076,126.4423,89.7338
2019/2020,Female,all,WAEC,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,621,431,429,141,165,147,69.4042,32.8671,117.0213,89.0909
2019/2020,Female,all,WAEC,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,702,489,473,156,151,133,69.6581,32.981,96.7949,88.0795
2019/2020,Female,all,WAEC,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,841,583,588,194,236,207,69.3222,32.9932,121.6495,87.7119
2019/2020,Female,all,WAEC,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,730,508,489,161,187,170,69.589,32.9243,116.1491,90.9091
2019/2020,Female,all,WAEC,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,662,460,460,150,175,157,69.4864,32.6087,116.6667,89.7143
2019/2020,Female,all,WAEC,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,742,517,498,163,179,165,69.6765,32.7309,109.816,92.1788
2019/2020,Female,all,WAEC,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,714,497,486,159,174,159,69.6078,32.716,109.434,91.3793
2019/2020,Female,all,WAEC,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,698,486,486,159,185,169,69.6275,32.716,116.3522,91.3514
2019/2020,Female,all,WAEC,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,653,454,454,148,175,158,69.5253,32.5991,118.2432,90.2857
2019/2020,Female,all,WAEC,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,768,534,534,176,197,178,69.5312,32.9588,111.9318,90.3553
2019/2020,Female,all,WAEC,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,831,578,561,183,198,180,69.5548,32.6203,108.1967,90.9091
2019/2020,Female,all,WAEC,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,705,489,486,160,171,154,69.3617,32.9218,106.875,90.0585
2019/2020,Female,disabled,NABTEB,ward,Brass I,South South,Bayelsa,Brass,Brass I,,36,24,24,8,5,5,66.6667,33.3333,62.5,100.0
2019/2020,Female,disabled,NABTEB,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,36,24,24,8,15,15,66.6667,33.3333,187.5,100.0
2019/2020,Female,disabled,NABTEB,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,42,30,28,10,20,20,71.4286,35.7143,200.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,36,24,24,8,20,20,66.6667,33.3333,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,36,24,24,8,5,5,66.6667,33.3333,62.5,100.0
2019/2020,Female,disabled,NABTEB,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,36,24,23,8,20,20,66.6667,34.7826,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,36,24,24,8,20,20,66.6667,33.3333,250.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,39,27,26,9,20,20,69.2308,34.6154,222.2222,100.0
2019/2020,Female,disabled,NABTEB,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,44,31,28,10,15,15,70.4545,35.7143,150.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,39,27,23,8,15,15,69.2308,34.7826,187.5,100.0
2019/2020,Female,disabled,NABTEB,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,36,24,24,8,10,10,66.6667,33.3333,125.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,36,24,24,8,15,15,66.6667,33.3333,187.5,100.0
2019/2020,Female,disabled,NABTEB,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,36,24,24,8,15,15,66.6667,33.3333,187.5,100.0
2019/2020,Female,disabled,NABTEB,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,44,31,28,10,15,15,70.4545,35.7143,150.0,100.0
2019/2020,Female,disabled,NABTEB,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,36,24,24,8,15,15,66.6667,33.3333,187.5,100.0
2019/2020,Female,disabled,NECO,ward,Brass I,South South,Bayelsa,Brass,Brass I,,59,39,37,11,12,12,66.1017,29.7297,109.0909,100.0
2019/2020,Female,disabled,NECO,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,58,38,33,11,16,16,65.5172,33.3333,145.4545,100.0
2019/2020,Female,disabled,NECO,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,78,51,52,16,16,16,65.3846,30.7692,100.0,100.0
2019/2020,Female,disabled,NECO,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,44,28,28,10,16,16,63.6364,35.7143,160.0,100.0
2019/2020,Female,disabled,NECO,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,57,38,34,10,16,16,66.6667,29.4118,160.0,100.0
2019/2020,Female,disabled,NECO,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,58,38,38,12,15,16,65.5172,31.5789,125.0,106.6667
2019/2020,Female,disabled,NECO,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,63,41,44,14,16,16,65.0794,31.8182,114.2857,100.0
2019/2020,Female,disabled,NECO,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,57,37,39,14,10,12,64.9123,35.8974,71.4286,120.0
2019/2020,Female,disabled,NECO,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,65,42,41,14,16,16,64.6154,34.1463,114.2857,100.0
2019/2020,Female,disabled,NECO,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,56,36,36,12,12,16,64.2857,33.3333,100.0,133.3333
2019/2020,Female,disabled,NECO,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,55,35,39,13,14,16,63.6364,33.3333,107.6923,114.2857
2019/2020,Female,disabled,NECO,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,52,33,36,12,15,16,63.4615,33.3333,125.0,106.6667
2019/2020,Female,disabled,NECO,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,65,43,40,12,16,16,66.1538,30.0,133.3333,100.0
2019/2020,Female,disabled,NECO,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,76,49,48,15,19,20,64.4737,31.25,126.6667,105.2632
2019/2020,Female,disabled,NECO,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,63,42,40,12,16,16,66.6667,30.0,133.3333,100.0
2019/2020,Female,disabled,WAEC,ward,Brass I,South South,Bayelsa,Brass,Brass I,,70,48,46,16,16,16,68.5714,34.7826,100.0,100.0
2019/2020,Female,disabled,WAEC,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,71,48,44,15,16,16,67.6056,34.0909,106.6667,100.0
2019/2020,Female,disabled,WAEC,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,105,73,68,23,22,22,69.5238,33.8235,95.6522,100.0
2019/2020,Female,disabled,WAEC,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,62,42,38,13,16,16,67.7419,34.2105,123.0769,100.0
2019/2020,Female,disabled,WAEC,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,78,54,50,17,16,16,69.2308,34.0,94.1176,100.0
2019/2020,Female,disabled,WAEC,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,78,53,51,18,13,16,67.9487,35.2941,72.2222,123.0769
2019/2020,Female,disabled,WAEC,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,74,51,47,16,14,16,68.9189,34.0426,87.5,114.2857
2019/2020,Female,disabled,WAEC,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,68,47,43,14,16,19,69.1176,32.5581,114.2857,118.75
2019/2020,Female,disabled,WAEC,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,84,59,54,18,20,22,70.2381,33.3333,111.1111,110.0
2019/2020,Female,disabled,WAEC,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,78,54,47,16,12,16,69.2308,34.0426,75.0,133.3333
2019/2020,Female,disabled,WAEC,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,67,46,46,15,12,16,68.6567,32.6087,80.0,133.3333
2019/2020,Female,disabled,WAEC,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,68,47,46,14,16,19,69.1176,30.4348,114.2857,118.75
2019/2020,Female,disabled,WAEC,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,83,58,54,18,16,16,69.8795,33.3333,88.8889,100.0
2019/2020,Female,disabled,WAEC,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,102,70,64,21,22,22,68.6275,32.8125,104.7619,100.0
2019/2020,Female,disabled,WAEC,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,79,54,53,19,16,16,68.3544,35.8491,84.2105,100.0
2019/2020,Male,all,NABTEB,ward,Brass I,South South,Bayelsa,Brass,Brass I,,303,213,215,70,75,65,70.297,32.5581,107.1429,86.6667
2019/2020,Male,all,NABTEB,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,313,221,219,72,80,71,70.607,32.8767,111.1111,88.75
2019/2020,Male,all,NABTEB,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,373,263,274,91,113,98,70.5094,33.2117,124.1758,86.7257
2019/2020,Male,all,NABTEB,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,276,195,202,66,70,65,70.6522,32.6733,106.0606,92.8571
2019/2020,Male,all,NABTEB,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,315,222,214,70,64,60,70.4762,32.7103,91.4286,93.75
2019/2020,Male,all,NABTEB,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,380,269,289,95,111,92,70.7895,32.872,116.8421,82.8829
2019/2020,Male,all,NABTEB,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,338,239,246,82,93,82,70.7101,33.3333,113.4146,88.172
2019/2020,Male,all,NABTEB,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,320,225,231,77,87,83,70.3125,33.3333,112.987,95.4023
2019/2020,Male,all,NABTEB,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,312,220,231,76,78,71,70.5128,32.9004,102.6316,91.0256
2019/2020,Male,all,NABTEB,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,330,232,236,78,93,84,70.303,33.0508,119.2308,90.3226
2019/2020,Male,all,NABTEB,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,278,196,214,70,87,83,70.5036,32.7103,124.2857,95.4023
2019/2020,Male,all,NABTEB,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,265,187,188,62,75,78,70.566,32.9787,120.9677,104.0
2019/2020,Male,all,NABTEB,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,344,244,254,84,86,70,70.9302,33.0709,102.381,81.3953
2019/2020,Male,all,NABTEB,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,329,233,248,82,86,76,70.8207,33.0645,104.878,88.3721
2019/2020,Male,all,NABTEB,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,306,216,217,72,65,54,70.5882,33.1797,90.2778,83.0769
2019/2020,Male,all,NECO,ward,Brass I,South South,Bayelsa,Brass,Brass I,,548,351,386,125,124,112,64.0511,32.3834,99.2,90.3226
2019/2020,Male,all,NECO,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,588,376,440,143,152,139,63.9456,32.5,106.2937,91.4474
2019/2020,Male,all,NECO,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,736,470,545,177,176,158,63.8587,32.4771,99.435,89.7727
2019/2020,Male,all,NECO,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,541,347,390,127,132,123,64.1405,32.5641,103.937,93.1818
2019/2020,Male,all,NECO,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,556,356,385,126,112,106,64.0288,32.7273,88.8889,94.6429
2019/2020,Male,all,NECO,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,689,441,519,170,189,173,64.0058,32.7553,111.1765,91.5344
2019/2020,Male,all,NECO,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,695,444,505,165,173,160,63.8849,32.6733,104.8485,92.4855
2019/2020,Male,all,NECO,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,566,362,418,137,145,135,63.9576,32.7751,105.8394,93.1034
2019/2020,Male,all,NECO,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,570,364,402,131,128,122,63.8596,32.5871,97.7099,95.3125
2019/2020,Male,all,NECO,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,582,372,417,136,140,126,63.9175,32.6139,102.9412,90.0
2019/2020,Male,all,NECO,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,531,340,400,132,136,121,64.0301,33.0,103.0303,88.9706
2019/2020,Male,all,NECO,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,495,318,366,120,116,104,64.2424,32.7869,96.6667,89.6552
2019/2020,Male,all,NECO,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,643,411,475,154,152,138,63.9191,32.4211,98.7013,90.7895
2019/2020,Male,all,NECO,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,631,404,456,149,148,133,64.0254,32.6754,99.3289,89.8649
2019/2020,Male,all,NECO,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,563,360,395,129,124,113,63.9432,32.6582,96.124,91.129
2019/2020,Male,all,WAEC,ward,Brass I,South South,Bayelsa,Brass,Brass I,,697,487,489,160,175,158,69.8709,32.7198,109.375,90.2857
2019/2020,Male,all,WAEC,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,718,501,520,170,198,179,69.7772,32.6923,116.4706,90.404
2019/2020,Male,all,WAEC,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,975,679,730,239,281,253,69.641,32.7397,117.5732,90.0356
2019/2020,Male,all,WAEC,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,682,476,494,163,176,154,69.7947,32.996,107.9755,87.5
2019/2020,Male,all,WAEC,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,737,514,514,169,167,154,69.7422,32.8794,98.8166,92.2156
2019/2020,Male,all,WAEC,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,863,602,653,213,260,233,69.7567,32.6187,122.0657,89.6154
2019/2020,Male,all,WAEC,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,848,590,636,207,226,205,69.5755,32.5472,109.1787,90.708
2019/2020,Male,all,WAEC,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,741,517,546,178,210,186,69.7706,32.6007,117.9775,88.5714
2019/2020,Male,all,WAEC,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,723,504,501,164,187,171,69.7095,32.7345,114.0244,91.4439
2019/2020,Male,all,WAEC,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,781,545,566,186,226,203,69.7823,32.8622,121.5054,89.823
2019/2020,Male,all,WAEC,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,669,466,502,164,190,170,69.6562,32.6693,115.8537,89.4737
2019/2020,Male,all,WAEC,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,640,447,472,155,179,163,69.8438,32.839,115.4839,91.0615
2019/2020,Male,all,WAEC,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,773,537,560,184,214,191,69.4696,32.8571,116.3043,89.2523
2019/2020,Male,all,WAEC,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,848,590,606,198,229,204,69.5755,32.6733,115.6566,89.083
2019/2020,Male,all,WAEC,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,756,528,541,179,183,167,69.8413,33.0869,102.2346,91.2568
2019/2020,Male,disabled,NABTEB,ward,Brass I,South South,Bayelsa,Brass,Brass I,,36,24,24,8,10,12,66.6667,33.3333,125.0,120.0
2019/2020,Male,disabled,NABTEB,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,38,26,24,8,10,12,68.4211,33.3333,125.0,120.0
2019/2020,Male,disabled,NABTEB,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,40,28,27,9,15,18,70.0,33.3333,166.6667,120.0
2019/2020,Male,disabled,NABTEB,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,36,24,24,8,5,6,66.6667,33.3333,62.5,120.0
2019/2020,Male,disabled,NABTEB,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,36,24,24,8,5,6,66.6667,33.3333,62.5,120.0
2019/2020,Male,disabled,NABTEB,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,38,26,27,9,18,18,68.4211,33.3333,200.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,38,26,27,9,12,12,68.4211,33.3333,133.3333,100.0
2019/2020,Male,disabled,NABTEB,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,40,27,27,9,16,18,67.5,33.3333,177.7778,112.5
2019/2020,Male,disabled,NABTEB,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,40,28,30,10,12,12,70.0,33.3333,120.0,100.0
2019/2020,Male,disabled,NABTEB,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,38,26,27,9,22,24,68.4211,33.3333,244.4444,109.0909
2019/2020,Male,disabled,NABTEB,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,36,24,24,8,16,18,66.6667,33.3333,200.0,112.5
2019/2020,Male,disabled,NABTEB,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,36,24,24,8,10,12,66.6667,33.3333,125.0,120.0
2019/2020,Male,disabled,NABTEB,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,40,28,30,10,10,12,70.0,33.3333,100.0,120.0
2019/2020,Male,disabled,NABTEB,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,45,31,32,11,10,12,68.8889,34.375,90.9091,120.0
2019/2020,Male,disabled,NABTEB,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,38,26,24,8,0,0,68.4211,33.3333,0.0,0.0
2019/2020,Male,disabled,NECO,ward,Brass I,South South,Bayelsa,Brass,Brass I,,57,37,37,11,16,16,64.9123,29.7297,145.4545,100.0
2019/2020,Male,disabled,NECO,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,61,39,43,13,16,16,63.9344,30.2326,123.0769,100.0
2019/2020,Male,disabled,NECO,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,81,51,57,18,12,14,62.963,31.5789,66.6667,116.6667
2019/2020,Male,disabled,NECO,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,55,36,36,12,16,17,65.4545,33.3333,133.3333,106.25
2019/2020,Male,disabled,NECO,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,58,38,36,12,16,17,65.5172,33.3333,133.3333,106.25
2019/2020,Male,disabled,NECO,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,61,39,43,14,16,16,63.9344,32.5581,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,71,45,49,16,16,16,63.3803,32.6531,100.0,100.0
2019/2020,Male,disabled,NECO,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,61,39,43,14,16,16,63.9344,32.5581,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,61,39,43,14,16,16,63.9344,32.5581,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,59,38,38,12,16,16,64.4068,31.5789,133.3333,100.0
2019/2020,Male,disabled,NECO,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,54,35,36,12,12,12,64.8148,33.3333,100.0,100.0
2019/2020,Male,disabled,NECO,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,54,35,39,13,12,12,64.8148,33.3333,92.3077,100.0
2019/2020,Male,disabled,NECO,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,69,44,45,14,16,16,63.7681,31.1111,114.2857,100.0
2019/2020,Male,disabled,NECO,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,73,47,51,16,16,16,64.3836,31.3725,100.0,100.0
2019/2020,Male,disabled,NECO,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,65,42,41,13,16,16,64.6154,31.7073,123.0769,100.0
