session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,pass_rate_pct,utme_candidate_count,utme_qualified_count,utme_qualifying_rate_pct,admitted_count,admission_rate_pct,matriculated_count,matriculation_completion_rate_pct
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Dutsi Nom Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,G.J.S.S Misau Central,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,G.J.S.S. Kafin Zakka,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Gwani Mukhtar Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,His Misau (Clis),Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Jarmari Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Kafin Argumma Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Kafin Sule Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Kamfata Nom Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Kolori Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Malumawa Nomadic Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Muhammadu Duba Memorial Science Academic,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Ngeltannin Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Shinge Primary School,Male,Disabled,WAEC,1,1,100.0,1,0,0.0,0,0.0,1,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Tulu-Tulu Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Kukadi/Gundari,Yubade Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Abbayayawo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Annur Science Academy Misau,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Bukur Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Dabji Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Farin Ruwa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,G.G.J.S.S. Sabon Gari,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,G.J.S.S. Durkurmi,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,G.J.S.S. Tudun Wada,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Gaina Hausa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Gugulin Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Halayidi Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Isheni Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Kachawun Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Lafiyawo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Masar Academic,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Muktarwo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Ngummchame Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Nyelbejam Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Sebore Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Shalludi,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Shuwarin Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Tudun Wada Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Ajilin/Gugulin,Yalwa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,A.D. Rufai  Hadanatul Islam  Misau,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Alhajiwo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Babajika Junior Secondary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Chiratawa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Dabura Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,G.J.S.S. Dunkwi Ambi,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,G.J.S.S. Madakiri,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Gaina Fulani Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Galdimawo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Gallalan/Sorodo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Garin Makera Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Goliyo Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Goron Kari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Jajelwo Nomadic Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Kalagari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Lati Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Madakiri Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Mallam Hamayo Nursery And Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Misau Model Academy Juniour Secondary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Sambalo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Tambajam P.S,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Tashar Tsamiya Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Tofu,Tofu Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Alhajiri Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Asasul Islam Hardawa,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Bautan Kira Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Dabigi Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Fagurum Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Fudiyya Nur And Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,G.G.J.S.S. Hardawa C.P.S,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,G.J.S.S. Hardawa North,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,G.J.S.S. Hardawa West,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,G.J.S.S. Jabalya,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,G.J.S.S. Zindi,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Ggss Hardawa,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Hadawa West Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Hard Fund Nur. Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Hardawa C.P.S.,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Hardawa Community,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Hardawa North Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Hardfund Community Junior Secondary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Imam Malik Model School Hardawa,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Jabalya Dutse Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Jabdo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Kafin Bubari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Hardawa,Wuro Bogga Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Akuyam C.P.S,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Akuyam Inclusive Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Akuyam North Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Akuyam West Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Al Madarasatul Irshad Akuyam,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Bulum Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Chabai Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Dolama Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,G.J.S.S. Ajili,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,G.J.S.S. Akuyam Central,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,G.J.S.S. Akuyam North,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,G.J.S.S. Kafinsule,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,G.J.S.S. Sarma,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Ganji Kwondo Primary,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Garin Boyuwa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Junior Secondary School Clis Misau,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Kirikasamma Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Kitabu Wassunnah Akuyam,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Madarasatul Khadija Bint Adam Nur And Pri School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Misau Schoolar Academic,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Ngaya Bulumjam Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Rigar Ganji Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sarma/Akuyam,Sarma Cps,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Alishsan Nur. Primary School Misau,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Balen Hausa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Bawarin Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Boggawo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Duniya Da Fadi Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Dunkwi Ambi Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Eldewo Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Fadangu Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,G.J.S.S Sirko,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,G.J.S.S. Dallari,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,G.J.S.S. Lagori,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Garin Aja Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Garin Bashari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Garin Yaro Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Gaudo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Hassan Bauchi Memorial Nursery And Primary School Misau,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Kerewo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Lafiya Madodo Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Masar Academy Junior Secondary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Nasarawa Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Rigar Jeji Primary Sch,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Sarki Ahmed Sulaiman Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Sirko,Sirko Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Bayako Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Chogoro Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Faduwa Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,G.J.S.S Garin Galadima,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,G.J.S.S. Gaina Hausa,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,G.J.S.S. Gwaram,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,G.J.S.S. Yalwa,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Gaduram Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Galawa Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Garin Galadima Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Garin Kare,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Gwaram C.P.S,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Gwaram North Primary  School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Hilalus Saada Islamiyya,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Jabalya Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Kantanari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Madarasatul Muhammadur Rasulillah Nursery And Primary School Gwaram,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Malunje Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Ngwaiga Nom Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Rigar Rafi Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Sabon Gari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Taskai Gabarin Pri School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Misau,Gwaram,Tumfure Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Ningi,Ningi,Ari Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Ningi,Ningi,Baki Primary School Ningi,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2023/2024,North East,Bauchi,Ningi,Ningi,Barkwanchi Primary School,Male,Disabled,WAEC,0,0,0.0,0,0,0.0,0,0.0,0,0.0
