session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2023/2024,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,Vocational,Vocational Year 1,1,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,Vocational,Vocational Year 1,2,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,Vocational,Vocational Year 2,1,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2023/2024,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,Vocational,Vocational Year 3,1,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,JSS,JSS1,0,0,0,0,60.0,JSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,JSS,JSS1,16,0,0,0,60.0,JSS1,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,JSS,JSS1,2,0,0,0,60.0,JSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,JSS,JSS1,75,0,1,1,60.0,JSS1,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,JSS,JSS2,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,JSS,JSS2,13,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,JSS,JSS2,1,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,JSS,JSS2,61,0,1,1,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,JSS,JSS3,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,JSS,JSS3,10,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,JSS,JSS3,1,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,JSS,JSS3,49,0,1,1,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,JSS,JSS1,0,0,0,0,60.0,JSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,JSS,JSS1,18,0,0,0,60.0,JSS1,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,JSS,JSS1,2,0,0,0,60.0,JSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,JSS,JSS1,80,0,1,1,60.0,JSS1,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,JSS,JSS2,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,JSS,JSS2,15,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,JSS,JSS2,1,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,JSS,JSS2,66,0,1,1,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,JSS,JSS3,0,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,JSS,JSS3,12,0,0,0,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,JSS,JSS3,1,0,0,0,60.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,JSS,JSS3,52,0,1,1,60.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,SSS,SSS1,0,0,0,0,62.0,SSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,SSS,SSS1,18,0,0,0,62.0,SSS1,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,SSS,SSS1,1,0,0,0,62.0,SSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,SSS,SSS1,42,0,1,1,62.0,SSS1,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,SSS,SSS2,0,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,SSS,SSS2,14,0,0,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,SSS,SSS2,1,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,SSS,SSS2,34,0,1,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,SSS,SSS3,0,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,SSS,SSS3,11,0,0,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,SSS,SSS3,0,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,SSS,SSS3,26,0,1,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,SSS,SSS1,0,0,0,0,62.0,SSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,SSS,SSS1,19,0,0,0,62.0,SSS1,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,SSS,SSS1,1,0,0,0,62.0,SSS1,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,SSS,SSS1,46,0,1,1,62.0,SSS1,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,SSS,SSS2,0,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,SSS,SSS2,15,0,0,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,SSS,SSS2,1,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,SSS,SSS2,37,0,1,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,SSS,SSS3,0,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,SSS,SSS3,12,0,0,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,SSS,SSS3,0,0,0,0,62.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,SSS,SSS3,29,0,1,0,62.0,,1,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,Vocational,Vocational Year 1,0,0,0,1,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,Vocational,Vocational Year 1,3,0,0,1,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,1,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,Vocational,Vocational Year 1,3,0,0,1,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,1,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,Vocational,Vocational Year 2,3,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Private,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Female,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,Vocational,Vocational Year 1,3,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Private,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Duhuwa"
2024/2025,North West,Jigawa,Kiyawa,Garko,Male,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Garko"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,"Ahmed Babandi Model Islamiyya Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,0,0,0,47.0,,0,"Alhasan Model Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,"Alhassan Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,0,0,0,47.0,,0,"Bulama Idi Islamiyya Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,Dan Iya Special Private Nursery And Primary School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,0,0,0,47.0,,0,Danbarno Primary School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,"Darusa Nomadic Primary School, Darusa"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,4,0,0,0,47.0,,0,"Isah Zakar Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,"Janbulo Quranic Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,47.0,,0,Jibwis School For Arabic And Islamic Education
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,Karatete Primary School Maigatari
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,47.0,,0,"Lawan Dutsiprimary School, Riga"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Madarasatul Ummul-Mu-Uminina Aisha (Ra) Primary School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,5,0,0,0,47.0,,0,Madrasatu  Aliyu Bin Abi Dalib Primary School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,"New Islamiya Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,7,0,1,0,47.0,,0,Safiya Memorial School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,"Sarki Maja Pilot Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,0,0,0,47.0,,0,Tsangaya M.Habu Nasoro
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,Tsangayar M. Abdu Maidarasu
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,47.0,,0,Tsangayar M. Ishak Kattakara
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,Tsangayar M. Liman
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,47.0,,0,Tsangayar M. Nafiu
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,Tsangayar M. Sani Maihatsi
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,47.0,,0,Tsangayar M. Yahaya Nakakka
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,51.0,Primary 1,0,Tsangayar M. Yau Mai-Tafsir
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,22,0,1,0,51.0,Primary 1,0,Umar Bn Kaddab Talafizul Quran Islamiya School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,3,0,0,0,51.0,Primary 1,0,"Utility International Schoo, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,111,0,4,2,51.0,Primary 1,0,Zainab Memorial School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,51.0,,0,"Ahmed Babandi Model Islamiyya Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,20,0,1,0,51.0,,0,"Alhasan Model Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,3,0,0,0,51.0,,0,"Alhassan Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,99,0,3,1,51.0,,0,"Bulama Idi Islamiyya Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,51.0,,0,Dan Iya Special Private Nursery And Primary School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,18,0,1,0,51.0,,0,Danbarno Primary School
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,2,1,0,0,51.0,,0,"Darusa Nomadic Primary School, Darusa"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,89,1,3,1,51.0,,0,"Isah Zakar Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,0,0,0,0,51.0,,0,"Janbulo Quranic Primary School, Maigatari"
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,16,0,1,0,51.0,,0,Jibwis School For Arabic And Islamic Education
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,2,1,0,0,51.0,,0,Karatete Primary School Maigatari
2019/2020,North West,Jigawa,Maigatari,Maigatari Arewa,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,81,1,3,1,51.0,,0,"Lawan Dutsiprimary School, Riga"
