session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,8,0,0,0,46.0,,0,Albarka  Nusery &Amp; Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,46.0,,0,Arku Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,46.0,,0,Garin Babaji Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,46.0,,0,Garin Busa Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,46.0,,0,Garin Doka Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,46.0,,0,Garin Kachalla Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,46.0,,0,Jale Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,46.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,46.0,,0,Madawai Babba Primary School .
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,46.0,,0,Nahuta Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,46.0,,0,Watakabu Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,50.0,Primary 1,0,Al-Mubarak Model School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,48,0,1,1,50.0,Primary 1,0,Albarka  Nusery &Amp; Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,50.0,Primary 1,0,Arku Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,144,1,4,2,50.0,Primary 1,0,Garin Babaji Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,50.0,,0,Garin Busa Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,42,0,1,1,50.0,,0,Garin Doka Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,4,1,0,0,50.0,,0,Garin Kachalla Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,128,1,3,1,50.0,,0,Jale Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,50.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,38,0,1,1,50.0,,0,Madawai Babba Primary School .
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,50.0,,0,Nahuta Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,115,1,3,1,50.0,,0,Watakabu Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,50.0,,0,Al-Mubarak Model School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,35,0,1,0,50.0,,0,Albarka  Nusery &Amp; Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,50.0,,0,Arku Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,105,1,3,1,50.0,,0,Garin Babaji Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,50.0,,0,Garin Busa Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,33,0,1,0,50.0,,0,Garin Doka Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,50.0,,0,Garin Kachalla Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,98,1,2,1,50.0,,0,Jale Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,50.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,29,0,1,0,50.0,,0,Madawai Babba Primary School .
2020/2021,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,3,1,0,0,50.0,,0,Nahuta Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,89,1,2,1,50.0,,0,Watakabu Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,50.0,Primary 1,0,Al-Mubarak Model School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,43,0,1,1,50.0,Primary 1,0,Albarka  Nusery &Amp; Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,50.0,Primary 1,0,Arku Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,149,1,4,2,50.0,Primary 1,0,Garin Babaji Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,50.0,,0,Garin Busa Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,38,0,1,1,50.0,,0,Garin Doka Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,4,1,0,0,50.0,,0,Garin Kachalla Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,132,1,3,2,50.0,,0,Jale Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,50.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,34,0,1,0,50.0,,0,Madawai Babba Primary School .
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,50.0,,0,Nahuta Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,119,1,3,1,50.0,,0,Watakabu Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,50.0,,0,Al-Mubarak Model School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,31,0,1,0,50.0,,0,Albarka  Nusery &Amp; Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,50.0,,0,Arku Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,109,1,3,1,50.0,,0,Garin Babaji Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,50.0,,0,Garin Busa Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,29,0,1,0,50.0,,0,Garin Doka Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,50.0,,0,Garin Kachalla Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,102,1,3,1,50.0,,0,Jale Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,50.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,26,0,1,0,50.0,,0,Madawai Babba Primary School .
2020/2021,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,3,1,0,0,50.0,,0,Nahuta Primary School
2020/2021,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,92,1,2,1,50.0,,0,Watakabu Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,49.0,,0,Al-Mubarak Model School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,49.0,,0,Albarka  Nusery &Amp; Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,49.0,,0,Arku Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,0,0,49.0,,0,Garin Babaji Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,49.0,,0,Garin Busa Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,49.0,,0,Garin Doka Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,49.0,,0,Garin Kachalla Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,49.0,,0,Jale Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,49.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,49.0,,0,Madawai Babba Primary School .
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,49.0,,0,Nahuta Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,49.0,,0,Watakabu Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,49.0,,0,Al-Mubarak Model School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,8,0,0,0,49.0,,0,Albarka  Nusery &Amp; Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,49.0,,0,Arku Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,12,0,1,1,49.0,,0,Garin Babaji Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,49.0,,0,Garin Busa Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,6,0,0,0,49.0,,0,Garin Doka Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,49.0,,0,Garin Kachalla Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,9,0,0,1,49.0,,0,Jale Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,49.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,49.0,,0,Madawai Babba Primary School .
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,49.0,,0,Nahuta Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,5,0,0,0,49.0,,0,Watakabu Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,53.0,Primary 1,0,Al-Mubarak Model School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,52,0,1,1,53.0,Primary 1,0,Albarka  Nusery &Amp; Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,53.0,Primary 1,0,Arku Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,138,1,3,2,53.0,Primary 1,0,Garin Babaji Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,53.0,,0,Garin Busa Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,46,0,1,1,53.0,,0,Garin Doka Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,53.0,,0,Garin Kachalla Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,122,1,3,1,53.0,,0,Jale Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,53.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,41,0,1,1,53.0,,0,Madawai Babba Primary School .
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,53.0,,0,Nahuta Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,110,1,3,1,53.0,,0,Watakabu Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,53.0,,0,Al-Mubarak Model School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,38,0,1,0,53.0,,0,Albarka  Nusery &Amp; Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,53.0,,0,Arku Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,100,1,2,1,53.0,,0,Garin Babaji Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,53.0,,0,Garin Busa Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,36,0,1,0,53.0,,0,Garin Doka Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,53.0,,0,Garin Kachalla Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,94,1,2,1,53.0,,0,Jale Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,53.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,32,0,1,0,53.0,,0,Madawai Babba Primary School .
2021/2022,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,2,1,0,0,53.0,,0,Nahuta Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,85,1,2,1,53.0,,0,Watakabu Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,53.0,Primary 1,0,Al-Mubarak Model School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,50,0,1,1,53.0,Primary 1,0,Albarka  Nusery &Amp; Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,53.0,Primary 1,0,Arku Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,152,1,4,2,53.0,Primary 1,0,Garin Babaji Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,53.0,,0,Garin Busa Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,44,0,1,1,53.0,,0,Garin Doka Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,4,1,0,0,53.0,,0,Garin Kachalla Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,135,1,3,2,53.0,,0,Jale Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,53.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,40,0,1,1,53.0,,0,Madawai Babba Primary School .
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,53.0,,0,Nahuta Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,122,1,3,2,53.0,,0,Watakabu Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,53.0,,0,Al-Mubarak Model School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,36,0,1,0,53.0,,0,Albarka  Nusery &Amp; Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,53.0,,0,Arku Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,111,1,3,1,53.0,,0,Garin Babaji Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,53.0,,0,Garin Busa Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,34,0,1,0,53.0,,0,Garin Doka Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,53.0,,0,Garin Kachalla Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,104,1,2,1,53.0,,0,Jale Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,53.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,31,0,1,0,53.0,,0,Madawai Babba Primary School .
2021/2022,North East,Bauchi,Damban,Dambam,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,3,1,0,0,53.0,,0,Nahuta Primary School
2021/2022,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,94,1,2,1,53.0,,0,Watakabu Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Al-Mubarak Model School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,47.0,,0,Albarka  Nusery &Amp; Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Arku Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,47.0,,0,Garin Babaji Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,Garin Busa Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,0,0,0,47.0,,0,Garin Doka Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,Garin Kachalla Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,47.0,,0,Jale Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,Madarassatul Ahmed Tafisul Quran Damban
2022/2023,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,47.0,,0,Madawai Babba Primary School .
2022/2023,North East,Bauchi,Damban,Dambam,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,Nahuta Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,47.0,,0,Watakabu Primary School
2022/2023,North East,Bauchi,Damban,Dambam,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Al-Mubarak Model School
2022/2023,North East,Bauchi,Damban,Dambam,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,7,0,0,0,47.0,,0,Albarka  Nusery &Amp; Primary School
