session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2024/2025,Female,ALL,NABTEB,lga,Sokoto South,North West,Sokoto,Sokoto South,,,193,160,120,105,50,48,75.1295,38.7387,34.2342,94.7368
2024/2025,Female,ALL,NABTEB,lga,Tambuwal,North West,Sokoto,Tambuwal,,,183,153,114,100,47,45,75.4098,38.6792,33.9623,94.4444
2024/2025,Female,ALL,NABTEB,lga,Wamako,North West,Sokoto,Wamako,,,213,177,130,117,56,50,75.1174,39.6694,35.5372,88.3721
2024/2025,Female,ALL,NECO,lga,Bodinga,North West,Sokoto,Bodinga,,,2967,2235,1818,1618,747,698,67.9677,39.2180,33.7085,92.9701
2024/2025,Female,ALL,NECO,lga,Sokoto North,North West,Sokoto,Sokoto North,,,2914,2198,1801,1609,769,698,68.0713,39.3541,35.0478,90.2730
2024/2025,Female,ALL,NECO,lga,Sokoto South,North West,Sokoto,Sokoto South,,,2751,2074,1710,1530,702,650,68.0581,39.4455,33.7114,91.9626
2024/2025,Female,ALL,NECO,lga,Tambuwal,North West,Sokoto,Tambuwal,,,2606,1964,1591,1423,680,631,68.0077,39.4042,35.0711,92.2780
2024/2025,Female,ALL,NECO,lga,Wamako,North West,Sokoto,Wamako,,,3258,2455,2021,1799,868,801,68.0049,39.2324,35.2345,91.8306
2024/2025,Female,ALL,WAEC,lga,Bodinga,North West,Sokoto,Bodinga,,,4189,3415,2561,2276,1070,1010,73.5701,39.1670,34.2869,93.8650
2024/2025,Female,ALL,WAEC,lga,Sokoto North,North West,Sokoto,Sokoto North,,,4110,3345,2583,2308,1119,1043,73.4694,39.3661,35.5296,92.7230
2024/2025,Female,ALL,WAEC,lga,Sokoto South,North West,Sokoto,Sokoto South,,,4161,3389,2546,2276,1052,961,73.5125,39.3991,33.8976,90.8864
2024/2025,Female,ALL,WAEC,lga,Tambuwal,North West,Sokoto,Tambuwal,,,3869,3154,2392,2132,1028,941,73.5742,39.2793,35.2703,91.0600
2024/2025,Female,ALL,WAEC,lga,Wamako,North West,Sokoto,Wamako,,,4690,3823,2880,2567,1190,1092,73.5789,39.2817,33.8945,91.2804
2024/2025,Female,Disabled,NABTEB,lga,Bodinga,North West,Sokoto,Bodinga,,,21,17,13,12,9,8,71.4286,41.6667,58.3333,85.7143
2024/2025,Female,Disabled,NABTEB,lga,Sokoto North,North West,Sokoto,Sokoto North,,,20,17,13,12,12,11,75.0000,41.6667,75.0000,88.8889
2024/2025,Female,Disabled,NABTEB,lga,Sokoto South,North West,Sokoto,Sokoto South,,,20,17,12,10,8,8,75.0000,36.3636,54.5455,100.0000
2024/2025,Female,Disabled,NABTEB,lga,Tambuwal,North West,Sokoto,Tambuwal,,,20,17,12,10,8,8,75.0000,36.3636,54.5455,100.0000
2024/2025,Female,Disabled,NABTEB,lga,Wamako,North West,Sokoto,Wamako,,,21,18,12,10,11,9,76.1905,36.3636,72.7273,87.5000
2024/2025,Female,Disabled,NECO,lga,Bodinga,North West,Sokoto,Bodinga,,,280,207,171,154,67,62,66.7857,39.6226,32.0755,92.1569
2024/2025,Female,Disabled,NECO,lga,Sokoto North,North West,Sokoto,Sokoto North,,,245,187,161,147,67,62,68.9796,40.2685,34.2282,92.1569
2024/2025,Female,Disabled,NECO,lga,Sokoto South,North West,Sokoto,Sokoto South,,,245,187,156,142,67,62,68.9796,40.0000,35.1724,92.1569
2024/2025,Female,Disabled,NECO,lga,Tambuwal,North West,Sokoto,Tambuwal,,,230,176,140,125,67,62,69.1304,39.2308,39.2308,92.1569
2024/2025,Female,Disabled,NECO,lga,Wamako,North West,Sokoto,Wamako,,,275,207,164,147,67,62,68.0000,39.4737,33.5526,92.1569
2024/2025,Female,Disabled,WAEC,lga,Bodinga,North West,Sokoto,Bodinga,,,385,313,240,213,84,78,73.3161,39.0135,28.6996,92.1875
2024/2025,Female,Disabled,WAEC,lga,Sokoto North,North West,Sokoto,Sokoto North,,,343,280,212,193,79,74,73.5465,40.1015,30.4569,93.3333
2024/2025,Female,Disabled,WAEC,lga,Sokoto South,North West,Sokoto,Sokoto South,,,369,302,229,205,84,74,73.7838,39.4366,30.0469,87.5000
2024/2025,Female,Disabled,WAEC,lga,Tambuwal,North West,Sokoto,Tambuwal,,,337,274,212,186,63,58,73.3728,38.5787,24.3655,91.6667
2024/2025,Female,Disabled,WAEC,lga,Wamako,North West,Sokoto,Wamako,,,396,324,249,218,84,78,73.8035,38.5281,27.7056,92.1875
2024/2025,Male,ALL,NABTEB,lga,Bodinga,North West,Sokoto,Bodinga,,,231,191,141,127,51,50,74.8918,39.6947,29.7710,97.4359
2024/2025,Male,ALL,NABTEB,lga,Sokoto North,North West,Sokoto,Sokoto North,,,244,202,151,134,62,55,75.0000,39.2857,33.5714,89.3617
2024/2025,Male,ALL,NABTEB,lga,Sokoto South,North West,Sokoto,Sokoto South,,,232,192,143,130,56,53,75.0000,39.8496,32.3308,93.0233
2024/2025,Male,ALL,NABTEB,lga,Tambuwal,North West,Sokoto,Tambuwal,,,214,177,133,117,49,46,74.7664,39.0244,30.0813,94.5946
2024/2025,Male,ALL,NABTEB,lga,Wamako,North West,Sokoto,Wamako,,,256,212,157,139,60,54,75.0000,39.0411,31.5068,89.1304
2024/2025,Male,ALL,NECO,lga,Bodinga,North West,Sokoto,Bodinga,,,3505,2639,2137,1907,800,734,67.9578,39.3145,30.6956,91.2972
2024/2025,Male,ALL,NECO,lga,Sokoto North,North West,Sokoto,Sokoto North,,,3479,2621,2149,1914,827,771,67.9966,39.2481,31.5789,92.6984
2024/2025,Male,ALL,NECO,lga,Sokoto South,North West,Sokoto,Sokoto South,,,3342,2516,2060,1836,800,753,67.9414,39.2782,31.8515,93.5961
2024/2025,Male,ALL,NECO,lga,Tambuwal,North West,Sokoto,Tambuwal,,,3060,2303,1901,1702,742,676,67.9282,39.4334,32.0113,90.6195
2024/2025,Male,ALL,NECO,lga,Wamako,North West,Sokoto,Wamako,,,3800,2860,2350,2093,907,842,67.9191,39.2481,31.6827,92.3300
2024/2025,Male,ALL,WAEC,lga,Bodinga,North West,Sokoto,Bodinga,,,4873,3970,3052,2721,1190,1092,73.5300,39.2870,31.9802,91.2804
2024/2025,Male,ALL,WAEC,lga,Sokoto North,North West,Sokoto,Sokoto North,,,4849,3950,2955,2640,1175,1101,73.5228,39.3729,32.6285,93.1844
2024/2025,Male,ALL,WAEC,lga,Sokoto South,North West,Sokoto,Sokoto South,,,5071,4127,3110,2777,1148,1067,73.4593,39.3488,30.2736,92.4485
2024/2025,Male,ALL,WAEC,lga,Tambuwal,North West,Sokoto,Tambuwal,,,4487,3655,2780,2479,1066,976,73.5202,39.2871,31.4607,91.0099
2024/2025,Male,ALL,WAEC,lga,Wamako,North West,Sokoto,Wamako,,,5633,4585,3469,3090,1334,1236,73.4669,39.2547,31.5528,92.1260
2024/2025,Male,Disabled,NABTEB,lga,Bodinga,North West,Sokoto,Bodinga,,,24,20,14,12,7,7,75.0000,38.4615,38.4615,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Sokoto North,North West,Sokoto,Sokoto North,,,24,20,13,12,7,5,75.0000,41.6667,41.6667,80.0000
2024/2025,Male,Disabled,NABTEB,lga,Sokoto South,North West,Sokoto,Sokoto South,,,24,20,14,12,7,7,75.0000,38.4615,38.4615,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Tambuwal,North West,Sokoto,Tambuwal,,,22,19,14,12,5,4,77.2727,38.4615,30.7692,75.0000
2024/2025,Male,Disabled,NABTEB,lga,Wamako,North West,Sokoto,Wamako,,,24,20,14,12,8,8,75.0000,38.4615,46.1538,100.0000
2024/2025,Male,Disabled,NECO,lga,Bodinga,North West,Sokoto,Bodinga,,,325,243,207,183,67,62,67.4847,39.0625,26.5625,92.1569
2024/2025,Male,Disabled,NECO,lga,Sokoto North,North West,Sokoto,Sokoto North,,,306,228,191,164,71,67,67.3203,37.8531,30.5085,94.4444
2024/2025,Male,Disabled,NECO,lga,Sokoto South,North West,Sokoto,Sokoto South,,,295,222,180,159,67,62,68.1356,38.9222,30.5389,92.1569
2024/2025,Male,Disabled,NECO,lga,Tambuwal,North West,Sokoto,Tambuwal,,,270,202,175,154,42,38,67.7778,38.8889,19.7531,90.6250
2024/2025,Male,Disabled,NECO,lga,Wamako,North West,Sokoto,Wamako,,,335,249,201,183,71,67,66.9643,40.1070,28.8770,94.4444
2024/2025,Male,Disabled,WAEC,lga,Bodinga,North West,Sokoto,Bodinga,,,454,367,278,249,91,83,72.9670,39.5349,26.7442,91.3043
2024/2025,Male,Disabled,WAEC,lga,Sokoto North,North West,Sokoto,Sokoto North,,,422,346,266,237,79,73,73.9953,39.2713,24.2915,91.6667
