session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,Disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,51,44,61,58,70,61,78.6667,42.1687,93.9759,87.1795
2022/2023,Female,Disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,51,44,61,58,70,61,78.6667,42.1687,93.9759,87.1795
2022/2023,Female,Disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,74,57,95,80,61,58,68.8073,37.2093,52.7132,95.5882
2022/2023,Female,Disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,85,65,108,93,61,60,68.8,38.0952,46.2585,98.5294
2022/2023,Female,Disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,101,77,122,110,64,63,68.4564,39.759,42.7711,98.5915
2022/2023,Female,Disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,76,58,100,85,61,60,68.75,37.5,50.0,98.5294
2022/2023,Female,Disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,85,65,103,87,63,62,68.8,37.1429,50.0,98.5714
2022/2023,Female,Disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,95,78,116,98,66,59,74.2857,37.3418,46.8354,89.1892
2022/2023,Female,Disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,112,93,139,118,81,76,74.6988,37.3684,47.8947,92.3077
2022/2023,Female,Disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,132,109,170,143,92,88,74.359,37.069,44.3966,95.1456
2022/2023,Female,Disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,99,83,124,105,66,59,74.8299,37.2781,43.787,89.1892
2022/2023,Female,Disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,108,89,135,115,81,80,74.2138,37.5,49.4565,97.8022
2022/2023,Male,ALL,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,498,427,605,536,438,416,76.9022,39.0777,59.466,94.4898
2022/2023,Male,ALL,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,581,497,719,631,553,480,76.7171,38.6735,63.0612,86.4078
2022/2023,Male,ALL,NABTEB,lga,Orlu,South East,Imo,Orlu,,,598,512,764,671,596,524,76.81,38.7128,63.9769,87.5375
2022/2023,Male,ALL,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,534,458,676,600,540,471,76.962,39.0879,65.5809,86.755
2022/2023,Male,ALL,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,603,516,748,658,555,494,76.6816,38.7635,60.844,88.5484
2022/2023,Male,ALL,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,910,699,1128,978,846,777,68.9219,38.2161,61.5885,91.3319
2022/2023,Male,ALL,NECO,lga,Okigwe,South East,Imo,Okigwe,,,1062,816,1315,1151,970,885,68.8733,38.5818,60.5248,90.7749
2022/2023,Male,ALL,NECO,lga,Orlu,South East,Imo,Orlu,,,1134,870,1413,1236,1084,1015,68.8134,38.5455,62.961,93.0693
2022/2023,Male,ALL,NECO,lga,Owerri North,South East,Imo,Owerri North,,,961,737,1215,1055,957,905,68.8248,38.2477,64.6526,94.0187
2022/2023,Male,ALL,NECO,lga,Owerri West,South East,Imo,Owerri West,,,1119,859,1404,1226,1084,1016,68.8634,38.4937,63.3891,93.2343
2022/2023,Male,ALL,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1193,985,1478,1286,1149,1089,74.093,38.3507,63.7854,94.3146
2022/2023,Male,ALL,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,1413,1168,1742,1514,1313,1222,74.1148,38.3059,61.8626,92.5749
2022/2023,Male,ALL,WAEC,lga,Orlu,South East,Imo,Orlu,,,1515,1251,1923,1669,1524,1406,74.1071,38.2443,65.0382,91.7254
2022/2023,Male,ALL,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,1281,1059,1603,1389,1260,1192,74.1816,38.1868,64.4689,94.1051
2022/2023,Male,ALL,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,1413,1168,1760,1533,1410,1316,74.1627,38.3653,65.7214,92.8299
2022/2023,Male,Disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,47,40,56,53,54,47,76.8116,42.1053,78.9474,86.6667
2022/2023,Male,Disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,53,45,63,58,61,54,76.9231,40.6977,79.0698,88.2353
2022/2023,Male,Disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,51,43,62,58,77,67,76.0,41.1765,101.1765,87.2093
2022/2023,Male,Disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,46,39,56,53,69,60,76.4706,42.1053,101.3158,87.013
2022/2023,Male,Disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,47,41,56,53,69,60,77.1429,42.1053,101.3158,87.013
2022/2023,Male,Disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,72,56,90,75,70,61,69.8113,36.8852,63.9344,87.1795
2022/2023,Male,Disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,85,66,103,90,77,67,69.6,38.5714,61.4286,87.2093
2022/2023,Male,Disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,99,76,126,112,89,82,69.1781,38.9535,58.1395,91.0
2022/2023,Male,Disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,70,55,90,77,77,67,70.1923,37.3984,69.9187,87.2093
2022/2023,Male,Disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,84,66,104,92,70,64,70.1613,39.0071,55.3191,91.0256
2022/2023,Male,Disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,93,77,118,98,74,74,73.913,36.646,51.5528,98.7952
2022/2023,Male,Disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,110,90,142,120,93,89,74.0741,37.3057,53.886,95.1923
2022/2023,Male,Disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,128,106,164,138,107,94,74.2105,37.2197,53.8117,86.6667
2022/2023,Male,Disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,97,80,122,103,75,75,74.1259,37.3494,50.6024,98.8095
2022/2023,Male,Disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,106,87,130,110,87,80,73.7179,37.2881,54.8023,91.7526
2023/2024,Female,ALL,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,527,477,660,636,378,361,81.258,42.4917,46.941,95.0237
2023/2024,Female,ALL,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,647,588,818,791,419,368,81.5047,42.6391,42.0108,87.3932
2023/2024,Female,ALL,NABTEB,lga,Orlu,South East,Imo,Orlu,,,684,623,846,816,514,440,81.6206,42.4978,49.7832,85.1916
2023/2024,Female,ALL,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,584,531,720,698,388,342,81.5972,42.7115,44.2406,87.5576
2023/2024,Female,ALL,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,650,592,816,786,498,445,81.6857,42.446,50.0899,88.8689
2023/2024,Female,ALL,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,989,819,1224,1184,672,640,74.3502,42.6259,45.024,94.6738
2023/2024,Female,ALL,NECO,lga,Okigwe,South East,Imo,Okigwe,,,1140,947,1401,1349,769,702,74.5401,42.4528,45.021,90.8033
2023/2024,Female,ALL,NECO,lga,Orlu,South East,Imo,Orlu,,,1263,1048,1581,1523,910,833,74.451,42.4327,47.2145,91.0521
2023/2024,Female,ALL,NECO,lga,Owerri North,South East,Imo,Owerri North,,,1038,860,1319,1273,763,721,74.3322,42.5153,47.468,94.0211
2023/2024,Female,ALL,NECO,lga,Owerri West,South East,Imo,Owerri West,,,1204,999,1505,1456,888,827,74.4382,42.6341,48.439,92.5478
2023/2024,Female,ALL,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1254,1116,1569,1509,915,864,79.8813,42.3761,47.8485,93.9394
2023/2024,Female,ALL,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,1560,1388,1915,1844,1074,1004,79.844,42.4463,46.0123,93.0
2023/2024,Female,ALL,WAEC,lga,Orlu,South East,Imo,Orlu,,,1700,1511,2154,2079,1281,1199,79.7534,42.5358,48.8071,93.0866
2023/2024,Female,ALL,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,1413,1258,1762,1694,1036,976,79.8947,42.375,48.25,93.696
2023/2024,Female,ALL,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,1625,1447,2028,1951,1193,1100,79.8585,42.3815,48.2809,91.6792
2023/2024,Female,Disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,51,44,58,57,61,59,78.6667,43.038,86.0759,97.0588
2023/2024,Female,Disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,55,50,66,65,57,49,80.4878,43.3333,71.1111,84.375
2023/2024,Female,Disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,60,54,70,67,69,59,80.6818,42.1053,81.0526,85.7143
2023/2024,Female,Disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,53,47,62,58,61,58,79.4872,41.6667,80.9524,94.1176
2023/2024,Female,Disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,54,48,64,62,70,63,80.0,42.5287,89.6552,89.7436
2023/2024,Female,Disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,78,64,95,95,48,48,73.2759,43.8462,41.5385,98.1481
2023/2024,Female,Disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,89,73,109,107,56,52,74.0458,43.2432,42.5676,92.0635
2023/2024,Female,Disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,106,88,136,132,63,57,74.5223,42.7027,37.8378,90.0
2023/2024,Female,Disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,80,66,102,100,59,52,73.1092,43.1655,47.482,87.8788
2023/2024,Female,Disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,84,69,103,102,61,52,74.1935,43.5714,48.5714,85.2941
2023/2024,Female,Disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,100,90,129,122,54,53,80.4054,41.4773,34.0909,98.3333
2023/2024,Female,Disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,123,110,155,148,73,70,80.2198,42.1801,38.8626,95.122
2023/2024,Female,Disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,144,127,189,185,89,80,79.3427,43.1907,38.9105,89.0
2023/2024,Female,Disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,108,96,140,135,55,54,79.8742,42.4084,31.9372,98.3607
2023/2024,Female,Disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,116,103,148,142,67,63,79.6512,42.0792,37.1287,93.3333
2023/2024,Male,ALL,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,518,471,639,616,420,382,81.5927,42.4799,53.961,90.4255
2023/2024,Male,ALL,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,641,583,793,763,492,444,81.6456,42.4074,50.9259,89.8182
2023/2024,Male,ALL,NABTEB,lga,Orlu,South East,Imo,Orlu,,,648,591,822,791,547,469,81.8372,42.4107,54.5536,85.27
2023/2024,Male,ALL,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,560,509,703,676,439,389,81.5217,42.38,51.2526,87.9837
2023/2024,Male,ALL,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,630,573,783,746,503,452,81.5451,42.0263,52.7205,89.5018
2023/2024,Male,ALL,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,964,801,1205,1164,756,712,74.4741,42.57,51.4616,93.6095
2023/2024,Male,ALL,NECO,lga,Okigwe,South East,Imo,Okigwe,,,1115,926,1352,1306,832,770,74.4694,42.5624,50.4886,92.043
2023/2024,Male,ALL,NECO,lga,Orlu,South East,Imo,Orlu,,,1231,1022,1550,1499,1002,918,74.5055,42.6136,53.0303,91.0714
2023/2024,Male,ALL,NECO,lga,Owerri North,South East,Imo,Owerri North,,,999,828,1271,1224,851,810,74.4076,42.4365,54.9076,94.7424
2023/2024,Male,ALL,NECO,lga,Owerri West,South East,Imo,Owerri West,,,1148,953,1433,1384,931,856,74.4844,42.5717,53.3299,91.4505
2023/2024,Male,ALL,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1261,1121,1553,1499,1006,953,79.7747,42.5532,53.1915,94.1333
2023/2024,Male,ALL,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,1520,1352,1878,1811,1239,1159,79.7953,42.4941,54.1439,93.0686
2023/2024,Male,ALL,WAEC,lga,Orlu,South East,Imo,Orlu,,,1632,1452,2063,1987,1364,1285,79.8177,42.4555,54.2705,93.7049
2023/2024,Male,ALL,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,1356,1206,1672,1614,1099,1008,79.8005,42.556,53.9306,91.2866
2023/2024,Male,ALL,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,1551,1379,1970,1899,1300,1214,79.7645,42.4739,54.1356,92.9112
2023/2024,Male,Disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,49,43,54,52,61,52,79.1667,42.4658,93.1507,85.2941
2023/2024,Male,Disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,53,48,61,60,55,48,81.0127,43.3735,73.494,86.8852
2023/2024,Male,Disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,56,51,71,68,66,58,81.9277,42.268,76.2887,86.4865
2023/2024,Male,Disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,49,43,54,52,61,52,79.1667,41.8919,91.8919,85.2941
2023/2024,Male,Disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,51,45,59,55,66,58,80.0,40.7407,91.358,86.4865
2023/2024,Male,Disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,76,63,101,98,61,60,74.3363,42.7536,49.2754,98.5294
2023/2024,Male,Disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,91,76,114,110,61,60,74.8148,42.5806,43.871,98.5294
2023/2024,Male,Disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,101,84,129,125,75,72,74.6667,42.6136,47.7273,95.2381
2023/2024,Male,Disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,76,63,98,95,64,63,74.3363,42.8571,53.3835,98.5915
2023/2024,Male,Disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,87,73,109,108,69,63,75.1938,43.6242,51.6779,90.9091
2023/2024,Male,Disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,98,87,120,117,64,57,80.0,42.6829,43.9024,87.5
2023/2024,Male,Disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,116,104,146,142,77,70,80.2326,42.7136,43.2161,90.6977
2023/2024,Male,Disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,139,124,183,177,89,79,80.0971,42.5703,40.1606,88.0
2023/2024,Male,Disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,103,91,129,123,61,52,79.6053,42.0455,38.6364,85.2941
2023/2024,Male,Disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,116,103,148,142,89,83,80.117,42.2886,49.2537,92.9293
2024/2025,Female,ALL,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,214,179,131,117,52,49,75.0000,39.1061,32.4022,94.8276
2024/2025,Female,ALL,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,254,213,154,137,56,52,75.2000,39.0476,30.0000,92.0635
2024/2025,Female,ALL,NABTEB,lga,Orlu,South East,Imo,Orlu,,,264,221,167,150,63,57,75.1282,39.4737,30.7018,90.0000
2024/2025,Female,ALL,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,225,188,141,125,55,51,75.0000,39.0625,32.2917,91.9355
2024/2025,Female,ALL,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,250,209,154,137,57,53,75.0678,39.0476,30.4762,92.1875
2024/2025,Female,ALL,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,3007,2276,1842,1644,687,624,67.9037,39.3384,30.6098,90.3646
2024/2025,Female,ALL,NECO,lga,Okigwe,South East,Imo,Okigwe,,,3641,2756,2269,2022,875,800,67.9049,39.2753,31.6402,90.8998
2024/2025,Female,ALL,NECO,lga,Orlu,South East,Imo,Orlu,,,3998,3026,2487,2221,958,889,67.9242,39.3447,31.6116,92.2502
2024/2025,Female,ALL,NECO,lga,Owerri North,South East,Imo,Owerri North,,,3340,2526,2080,1849,798,757,67.8477,39.1811,31.4861,94.3946
2024/2025,Female,ALL,NECO,lga,Owerri West,South East,Imo,Owerri West,,,3641,2754,2260,2012,839,774,67.8492,39.2463,30.4743,91.7910
2024/2025,Female,ALL,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,4457,3654,2785,2481,1074,984,73.5660,39.2462,31.6289,91.1667
2024/2025,Female,ALL,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,5131,4205,3154,2812,1127,1053,73.5302,39.2924,29.3296,92.9365
2024/2025,Female,ALL,WAEC,lga,Orlu,South East,Imo,Orlu,,,5659,4638,3504,3117,1357,1255,73.5389,39.1997,31.7829,91.9578
2024/2025,Female,ALL,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,4723,3871,2947,2622,1151,1067,73.5252,39.2128,32.0379,92.2240
2024/2025,Female,ALL,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,5587,4581,3468,3090,1319,1216,73.5746,39.2676,31.2024,91.7232
2024/2025,Female,Disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,24,20,13,12,10,9,74.2857,38.8889,61.1111,90.9091
2024/2025,Female,Disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,25,21,15,13,10,9,75.6757,38.0952,52.3810,90.9091
2024/2025,Female,Disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,26,23,16,13,10,9,76.9231,36.3636,50.0000,90.9091
2024/2025,Female,Disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,23,19,13,12,9,8,73.5294,38.8889,55.5556,90.0000
2024/2025,Female,Disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,25,21,15,13,8,7,75.6757,40.0000,45.0000,88.8889
2024/2025,Female,Disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,279,209,169,148,68,59,67.2330,38.6957,33.0435,86.8421
2024/2025,Female,Disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,322,242,200,178,68,59,67.4370,39.1941,27.8388,86.8421
2024/2025,Female,Disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,365,272,234,210,73,68,66.8519,39.4984,25.7053,92.6829
2024/2025,Female,Disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,273,204,172,153,68,63,66.8317,39.3162,32.4786,92.1053
2024/2025,Female,Disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,307,229,196,177,68,65,66.9604,39.7004,28.4644,94.7368
2024/2025,Female,Disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,399,329,247,217,76,67,74.0678,38.6905,25.2976,87.0588
2024/2025,Female,Disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,457,373,290,258,99,91,73.3333,39.2405,28.1013,90.9910
2024/2025,Female,Disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,519,424,319,282,96,86,73.4029,38.8506,24.5977,89.7196
2024/2025,Female,Disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,407,335,253,223,76,67,73.7542,38.8406,24.6377,87.0588
2024/2025,Female,Disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,459,378,297,263,96,86,73.9323,39.1089,26.4851,89.7196
2024/2025,Male,ALL,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,205,172,129,115,53,49,75.2475,39.2045,33.5227,93.2203
2024/2025,Male,ALL,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,245,205,151,135,63,58,75.1381,39.3204,33.9806,91.4286
2024/2025,Male,ALL,NABTEB,lga,Orlu,South East,Imo,Orlu,,,255,213,159,143,68,61,75.0663,39.6313,35.0230,89.4737
2024/2025,Male,ALL,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,214,179,131,117,57,52,75.0789,39.1061,35.7542,90.6250
2024/2025,Male,ALL,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,249,208,153,137,67,64,75.0000,39.2344,35.8852,94.6667
2024/2025,Male,ALL,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,3027,2296,1884,1679,777,709,68.0670,39.2829,33.8659,90.6789
2024/2025,Male,ALL,NECO,lga,Okigwe,South East,Imo,Okigwe,,,3555,2696,2189,1954,900,843,68.0556,39.3360,33.7357,93.1412
2024/2025,Male,ALL,NECO,lga,Orlu,South East,Imo,Orlu,,,3764,2858,2346,2094,1017,941,68.1100,39.3304,35.5757,91.9965
2024/2025,Male,ALL,NECO,lga,Owerri North,South East,Imo,Owerri North,,,3135,2377,1953,1748,830,783,68.0475,39.4213,34.8741,93.8578
2024/2025,Male,ALL,NECO,lga,Owerri West,South East,Imo,Owerri West,,,3602,2735,2224,1987,961,874,68.1187,39.3729,35.4455,90.5028
2024/2025,Male,ALL,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,4392,3596,2737,2446,1140,1054,73.4524,39.3777,34.1738,91.9937
2024/2025,Male,ALL,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,5083,4163,3107,2775,1279,1180,73.4930,39.3574,33.7822,91.7483
2024/2025,Male,ALL,WAEC,lga,Orlu,South East,Imo,Orlu,,,5365,4397,3370,3005,1450,1346,73.5376,39.2943,35.3082,92.2887
2024/2025,Male,ALL,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,4494,3678,2790,2497,1169,1079,73.4387,39.4474,34.3947,91.8133
2024/2025,Male,ALL,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,5432,4450,3358,3000,1465,1356,73.5060,39.3661,35.8033,92.0635
2024/2025,Male,Disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,23,19,14,12,7,6,73.5294,36.8421,42.1053,87.5000
2024/2025,Male,Disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,24,20,15,13,8,8,74.2857,40.0000,45.0000,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,25,21,15,13,9,8,75.6757,38.0952,47.6190,90.0000
2024/2025,Male,Disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,22,19,13,12,8,7,75.7576,38.8889,50.0000,88.8889
2024/2025,Male,Disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,23,20,13,12,10,10,76.4706,38.8889,61.1111,100.0000
2024/2025,Male,Disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,273,209,167,150,68,67,68.5644,39.4737,33.3333,98.6842
2024/2025,Male,Disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,312,240,197,177,70,69,68.8312,39.4052,28.9963,98.7179
2024/2025,Male,Disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,360,277,224,202,84,77,69.0432,39.6721,30.8197,91.4894
2024/2025,Male,Disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,273,209,172,153,71,69,68.5644,39.3162,33.7607,97.4684
2024/2025,Male,Disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,302,231,190,168,81,71,68.6801,38.9961,34.7490,87.7778
2024/2025,Male,Disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,381,311,236,212,77,73,73.0496,39.4410,26.7081,94.1860
2024/2025,Male,Disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,454,373,284,252,95,88,73.7705,39.0181,27.3902,92.4528
2024/2025,Male,Disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,508,417,321,288,113,102,73.6352,39.5881,28.8330,89.6825
