session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Male,ALL,NABTEB,lga,Chibok,North East,Borno,Chibok,,,485,372,589,488,246,237,69.6911,36.4566,34.2419,96.0199
2022/2023,Male,ALL,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,527,404,644,533,266,244,69.627,36.5055,33.8534,91.2442
2022/2023,Male,ALL,NABTEB,lga,Jere,North East,Borno,Jere,,,457,349,574,472,257,257,69.4672,36.1888,36.7133,99.5238
2022/2023,Male,ALL,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,514,394,636,524,310,293,69.5811,36.3349,39.9684,94.0711
2022/2023,Male,ALL,NECO,lga,Biu,North East,Borno,Biu,,,1009,694,1260,1064,543,514,62.4304,37.2112,35.3785,94.1441
2022/2023,Male,ALL,NECO,lga,Chibok,North East,Borno,Chibok,,,891,612,1096,923,459,426,62.395,37.0879,34.3407,92.2667
2022/2023,Male,ALL,NECO,lga,Gwoza,North East,Borno,Gwoza,,,1010,694,1233,1044,466,428,62.3726,37.2964,31.0261,91.3386
2022/2023,Male,ALL,NECO,lga,Jere,North East,Borno,Jere,,,821,563,1016,857,429,413,62.2577,37.1542,34.6838,95.7265
2022/2023,Male,ALL,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,948,652,1168,984,471,455,62.3889,37.1453,33.104,96.1039
2022/2023,Male,ALL,WAEC,lga,Biu,North East,Borno,Biu,,,1340,995,1677,1408,786,701,67.4354,37.006,38.4431,88.785
2022/2023,Male,ALL,WAEC,lga,Chibok,North East,Borno,Chibok,,,1176,874,1454,1221,613,555,67.5159,37.0166,34.5994,90.02
2022/2023,Male,ALL,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,1278,950,1540,1292,627,567,67.4725,36.9622,33.3768,90.0391
2022/2023,Male,ALL,WAEC,lga,Jere,North East,Borno,Jere,,,1139,846,1406,1180,635,578,67.461,37.0,37.0714,90.5588
2022/2023,Male,ALL,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,1218,904,1510,1271,691,626,67.4097,37.1011,37.5665,90.0885
2022/2023,Male,Disabled,NABTEB,lga,Biu,North East,Borno,Biu,,,48,36,56,43,43,38,68.6275,33.9286,62.5,88.5714
2022/2023,Male,Disabled,NABTEB,lga,Chibok,North East,Borno,Chibok,,,43,32,50,39,22,20,67.3913,34.0,36.0,88.8889
2022/2023,Male,Disabled,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,44,33,52,39,22,20,68.0851,32.6923,34.6154,88.8889
2022/2023,Male,Disabled,NABTEB,lga,Jere,North East,Borno,Jere,,,42,31,50,39,26,25,66.6667,34.0,42.0,95.2381
2022/2023,Male,Disabled,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,50,37,60,46,44,38,67.9245,33.3333,60.0,86.1111
2022/2023,Male,Disabled,NECO,lga,Biu,North East,Borno,Biu,,,81,55,96,84,38,34,61.6279,38.5417,32.2917,90.3226
2022/2023,Male,Disabled,NECO,lga,Chibok,North East,Borno,Chibok,,,66,45,82,71,40,38,61.9718,37.8049,40.2439,93.9394
2022/2023,Male,Disabled,NECO,lga,Gwoza,North East,Borno,Gwoza,,,73,49,88,77,23,22,61.5385,38.6364,21.5909,94.7368
2022/2023,Male,Disabled,NECO,lga,Jere,North East,Borno,Jere,,,65,43,83,71,42,38,60.8696,37.3494,40.9639,91.1765
2022/2023,Male,Disabled,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,79,54,99,87,43,42,61.9048,38.3838,35.3535,97.1429
2022/2023,Male,Disabled,WAEC,lga,Biu,North East,Borno,Biu,,,107,80,136,112,49,46,68.4211,36.2963,29.6296,92.5
2022/2023,Male,Disabled,WAEC,lga,Chibok,North East,Borno,Chibok,,,89,67,108,89,38,33,68.4211,36.1111,28.7037,87.0968
2022/2023,Male,Disabled,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,98,74,118,98,38,33,68.5714,36.4407,26.2712,87.0968
2022/2023,Male,Disabled,WAEC,lga,Jere,North East,Borno,Jere,,,85,64,106,87,42,39,68.1319,35.8491,32.0755,94.1176
2022/2023,Male,Disabled,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,101,75,129,107,49,46,67.5926,36.7188,31.25,92.5
2023/2024,Female,ALL,NABTEB,lga,Biu,North East,Borno,Biu,,,615,504,782,727,226,210,74.4292,40.9499,23.7484,92.4324
2023/2024,Female,ALL,NABTEB,lga,Chibok,North East,Borno,Chibok,,,538,442,663,615,179,169,74.6087,40.9091,22.1212,93.8356
2023/2024,Female,ALL,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,607,499,721,672,187,175,74.6914,41.0864,21.3092,92.8105
2023/2024,Female,ALL,NABTEB,lga,Jere,North East,Borno,Jere,,,504,410,631,590,175,171,73.9777,41.242,22.7707,97.2028
2023/2024,Female,ALL,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,547,448,669,622,181,171,74.4863,40.991,22.2222,93.9189
2023/2024,Female,ALL,NECO,lga,Biu,North East,Borno,Biu,,,1130,843,1416,1317,366,346,67.7713,40.9929,21.2057,93.9799
2023/2024,Female,ALL,NECO,lga,Chibok,North East,Borno,Chibok,,,971,723,1211,1126,292,274,67.5988,40.9619,19.8176,93.3054
2023/2024,Female,ALL,NECO,lga,Gwoza,North East,Borno,Gwoza,,,1112,829,1340,1251,311,298,67.6768,41.1236,19.0262,95.2756
2023/2024,Female,ALL,NECO,lga,Jere,North East,Borno,Jere,,,928,692,1143,1066,296,278,67.7094,41.1248,21.2654,93.3884
2023/2024,Female,ALL,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,977,729,1202,1116,297,278,67.7203,40.9357,20.3008,93.0041
2023/2024,Female,ALL,WAEC,lga,Biu,North East,Borno,Biu,,,1502,1200,1874,1745,498,443,72.5686,41.0284,21.7997,88.4521
2023/2024,Female,ALL,WAEC,lga,Chibok,North East,Borno,Chibok,,,1314,1047,1617,1511,423,380,72.4163,41.1546,21.4773,89.3064
2023/2024,Female,ALL,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,1533,1224,1875,1745,478,436,72.5107,41.0064,20.9315,90.5371
2023/2024,Female,ALL,WAEC,lga,Jere,North East,Borno,Jere,,,1213,967,1493,1397,414,378,72.3765,41.2239,22.7303,90.8284
2023/2024,Female,ALL,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,1300,1038,1602,1492,441,401,72.4982,41.0401,22.5564,90.5556
2023/2024,Female,Disabled,NABTEB,lga,Biu,North East,Borno,Biu,,,55,45,67,64,31,30,74.5763,41.791,37.3134,96.0
2023/2024,Female,Disabled,NABTEB,lga,Chibok,North East,Borno,Chibok,,,47,39,59,57,23,20,76.0,42.3729,32.2034,84.2105
2023/2024,Female,Disabled,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,51,42,63,62,23,20,75.9259,42.8571,30.1587,84.2105
2023/2024,Female,Disabled,NABTEB,lga,Jere,North East,Borno,Jere,,,49,38,57,55,26,25,71.1538,42.1053,36.8421,95.2381
2023/2024,Female,Disabled,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,52,43,65,62,28,27,75.0,41.5385,35.3846,95.6522
2023/2024,Female,Disabled,NECO,lga,Biu,North East,Borno,Biu,,,91,68,111,105,31,30,68.0412,41.4414,22.5225,96.0
2023/2024,Female,Disabled,NECO,lga,Chibok,North East,Borno,Chibok,,,71,52,86,82,20,18,65.7895,41.8605,18.6047,93.75
2023/2024,Female,Disabled,NECO,lga,Gwoza,North East,Borno,Gwoza,,,85,63,105,100,26,25,67.033,41.9048,20.0,95.2381
2023/2024,Female,Disabled,NECO,lga,Jere,North East,Borno,Jere,,,70,52,88,84,28,25,66.6667,42.0455,26.1364,86.9565
2023/2024,Female,Disabled,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,82,61,99,96,22,21,67.0455,42.4242,18.1818,94.4444
2023/2024,Female,Disabled,WAEC,lga,Biu,North East,Borno,Biu,,,123,98,156,148,35,31,72.5191,41.9355,18.7097,86.2069
2023/2024,Female,Disabled,WAEC,lga,Chibok,North East,Borno,Chibok,,,96,76,116,112,24,23,71.8447,42.2414,17.2414,95.0
2023/2024,Female,Disabled,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,112,90,138,130,29,28,72.5,41.6058,17.5182,95.8333
2023/2024,Female,Disabled,WAEC,lga,Jere,North East,Borno,Jere,,,95,75,122,118,28,26,71.5686,42.623,18.8525,91.3043
2023/2024,Female,Disabled,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,104,82,126,118,33,27,72.0721,41.6,21.6,81.4815
2023/2024,Male,ALL,NABTEB,lga,Biu,North East,Borno,Biu,,,603,494,749,702,250,233,74.3789,41.2869,27.3458,92.6471
2023/2024,Male,ALL,NABTEB,lga,Chibok,North East,Borno,Chibok,,,508,417,616,574,176,164,74.4015,41.0423,23.4528,92.3611
2023/2024,Male,ALL,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,560,459,677,631,193,178,74.4147,41.0979,23.4421,91.7722
2023/2024,Male,ALL,NABTEB,lga,Jere,North East,Borno,Jere,,,498,408,625,586,201,193,74.4361,41.252,26.3242,95.7317
2023/2024,Male,ALL,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,536,439,668,622,215,209,74.4755,41.0526,26.4662,96.5909
2023/2024,Male,ALL,NECO,lga,Biu,North East,Borno,Biu,,,1085,809,1361,1262,404,391,67.7308,40.8555,24.3363,96.3636
2023/2024,Male,ALL,NECO,lga,Chibok,North East,Borno,Chibok,,,916,684,1114,1032,306,282,67.7914,40.8108,22.5225,91.6
2023/2024,Male,ALL,NECO,lga,Gwoza,North East,Borno,Gwoza,,,1023,764,1246,1157,327,308,67.7951,40.9347,21.5149,93.633
2023/2024,Male,ALL,NECO,lga,Jere,North East,Borno,Jere,,,904,676,1113,1034,323,308,67.9089,40.9378,23.8052,94.697
2023/2024,Male,ALL,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,997,744,1238,1151,346,324,67.7934,40.957,22.9521,92.9329
2023/2024,Male,ALL,WAEC,lga,Biu,North East,Borno,Biu,,,1418,1134,1761,1638,568,514,72.6073,40.992,26.4538,90.0862
2023/2024,Male,ALL,WAEC,lga,Chibok,North East,Borno,Chibok,,,1263,1010,1545,1442,443,400,72.6464,41.1306,23.5218,89.779
2023/2024,Male,ALL,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,1403,1122,1736,1611,507,458,72.6302,40.8907,23.9445,89.8551
2023/2024,Male,ALL,WAEC,lga,Jere,North East,Borno,Jere,,,1189,951,1461,1358,439,402,72.5984,40.9622,24.6735,91.0864
2023/2024,Male,ALL,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,1332,1065,1645,1531,504,450,72.5931,41.0256,25.1526,88.835
2023/2024,Male,Disabled,NABTEB,lga,Biu,North East,Borno,Biu,,,51,43,63,62,23,20,76.3636,42.8571,30.1587,84.2105
2023/2024,Male,Disabled,NABTEB,lga,Chibok,North East,Borno,Chibok,,,43,36,50,48,15,14,76.087,42.0,24.0,91.6667
2023/2024,Male,Disabled,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,46,38,54,52,10,9,75.5102,42.5926,14.8148,87.5
2023/2024,Male,Disabled,NABTEB,lga,Jere,North East,Borno,Jere,,,45,38,53,52,26,23,77.0833,43.3962,39.6226,90.4762
2023/2024,Male,Disabled,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,51,42,62,59,31,30,75.9259,41.9355,40.3226,96.0
2023/2024,Male,Disabled,NECO,lga,Biu,North East,Borno,Biu,,,84,63,107,100,28,27,67.7778,41.1215,21.4953,95.6522
2023/2024,Male,Disabled,NECO,lga,Chibok,North East,Borno,Chibok,,,70,54,84,77,21,18,69.3333,40.4762,20.2381,88.2353
2023/2024,Male,Disabled,NECO,lga,Gwoza,North East,Borno,Gwoza,,,79,60,99,93,21,20,69.0476,41.4141,17.1717,94.1176
2023/2024,Male,Disabled,NECO,lga,Jere,North East,Borno,Jere,,,69,53,85,80,23,22,68.9189,41.1765,22.3529,94.7368
2023/2024,Male,Disabled,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,83,63,101,93,23,22,68.5393,40.5941,18.8119,94.7368
2023/2024,Male,Disabled,WAEC,lga,Biu,North East,Borno,Biu,,,116,93,144,134,40,33,72.5806,41.2587,23.0769,81.8182
2023/2024,Male,Disabled,WAEC,lga,Chibok,North East,Borno,Chibok,,,92,74,110,105,31,27,73.4694,41.8182,22.7273,88.0
2023/2024,Male,Disabled,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,108,87,129,121,31,27,73.0435,41.4062,19.5312,88.0
2023/2024,Male,Disabled,WAEC,lga,Jere,North East,Borno,Jere,,,95,77,120,114,31,27,73.5294,41.6667,20.8333,88.0
2023/2024,Male,Disabled,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,107,86,140,130,35,31,72.807,41.0072,20.8633,86.2069
2024/2025,Female,ALL,NABTEB,lga,Biu,North East,Borno,Biu,,,279,231,170,150,67,62,75.1678,39.0533,32.5444,90.9091
2024/2025,Female,ALL,NABTEB,lga,Chibok,North East,Borno,Chibok,,,250,206,152,137,56,52,74.9064,39.7351,30.4636,91.3043
2024/2025,Female,ALL,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,267,220,160,141,55,52,74.7368,38.9937,28.3019,93.3333
2024/2025,Female,ALL,NABTEB,lga,Jere,North East,Borno,Jere,,,230,189,144,128,55,52,74.3902,39.1608,31.4685,93.3333
2024/2025,Female,ALL,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,248,204,157,139,61,55,74.7170,39.1026,32.0513,90.0000
2024/2025,Female,ALL,NECO,lga,Biu,North East,Borno,Biu,,,4284,3207,2627,2340,1028,951,67.9851,39.2434,32.0978,92.0238
2024/2025,Female,ALL,NECO,lga,Chibok,North East,Borno,Chibok,,,3459,2595,2114,1891,794,727,68.1375,39.4112,30.8167,91.0632
2024/2025,Female,ALL,NECO,lga,Gwoza,North East,Borno,Gwoza,,,3957,2961,2394,2139,874,816,67.9602,39.3876,29.9497,92.8571
2024/2025,Female,ALL,NECO,lga,Jere,North East,Borno,Jere,,,3378,2531,2083,1852,804,742,68.0432,39.1807,31.6627,91.7808
2024/2025,Female,ALL,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,3552,2662,2202,1975,811,750,68.0548,39.5349,30.2326,92.0060
2024/2025,Female,ALL,WAEC,lga,Biu,North East,Borno,Biu,,,5839,4729,3592,3201,1390,1284,73.5568,39.2677,31.7496,91.9014
2024/2025,Female,ALL,WAEC,lga,Chibok,North East,Borno,Chibok,,,5078,4111,3106,2775,1148,1057,73.5251,39.3665,30.3167,91.5778
2024/2025,Female,ALL,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,5857,4737,3497,3131,1274,1168,73.4495,39.4488,29.8880,91.1623
2024/2025,Female,ALL,WAEC,lga,Jere,North East,Borno,Jere,,,4913,3974,3050,2711,1131,1054,73.4566,39.1705,30.4147,92.7489
2024/2025,Female,ALL,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,5324,4311,3310,2937,1306,1216,73.5491,39.0961,32.3628,92.5961
2024/2025,Female,Disabled,NABTEB,lga,Biu,North East,Borno,Biu,,,28,23,16,14,11,10,73.3333,37.5000,56.2500,88.8889
2024/2025,Female,Disabled,NABTEB,lga,Chibok,North East,Borno,Chibok,,,25,20,15,14,10,9,70.3704,40.0000,53.3333,87.5000
2024/2025,Female,Disabled,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,26,22,15,14,7,7,75.0000,40.0000,40.0000,100.0000
2024/2025,Female,Disabled,NABTEB,lga,Jere,North East,Borno,Jere,,,24,20,14,14,10,9,73.0769,42.8571,57.1429,87.5000
2024/2025,Female,Disabled,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,27,23,17,14,12,11,75.8621,35.2941,58.8235,90.0000
2024/2025,Female,Disabled,NECO,lga,Biu,North East,Borno,Biu,,,385,292,237,210,94,89,68.8564,38.9831,32.6271,93.5065
2024/2025,Female,Disabled,NECO,lga,Chibok,North East,Borno,Chibok,,,295,221,175,157,51,48,67.9365,39.6552,24.1379,92.8571
2024/2025,Female,Disabled,NECO,lga,Gwoza,North East,Borno,Gwoza,,,334,252,208,187,76,73,68.3473,39.6135,29.9517,95.1613
2024/2025,Female,Disabled,NECO,lga,Jere,North East,Borno,Jere,,,295,221,191,171,81,70,67.9365,39.4737,34.7368,86.3636
2024/2025,Female,Disabled,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,338,257,212,191,70,66,68.9751,39.8104,27.0142,94.7368
2024/2025,Female,Disabled,WAEC,lga,Biu,North East,Borno,Biu,,,513,414,316,276,89,80,73.3577,38.4127,23.1746,89.0411
2024/2025,Female,Disabled,WAEC,lga,Chibok,North East,Borno,Chibok,,,425,343,258,230,76,69,73.3480,39.2996,24.1245,90.3226
2024/2025,Female,Disabled,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,496,400,305,276,97,85,73.2075,39.8026,25.9868,87.3418
2024/2025,Female,Disabled,WAEC,lga,Jere,North East,Borno,Jere,,,425,343,269,235,81,79,73.3480,38.4328,24.6269,96.9697
2024/2025,Female,Disabled,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,479,386,298,260,97,87,73.0469,38.3838,26.5993,89.8734
2024/2025,Male,ALL,NABTEB,lga,Biu,North East,Borno,Biu,,,261,216,163,144,76,69,75.2688,38.8889,38.2716,90.3226
2024/2025,Male,ALL,NABTEB,lga,Chibok,North East,Borno,Chibok,,,239,198,145,128,58,55,75.2941,38.8889,32.6389,95.7447
2024/2025,Male,ALL,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,255,211,152,137,58,52,75.3676,39.7351,31.1258,89.3617
2024/2025,Male,ALL,NABTEB,lga,Jere,North East,Borno,Jere,,,223,186,139,123,62,60,75.6303,39.1304,36.9565,96.0784
2024/2025,Male,ALL,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,248,206,154,139,67,60,75.4717,39.8693,35.9477,89.0909
2024/2025,Male,ALL,NECO,lga,Biu,North East,Borno,Biu,,,4054,3032,2499,2221,1060,1010,67.9215,39.1724,34.7931,94.8037
2024/2025,Male,ALL,NECO,lga,Chibok,North East,Borno,Chibok,,,3347,2499,2014,1798,881,803,67.8042,39.3320,35.8923,90.6944
2024/2025,Male,ALL,NECO,lga,Gwoza,North East,Borno,Gwoza,,,3622,2710,2198,1962,936,862,67.9504,39.3330,34.9475,91.6340
2024/2025,Male,ALL,NECO,lga,Jere,North East,Borno,Jere,,,3246,2428,1988,1773,842,784,67.9262,39.2929,34.7475,92.5872
2024/2025,Male,ALL,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,3664,2745,2291,2041,965,875,68.0552,39.2638,34.5749,90.1141
2024/2025,Male,ALL,WAEC,lga,Biu,North East,Borno,Biu,,,5622,4554,3422,3049,1481,1358,73.5554,39.2606,35.5047,91.2397
2024/2025,Male,ALL,WAEC,lga,Chibok,North East,Borno,Chibok,,,4928,3992,3024,2702,1291,1196,73.5562,39.3758,35.0266,92.1327
2024/2025,Male,ALL,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,5402,4371,3233,2887,1291,1179,73.4835,39.3478,32.7640,90.8057
2024/2025,Male,ALL,WAEC,lga,Jere,North East,Borno,Jere,,,4810,3894,3015,2691,1335,1240,73.5254,39.3273,36.3303,92.3923
2024/2025,Male,ALL,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,5235,4238,3241,2896,1396,1311,73.5289,39.3742,35.3470,93.4268
2024/2025,Male,Disabled,NABTEB,lga,Biu,North East,Borno,Biu,,,26,22,15,14,11,10,75.0000,40.0000,60.0000,88.8889
2024/2025,Male,Disabled,NABTEB,lga,Chibok,North East,Borno,Chibok,,,23,20,13,11,6,6,76.0000,38.4615,38.4615,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Gwoza,North East,Borno,Gwoza,,,23,21,14,11,5,5,80.0000,35.7143,28.5714,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Jere,North East,Borno,Jere,,,22,20,14,11,10,10,79.1667,35.7143,57.1429,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Maiduguri,North East,Borno,Maiduguri,,,26,22,15,14,10,9,75.0000,40.0000,53.3333,87.5000
2024/2025,Male,Disabled,NECO,lga,Biu,North East,Borno,Biu,,,358,265,225,196,86,84,67.2775,38.3929,31.2500,97.1429
2024/2025,Male,Disabled,NECO,lga,Chibok,North East,Borno,Chibok,,,287,211,170,153,72,64,66.7752,39.6450,34.9112,88.1356
2024/2025,Male,Disabled,NECO,lga,Gwoza,North East,Borno,Gwoza,,,318,234,197,175,81,78,66.7647,39.2857,33.6735,95.4545
2024/2025,Male,Disabled,NECO,lga,Jere,North East,Borno,Jere,,,279,207,179,162,65,62,67.4497,39.8876,29.7753,94.3396
2024/2025,Male,Disabled,NECO,lga,Maiduguri,North East,Borno,Maiduguri,,,342,257,208,182,72,64,68.2192,38.6473,28.5024,88.1356
2024/2025,Male,Disabled,WAEC,lga,Biu,North East,Borno,Biu,,,500,405,305,269,102,95,73.5955,38.8158,27.3026,92.7711
2024/2025,Male,Disabled,WAEC,lga,Chibok,North East,Borno,Chibok,,,413,338,255,230,97,87,74.3764,39.7638,31.1024,89.8734
2024/2025,Male,Disabled,WAEC,lga,Gwoza,North East,Borno,Gwoza,,,463,376,285,260,89,82,73.8866,40.1408,25.7042,91.7808
2024/2025,Male,Disabled,WAEC,lga,Jere,North East,Borno,Jere,,,425,342,273,244,102,95,73.1278,39.3382,30.5147,92.7711
2024/2025,Male,Disabled,WAEC,lga,Maiduguri,North East,Borno,Maiduguri,,,492,400,307,276,106,101,73.7643,39.5425,28.4314,94.2529
