session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,ALL,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,1081,835,1345,1161,1035,944,69.4683,38.0597,63.1343,90.7801
2022/2023,Female,Disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,43,33,51,48,76,65,69.5652,41.1765,121.5686,85.4839
2022/2023,Female,Disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,44,35,51,48,76,65,70.8333,41.1765,121.5686,85.4839
2022/2023,Female,Disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,47,37,55,52,76,65,70.5882,41.8182,112.7273,85.4839
2022/2023,Female,Disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,44,34,51,48,70,65,70.2128,41.1765,111.7647,92.9825
2022/2023,Female,Disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,43,34,46,46,76,65,71.7391,43.4783,134.7826,85.4839
2022/2023,Female,Disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,68,48,82,68,65,57,64.3836,36.5854,64.6341,86.7925
2022/2023,Female,Disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,64,46,82,68,65,57,65.2174,36.5854,64.6341,86.7925
2022/2023,Female,Disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,79,57,100,84,76,65,64.7059,37.0,62.0,85.4839
2022/2023,Female,Disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,71,52,92,77,65,57,64.9351,36.9565,57.6087,86.7925
2022/2023,Female,Disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,60,43,76,64,60,52,64.6154,36.8421,64.4737,85.7143
2022/2023,Female,Disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,90,69,112,93,60,59,69.0722,36.6071,43.75,97.9592
2022/2023,Female,Disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,87,68,108,93,70,68,70.2128,37.963,52.7778,96.4912
2022/2023,Female,Disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,94,72,120,102,70,66,69.3069,37.5,47.5,94.7368
2022/2023,Female,Disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,87,68,110,96,70,64,70.2128,38.1818,51.8182,91.2281
2022/2023,Female,Disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,78,61,102,87,55,54,70.2381,37.2549,44.1176,97.7778
2022/2023,Male,ALL,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,441,354,535,462,538,487,72.2689,38.0863,82.5516,90.0
2022/2023,Male,ALL,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,402,320,512,449,560,537,71.659,38.6275,89.8039,95.4148
2022/2023,Male,ALL,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,448,359,564,492,594,569,72.0497,38.4342,86.4769,95.2675
2022/2023,Male,ALL,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,442,353,549,478,586,537,71.9078,38.3912,87.5686,91.2317
2022/2023,Male,ALL,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,390,310,484,426,530,484,71.4964,38.7967,89.834,90.9931
2022/2023,Male,ALL,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,826,590,991,854,910,834,64.3098,37.9555,75.3036,91.129
2022/2023,Male,ALL,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,727,518,904,781,906,855,64.1582,38.0688,82.242,93.7922
2022/2023,Male,ALL,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,857,612,1076,929,1076,1014,64.2162,38.0597,82.0896,93.75
2022/2023,Male,ALL,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,818,584,1036,893,1029,953,64.2857,37.9845,81.4922,92.1522
2022/2023,Male,ALL,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,684,488,863,742,828,769,64.2276,37.907,78.7209,92.3191
2022/2023,Male,ALL,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,1109,856,1367,1182,1223,1115,69.4816,38.1057,73.4214,90.7
2022/2023,Male,ALL,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,939,724,1173,1016,1166,1072,69.3978,38.1523,81.5227,91.5005
2022/2023,Male,ALL,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1090,842,1378,1189,1406,1287,69.4728,38.0189,83.7582,91.0435
2022/2023,Male,ALL,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,1056,815,1324,1141,1254,1155,69.4469,37.9833,77.7104,91.6098
2022/2023,Male,ALL,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,947,732,1159,1000,1099,1010,69.4716,38.0087,77.8355,91.3237
2022/2023,Male,Disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,40,33,45,41,76,65,74.4186,40.0,137.7778,85.4839
2022/2023,Male,Disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,38,30,45,41,76,75,70.7317,40.0,137.7778,98.3871
2022/2023,Male,Disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,40,32,49,43,76,75,72.093,38.7755,126.5306,98.3871
2022/2023,Male,Disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,38,30,44,41,76,73,70.7317,40.9091,140.9091,95.1613
2022/2023,Male,Disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,35,28,40,39,76,75,71.0526,42.5,155.0,98.3871
2022/2023,Male,Disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,63,44,76,64,60,52,63.2353,36.8421,64.4737,85.7143
2022/2023,Male,Disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,56,39,70,59,60,59,63.3333,37.1429,70.0,97.9592
2022/2023,Male,Disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,70,50,87,75,73,70,64.4737,37.931,68.9655,95.0
2022/2023,Male,Disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,62,44,80,68,60,57,64.1791,37.5,61.25,93.8776
2022/2023,Male,Disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,52,36,65,52,60,59,62.5,35.3846,75.3846,97.9592
2022/2023,Male,Disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,85,66,106,91,79,74,69.5652,37.7358,61.3208,92.3077
2022/2023,Male,Disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,76,59,97,87,79,74,69.5122,39.1753,67.0103,92.3077
2022/2023,Male,Disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,83,65,106,91,79,74,70.0,37.7358,61.3208,92.3077
2022/2023,Male,Disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,83,65,108,93,79,74,70.0,37.963,60.1852,92.3077
2022/2023,Male,Disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,72,57,90,80,72,65,70.5128,38.8889,65.5556,89.8305
2023/2024,Female,ALL,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,516,441,630,599,395,360,76.8402,41.879,51.4331,90.7121
2023/2024,Female,ALL,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,471,402,588,558,400,380,76.7717,41.8089,55.802,94.4954
2023/2024,Female,ALL,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,529,451,656,624,464,438,76.7075,41.896,57.9511,93.9314
2023/2024,Female,ALL,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,528,451,663,626,426,387,76.8421,41.6036,52.6475,90.5172
2023/2024,Female,ALL,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,479,409,603,567,400,374,76.7892,41.4309,54.4093,92.9664
2023/2024,Female,ALL,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,924,716,1117,1061,635,593,69.7091,41.8688,46.6307,92.8709
2023/2024,Female,ALL,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,895,693,1121,1066,708,663,69.6687,41.8979,51.8353,93.0915
2023/2024,Female,ALL,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,990,767,1242,1187,801,741,69.6629,42.084,52.9079,92.0611
2023/2024,Female,ALL,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,944,731,1186,1130,712,654,69.6464,41.9628,49.2386,91.4089
2023/2024,Female,ALL,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,841,650,1053,1000,627,593,69.57,41.8494,48.9037,93.9571
2023/2024,Female,ALL,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,1282,1063,1583,1510,885,804,74.6204,42.0152,45.8809,90.3315
2023/2024,Female,ALL,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,1186,984,1483,1414,909,846,74.6677,42.0162,50.2706,92.5976
2023/2024,Female,ALL,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1289,1070,1604,1530,999,923,74.6226,42.0526,51.1264,91.9217
2023/2024,Female,ALL,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,1264,1049,1595,1524,977,889,74.6334,42.102,50.2832,90.4881
2023/2024,Female,ALL,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,1140,945,1405,1339,830,755,74.5528,42.0,48.5,90.4271
2023/2024,Female,Disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,45,39,56,50,55,52,77.551,39.2857,80.3571,93.3333
2023/2024,Female,Disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,47,41,56,50,55,54,78.4314,39.2857,80.3571,97.7778
2023/2024,Female,Disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,50,42,58,52,55,54,75.9259,39.6552,77.5862,97.7778
2023/2024,Female,Disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,45,39,57,50,55,49,77.551,38.5965,78.9474,88.8889
2023/2024,Female,Disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,44,37,50,43,55,54,76.5957,38.0,90.0,97.7778
2023/2024,Female,Disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,71,55,88,82,49,42,68.8312,40.9091,45.4545,85.0
2023/2024,Female,Disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,70,54,90,84,44,43,68.4211,41.1111,40.0,97.2222
2023/2024,Female,Disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,76,59,95,89,57,54,69.5122,41.0526,49.4737,93.617
2023/2024,Female,Disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,72,56,92,84,44,38,69.2308,40.2174,39.1304,86.1111
2023/2024,Female,Disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,66,50,85,77,44,38,69.0141,40.0,42.3529,86.1111
2023/2024,Female,Disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,95,79,119,114,55,50,74.7573,42.0168,37.8151,91.1111
2023/2024,Female,Disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,94,77,113,107,57,54,74.2574,41.5929,41.5929,93.617
2023/2024,Female,Disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,103,86,133,128,66,63,74.7748,42.1053,40.6015,94.4444
2023/2024,Female,Disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,94,77,118,114,61,54,74.2574,42.3729,42.3729,88.0
2023/2024,Female,Disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,87,71,109,105,56,48,73.4043,42.2018,42.2018,84.7826
2023/2024,Male,ALL,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,488,415,596,572,437,409,76.616,42.2559,60.101,93.2773
2023/2024,Male,ALL,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,418,355,525,499,433,396,76.4967,41.8738,67.6864,90.9605
2023/2024,Male,ALL,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,480,409,607,576,483,466,76.6409,41.8182,65.2893,95.9494
2023/2024,Male,ALL,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,462,393,572,547,462,425,76.506,42.1053,66.3158,91.5344
2023/2024,Male,ALL,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,413,350,514,490,405,373,76.4045,41.9922,64.6484,91.5408
2023/2024,Male,ALL,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,885,687,1095,1043,748,696,69.8429,41.9798,56.0953,92.4837
2023/2024,Male,ALL,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,763,592,954,909,730,679,69.8663,41.9558,62.776,92.4623
2023/2024,Male,ALL,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,893,692,1121,1070,813,771,69.7819,42.077,59.5345,94.2857
2023/2024,Male,ALL,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,858,667,1065,1011,788,728,69.8704,41.8473,60.6975,91.9255
2023/2024,Male,ALL,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,717,556,891,845,634,587,69.8577,41.7793,58.3333,92.0849
2023/2024,Male,ALL,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,1197,994,1470,1398,1004,921,74.7483,41.9113,56.041,91.2302
2023/2024,Male,ALL,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,1020,847,1269,1209,944,861,74.7273,41.9763,61.0277,90.6736
2023/2024,Male,ALL,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1152,957,1449,1385,1031,951,74.7385,42.1053,58.3795,91.6963
2023/2024,Male,ALL,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,1155,959,1449,1382,1025,937,74.7191,42.036,58.0332,90.9308
2023/2024,Male,ALL,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,996,826,1234,1177,901,831,74.6741,42.0325,59.9187,91.7232
2023/2024,Male,Disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,42,35,46,46,55,54,75.5556,43.4783,97.8261,97.7778
2023/2024,Male,Disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,40,34,50,46,66,57,76.7442,40.0,108.0,85.1852
2023/2024,Male,Disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,44,37,53,48,65,57,76.5957,39.6226,100.0,86.7925
2023/2024,Male,Disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,39,33,44,41,64,57,76.1905,40.9091,118.1818,88.4615
2023/2024,Male,Disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,36,31,41,36,54,48,76.9231,39.0244,107.3171,88.6364
2023/2024,Male,Disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,69,54,85,80,49,48,70.2703,41.1765,47.0588,97.5
2023/2024,Male,Disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,60,47,77,71,59,52,70.7692,40.2597,62.3377,87.5
2023/2024,Male,Disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,72,57,91,87,60,55,70.5128,41.7582,53.8462,91.8367
2023/2024,Male,Disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,66,52,83,77,49,48,70.4225,40.9639,48.1928,97.5
2023/2024,Male,Disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,55,43,71,64,54,48,71.1864,39.4366,61.9718,88.6364
2023/2024,Male,Disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,92,76,111,105,59,54,74.7475,41.4414,43.2432,91.6667
2023/2024,Male,Disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,82,68,101,93,59,54,75.0,40.5941,47.5248,91.6667
2023/2024,Male,Disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,95,79,123,118,66,61,74.7573,42.2764,43.9024,92.5926
2023/2024,Male,Disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,86,72,108,102,62,58,75.2688,41.6667,47.2222,92.1569
2023/2024,Male,Disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,76,63,97,91,51,45,74.3902,41.2371,43.299,88.0952
2024/2025,Female,ALL,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,250,208,150,134,54,48,74.8148,39.5973,29.5302,88.6364
2024/2025,Female,ALL,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,224,187,138,123,54,52,74.7934,39.1304,31.8841,95.4545
2024/2025,Female,ALL,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,254,211,160,143,59,54,74.8175,39.6226,30.1887,91.6667
2024/2025,Female,ALL,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,246,205,158,141,57,53,75.0943,39.4904,29.9363,91.4894
2024/2025,Female,ALL,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,235,195,142,128,50,47,74.7036,39.4366,28.8732,92.6829
2024/2025,Female,ALL,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,3494,2636,2135,1906,729,668,67.8695,39.3327,28.0075,91.1074
2024/2025,Female,ALL,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,3428,2586,2140,1911,804,738,67.8745,39.3343,30.8017,91.3242
2024/2025,Female,ALL,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3756,2836,2327,2072,888,826,67.9171,39.2411,31.3066,92.5620
2024/2025,Female,ALL,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,3643,2754,2245,1993,826,771,68.0153,39.1149,30.1743,92.8889
2024/2025,Female,ALL,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,3362,2542,2095,1865,763,706,68.0176,39.2241,29.8851,91.9872
2024/2025,Female,ALL,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,5125,4187,3083,2740,1086,1000,73.4853,39.1602,28.9063,91.5541
2024/2025,Female,ALL,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,4727,3863,2927,2605,1096,1003,73.5242,39.2184,30.7165,91.0714
2024/2025,Female,ALL,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,5629,4598,3559,3170,1318,1226,73.4848,39.2444,30.3919,92.4861
2024/2025,Female,ALL,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,5141,4200,3202,2865,1170,1082,73.4944,39.4234,29.9906,91.9540
2024/2025,Female,ALL,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,5020,4099,3095,2763,1141,1064,73.4626,39.3320,30.2529,92.7117
2024/2025,Female,Disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,25,21,14,14,9,7,74.0741,42.8571,50.0000,85.7143
2024/2025,Female,Disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,25,21,16,14,9,7,74.0741,37.5000,43.7500,85.7143
2024/2025,Female,Disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,26,22,15,14,9,7,75.0000,40.0000,46.6667,85.7143
2024/2025,Female,Disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,24,21,14,11,9,7,76.9231,35.7143,50.0000,85.7143
2024/2025,Female,Disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,23,20,14,11,9,7,76.0000,35.7143,50.0000,85.7143
2024/2025,Female,Disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,310,236,192,169,62,55,68.5629,38.7435,26.7016,88.2353
2024/2025,Female,Disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,301,227,191,169,62,55,67.6923,38.9474,26.8421,88.2353
2024/2025,Female,Disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,335,255,209,184,72,65,68.4211,38.9423,28.3654,89.8305
2024/2025,Female,Disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,318,241,194,169,61,55,68.2216,38.3420,25.9067,90.0000
2024/2025,Female,Disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,285,212,183,159,67,60,67.1010,38.4615,30.2198,89.0909
2024/2025,Female,Disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,460,375,279,246,88,81,73.3871,38.8489,25.8993,91.6667
2024/2025,Female,Disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,438,355,282,246,91,79,73.0932,38.4342,26.3345,86.4865
2024/2025,Female,Disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,499,405,321,282,89,85,73.0483,38.7500,22.8125,94.5205
2024/2025,Female,Disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,434,355,272,241,87,81,73.7179,39.1144,26.1993,92.9577
2024/2025,Female,Disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,416,340,260,230,77,77,73.4967,38.9961,24.3243,100.0000
2024/2025,Male,ALL,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,234,196,139,123,59,54,75.3968,38.8489,34.5324,91.6667
2024/2025,Male,ALL,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,192,161,120,107,56,53,75.3623,39.1667,38.3333,93.4783
2024/2025,Male,ALL,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,229,192,146,130,64,60,75.3036,39.3103,35.8621,94.2308
2024/2025,Male,ALL,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,228,192,142,125,62,58,75.6098,38.7324,35.9155,92.1569
2024/2025,Male,ALL,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,201,168,123,109,55,48,75.1152,39.0244,36.5854,86.6667
2024/2025,Male,ALL,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,3334,2517,2019,1804,832,771,67.9366,39.3638,33.7972,92.2059
2024/2025,Male,ALL,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,2943,2223,1830,1635,811,757,67.9370,39.3640,36.3487,92.9110
2024/2025,Male,ALL,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3348,2530,2078,1861,964,889,67.9679,39.4495,38.0493,91.7513
2024/2025,Male,ALL,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,3315,2509,2092,1867,928,853,68.0928,39.3285,36.4029,91.4361
2024/2025,Male,ALL,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,2910,2207,1785,1596,785,724,68.2383,39.4042,36.0877,91.7445
2024/2025,Male,ALL,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,4809,3929,2938,2619,1222,1133,73.4965,39.2760,34.1189,92.1922
2024/2025,Male,ALL,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,4250,3474,2633,2346,1200,1108,73.5224,39.2530,37.3857,91.8451
2024/2025,Male,ALL,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,4949,4048,3110,2781,1424,1329,73.5718,39.3998,37.5605,92.8694
2024/2025,Male,ALL,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,4700,3846,2929,2614,1272,1174,73.6095,39.3285,35.6286,91.8269
2024/2025,Male,ALL,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,4266,3487,2604,2328,1145,1050,73.5332,39.3834,36.0694,91.2393
2024/2025,Male,Disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,23,20,13,11,9,9,76.0000,38.4615,53.8462,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,21,18,13,11,9,9,73.9130,38.4615,53.8462,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,22,19,14,11,9,9,75.0000,35.7143,50.0000,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,21,18,12,11,7,7,73.9130,41.6667,50.0000,100.0000
2024/2025,Male,Disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,20,18,12,11,9,9,77.2727,41.6667,58.3333,100.0000
2024/2025,Male,Disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,301,227,181,164,75,73,67.6923,40.0000,33.8889,96.7213
2024/2025,Male,Disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,264,198,170,155,68,68,67.3684,40.2367,33.1361,98.2143
2024/2025,Male,Disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,301,227,185,169,94,86,67.6923,40.2174,41.8478,90.9091
