session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Male,disabled,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,43,30,50,18,6,5,69.7674,36.0,12.0,83.3333
2022/2023,Male,disabled,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,43,30,52,19,7,6,69.7674,36.5385,13.4615,85.7143
2022/2023,Male,disabled,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,38,27,44,16,6,5,71.0526,36.3636,13.6364,83.3333
2022/2023,Male,disabled,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,46,32,53,19,7,6,69.5652,35.8491,13.2075,85.7143
2022/2023,Male,disabled,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,42,29,49,18,7,6,69.0476,36.7347,14.2857,85.7143
2023/2024,Female,all,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,302,234,349,140,40,38,77.4834,40.1146,11.4613,95.0
2023/2024,Female,all,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,323,250,371,149,41,38,77.3994,40.1617,11.0512,92.6829
2023/2024,Female,all,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,292,226,337,134,38,34,77.3973,39.7626,11.276,89.4737
2023/2024,Female,all,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,292,226,338,134,36,35,77.3973,39.645,10.6509,97.2222
2023/2024,Female,all,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,310,240,352,139,40,36,77.4194,39.4886,11.3636,90.0
2023/2024,Female,all,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,561,396,636,252,65,59,70.5882,39.6226,10.2201,90.7692
2023/2024,Female,all,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,599,423,700,278,69,61,70.6177,39.7143,9.8571,88.4058
2023/2024,Female,all,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,515,364,592,234,62,55,70.6796,39.527,10.473,88.7097
2023/2024,Female,all,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,531,375,611,242,61,54,70.6215,39.6072,9.9836,88.5246
2023/2024,Female,all,NECO,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,560,395,641,253,62,55,70.5357,39.4696,9.6724,88.7097
2023/2024,Female,all,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,747,566,844,335,90,85,75.7697,39.6919,10.6635,94.4444
2023/2024,Female,all,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,763,578,886,350,98,91,75.7536,39.5034,11.0609,92.8571
2023/2024,Female,all,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,687,520,812,322,89,83,75.6914,39.6552,10.9606,93.2584
2023/2024,Female,all,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,732,555,852,337,93,87,75.8197,39.554,10.9155,93.5484
2023/2024,Female,all,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,779,590,872,344,92,87,75.7381,39.4495,10.5505,94.5652
2023/2024,Female,disabled,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,29,22,33,14,6,5,75.8621,42.4242,18.1818,83.3333
2023/2024,Female,disabled,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,28,21,31,14,6,5,75.0,45.1613,19.3548,83.3333
2023/2024,Female,disabled,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,28,21,33,14,5,4,75.0,42.4242,15.1515,80.0
2023/2024,Female,disabled,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,29,22,31,12,5,4,75.8621,38.7097,16.129,80.0
2023/2024,Female,disabled,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,29,22,30,12,6,5,75.8621,40.0,20.0,83.3333
2023/2024,Female,disabled,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,43,30,47,19,5,4,69.7674,40.4255,10.6383,80.0
2023/2024,Female,disabled,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,45,32,55,23,5,4,71.1111,41.8182,9.0909,80.0
2023/2024,Female,disabled,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,38,27,43,17,5,4,71.0526,39.5349,11.6279,80.0
2023/2024,Female,disabled,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,44,31,50,20,5,4,70.4545,40.0,10.0,80.0
2023/2024,Female,disabled,NECO,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,44,31,52,21,4,3,70.4545,40.3846,7.6923,75.0
2023/2024,Female,disabled,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,58,44,66,26,5,4,75.8621,39.3939,7.5758,80.0
2023/2024,Female,disabled,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,57,44,68,27,5,4,77.193,39.7059,7.3529,80.0
2023/2024,Female,disabled,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,51,39,61,24,5,4,76.4706,39.3443,8.1967,80.0
2023/2024,Female,disabled,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,58,44,68,27,6,5,75.8621,39.7059,8.8235,83.3333
2023/2024,Female,disabled,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,58,44,68,27,6,5,75.8621,39.7059,8.8235,83.3333
2023/2024,Male,all,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,247,192,282,112,44,40,77.7328,39.7163,15.6028,90.9091
2023/2024,Male,all,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,254,198,298,118,46,42,77.9528,39.5973,15.4362,91.3043
2023/2024,Male,all,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,220,171,255,102,38,37,77.7273,40.0,14.902,97.3684
2023/2024,Male,all,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,237,185,277,110,40,38,78.0591,39.7112,14.4404,95.0
2023/2024,Male,all,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,244,190,271,107,40,38,77.8689,39.4834,14.7601,95.0
2023/2024,Male,all,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,447,316,520,206,70,63,70.6935,39.6154,13.4615,90.0
2023/2024,Male,all,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,478,338,555,221,76,67,70.7113,39.8198,13.6937,88.1579
2023/2024,Male,all,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,393,277,449,177,62,55,70.4835,39.4209,13.8085,88.7097
2023/2024,Male,all,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,426,300,486,193,69,61,70.4225,39.7119,14.1975,88.4058
2023/2024,Male,all,NECO,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,446,315,507,200,66,59,70.6278,39.4477,13.0178,89.3939
2023/2024,Male,all,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,583,441,673,267,98,91,75.6432,39.6731,14.5617,92.8571
2023/2024,Male,all,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,604,457,703,278,105,99,75.6623,39.5448,14.936,94.2857
2023/2024,Male,all,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,559,423,648,257,98,92,75.6708,39.6605,15.1235,93.8776
2023/2024,Male,all,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,592,448,678,268,102,96,75.6757,39.528,15.0442,94.1176
2023/2024,Male,all,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,598,452,675,267,93,87,75.5853,39.5556,13.7778,93.5484
2023/2024,Male,disabled,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,22,17,25,10,5,4,77.2727,40.0,20.0,80.0
2023/2024,Male,disabled,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,21,17,25,10,5,4,80.9524,40.0,20.0,80.0
2023/2024,Male,disabled,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,20,16,23,9,5,4,80.0,39.1304,21.7391,80.0
2023/2024,Male,disabled,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,22,17,25,10,4,3,77.2727,40.0,16.0,75.0
2023/2024,Male,disabled,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,22,17,23,9,5,4,77.2727,39.1304,21.7391,80.0
2023/2024,Male,disabled,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,35,25,40,16,5,4,71.4286,40.0,12.5,80.0
2023/2024,Male,disabled,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,37,26,44,18,5,4,70.2703,40.9091,11.3636,80.0
2023/2024,Male,disabled,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,28,20,32,13,5,4,71.4286,40.625,15.625,80.0
2023/2024,Male,disabled,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,36,25,42,17,5,4,69.4444,40.4762,11.9048,80.0
2023/2024,Male,disabled,NECO,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,36,25,40,16,5,4,69.4444,40.0,12.5,80.0
2023/2024,Male,disabled,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,46,34,52,21,6,5,73.913,40.3846,11.5385,83.3333
2023/2024,Male,disabled,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,46,34,55,22,6,5,73.913,40.0,10.9091,83.3333
2023/2024,Male,disabled,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,41,31,47,19,6,5,75.6098,40.4255,12.766,83.3333
2023/2024,Male,disabled,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,49,37,58,23,7,6,75.5102,39.6552,12.069,85.7143
2023/2024,Male,disabled,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,45,34,53,21,6,5,75.5556,39.6226,11.3208,83.3333
2024/2025,Female,all,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,200,150,114,45,31,30,75.0000,39.4737,27.1930,96.7742
2024/2025,Female,all,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,215,161,125,49,36,32,74.8837,39.2000,28.8000,88.8889
2024/2025,Female,all,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,194,145,112,44,33,30,74.7423,39.2857,29.4643,90.9091
2024/2025,Female,all,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,197,148,113,44,32,29,75.1269,38.9381,28.3186,90.6250
2024/2025,Female,all,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,208,155,115,45,33,29,74.5192,39.1304,28.6957,87.8788
2024/2025,Female,all,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,3052,2070,1729,682,471,438,67.8244,39.4448,27.2412,92.9936
2024/2025,Female,all,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,3199,2174,1829,721,510,463,67.9587,39.4204,27.8841,90.7843
2024/2025,Female,all,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,2810,1912,1625,639,479,454,68.0427,39.3231,29.4769,94.7808
2024/2025,Female,all,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,2789,1891,1598,628,463,422,67.8021,39.2991,28.9737,91.1447
2024/2025,Female,all,NECO,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,2975,2021,1693,667,463,422,67.9328,39.3975,27.3479,91.1447
2024/2025,Female,all,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,4298,3161,2465,969,677,620,73.5458,39.3103,27.4645,91.5805
2024/2025,Female,all,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,4727,3476,2742,1080,763,704,73.5350,39.3873,27.8264,92.2674
2024/2025,Female,all,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,4117,3027,2360,927,685,635,73.5244,39.2797,29.0254,92.7007
2024/2025,Female,all,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,4035,2969,2273,894,654,589,73.5812,39.3313,28.7725,90.0612
2024/2025,Female,all,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,4316,3173,2444,960,685,635,73.5171,39.2799,28.0278,92.7007
2024/2025,Female,disabled,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,21,16,11,4,5,5,76.1905,36.3636,45.4545,100.0000
2024/2025,Female,disabled,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,20,15,10,4,7,6,75.0000,40.0000,70.0000,85.7143
2024/2025,Female,disabled,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,21,15,11,4,5,5,71.4286,36.3636,45.4545,100.0000
2024/2025,Female,disabled,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,21,15,12,5,5,5,71.4286,41.6667,41.6667,100.0000
2024/2025,Female,disabled,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,21,15,11,4,5,5,71.4286,36.3636,45.4545,100.0000
2024/2025,Female,disabled,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,267,180,148,61,43,40,67.4157,41.2162,29.0541,93.0233
2024/2025,Female,disabled,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,274,186,157,60,43,40,67.8832,38.2166,27.3885,93.0233
2024/2025,Female,disabled,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,243,167,142,57,43,40,68.7243,40.1408,30.2817,93.0233
2024/2025,Female,disabled,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,261,173,154,60,43,40,66.2835,38.9610,27.9221,93.0233
2024/2025,Female,disabled,NECO,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,255,173,154,60,42,39,67.8431,38.9610,27.2727,92.8571
2024/2025,Female,disabled,WAEC,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,381,280,219,84,54,50,73.4908,38.3562,24.6575,92.5926
2024/2025,Female,disabled,WAEC,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,401,299,245,97,54,50,74.5636,39.5918,22.0408,92.5926
2024/2025,Female,disabled,WAEC,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,341,253,202,80,54,50,74.1935,39.6040,26.7327,92.5926
2024/2025,Female,disabled,WAEC,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,381,280,216,84,54,50,73.4908,38.8889,25.0000,92.5926
2024/2025,Female,disabled,WAEC,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,381,280,215,84,54,49,73.4908,39.0698,25.1163,90.7407
2024/2025,Male,all,NABTEB,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,159,120,91,36,34,31,75.4717,39.5604,37.3626,91.1765
2024/2025,Male,all,NABTEB,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,173,130,99,39,41,36,75.1445,39.3939,41.4141,87.8049
2024/2025,Male,all,NABTEB,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,149,112,86,33,33,31,75.1678,38.3721,38.3721,93.9394
2024/2025,Male,all,NABTEB,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,161,122,93,37,36,34,75.7764,39.7849,38.7097,94.4444
2024/2025,Male,all,NABTEB,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,160,121,90,35,33,32,75.6250,38.8889,36.6667,96.9697
2024/2025,Male,all,NECO,lga,Abuja Municipal Area Council,North Central,Abuja Federal Capital Territory,Abuja Municipal Area Council,,,2432,1656,1394,547,542,503,68.0921,39.2396,38.8809,92.8044
2024/2025,Male,all,NECO,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,2526,1722,1481,581,597,536,68.1710,39.2302,40.3106,89.7822
2024/2025,Male,all,NECO,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,2180,1482,1231,480,494,454,67.9817,38.9927,40.1300,91.9028
2024/2025,Male,all,NECO,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,2257,1537,1269,499,479,446,68.0992,39.3223,37.7463,93.1106
