session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,17,21,16,14,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,24,33,29,27,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,41,56,50,48,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,3,4,5,2,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,3,4,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,38,47,84,82,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,17,25,66,55,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,9,12,25,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,36,51,97,86,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,17,21,39,36,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,6,7,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,9,14,39,0,33,0,0,0,17
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,5,5,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,8,9,11,0,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,20,30,77,14,53,0,0,0,28
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,9,11,9,5,7,0,0,2,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,12,16,11,7,7,0,0,4,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,26,35,39,20,13,0,0,3,8
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,3,4,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,18,25,75,14,53,0,0,0,27
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,11,14,27,14,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,6,7,14,0,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,20,28,36,30,7,0,0,0,3
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,9,14,39,25,13,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,38,49,77,73,7,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,72,96,181,175,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,36,51,91,77,13,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,68,88,134,132,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,179,246,471,464,7,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,71,93,84,80,7,0,0,16,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,102,135,125,123,0,0,0,22,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,197,261,215,184,26,0,0,54,14
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,14,18,16,14,0,0,0,3,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,11,14,16,11,7,0,0,1,2
2022/2023,Female,ALL,NECO,1-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,178,235,414,384,26,0,0,0,14
2022/2023,Female,ALL,NECO,1-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,80,112,215,202,13,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,42,58,104,102,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,173,237,444,409,26,0,0,0,16
2022/2023,Female,ALL,NECO,1-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,72,95,197,168,26,0,0,0,13
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,24,30,54,50,7,0,0,0,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,47,61,134,114,20,0,0,0,9
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,24,35,66,61,7,0,0,0,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,45,58,86,73,13,0,0,0,6
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,116,158,303,302,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,48,65,57,52,7,0,0,12,2
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,68,89,82,75,7,0,0,15,3
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,124,165,127,118,7,0,0,38,4
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,8,9,9,7,0,0,0,1,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,8,9,5,2,0,0,0,3,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,116,156,276,266,7,0,0,0,5
2022/2023,Female,ALL,NECO,2-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,50,68,125,123,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,29,37,66,64,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,114,154,285,271,13,0,0,0,7
2022/2023,Female,ALL,NECO,2-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,42,58,100,98,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,18,23,43,36,7,0,0,0,3
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,32,42,77,73,7,0,0,0,2
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,17,21,32,30,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,29,35,66,59,7,0,0,0,3
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,75,102,195,173,20,0,0,0,10
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,27,37,29,27,0,0,0,8,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,41,53,45,43,0,0,0,10,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,84,118,79,77,0,0,0,32,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,6,7,5,2,0,0,0,2,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,3,5,5,2,0,0,0,1,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,77,100,154,152,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,33,46,88,75,13,0,0,0,6
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,18,23,45,39,7,0,0,0,3
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,71,96,165,164,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,30,42,77,75,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,11,12,23,20,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,14,21,32,30,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,9,11,23,20,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,17,23,43,34,7,0,0,0,4
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,35,47,97,91,7,0,0,0,3
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,20,23,20,18,0,0,0,4,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,23,32,29,27,0,0,0,5,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,45,58,45,41,7,0,0,13,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,3,4,5,0,7,0,0,0,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,3,5,5,2,0,0,0,1,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,36,47,100,68,26,0,0,0,14
2022/2023,Female,ALL,NECO,5+-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,17,23,34,32,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,11,14,23,20,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,42,56,111,95,13,0,0,0,7
2022/2023,Female,ALL,NECO,5+-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,17,23,34,32,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,62,82,140,139,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,104,140,251,230,20,0,0,0,10
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,47,65,109,107,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,95,126,245,198,39,0,0,0,21
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,237,326,630,564,53,0,0,0,30
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,98,128,106,100,7,0,0,26,3
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,133,179,159,146,13,0,0,32,6
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,262,346,292,275,13,0,0,68,8
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,18,23,18,16,0,0,0,5,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,15,21,18,16,0,0,0,4,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,229,300,534,500,26,0,0,0,16
2022/2023,Female,ALL,WAEC,1-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,104,140,279,257,20,0,0,0,10
2022/2023,Female,ALL,WAEC,1-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,56,74,143,132,7,0,0,0,5
2022/2023,Female,ALL,WAEC,1-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,215,291,544,500,39,0,0,0,20
2022/2023,Female,ALL,WAEC,1-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,96,132,238,211,20,0,0,0,12
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,36,51,91,77,13,0,0,0,6
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,63,86,152,130,20,0,0,0,10
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,30,42,70,68,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,62,82,138,132,7,0,0,0,3
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,152,212,405,377,26,0,0,0,13
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,63,79,63,59,7,0,0,17,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,80,109,97,84,13,0,0,19,6
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,160,211,177,168,7,0,0,42,4
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,12,16,9,7,0,0,0,5,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,9,12,9,7,0,0,0,3,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,149,197,367,318,39,0,0,0,22
2022/2023,Female,ALL,WAEC,2-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,63,86,172,146,20,0,0,0,12
2022/2023,Female,ALL,WAEC,2-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,35,46,84,77,7,0,0,0,3
2022/2023,Female,ALL,WAEC,2-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,142,191,371,332,33,0,0,0,18
2022/2023,Female,ALL,WAEC,2-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,62,84,154,152,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,24,32,59,45,13,0,0,0,6
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,42,58,100,98,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,20,25,50,34,13,0,0,0,7
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,42,56,91,89,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,101,135,260,259,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,41,54,41,39,0,0,0,13,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,57,74,61,59,0,0,0,15,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,104,137,120,114,7,0,0,25,3
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,8,11,9,7,0,0,0,2,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,6,7,9,5,7,0,0,0,2
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,98,126,236,211,20,0,0,0,11
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,39,51,91,89,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,21,26,50,45,7,0,0,0,2
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,84,114,213,193,20,0,0,0,9
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,36,47,91,77,13,0,0,0,6
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,14,18,29,27,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,26,35,68,57,7,0,0,0,5
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,11,14,29,23,7,0,0,0,3
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,21,28,52,50,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,54,74,154,136,13,0,0,0,8
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,21,28,27,20,7,0,0,4,3
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Jos North,North Central,Plateau,Jos North,,,0,30,42,39,32,7,0,0,7,3
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Jos South,North Central,Plateau,Jos South,,,0,60,81,66,57,7,0,0,17,4
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Mangu,North Central,Plateau,Mangu,,,0,5,5,5,2,0,0,0,1,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Pankshin,North Central,Plateau,Pankshin,,,0,3,5,5,2,0,0,0,1,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,57,75,129,127,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Jos North,North Central,Plateau,Jos North,,,0,29,35,72,68,7,0,0,0,2
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Jos South,North Central,Plateau,Jos South,,,0,15,19,39,34,7,0,0,0,2
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Mangu,North Central,Plateau,Mangu,,,0,51,68,118,116,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Pankshin,North Central,Plateau,Pankshin,,,0,23,30,50,48,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,3,4,16,14,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Jos North,North Central,Plateau,Jos North,,,0,5,5,27,25,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Jos South,North Central,Plateau,Jos South,,,0,3,4,20,16,7,0,0,0,2
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Mangu,North Central,Plateau,Mangu,,,0,5,5,36,34,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Pankshin,North Central,Plateau,Pankshin,,,0,9,12,75,73,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,0,3,5,11,9,0,0,0,0,1
