session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NECO,1-year,University,lga,Biu,North East,Borno,Biu,,,0,162,226,239,232,15,0,0,41,6
2022/2023,Female,ALL,NECO,1-year,University,lga,Chibok,North East,Borno,Chibok,,,0,216,280,270,267,8,0,0,71,3
2022/2023,Female,ALL,NECO,1-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,79,104,108,96,23,0,0,21,9
2022/2023,Female,ALL,NECO,1-year,University,lga,Jere,North East,Borno,Jere,,,0,151,195,205,195,15,0,0,36,8
2022/2023,Female,ALL,NECO,1-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,60,85,86,85,0,0,0,19,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,84,106,4,3,0,0,0,103,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,153,198,10,9,0,0,0,189,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,54,71,4,3,0,0,0,68,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,103,140,8,7,0,0,0,133,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,87,119,10,9,0,0,0,110,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,103,143,14,12,8,0,0,131,2
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,75,98,9,8,0,0,0,91,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,72,102,12,10,0,0,0,93,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,101,137,13,12,0,0,0,126,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Biu,North East,Borno,Biu,,,0,104,143,171,170,0,0,0,10,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,134,176,159,159,0,0,0,52,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,54,71,74,57,30,0,0,14,13
2022/2023,Female,ALL,NECO,2-year,University,lga,Jere,North East,Borno,Jere,,,0,99,125,135,109,45,0,0,20,20
2022/2023,Female,ALL,NECO,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,41,53,49,48,0,0,0,15,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,59,76,4,3,0,0,0,73,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,101,137,6,5,0,0,0,131,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,35,45,3,1,0,0,0,43,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,66,92,5,4,0,0,0,88,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,63,84,9,8,0,0,0,77,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,63,86,9,8,0,0,0,79,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,49,63,8,5,8,0,0,57,2
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,47,63,6,5,0,0,0,58,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,65,87,9,8,0,0,0,80,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Biu,North East,Borno,Biu,,,0,66,94,110,96,23,0,0,9,11
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Chibok,North East,Borno,Chibok,,,0,95,129,123,118,8,0,0,33,4
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,33,43,36,35,0,0,0,15,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Jere,North East,Borno,Jere,,,0,60,84,74,73,0,0,0,27,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,28,35,36,35,0,0,0,7,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,26,34,1,0,0,0,0,33,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,56,78,4,3,0,0,0,75,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,16,21,1,0,0,0,0,20,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,29,41,3,1,0,0,0,39,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,39,53,6,4,8,0,0,48,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,32,44,5,4,0,0,0,40,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,24,34,4,3,0,0,0,31,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,24,35,4,3,0,0,0,32,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,37,48,5,4,0,0,0,44,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Biu,North East,Borno,Biu,,,0,34,50,61,51,15,0,0,3,8
2022/2023,Female,ALL,NECO,5+-year,University,lga,Chibok,North East,Borno,Chibok,,,0,49,63,74,39,60,0,0,6,27
2022/2023,Female,ALL,NECO,5+-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,16,21,25,23,0,0,0,2,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Jere,North East,Borno,Jere,,,0,33,47,49,39,15,0,0,9,8
2022/2023,Female,ALL,NECO,5+-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,14,20,36,0,60,0,0,0,28
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,178,233,13,12,0,0,0,222,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,281,368,19,17,8,0,0,351,2
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,125,168,8,7,0,0,0,161,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,191,267,16,14,0,0,0,254,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,187,245,26,25,0,0,0,224,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,208,293,34,31,8,0,0,266,2
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,157,213,23,20,8,0,0,194,3
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,159,217,26,25,0,0,0,196,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,202,267,29,26,8,0,0,244,2
2022/2023,Female,ALL,WAEC,1-year,University,lga,Biu,North East,Borno,Biu,,,0,217,292,355,311,75,0,0,17,35
2022/2023,Female,ALL,WAEC,1-year,University,lga,Chibok,North East,Borno,Chibok,,,0,297,388,377,346,53,0,0,95,25
2022/2023,Female,ALL,WAEC,1-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,100,136,148,135,23,0,0,21,10
2022/2023,Female,ALL,WAEC,1-year,University,lga,Jere,North East,Borno,Jere,,,0,210,276,297,267,53,0,0,46,24
2022/2023,Female,ALL,WAEC,1-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,78,108,114,92,38,0,0,20,17
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,111,147,8,7,0,0,0,140,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,184,236,12,10,0,0,0,226,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,66,92,5,4,0,0,0,88,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,125,170,10,9,0,0,0,161,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,119,158,17,14,8,0,0,144,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,130,180,22,20,8,0,0,162,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,105,141,14,13,0,0,0,129,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,97,140,17,14,8,0,0,126,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,135,183,19,18,0,0,0,167,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Biu,North East,Borno,Biu,,,0,137,187,227,215,23,0,0,11,10
2022/2023,Female,ALL,WAEC,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,190,247,236,208,45,0,0,64,22
2022/2023,Female,ALL,WAEC,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,66,89,104,83,30,0,0,9,16
2022/2023,Female,ALL,WAEC,2-year,University,lga,Jere,North East,Borno,Jere,,,0,132,174,178,177,0,0,0,36,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,52,69,67,66,0,0,0,17,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,71,93,5,4,0,0,0,89,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,118,157,8,7,0,0,0,150,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,51,68,4,3,0,0,0,65,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,84,116,5,4,0,0,0,111,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,78,102,10,9,0,0,0,94,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,82,114,13,12,0,0,0,104,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,60,77,9,8,0,0,0,70,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,62,86,9,8,0,0,0,79,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,91,121,13,10,8,0,0,110,2
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Biu,North East,Borno,Biu,,,0,87,118,148,135,23,0,0,3,10
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Chibok,North East,Borno,Chibok,,,0,127,166,157,154,8,0,0,44,3
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,46,59,67,61,8,0,0,7,5
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Jere,North East,Borno,Jere,,,0,81,109,110,96,23,0,0,24,11
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,34,43,45,44,0,0,0,8,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,39,50,3,1,0,0,0,48,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,70,90,5,4,0,0,0,86,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,24,35,1,0,0,0,0,34,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,54,71,5,4,0,0,0,67,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,34,44,5,4,0,0,0,40,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,51,74,9,8,0,0,0,67,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,41,55,5,4,0,0,0,51,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,38,54,6,5,0,0,0,49,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,48,65,5,4,0,0,0,61,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Biu,North East,Borno,Biu,,,0,48,66,83,74,15,0,0,2,7
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Chibok,North East,Borno,Chibok,,,0,67,92,108,103,8,0,0,9,4
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,28,37,34,26,15,0,0,11,6
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Jere,North East,Borno,Jere,,,0,47,60,70,64,8,0,0,6,5
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,17,23,36,26,15,0,0,0,8
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,5,7,1,0,0,0,0,6,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,12,17,1,0,0,0,0,16,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,4,7,0,0,0,0,0,7,0
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,8,12,3,1,0,0,0,10,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,6,10,1,0,0,0,0,9,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,7,10,4,3,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,4,7,3,1,0,0,0,5,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,6,10,4,3,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,7,10,4,3,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Biu,North East,Borno,Biu,,,0,9,12,52,51,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Chibok,North East,Borno,Chibok,,,0,12,19,31,30,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,3,5,21,20,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Jere,North East,Borno,Jere,,,0,8,12,10,9,0,0,0,4,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,4,7,23,20,8,0,0,0,3
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,3,7,0,0,0,0,0,7,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,7,17,0,0,0,0,0,17,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,3,7,0,0,0,0,0,7,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,5,12,0,0,0,0,0,12,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,3,10,0,0,0,0,0,10,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,4,10,0,0,0,0,0,10,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,3,7,0,0,0,0,0,7,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,3,10,0,0,0,0,0,10,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,5,10,0,0,0,0,0,10,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Biu,North East,Borno,Biu,,,0,4,12,0,0,0,0,0,12,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,8,19,0,0,0,0,0,19,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,2,5,0,0,0,0,0,5,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Jere,North East,Borno,Jere,,,0,4,12,0,0,0,0,0,12,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,3,7,0,0,0,0,0,7,0
