session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,106,137,10,9,0,0,0,320,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,135,179,13,13,0,0,0,417,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,126,164,14,12,6,0,0,378,4
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,90,126,11,9,6,0,0,290,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,37,49,1,1,0,0,0,120,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,54,72,2,2,0,0,0,174,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,277,374,10,10,0,0,0,904,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,67,93,3,2,0,0,0,225,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,128,173,80,73,24,0,0,274,14
2022/2023,Female,ALL,NECO,1-year,University,lga,Numan,North East,Adamawa,Numan,,,0,125,165,66,63,12,0,0,282,6
2022/2023,Female,ALL,NECO,1-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,167,226,100,98,6,0,0,367,5
2022/2023,Female,ALL,NECO,1-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,100,138,75,68,24,0,0,198,14
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,64,86,6,6,0,0,0,200,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,82,107,8,7,0,0,0,249,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,79,100,8,7,6,0,0,231,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,63,86,6,6,0,0,0,200,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,24,32,1,1,0,0,0,77,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,38,52,2,1,0,0,0,125,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,171,233,7,6,6,0,0,564,2
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,43,57,2,2,0,0,0,136,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,79,106,46,46,0,0,0,173,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Numan,North East,Adamawa,Numan,,,0,84,108,38,37,0,0,0,196,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,115,155,70,63,24,0,0,248,14
2022/2023,Female,ALL,NECO,2-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,63,86,42,41,6,0,0,131,3
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,48,59,5,4,0,0,0,137,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,59,78,6,5,0,0,0,183,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,49,67,5,4,0,0,0,156,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,38,53,5,4,0,0,0,123,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,16,23,1,0,0,0,0,56,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,23,31,1,1,0,0,0,75,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,116,157,5,4,0,0,0,380,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,28,36,1,1,0,0,0,88,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,50,67,32,31,0,0,0,104,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Numan,North East,Adamawa,Numan,,,0,51,67,32,27,18,0,0,104,10
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,74,97,48,48,0,0,0,148,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,44,61,32,31,6,0,0,88,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,26,36,2,2,0,0,0,86,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,31,42,5,3,6,0,0,96,4
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,30,38,3,3,0,0,0,88,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,23,31,2,2,0,0,0,73,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,7,8,1,0,0,0,2,18,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,16,21,1,0,0,0,0,51,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,68,92,3,2,0,0,0,223,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,12,19,1,0,0,0,0,45,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,29,38,18,5,43,0,0,59,25
2022/2023,Female,ALL,NECO,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,31,38,18,16,6,0,0,60,3
2022/2023,Female,ALL,NECO,5+-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,44,62,44,27,55,0,0,69,32
2022/2023,Female,ALL,NECO,5+-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,22,31,18,16,6,0,0,43,3
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,133,178,13,11,6,0,0,416,3
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,182,238,18,16,6,0,0,554,5
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,161,212,15,13,6,0,0,496,3
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,121,165,12,12,0,0,0,386,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,50,66,2,1,0,0,0,159,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,75,100,3,2,0,0,0,242,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,354,479,14,12,6,0,0,1159,3
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,81,111,4,3,6,0,0,267,2
2022/2023,Female,ALL,WAEC,1-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,172,229,92,83,30,0,0,390,19
2022/2023,Female,ALL,WAEC,1-year,University,lga,Numan,North East,Adamawa,Numan,,,0,176,223,96,79,55,0,0,367,33
2022/2023,Female,ALL,WAEC,1-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,239,324,146,132,49,0,0,522,28
2022/2023,Female,ALL,WAEC,1-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,142,189,96,86,30,0,0,285,19
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,87,115,8,7,6,0,0,268,3
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,112,146,11,9,6,0,0,341,3
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,101,135,9,8,6,0,0,316,2
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,73,100,8,7,6,0,0,231,3
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,32,43,1,1,0,0,0,104,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,48,64,2,2,0,0,0,154,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,233,316,9,8,0,0,0,765,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,50,67,2,2,0,0,0,162,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,106,140,57,50,24,0,0,236,14
2022/2023,Female,ALL,WAEC,2-year,University,lga,Numan,North East,Adamawa,Numan,,,0,115,147,58,55,12,0,0,252,8
2022/2023,Female,ALL,WAEC,2-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,163,222,104,83,73,0,0,348,42
2022/2023,Female,ALL,WAEC,2-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,86,116,57,50,24,0,0,176,15
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,49,66,5,5,0,0,0,153,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,70,95,6,6,0,0,0,224,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,66,87,6,5,6,0,0,204,2
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,44,64,5,5,0,0,0,148,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,19,25,1,0,0,0,0,62,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,32,43,1,1,0,0,0,104,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,146,200,6,5,6,0,0,484,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,33,46,2,1,0,0,0,110,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,70,95,38,37,0,0,0,162,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Numan,North East,Adamawa,Numan,,,0,68,88,30,29,0,0,0,161,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,101,139,62,61,0,0,0,226,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,56,74,35,34,6,0,0,116,3
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,32,39,3,2,0,0,0,92,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,41,53,4,3,0,0,0,124,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,34,45,4,3,0,0,0,103,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,26,32,3,3,0,0,0,73,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,11,14,0,0,0,0,0,34,0
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,18,24,1,0,0,0,0,58,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,85,111,3,3,0,0,0,268,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,20,26,1,1,0,0,0,63,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,36,48,22,19,6,0,0,76,5
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,33,43,15,14,0,0,0,78,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,59,81,37,36,6,0,0,128,3
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,31,43,22,20,6,0,0,64,4
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,6,7,2,1,0,0,0,14,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,6,9,2,2,0,0,0,18,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,8,10,1,1,0,0,0,22,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,6,6,0,0,0,0,1,15,0
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,2,3,1,0,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,2,3,1,0,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,14,17,2,2,0,0,0,37,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,5,6,1,1,0,0,0,14,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,8,10,5,5,0,0,0,14,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Numan,North East,Adamawa,Numan,,,0,6,9,10,9,6,0,0,3,2
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,10,14,14,14,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,5,7,19,18,6,0,0,0,2
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,4,7,0,0,0,0,0,17,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,3,8,0,0,0,0,0,21,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,5,10,0,0,0,0,0,24,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,3,7,0,0,0,0,0,17,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,1,4,0,0,0,0,0,9,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,2,4,0,0,0,0,0,9,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,8,17,0,0,0,0,0,41,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,2,7,0,0,0,0,0,17,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,5,10,0,0,0,0,0,24,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Numan,North East,Adamawa,Numan,,,0,5,9,0,0,0,0,0,22,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,5,14,0,0,0,0,0,34,0
2022/2023,Female,Disabled,NABTEB,2-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,3,7,0,0,0,0,0,17,0
2022/2023,Female,Disabled,NABTEB,3-5-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,2,4,0,0,0,0,0,9,0
2022/2023,Female,Disabled,NABTEB,3-5-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,3,0,0,0,0,0,9,0,0
2022/2023,Female,Disabled,NABTEB,3-5-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,4,1,0,0,0,0,8,3,0
2022/2023,Female,Disabled,NABTEB,3-5-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,2,2,0,0,0,0,3,4,0
2022/2023,Female,Disabled,NABTEB,3-5-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,1,0,0,0,0,0,4,0,0
2022/2023,Female,Disabled,NABTEB,3-5-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,1,2,0,0,0,0,0,4,0
2022/2023,Female,Disabled,NABTEB,3-5-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,6,6,0,0,0,0,3,15,0
2022/2023,Female,Disabled,NABTEB,3-5-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,2,0,0,0,0,0,7,0,0
2022/2023,Female,Disabled,NABTEB,3-5-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,4,0,0,0,0,0,11,0,0
2022/2023,Female,Disabled,NABTEB,3-5-year,University,lga,Numan,North East,Adamawa,Numan,,,0,3,4,0,0,0,0,0,9,0
2022/2023,Female,Disabled,NABTEB,3-5-year,University,lga,Yola North,North East,Adamawa,Yola North,,,0,5,0,0,0,0,0,15,0,0
2022/2023,Female,Disabled,NABTEB,3-5-year,University,lga,Yola South,North East,Adamawa,Yola South,,,0,2,2,0,0,0,0,3,4,0
2022/2023,Female,Disabled,NABTEB,5+-year,College of Education,lga,Mubi North,North East,Adamawa,Mubi North,,,0,1,0,0,0,0,0,4,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,College of Education,lga,Numan,North East,Adamawa,Numan,,,0,1,0,0,0,0,0,2,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,College of Education,lga,Yola North,North East,Adamawa,Yola North,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,College of Education,lga,Yola South,North East,Adamawa,Yola South,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,Polytechnic,lga,Mubi North,North East,Adamawa,Mubi North,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,Polytechnic,lga,Numan,North East,Adamawa,Numan,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,Polytechnic,lga,Yola North,North East,Adamawa,Yola North,,,0,2,0,0,0,0,0,5,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,Polytechnic,lga,Yola South,North East,Adamawa,Yola South,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,University,lga,Mubi North,North East,Adamawa,Mubi North,,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,Disabled,NABTEB,5+-year,University,lga,Numan,North East,Adamawa,Numan,,,0,1,0,0,0,0,0,4,0,0
