session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,17,23,2,0,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,27,34,2,0,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,57,71,35,33,0,0,0,36,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,27,37,24,22,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,63,82,49,48,0,0,0,36,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,40,52,35,32,15,0,0,20,2
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,27,37,24,22,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,20,26,5,3,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,21,28,3,2,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,11,14,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,22,28,3,2,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,33,45,5,3,0,0,0,34,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,12,15,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,25,39,2,0,0,0,0,31,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,13,17,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,12,17,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,16,22,2,0,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,38,48,30,27,15,0,0,20,2
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,18,25,13,11,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,40,57,43,37,15,0,0,19,4
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,25,33,13,11,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,18,26,17,13,15,0,0,10,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,8,14,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,14,20,2,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,4,6,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,13,17,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,20,22,2,0,0,0,1,17,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,6,9,0,0,0,0,0,7,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,14,17,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,6,6,0,0,0,0,1,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,7,11,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,8,12,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,19,26,13,0,30,0,0,13,8
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,11,12,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,23,33,13,0,30,0,0,19,8
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,15,20,6,0,15,0,0,12,4
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,13,15,6,5,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,83,113,11,10,0,0,0,85,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,95,129,13,11,0,0,0,97,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,46,61,6,5,0,0,0,46,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,109,143,13,11,0,0,0,108,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,152,209,22,21,0,0,0,156,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,52,69,2,0,0,0,0,55,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,116,152,5,3,0,0,0,121,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,62,81,2,0,0,0,0,65,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,48,66,3,2,0,0,0,52,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,76,101,3,2,0,0,0,80,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,176,232,125,123,15,0,0,110,2
2022/2023,Female,ALL,NECO,1-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,81,109,54,43,30,0,0,55,7
2022/2023,Female,ALL,NECO,1-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,190,256,133,129,15,0,0,124,3
2022/2023,Female,ALL,NECO,1-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,117,159,70,69,0,0,0,85,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,92,121,65,62,15,0,0,57,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,56,75,6,5,0,0,0,57,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,60,85,8,6,0,0,0,64,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,29,37,3,2,0,0,0,28,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,69,87,10,6,15,0,0,65,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,93,129,13,11,0,0,0,97,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,31,39,2,0,0,0,0,31,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,71,98,3,2,0,0,0,78,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,38,50,2,0,0,0,0,40,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,32,45,2,0,0,0,0,36,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,50,66,2,0,0,0,0,53,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,110,149,78,76,0,0,0,72,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,56,76,40,32,15,0,0,37,5
2022/2023,Female,ALL,NECO,2-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,120,160,83,81,0,0,0,78,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,76,101,59,45,44,0,0,45,9
2022/2023,Female,ALL,NECO,2-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,60,80,40,38,0,0,0,40,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,36,49,5,3,0,0,0,37,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,40,53,5,3,0,0,0,40,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,19,26,3,2,0,0,0,19,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,42,55,5,3,0,0,0,42,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,56,77,8,6,0,0,0,58,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,18,25,0,0,0,0,0,20,0
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,48,64,2,0,0,0,0,51,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,27,37,2,0,0,0,0,29,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,19,30,2,0,0,0,0,23,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,31,43,2,0,0,0,0,34,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,68,90,49,38,30,0,0,42,7
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,34,43,21,19,0,0,0,22,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,75,102,51,49,0,0,0,51,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,50,66,35,33,0,0,0,32,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,36,47,21,16,15,0,0,25,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,18,25,3,2,0,0,0,18,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,26,36,3,2,0,0,0,27,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,10,16,2,0,0,0,0,12,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,24,32,3,2,0,0,0,24,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,36,49,5,3,0,0,0,37,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,11,14,0,0,0,0,0,11,0
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,26,37,2,0,0,0,0,29,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,14,20,0,0,0,0,0,16,0
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,13,17,0,0,0,0,0,14,0
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,19,23,2,0,0,0,0,18,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,40,53,32,27,15,0,0,23,3
2022/2023,Female,ALL,NECO,5+-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,18,27,11,10,0,0,0,15,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,43,58,35,21,44,0,0,25,9
2022/2023,Female,ALL,NECO,5+-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,27,33,21,19,0,0,0,14,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,22,30,16,14,0,0,0,14,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,122,166,17,16,0,0,0,124,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,130,175,19,16,15,0,0,130,2
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,59,79,8,6,0,0,0,59,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,130,171,14,13,0,0,0,130,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,191,258,25,24,0,0,0,194,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,67,86,3,2,0,0,0,68,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,150,208,8,6,0,0,0,164,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,76,97,3,2,0,0,0,77,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,71,97,3,2,0,0,0,77,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,102,135,5,3,0,0,0,107,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,215,284,152,151,0,0,0,135,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,112,148,76,73,15,0,0,72,2
2022/2023,Female,ALL,WAEC,1-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,247,333,189,164,59,0,0,152,16
2022/2023,Female,ALL,WAEC,1-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,169,220,119,110,30,0,0,104,6
2022/2023,Female,ALL,WAEC,1-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,128,172,94,83,30,0,0,81,7
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,74,102,11,10,0,0,0,76,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,86,112,13,11,0,0,0,83,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,37,50,5,3,0,0,0,38,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,83,111,11,8,15,0,0,83,2
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,120,160,17,16,0,0,0,119,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,39,52,2,0,0,0,0,41,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,91,123,5,3,0,0,0,97,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,45,55,2,0,0,0,0,44,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,46,63,2,0,0,0,0,50,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,69,90,3,2,0,0,0,71,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,135,182,103,88,44,0,0,83,10
2022/2023,Female,ALL,WAEC,2-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,69,91,48,43,15,0,0,44,3
2022/2023,Female,ALL,WAEC,2-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,165,224,114,113,0,0,0,110,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,100,129,70,57,30,0,0,61,8
2022/2023,Female,ALL,WAEC,2-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,80,111,59,54,15,0,0,53,3
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,49,63,6,5,0,0,0,47,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,50,66,6,5,0,0,0,50,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,22,28,3,2,0,0,0,21,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,53,69,6,5,0,0,0,52,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,71,91,10,6,15,0,0,68,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,27,36,2,0,0,0,0,28,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,57,80,3,2,0,0,0,63,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,29,36,2,0,0,0,0,28,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,32,41,2,0,0,0,0,32,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,41,53,2,0,0,0,0,42,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,87,116,65,64,0,0,0,53,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,48,61,30,29,0,0,0,31,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,100,138,75,72,15,0,0,65,2
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,61,82,43,41,0,0,0,40,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,52,68,35,33,0,0,0,33,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,27,36,3,2,0,0,0,27,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,25,34,3,2,0,0,0,26,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,8,12,2,0,0,0,0,9,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,33,42,3,2,0,0,0,32,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Wamako,North West,Sokoto,Wamako,,,0,42,55,5,3,0,0,0,42,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Bodinga,North West,Sokoto,Bodinga,,,0,16,20,0,0,0,0,0,16,0
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,36,49,2,0,0,0,0,39,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,17,20,0,0,0,0,0,16,0
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,13,18,0,0,0,0,0,15,0
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Wamako,North West,Sokoto,Wamako,,,0,24,32,2,0,0,0,0,25,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Bodinga,North West,Sokoto,Bodinga,,,0,53,70,40,29,30,0,0,32,7
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,23,31,17,13,15,0,0,14,3
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,64,87,52,45,15,0,0,38,5
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,40,54,30,29,0,0,0,25,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Wamako,North West,Sokoto,Wamako,,,0,30,39,22,19,15,0,0,18,2
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Bodinga,North West,Sokoto,Bodinga,,,0,5,7,2,0,0,0,0,5,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Sokoto North,North West,Sokoto,Sokoto North,,,0,5,6,2,0,0,0,0,4,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Sokoto South,North West,Sokoto,Sokoto South,,,0,2,4,2,0,0,0,0,2,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Tambuwal,North West,Sokoto,Tambuwal,,,0,6,7,2,0,0,0,0,5,1
