session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,21,10,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,31,21,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Aba North,South East,Abia,Aba North,,,0,0,0,42,31,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Aba South,South East,Abia,Aba South,,,0,0,0,42,21,3,0,0,0,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,42,31,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,63,52,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,63,52,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Aba North,South East,Abia,Aba North,,,0,0,0,314,168,14,0,0,0,14
2022/2023,Female,ALL,NECO,5+-year,University,lga,Aba South,South East,Abia,Aba South,,,0,0,0,784,672,10,0,0,0,11
2022/2023,Female,ALL,NECO,5+-year,University,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,627,504,10,0,0,0,12
2022/2023,Female,ALL,NECO,5+-year,University,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,627,504,10,0,0,0,12
2022/2023,Female,ALL,NECO,5+-year,University,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,314,304,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Aba North,South East,Abia,Aba North,,,0,0,0,199,168,3,0,0,0,3
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Aba South,South East,Abia,Aba South,,,0,0,0,105,94,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,146,126,3,0,0,0,2
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,84,73,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,220,210,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Aba North,South East,Abia,Aba North,,,0,0,0,209,178,3,0,0,0,3
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Aba South,South East,Abia,Aba South,,,0,0,0,230,220,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,303,283,3,0,0,0,2
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,335,304,3,0,0,0,3
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,376,336,3,0,0,0,4
2022/2023,Female,ALL,WAEC,1-year,University,lga,Aba North,South East,Abia,Aba North,,,0,0,0,2070,1952,10,0,0,0,12
2022/2023,Female,ALL,WAEC,1-year,University,lga,Aba South,South East,Abia,Aba South,,,0,0,0,4987,4670,31,0,0,0,32
2022/2023,Female,ALL,WAEC,1-year,University,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,4203,3725,45,0,0,0,47
2022/2023,Female,ALL,WAEC,1-year,University,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,4862,4334,52,0,0,0,52
2022/2023,Female,ALL,WAEC,1-year,University,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,1662,1511,14,0,0,0,15
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Aba North,South East,Abia,Aba North,,,0,0,0,125,105,3,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Aba South,South East,Abia,Aba South,,,0,0,0,73,52,3,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,94,84,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,52,42,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,146,126,3,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Aba North,South East,Abia,Aba North,,,0,0,0,136,126,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Aba South,South East,Abia,Aba South,,,0,0,0,136,115,3,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,188,178,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,220,210,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,240,220,3,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,University,lga,Aba North,South East,Abia,Aba North,,,0,0,0,1255,1175,7,0,0,0,8
2022/2023,Female,ALL,WAEC,2-year,University,lga,Aba South,South East,Abia,Aba South,,,0,0,0,3513,3096,38,0,0,0,41
2022/2023,Female,ALL,WAEC,2-year,University,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,2384,2246,14,0,0,0,14
2022/2023,Female,ALL,WAEC,2-year,University,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,2948,2949,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,1255,1039,21,0,0,0,21
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Aba North,South East,Abia,Aba North,,,0,0,0,73,63,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Aba South,South East,Abia,Aba South,,,0,0,0,42,31,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,63,52,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,31,21,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,84,73,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Aba North,South East,Abia,Aba North,,,0,0,0,94,84,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Aba South,South East,Abia,Aba South,,,0,0,0,105,84,3,0,0,0,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,125,115,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,146,126,3,0,0,0,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,146,136,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Aba North,South East,Abia,Aba North,,,0,0,0,972,902,7,0,0,0,7
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Aba South,South East,Abia,Aba South,,,0,0,0,2102,1910,17,0,0,0,19
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,1662,1511,14,0,0,0,15
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,2070,1616,41,0,0,0,44
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,690,682,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Aba North,South East,Abia,Aba North,,,0,0,0,42,31,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Aba South,South East,Abia,Aba South,,,0,0,0,21,10,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,31,21,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,21,10,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,52,42,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Aba North,South East,Abia,Aba North,,,0,0,0,52,42,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Aba South,South East,Abia,Aba South,,,0,0,0,52,42,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,94,73,3,0,0,0,2
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,84,73,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,94,84,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Aba North,South East,Abia,Aba North,,,0,0,0,314,273,3,0,0,0,4
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Aba South,South East,Abia,Aba South,,,0,0,0,941,840,10,0,0,0,10
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,941,871,7,0,0,0,7
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,1004,902,10,0,0,0,10
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,408,399,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Aba North,South East,Abia,Aba North,,,0,0,0,21,10,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Aba South,South East,Abia,Aba South,,,0,0,0,10,0,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,10,0,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,10,0,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Umuahia South,South East,Abia,Umuahia South,,,0,0,0,21,10,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Aba North,South East,Abia,Aba North,,,0,0,0,31,21,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Aba South,South East,Abia,Aba South,,,0,0,0,31,21,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Arochukwu,South East,Abia,Arochukwu,,,0,0,0,42,31,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Umuahia North,South East,Abia,Umuahia North,,,0,0,0,42,31,0,0,0,0,1
