session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,24,33,13,12,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,77,99,94,94,0,0,0,32,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,54,72,68,67,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,61,87,83,72,17,0,0,28,11
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Soba,North West,Kaduna,Soba,,,0,90,120,101,100,0,0,0,52,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,36,54,50,49,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,30,39,5,4,0,0,0,43,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,36,52,5,4,0,0,0,59,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,15,24,5,0,6,0,0,25,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,17,23,5,0,6,0,0,23,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,39,58,0,0,0,0,0,71,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,16,19,10,0,17,0,0,13,10
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,6,10,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,20,23,10,0,17,0,0,18,10
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,8,10,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,12,19,13,0,17,0,0,11,12
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,45,62,46,18,45,0,0,32,27
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,32,43,32,18,23,0,0,22,14
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,33,47,16,15,0,0,0,43,1
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Soba,North West,Kaduna,Soba,,,0,47,63,50,18,51,0,0,29,31
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,18,23,16,0,23,0,0,13,15
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,260,351,85,77,11,0,0,352,8
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,307,414,94,94,0,0,0,420,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,116,161,39,38,0,0,0,161,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,170,230,51,47,6,0,0,234,4
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,340,444,98,89,17,0,0,453,9
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,120,152,79,77,6,0,0,112,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,56,74,39,33,11,0,0,54,6
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,151,212,117,96,34,0,0,149,21
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,70,91,39,38,0,0,0,75,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,98,131,60,54,11,0,0,104,6
2022/2023,Female,ALL,NECO,1-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,373,494,342,331,17,0,0,283,11
2022/2023,Female,ALL,NECO,1-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,238,317,233,223,17,0,0,168,10
2022/2023,Female,ALL,NECO,1-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,284,361,263,254,17,0,0,194,9
2022/2023,Female,ALL,NECO,1-year,University,lga,Soba,North West,Kaduna,Soba,,,0,387,526,372,344,45,0,0,293,28
2022/2023,Female,ALL,NECO,1-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,166,208,151,135,23,0,0,112,16
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,164,222,47,46,0,0,0,228,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,194,259,65,56,17,0,0,257,9
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,74,103,27,23,6,0,0,101,4
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,116,156,35,27,11,0,0,159,7
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,224,291,65,47,28,0,0,296,17
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,81,105,50,49,0,0,0,81,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,35,44,20,19,0,0,0,35,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,93,130,70,63,11,0,0,93,7
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,43,57,20,19,0,0,0,51,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,68,87,50,33,28,0,0,59,17
2022/2023,Female,ALL,NECO,2-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,229,307,221,176,68,0,0,167,44
2022/2023,Female,ALL,NECO,2-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,146,194,153,122,45,0,0,93,30
2022/2023,Female,ALL,NECO,2-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,185,244,167,148,28,0,0,142,18
2022/2023,Female,ALL,NECO,2-year,University,lga,Soba,North West,Kaduna,Soba,,,0,249,334,239,223,23,0,0,183,16
2022/2023,Female,ALL,NECO,2-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,105,135,83,82,0,0,0,87,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,105,139,35,28,11,0,0,138,6
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,131,179,39,38,0,0,0,184,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,50,66,17,15,6,0,0,65,2
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,76,101,22,21,0,0,0,103,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,138,179,38,37,0,0,0,184,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,52,65,29,23,11,0,0,52,6
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,22,30,9,8,0,0,0,28,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,63,92,48,42,11,0,0,67,6
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,26,34,20,12,11,0,0,23,8
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,41,52,29,28,0,0,0,36,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,147,205,140,133,11,0,0,118,8
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,102,136,79,78,0,0,0,92,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,124,170,125,106,28,0,0,90,18
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Soba,North West,Kaduna,Soba,,,0,171,231,149,148,0,0,0,143,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,68,91,54,47,11,0,0,60,7
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,51,75,17,16,0,0,0,77,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,61,81,21,9,17,0,0,80,11
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,24,33,8,5,6,0,0,33,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,42,57,13,9,6,0,0,58,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,70,97,21,19,6,0,0,100,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,29,39,19,12,11,0,0,30,7
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,13,18,9,8,0,0,0,13,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,39,52,19,18,0,0,0,46,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,17,22,9,8,0,0,0,18,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,29,40,19,18,0,0,0,31,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,75,101,79,77,6,0,0,49,2
2022/2023,Female,ALL,NECO,5+-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,57,80,66,61,6,0,0,35,5
2022/2023,Female,ALL,NECO,5+-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,63,83,66,61,6,0,0,39,5
2022/2023,Female,ALL,NECO,5+-year,University,lga,Soba,North West,Kaduna,Soba,,,0,81,106,92,45,74,0,0,43,45
2022/2023,Female,ALL,NECO,5+-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,31,40,26,16,17,0,0,24,10
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,343,452,123,115,11,0,0,440,8
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,384,526,133,128,6,0,0,521,5
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,149,196,59,46,17,0,0,186,12
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,227,305,76,76,0,0,0,303,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,472,652,164,147,28,0,0,646,17
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,160,221,145,137,11,0,0,134,8
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,63,84,48,42,11,0,0,58,6
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,187,248,145,137,11,0,0,167,8
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,89,116,67,63,6,0,0,79,4
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,149,193,105,104,0,0,0,138,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,429,571,444,407,57,0,0,280,37
2022/2023,Female,ALL,WAEC,1-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,355,476,401,379,34,0,0,203,23
2022/2023,Female,ALL,WAEC,1-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,382,502,416,379,57,0,0,222,37
2022/2023,Female,ALL,WAEC,1-year,University,lga,Soba,North West,Kaduna,Soba,,,0,523,692,565,525,62,0,0,313,40
2022/2023,Female,ALL,WAEC,1-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,206,291,243,219,40,0,0,126,24
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,222,294,81,73,11,0,0,285,8
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,243,325,83,74,17,0,0,321,9
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,93,124,32,32,0,0,0,122,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,147,193,50,45,6,0,0,190,5
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,307,416,104,101,6,0,0,413,3
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,100,139,95,83,17,0,0,80,12
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,42,54,28,27,0,0,0,40,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,114,150,85,74,17,0,0,104,11
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,56,73,38,37,0,0,0,54,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,97,127,76,63,23,0,0,84,13
2022/2023,Female,ALL,WAEC,2-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,269,359,249,231,28,0,0,204,18
2022/2023,Female,ALL,WAEC,2-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,229,301,255,235,34,0,0,128,20
2022/2023,Female,ALL,WAEC,2-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,263,347,281,261,34,0,0,159,20
2022/2023,Female,ALL,WAEC,2-year,University,lga,Soba,North West,Kaduna,Soba,,,0,353,472,398,320,119,0,0,202,76
2022/2023,Female,ALL,WAEC,2-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,132,182,147,130,23,0,0,84,16
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,149,196,58,45,17,0,0,186,12
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,159,209,49,45,6,0,0,210,4
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,57,77,21,20,0,0,0,75,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,95,127,32,32,0,0,0,125,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,192,255,62,60,6,0,0,255,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,68,93,57,53,6,0,0,61,4
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,21,27,19,9,17,0,0,15,9
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,76,101,47,46,0,0,0,79,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,36,46,28,21,11,0,0,30,7
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,61,81,38,37,0,0,0,64,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,186,244,197,174,34,0,0,113,23
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,131,174,134,133,6,0,0,86,2
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,153,206,131,130,0,0,0,129,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Soba,North West,Kaduna,Soba,,,0,211,282,223,219,6,0,0,135,5
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,85,116,105,85,28,0,0,43,19
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,76,103,25,24,0,0,0,103,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,85,109,32,32,0,0,0,103,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,36,46,13,12,0,0,0,45,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,49,70,21,15,11,0,0,66,6
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,110,145,41,32,17,0,0,140,9
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,32,39,28,27,0,0,0,21,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,15,19,9,8,0,0,0,14,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,45,58,38,35,6,0,0,35,3
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Soba,North West,Kaduna,Soba,,,0,23,32,19,12,11,0,0,21,7
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Zaria,North West,Kaduna,Zaria,,,0,32,39,28,23,6,0,0,21,5
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Jema'a,North West,Kaduna,Jema'a,,,0,106,139,105,99,11,0,0,71,6
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,76,105,92,75,28,0,0,41,17
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,98,127,105,104,0,0,0,56,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Soba,North West,Kaduna,Soba,,,0,125,165,131,130,0,0,0,78,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Zaria,North West,Kaduna,Zaria,,,0,53,73,52,52,0,0,0,40,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Jema'a,North West,Kaduna,Jema'a,,,0,14,15,10,9,0,0,1,9,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,20,25,15,14,0,0,0,17,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Kaduna South,North West,Kaduna,Kaduna South,,,0,8,11,10,9,0,0,0,3,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Soba,North West,Kaduna,Soba,,,0,8,10,12,9,6,0,0,1,2
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Zaria,North West,Kaduna,Zaria,,,0,20,26,18,17,0,0,0,15,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Jema'a,North West,Kaduna,Jema'a,,,0,6,7,16,15,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Kaduna North,North West,Kaduna,Kaduna North,,,0,3,4,9,7,6,0,0,0,2
