session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,18,25,9,7,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,56,69,27,25,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,56,73,27,25,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,97,129,64,53,12,0,0,45,5
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,50,74,37,32,12,0,0,26,2
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Daura,North West,Katsina,Daura,,,0,70,96,114,101,25,0,0,4,6
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,44,62,75,64,12,0,0,2,5
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,30,42,57,41,25,0,0,0,7
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,11,16,18,16,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,106,145,137,135,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,49,65,30,28,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,43,65,27,25,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,55,71,43,41,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,38,48,21,18,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,20,30,16,14,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,15,18,9,7,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,38,51,21,18,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,41,51,21,18,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,62,81,34,32,0,0,0,31,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,33,51,21,18,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Daura,North West,Katsina,Daura,,,0,47,65,96,94,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,29,35,37,34,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,18,28,37,34,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,8,9,18,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,73,101,137,126,12,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,26,39,16,0,25,0,0,15,7
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,20,25,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,35,44,16,0,25,0,0,18,7
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,21,32,14,0,25,0,0,12,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,11,16,7,0,12,0,0,6,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,5,9,9,0,12,0,0,1,4
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,21,21,7,0,12,0,2,9,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,15,25,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,35,50,14,11,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,20,27,14,7,12,0,0,9,3
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Daura,North West,Katsina,Daura,,,0,23,28,39,0,62,0,0,0,17
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,15,21,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,12,16,18,16,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,5,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,43,53,37,18,25,0,0,14,8
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,210,283,121,103,25,0,0,107,8
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,193,269,114,110,12,0,0,102,2
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,252,340,137,131,12,0,0,132,3
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,169,227,96,89,12,0,0,86,3
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,90,120,53,48,12,0,0,45,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,58,81,37,34,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,175,230,98,87,12,0,0,87,5
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,158,211,82,80,0,0,0,83,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,277,373,148,128,37,0,0,146,9
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,152,214,87,80,12,0,0,83,3
2022/2023,Female,ALL,NECO,1-year,University,lga,Daura,North West,Katsina,Daura,,,0,198,269,288,277,12,0,0,26,5
2022/2023,Female,ALL,NECO,1-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,135,175,169,165,12,0,0,25,2
2022/2023,Female,ALL,NECO,1-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,90,117,119,94,37,0,0,14,11
2022/2023,Female,ALL,NECO,1-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,32,46,50,37,25,0,0,4,6
2022/2023,Female,ALL,NECO,1-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,311,411,420,385,50,0,0,48,16
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,128,172,75,71,12,0,0,64,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,125,170,78,71,12,0,0,62,3
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,167,223,89,85,12,0,0,87,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,106,145,71,69,0,0,0,51,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,52,73,25,23,0,0,0,30,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,40,55,25,21,12,0,0,20,2
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,114,149,62,60,0,0,0,57,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,105,136,55,48,12,0,0,53,3
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,172,223,94,83,12,0,0,85,5
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,99,140,57,55,0,0,0,54,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Daura,North West,Katsina,Daura,,,0,131,179,164,163,0,0,0,29,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,90,113,114,112,0,0,0,14,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,58,76,69,55,25,0,0,13,6
2022/2023,Female,ALL,NECO,2-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,21,28,32,30,0,0,0,2,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,193,262,233,225,12,0,0,46,4
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,93,120,48,46,0,0,0,47,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,81,110,53,48,12,0,0,39,2
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,103,142,69,64,12,0,0,50,2
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,68,87,46,34,12,0,0,29,5
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,33,46,18,14,12,0,0,18,2
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,26,35,11,9,0,0,0,15,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,68,87,30,28,0,0,0,36,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,62,88,37,28,12,0,0,34,4
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,111,142,57,55,0,0,0,55,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,62,85,30,28,0,0,0,35,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Daura,North West,Katsina,Daura,,,0,88,117,146,131,25,0,0,2,7
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,55,67,82,55,37,0,0,2,12
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,40,51,50,48,0,0,0,7,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,12,16,18,16,0,0,0,1,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,129,163,155,149,12,0,0,24,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,52,69,41,34,12,0,0,21,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,46,51,27,21,12,0,1,17,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,67,87,41,34,12,0,0,31,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,36,48,21,14,12,0,0,18,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,18,21,14,11,0,0,0,6,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,17,23,11,9,0,0,0,8,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,43,58,25,21,12,0,0,22,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,35,42,21,14,12,0,0,15,3
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,61,85,34,32,0,0,0,33,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,40,55,25,21,12,0,0,20,2
2022/2023,Female,ALL,NECO,5+-year,University,lga,Daura,North West,Katsina,Daura,,,0,41,53,105,76,50,0,0,0,13
2022/2023,Female,ALL,NECO,5+-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,36,46,37,34,0,0,0,10,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,21,28,37,34,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,8,12,18,16,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,65,78,107,76,50,0,0,0,14
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,277,373,155,142,25,0,0,143,6
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,258,340,144,142,0,0,0,129,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,351,455,196,167,50,0,0,171,13
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,213,292,128,124,12,0,0,109,2
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,112,156,69,66,0,0,0,58,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,79,103,43,41,0,0,0,39,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,225,296,126,117,12,0,0,112,4
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,205,276,110,108,0,0,0,108,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,365,495,210,183,37,0,0,188,12
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,217,301,137,128,12,0,0,110,4
2022/2023,Female,ALL,WAEC,1-year,University,lga,Daura,North West,Katsina,Daura,,,0,277,373,450,408,62,0,0,14,19
2022/2023,Female,ALL,WAEC,1-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,173,218,226,213,25,0,0,24,6
2022/2023,Female,ALL,WAEC,1-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,109,152,180,165,25,0,0,7,7
2022/2023,Female,ALL,WAEC,1-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,44,58,62,60,0,0,0,6,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,406,534,628,571,87,0,0,27,26
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,178,241,103,94,12,0,0,91,4
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,169,221,96,89,12,0,0,83,3
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,219,287,114,112,0,0,0,112,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,138,186,78,66,12,0,0,71,5
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,74,104,48,44,12,0,0,38,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,52,65,27,25,0,0,0,25,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,138,184,78,69,12,0,0,70,4
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,131,179,73,71,0,0,0,69,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,228,303,128,117,12,0,0,115,5
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,131,188,78,76,0,0,0,72,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Daura,North West,Katsina,Daura,,,0,179,242,288,266,37,0,0,11,10
2022/2023,Female,ALL,WAEC,2-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,112,143,146,135,12,0,0,17,5
2022/2023,Female,ALL,WAEC,2-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,65,92,105,101,12,0,0,6,2
2022/2023,Female,ALL,WAEC,2-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,32,46,43,41,0,0,0,7,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,270,349,388,362,37,0,0,27,12
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,99,136,55,48,12,0,0,53,3
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,102,129,55,44,12,0,0,49,5
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,143,186,71,64,12,0,0,74,3
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,87,122,43,41,0,0,0,50,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,44,62,27,18,12,0,0,23,4
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,35,48,23,18,12,0,0,17,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,93,115,50,48,0,0,0,43,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,84,115,53,44,12,0,0,42,4
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,147,196,75,73,0,0,0,78,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,90,126,59,48,12,0,0,45,5
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Daura,North West,Katsina,Daura,,,0,119,154,171,165,12,0,0,12,3
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,71,92,100,99,0,0,0,8,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,43,60,71,64,12,0,0,3,3
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,18,25,30,18,12,0,0,1,5
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,167,219,233,213,37,0,0,22,9
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,56,73,34,28,12,0,0,26,3
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,55,78,27,23,12,0,0,32,2
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,70,92,39,37,0,0,0,35,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,52,74,39,32,12,0,0,25,3
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,24,35,11,9,0,0,0,15,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,20,25,11,9,0,0,0,9,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,46,58,27,25,0,0,0,21,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,43,58,27,25,0,0,0,21,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,85,113,43,41,0,0,0,45,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,44,62,21,18,0,0,0,26,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Daura,North West,Katsina,Daura,,,0,56,78,71,69,0,0,0,13,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,41,55,57,48,12,0,0,6,4
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,27,35,43,41,0,0,0,1,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Katsina,North West,Katsina,Katsina,,,0,9,16,14,11,0,0,0,3,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Mashi,North West,Katsina,Mashi,,,0,106,138,144,142,0,0,0,15,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Daura,North West,Katsina,Daura,,,0,12,16,21,18,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,12,16,18,16,0,0,0,1,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Funtua,North West,Katsina,Funtua,,,0,12,16,21,18,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Katsina,North West,Katsina,Katsina,,,0,11,14,14,11,0,0,0,2,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Mashi,North West,Katsina,Mashi,,,0,5,5,11,9,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Daura,North West,Katsina,Daura,,,0,3,4,7,5,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,6,9,11,9,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Funtua,North West,Katsina,Funtua,,,0,9,11,11,9,0,0,0,1,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Katsina,North West,Katsina,Katsina,,,0,12,16,23,21,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Mashi,North West,Katsina,Mashi,,,0,6,9,18,16,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Daura,North West,Katsina,Daura,,,0,11,14,69,60,12,0,0,0,4
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Dutsinma,North West,Katsina,Dutsinma,,,0,6,9,25,23,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Funtua,North West,Katsina,Funtua,,,0,6,9,25,23,0,0,0,0,1
