session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,15,20,0,0,0,0,0,30,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,25,31,3,2,0,0,0,44,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,27,31,7,4,3,0,1,39,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,18,28,8,0,8,0,0,33,10
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,2,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,4,6,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,12,17,20,0,18,0,0,2,24
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Orlu,South East,Imo,Orlu,,,0,16,22,74,52,21,0,0,0,27
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,13,20,40,0,34,0,0,0,47
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,28,37,94,0,81,0,0,0,112
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,203,265,56,47,8,0,0,340,10
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,121,162,29,26,3,0,0,214,4
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,98,130,24,24,0,0,0,171,1
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,64,85,16,13,3,0,0,111,4
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,160,213,40,39,3,0,0,279,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,101,135,27,24,3,0,0,175,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,179,247,41,37,3,0,0,330,5
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,198,267,45,41,3,0,0,356,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,172,235,43,40,3,0,0,309,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,25,32,6,5,0,0,0,42,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,26,33,65,64,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,106,141,273,273,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Orlu,South East,Imo,Orlu,,,0,143,199,391,370,21,0,0,0,27
2022/2023,Female,ALL,NECO,1-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,127,168,357,345,10,0,0,0,16
2022/2023,Female,ALL,NECO,1-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,230,310,689,638,47,0,0,0,63
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,128,167,35,33,3,0,0,215,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,77,102,20,19,3,0,0,132,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,67,87,19,15,3,0,0,111,4
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,39,50,8,8,0,0,0,67,1
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,101,136,26,24,3,0,0,178,3
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,64,91,16,12,3,0,0,120,5
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,115,159,29,24,3,0,0,210,5
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,121,159,30,25,5,0,0,208,6
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,102,141,29,25,3,0,0,182,4
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,16,20,3,3,0,0,0,26,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,19,24,65,46,16,0,0,0,22
2022/2023,Female,ALL,NECO,2-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,68,89,189,180,8,0,0,0,11
2022/2023,Female,ALL,NECO,2-year,University,lga,Orlu,South East,Imo,Orlu,,,0,86,119,233,226,8,0,0,0,9
2022/2023,Female,ALL,NECO,2-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,86,112,233,206,23,0,0,0,33
2022/2023,Female,ALL,NECO,2-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,150,203,436,433,5,0,0,0,6
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,82,112,18,17,0,0,0,151,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,44,58,11,10,0,0,0,76,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,39,53,10,6,3,0,0,69,5
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,25,35,3,3,0,0,0,49,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,68,93,18,15,3,0,0,121,3
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,44,57,10,9,0,0,0,75,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,69,89,15,14,0,0,0,118,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,82,110,18,17,0,0,0,148,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,73,99,18,17,0,0,0,131,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,9,12,2,1,0,0,0,17,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,10,12,20,19,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,40,52,104,93,10,0,0,0,14
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Orlu,South East,Imo,Orlu,,,0,57,80,173,113,52,0,0,0,72
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,53,73,163,139,21,0,0,0,30
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,99,137,268,252,16,0,0,0,20
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,48,59,12,11,0,0,0,77,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,26,33,6,5,0,0,0,44,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,25,31,6,5,0,0,0,40,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,16,19,3,3,0,0,0,25,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,31,41,10,8,3,0,0,51,2
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,21,28,3,3,0,0,0,39,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,39,52,8,8,0,0,0,70,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,42,56,8,8,0,0,0,76,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,34,44,9,4,5,0,0,56,6
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,5,5,2,0,3,0,2,5,2
2022/2023,Female,ALL,NECO,5+-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,8,9,20,19,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,24,31,60,46,10,0,0,0,16
2022/2023,Female,ALL,NECO,5+-year,University,lga,Orlu,South East,Imo,Orlu,,,0,33,44,84,67,16,0,0,0,21
2022/2023,Female,ALL,NECO,5+-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,31,37,79,79,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,49,65,139,108,26,0,0,0,37
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,278,365,74,69,5,0,0,471,6
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,169,222,42,38,3,0,0,290,5
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,142,190,40,40,0,0,0,244,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,81,109,19,19,0,0,0,144,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,214,285,55,52,3,0,0,372,3
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,129,173,32,28,3,0,0,228,5
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,240,316,55,54,0,0,0,420,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,275,367,63,63,0,0,0,488,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,232,308,58,57,0,0,0,404,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,30,41,7,5,3,0,0,55,2
2022/2023,Female,ALL,WAEC,1-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,35,43,94,88,5,0,0,0,8
2022/2023,Female,ALL,WAEC,1-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,125,168,302,298,5,0,0,0,6
2022/2023,Female,ALL,WAEC,1-year,University,lga,Orlu,South East,Imo,Orlu,,,0,185,247,540,488,47,0,0,0,64
2022/2023,Female,ALL,WAEC,1-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,158,209,416,416,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,308,417,917,859,52,0,0,0,72
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,176,230,43,42,0,0,0,301,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,105,139,25,24,0,0,0,183,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,83,111,23,22,0,0,0,143,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,52,71,14,12,3,0,0,92,3
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,136,181,38,33,5,0,0,232,6
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,81,107,19,16,3,0,0,142,3
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,143,193,35,31,3,0,0,254,5
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,167,223,39,35,3,0,0,296,5
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,146,199,37,35,3,0,0,261,3
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,20,25,3,3,0,0,0,35,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,24,32,60,59,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,81,109,203,190,10,0,0,0,16
2022/2023,Female,ALL,WAEC,2-year,University,lga,Orlu,South East,Imo,Orlu,,,0,114,153,302,302,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,104,136,258,252,5,0,0,0,8
2022/2023,Female,ALL,WAEC,2-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,188,256,530,483,42,0,0,0,58
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,113,150,31,28,3,0,0,193,4
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,66,91,15,14,0,0,0,122,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,54,78,17,14,3,0,0,99,4
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,35,48,9,8,3,0,0,62,2
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,80,107,19,19,0,0,0,141,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,54,70,10,9,0,0,0,95,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,97,136,20,19,0,0,0,185,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,109,143,26,24,3,0,0,189,3
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,97,132,27,21,5,0,0,170,7
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,13,19,3,3,0,0,0,25,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,14,16,40,20,16,0,1,0,23
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,52,69,119,103,13,0,0,0,19
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Orlu,South East,Imo,Orlu,,,0,81,107,223,211,10,0,0,0,15
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,60,84,178,123,47,0,0,0,66
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,128,174,367,360,8,0,0,0,10
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,64,87,17,14,3,0,0,113,4
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,33,44,8,7,0,0,0,58,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,26,35,8,6,3,0,0,44,2
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,19,25,3,3,0,0,0,35,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,45,63,11,9,3,0,0,83,2
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,30,41,7,6,0,0,0,55,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,53,68,15,13,3,0,0,86,3
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,67,86,15,14,0,0,0,114,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Owerri North,South East,Imo,Owerri North,,,0,57,81,15,14,0,0,0,106,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Owerri West,South East,Imo,Owerri West,,,0,8,9,2,1,0,0,0,12,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,9,11,20,19,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Okigwe,South East,Imo,Okigwe,,,0,26,37,79,62,16,0,0,0,21
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Orlu,South East,Imo,Orlu,,,0,36,46,99,82,16,0,0,0,21
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Owerri North,South East,Imo,Owerri North,,,0,36,46,99,82,16,0,0,0,21
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Owerri West,South East,Imo,Owerri West,,,0,68,100,198,198,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,10,12,8,7,0,0,0,10,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Okigwe,South East,Imo,Okigwe,,,0,5,7,6,5,0,0,0,3,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Orlu,South East,Imo,Orlu,,,0,5,7,5,4,0,0,0,4,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Owerri North,South East,Imo,Owerri North,,,0,3,4,2,1,0,0,0,4,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Owerri West,South East,Imo,Owerri West,,,0,7,8,5,4,0,0,0,7,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,0,8,10,6,5,0,0,0,9,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Okigwe,South East,Imo,Okigwe,,,0,10,12,8,7,0,0,0,10,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Orlu,South East,Imo,Orlu,,,0,10,12,7,6,0,0,0,11,1
