session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,50,68,446,420,13,0,0,0,9
2022/2023,Female,ALL,NABTEB,1-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,23,27,147,132,4,0,0,0,5
2022/2023,Female,ALL,NABTEB,1-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,21,29,190,157,13,0,0,0,11
2022/2023,Female,ALL,NABTEB,2-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,19,27,62,53,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,21,27,56,47,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,10,12,31,25,4,0,0,0,2
2022/2023,Female,ALL,NABTEB,2-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,19,24,62,44,9,0,0,0,6
2022/2023,Female,ALL,NABTEB,2-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,17,22,37,34,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,12,17,12,9,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,25,31,22,19,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,10,15,9,6,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,21,27,22,19,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,8,10,62,56,4,0,0,0,2
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,8,12,44,41,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,33,44,243,241,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,15,17,75,72,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,12,17,109,107,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,12,17,47,41,4,0,0,0,2
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,12,17,37,34,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,6,10,12,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,10,15,37,34,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,10,15,28,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,6,10,12,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,15,22,16,13,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,2,2,3,0,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,8,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,15,17,12,9,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,6,7,69,56,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,6,7,44,41,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,21,24,197,194,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,10,12,75,72,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,8,10,84,81,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,6,10,19,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,8,10,12,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,4,2,12,9,0,0,1,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,6,7,25,6,9,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,6,10,28,9,9,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,4,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,8,10,9,6,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,2,2,3,0,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,8,10,9,6,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,2,2,19,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,10,17,116,50,27,0,0,0,21
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,6,5,37,0,13,0,1,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,6,7,62,50,4,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,56,77,209,191,9,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,60,82,209,201,4,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,29,39,106,94,4,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,54,77,215,197,9,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,48,63,153,138,4,0,0,0,5
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,31,44,44,41,0,0,0,4,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,66,89,81,78,0,0,0,11,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,10,15,16,13,0,0,0,1,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,33,44,41,38,0,0,0,5,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,62,82,75,72,0,0,0,10,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,23,31,237,235,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,23,31,178,163,4,0,0,0,5
2022/2023,Female,ALL,NECO,1-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,91,119,827,749,31,0,0,0,26
2022/2023,Female,ALL,NECO,1-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,42,53,325,323,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,39,53,396,382,4,0,0,0,5
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,33,46,128,119,4,0,0,0,3
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,39,53,137,128,4,0,0,0,3
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,19,27,72,60,4,0,0,0,4
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,35,46,119,113,4,0,0,0,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,31,44,97,88,4,0,0,0,3
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,21,29,28,25,0,0,0,3,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,42,53,53,47,4,0,0,5,2
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,6,10,12,9,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,21,27,25,22,0,0,0,3,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,39,53,50,44,4,0,0,6,2
2022/2023,Female,ALL,NECO,2-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,15,19,153,144,4,0,0,0,3
2022/2023,Female,ALL,NECO,2-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,15,17,109,100,4,0,0,0,3
2022/2023,Female,ALL,NECO,2-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,56,75,546,486,27,0,0,0,20
2022/2023,Female,ALL,NECO,2-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,27,36,197,194,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,25,34,262,238,9,0,0,0,8
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,21,29,81,69,4,0,0,0,4
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,27,36,87,85,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,12,17,41,38,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,21,29,81,72,4,0,0,0,3
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,21,27,66,63,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,12,17,19,16,0,0,0,1,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,27,34,34,28,4,0,0,3,2
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,12,17,19,13,4,0,0,1,2
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,23,31,31,28,0,0,0,3,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,10,12,128,100,13,0,0,0,9
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,10,12,69,66,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,35,48,337,332,4,0,0,0,2
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,17,22,153,125,13,0,0,0,9
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,15,22,153,144,4,0,0,0,3
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,12,17,47,44,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,15,19,66,47,9,0,0,0,6
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,6,7,19,16,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,15,19,50,47,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,12,15,41,38,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,8,10,9,6,0,0,0,1,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,15,22,22,19,0,0,0,2,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,2,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,8,10,9,6,0,0,0,1,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,12,17,16,13,0,0,0,2,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,4,7,75,72,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,6,7,50,25,9,0,0,0,8
2022/2023,Female,ALL,NECO,5+-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,19,24,172,150,9,0,0,0,7
2022/2023,Female,ALL,NECO,5+-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,8,12,97,75,9,0,0,0,7
2022/2023,Female,ALL,NECO,5+-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,8,12,84,75,4,0,0,0,3
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,73,97,278,254,9,0,0,0,8
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,81,109,318,285,13,0,0,0,11
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,35,48,125,113,4,0,0,0,4
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,73,97,259,244,4,0,0,0,5
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,62,82,190,179,4,0,0,0,4
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,39,53,59,53,4,0,0,3,2
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,96,128,125,110,4,0,0,13,5
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,17,24,25,22,0,0,0,2,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,44,60,62,56,4,0,0,5,2
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,85,114,109,100,4,0,0,12,3
2022/2023,Female,ALL,WAEC,1-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,29,39,256,254,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,35,46,306,276,13,0,0,0,10
2022/2023,Female,ALL,WAEC,1-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,118,157,1139,1094,18,0,0,0,16
2022/2023,Female,ALL,WAEC,1-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,52,68,446,401,18,0,0,0,15
2022/2023,Female,ALL,WAEC,1-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,48,63,503,461,18,0,0,0,14
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,44,60,178,163,4,0,0,0,5
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,52,68,184,179,4,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,23,29,78,75,0,0,0,0,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,48,65,194,169,9,0,0,0,8
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,42,53,131,125,4,0,0,0,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,27,36,34,31,0,0,0,4,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,58,77,75,69,4,0,0,8,2
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,10,15,16,13,0,0,0,1,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,27,39,34,31,0,0,0,5,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,52,70,66,63,0,0,0,8,1
2022/2023,Female,ALL,WAEC,2-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,19,27,197,150,18,0,0,0,15
2022/2023,Female,ALL,WAEC,2-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,23,29,197,169,13,0,0,0,9
2022/2023,Female,ALL,WAEC,2-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,75,97,727,680,18,0,0,0,16
2022/2023,Female,ALL,WAEC,2-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,33,44,293,257,13,0,0,0,12
2022/2023,Female,ALL,WAEC,2-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,31,44,312,295,9,0,0,0,6
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,29,41,112,110,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,33,46,131,113,9,0,0,0,6
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,15,19,50,38,4,0,0,0,4
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,29,41,112,110,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,23,31,84,69,4,0,0,0,5
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,17,24,22,19,0,0,0,3,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,37,51,47,44,0,0,0,6,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,6,10,9,6,0,0,0,1,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,17,22,25,19,4,0,0,1,2
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,31,44,41,38,0,0,0,5,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,10,15,109,107,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,12,17,97,94,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,50,65,490,448,18,0,0,0,14
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,23,29,184,182,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,19,27,215,169,18,0,0,0,15
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,17,22,47,44,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,19,24,69,66,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,10,12,34,31,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,17,24,56,53,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,10,15,34,28,4,0,0,0,2
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,10,15,12,9,0,0,0,2,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Doma,North Central,Nasarawa,Doma,,,0,23,29,25,22,0,0,0,4,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Keffi,North Central,Nasarawa,Keffi,,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Lafia,North Central,Nasarawa,Lafia,,,0,10,15,12,9,0,0,0,2,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,19,24,25,19,4,0,0,2,2
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,6,7,56,53,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Doma,North Central,Nasarawa,Doma,,,0,6,10,56,38,9,0,0,0,6
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Keffi,North Central,Nasarawa,Keffi,,,0,29,36,237,219,9,0,0,0,6
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Lafia,North Central,Nasarawa,Lafia,,,0,12,15,91,75,4,0,0,0,5
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,10,15,109,107,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,2,5,28,25,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Doma,North Central,Nasarawa,Doma,,,0,2,2,25,22,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Keffi,North Central,Nasarawa,Keffi,,,0,2,2,12,9,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Lafia,North Central,Nasarawa,Lafia,,,0,2,5,31,25,4,0,0,0,2
