session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,5,5,0,0,0,0,2,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,13,19,4,0,2,0,0,26,5
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,18,24,6,0,5,0,0,32,7
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,21,27,6,5,2,0,0,36,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,3,4,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Edu,North Central,Kwara,Edu,,,0,9,13,25,15,10,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,4,5,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,13,19,48,27,19,0,0,0,27
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,5,5,0,0,0,0,2,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,lga,Offa,North Central,Kwara,Offa,,,0,16,22,25,0,22,0,0,4,32
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,130,172,69,65,5,0,0,194,6
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,108,147,66,61,5,0,0,157,7
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,26,34,15,13,2,0,0,37,3
2022/2023,Female,ALL,NECO,1-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,76,105,55,42,12,0,0,102,17
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,38,52,12,11,0,0,0,71,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,100,135,43,40,2,0,0,166,5
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,139,188,57,55,2,0,0,236,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,163,215,65,63,2,0,0,271,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,28,40,14,13,2,0,0,48,2
2022/2023,Female,ALL,NECO,1-year,University,lga,Edu,North Central,Kwara,Edu,,,0,84,117,230,215,15,0,0,0,20
2022/2023,Female,ALL,NECO,1-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,28,35,73,54,17,0,0,0,25
2022/2023,Female,ALL,NECO,1-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,114,159,294,272,19,0,0,0,30
2022/2023,Female,ALL,NECO,1-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,37,49,98,96,2,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,University,lga,Offa,North Central,Kwara,Offa,,,0,157,206,364,352,12,0,0,0,18
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,86,114,44,40,5,0,0,131,6
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,68,91,41,40,2,0,0,97,2
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,16,20,9,6,2,0,0,22,3
2022/2023,Female,ALL,NECO,2-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,45,63,26,25,0,0,0,71,1
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,25,32,10,6,2,0,0,40,5
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,61,81,24,22,2,0,0,103,2
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,91,119,35,32,2,0,0,151,4
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,108,142,42,40,2,0,0,180,3
2022/2023,Female,ALL,NECO,2-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,17,25,10,6,2,0,0,28,5
2022/2023,Female,ALL,NECO,2-year,University,lga,Edu,North Central,Kwara,Edu,,,0,50,71,146,122,19,0,0,0,30
2022/2023,Female,ALL,NECO,2-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,19,25,50,42,7,0,0,0,11
2022/2023,Female,ALL,NECO,2-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,71,97,171,171,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,25,32,50,50,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,University,lga,Offa,North Central,Kwara,Offa,,,0,93,121,230,209,19,0,0,0,28
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,54,71,29,22,7,0,0,80,9
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,43,57,26,24,2,0,0,60,3
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,10,14,6,6,0,0,0,15,1
2022/2023,Female,ALL,NECO,3-5-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,31,43,20,20,0,0,0,45,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,17,23,6,5,0,0,0,31,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,40,52,18,17,0,0,0,63,1
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,57,78,26,21,5,0,0,95,6
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,64,84,24,21,2,0,0,107,3
2022/2023,Female,ALL,NECO,3-5-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,11,16,4,3,0,0,0,21,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Edu,North Central,Kwara,Edu,,,0,31,41,87,86,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,10,12,22,21,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,48,66,137,119,15,0,0,0,23
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,15,20,36,36,0,0,0,0,1
2022/2023,Female,ALL,NECO,3-5-year,University,lga,Offa,North Central,Kwara,Offa,,,0,58,79,149,122,24,0,0,0,34
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,25,32,11,10,0,0,0,39,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,25,32,11,10,0,0,0,39,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,6,8,2,2,0,0,0,10,1
2022/2023,Female,ALL,NECO,5+-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,19,24,11,10,0,0,0,26,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,9,12,4,3,0,0,0,15,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,23,31,9,8,0,0,0,40,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,31,41,11,10,0,0,0,54,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,34,46,15,14,0,0,0,57,1
2022/2023,Female,ALL,NECO,5+-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,6,9,4,3,0,0,0,10,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Edu,North Central,Kwara,Edu,,,0,17,23,36,36,0,0,0,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,7,7,11,10,0,0,2,0,1
2022/2023,Female,ALL,NECO,5+-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,27,39,90,57,29,0,0,0,42
2022/2023,Female,ALL,NECO,5+-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,8,9,36,12,22,0,1,0,31
2022/2023,Female,ALL,NECO,5+-year,University,lga,Offa,North Central,Kwara,Offa,,,0,31,40,56,55,0,0,0,0,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,176,230,97,91,5,0,0,255,8
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,142,192,87,83,2,0,0,205,5
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,32,43,17,17,0,0,0,49,1
2022/2023,Female,ALL,WAEC,1-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,89,122,54,51,2,0,0,131,5
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,47,63,17,16,0,0,0,83,1
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,131,173,54,49,5,0,0,214,7
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,178,234,71,66,5,0,0,294,7
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,217,285,84,75,7,0,0,360,12
2022/2023,Female,ALL,WAEC,1-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,35,49,19,17,2,0,0,56,3
2022/2023,Female,ALL,WAEC,1-year,University,lga,Edu,North Central,Kwara,Edu,,,0,100,140,269,257,12,0,0,0,17
2022/2023,Female,ALL,WAEC,1-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,40,55,104,89,12,0,0,0,19
2022/2023,Female,ALL,WAEC,1-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,155,211,415,358,51,0,0,0,74
2022/2023,Female,ALL,WAEC,1-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,49,64,124,111,12,0,0,0,17
2022/2023,Female,ALL,WAEC,1-year,University,lga,Offa,North Central,Kwara,Offa,,,0,194,258,479,459,19,0,0,0,28
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,110,145,60,54,5,0,0,162,8
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,86,118,51,48,2,0,0,129,4
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,23,29,12,11,0,0,0,33,1
2022/2023,Female,ALL,WAEC,2-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,60,81,39,37,2,0,0,83,3
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,31,39,10,9,0,0,0,51,1
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,88,117,35,30,5,0,0,148,6
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,110,146,45,41,2,0,0,183,5
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,140,185,54,50,5,0,0,234,6
2022/2023,Female,ALL,WAEC,2-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,23,29,12,10,2,0,0,33,2
2022/2023,Female,ALL,WAEC,2-year,University,lga,Edu,North Central,Kwara,Edu,,,0,68,94,185,167,17,0,0,0,24
2022/2023,Female,ALL,WAEC,2-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,25,34,61,57,5,0,0,0,6
2022/2023,Female,ALL,WAEC,2-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,93,126,246,224,19,0,0,0,30
2022/2023,Female,ALL,WAEC,2-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,32,40,81,74,7,0,0,0,9
2022/2023,Female,ALL,WAEC,2-year,University,lga,Offa,North Central,Kwara,Offa,,,0,116,155,277,257,19,0,0,0,27
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,68,87,39,32,7,0,0,92,9
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,63,84,39,32,7,0,0,87,10
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,15,21,7,6,0,0,0,25,1
2022/2023,Female,ALL,WAEC,3-5-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,37,50,21,21,0,0,0,55,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,21,28,8,6,2,0,0,36,3
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,55,71,20,19,0,0,0,92,1
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,77,102,31,28,2,0,0,127,5
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,89,116,35,32,2,0,0,146,4
2022/2023,Female,ALL,WAEC,3-5-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,15,21,8,7,0,0,0,24,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Edu,North Central,Kwara,Edu,,,0,42,57,112,99,12,0,0,0,17
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,19,24,39,39,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,69,95,176,176,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,20,26,42,41,0,0,0,0,1
2022/2023,Female,ALL,WAEC,3-5-year,University,lga,Offa,North Central,Kwara,Offa,,,0,83,109,207,179,24,0,0,0,36
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,38,49,20,20,0,0,0,54,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,30,39,17,17,0,0,0,42,1
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,8,12,5,3,2,0,0,13,2
2022/2023,Female,ALL,WAEC,5+-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,21,29,17,13,2,0,0,26,4
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,12,13,5,4,0,0,0,16,1
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,33,43,15,11,2,0,0,51,5
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,40,52,18,17,2,0,0,63,2
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,47,63,17,15,2,0,0,81,3
2022/2023,Female,ALL,WAEC,5+-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,8,11,4,3,0,0,0,13,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Edu,North Central,Kwara,Edu,,,0,27,40,81,66,15,0,0,0,20
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,9,12,22,21,0,0,0,0,1
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,40,53,101,86,12,0,0,0,19
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,11,13,34,24,10,0,0,0,13
2022/2023,Female,ALL,WAEC,5+-year,University,lga,Offa,North Central,Kwara,Offa,,,0,41,55,112,81,27,0,0,0,40
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,7,7,9,9,0,0,1,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,6,6,10,9,0,0,1,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,1,1,2,1,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,4,5,9,7,2,0,0,0,2
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,2,2,2,2,0,0,0,1,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,6,7,7,6,0,0,0,3,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,8,9,8,7,0,0,1,4,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,8,10,12,11,0,0,0,1,1
2022/2023,Female,Disabled,NABTEB,1-year,Polytechnic,lga,Offa,North Central,Kwara,Offa,,,0,2,2,2,2,0,0,0,1,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Edu,North Central,Kwara,Edu,,,0,4,5,39,32,7,0,0,0,9
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Ekiti,North Central,Kwara,Ekiti,,,0,2,2,20,19,2,0,0,0,2
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,6,7,41,40,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,3,4,24,24,0,0,0,0,1
2022/2023,Female,Disabled,NABTEB,1-year,University,lga,Offa,North Central,Kwara,Offa,,,0,6,7,53,48,5,0,0,0,6
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Edu,North Central,Kwara,Edu,,,0,4,7,0,0,0,0,0,12,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Ekiti,North Central,Kwara,Ekiti,,,0,3,6,0,0,0,0,0,10,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,1,1,0,0,0,0,0,2,0
2022/2023,Female,Disabled,NABTEB,2-year,College of Education,lga,Offa,North Central,Kwara,Offa,,,0,2,5,0,0,0,0,0,8,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Edu,North Central,Kwara,Edu,,,0,1,2,0,0,0,0,0,4,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Ekiti,North Central,Kwara,Ekiti,,,0,3,6,0,0,0,0,0,10,0
2022/2023,Female,Disabled,NABTEB,2-year,Polytechnic,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,4,9,0,0,0,0,0,14,0
