session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,2873,2058,1979,668,725,656,71.6324,33.7544,108.5329,90.4828
2019/2020,Female,all,WAEC,lga,Remo North,South West,Ogun,Remo North,,,3446,2468,2407,812,853,784,71.6193,33.7349,105.0493,91.9109
2019/2020,Female,all,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,2854,2046,1934,652,628,583,71.6889,33.7125,96.319,92.8344
2019/2020,Female,disabled,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,178,127,108,38,70,70,71.3483,35.1852,184.2105,100.0
2019/2020,Female,disabled,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,171,122,101,37,49,49,71.345,36.6337,132.4324,100.0
2019/2020,Female,disabled,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,178,128,107,39,70,70,71.9101,36.4486,179.4872,100.0
2019/2020,Female,disabled,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,184,132,115,41,77,77,71.7391,35.6522,187.8049,100.0
2019/2020,Female,disabled,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,175,125,101,37,56,56,71.4286,36.6337,151.3514,100.0
2019/2020,Female,disabled,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,290,188,191,64,66,66,64.8276,33.5079,103.125,100.0
2019/2020,Female,disabled,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,232,151,148,52,72,72,65.0862,35.1351,138.4615,100.0
2019/2020,Female,disabled,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,270,177,177,61,68,71,65.5556,34.4633,111.4754,104.4118
2019/2020,Female,disabled,NECO,lga,Remo North,South West,Ogun,Remo North,,,284,186,184,63,66,72,65.493,34.2391,104.7619,109.0909
2019/2020,Female,disabled,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,241,156,145,50,65,72,64.7303,34.4828,130.0,110.7692
2019/2020,Female,disabled,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,380,275,248,84,69,71,72.3684,33.871,82.1429,102.8986
2019/2020,Female,disabled,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,299,216,181,58,64,66,72.2408,32.0442,110.3448,103.125
2019/2020,Female,disabled,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,327,236,208,70,65,66,72.1713,33.6538,92.8571,101.5385
2019/2020,Female,disabled,WAEC,lga,Remo North,South West,Ogun,Remo North,,,368,266,238,79,72,75,72.2826,33.1933,91.1392,104.1667
2019/2020,Female,disabled,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,315,228,198,66,60,61,72.381,33.3333,90.9091,101.6667
2019/2020,Male,all,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1452,1055,1060,357,357,304,72.6584,33.6792,100.0,85.1541
2019/2020,Male,all,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,1259,913,908,307,308,288,72.5179,33.8106,100.3257,93.5065
2019/2020,Male,all,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,1288,936,952,323,379,341,72.6708,33.9286,117.3375,89.9736
2019/2020,Male,all,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,1440,1049,1054,358,422,363,72.8472,33.9658,117.8771,86.019
2019/2020,Male,all,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,1197,869,858,295,289,263,72.5982,34.3823,97.9661,91.0035
2019/2020,Male,all,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,2809,1845,2010,677,691,622,65.6817,33.6816,102.0679,90.0145
2019/2020,Male,all,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2316,1522,1662,563,506,459,65.7168,33.8748,89.8757,90.7115
2019/2020,Male,all,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,2437,1600,1783,603,604,542,65.6545,33.8194,100.1658,89.7351
2019/2020,Male,all,NECO,lga,Remo North,South West,Ogun,Remo North,,,2606,1711,1949,661,686,626,65.6562,33.9148,103.7821,91.2536
2019/2020,Male,all,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,2230,1466,1624,550,495,435,65.7399,33.867,90.0,87.8788
2019/2020,Male,all,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,3425,2448,2478,836,839,769,71.4745,33.7369,100.3589,91.6567
2019/2020,Male,all,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,3048,2179,2203,746,720,667,71.4895,33.8629,96.5147,92.6389
2019/2020,Male,all,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,3020,2158,2217,746,799,724,71.457,33.6491,107.1046,90.6133
2019/2020,Male,all,WAEC,lga,Remo North,South West,Ogun,Remo North,,,3548,2535,2612,880,924,857,71.4487,33.6907,105.0,92.7489
2019/2020,Male,all,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,2850,2036,2061,696,683,629,71.4386,33.77,98.1322,92.0937
2019/2020,Male,disabled,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,171,120,119,40,40,42,70.1754,33.6134,100.0,105.0
2019/2020,Male,disabled,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,168,118,112,37,24,27,70.2381,33.0357,64.8649,112.5
2019/2020,Male,disabled,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,175,124,116,40,64,70,70.8571,34.4828,160.0,109.375
2019/2020,Male,disabled,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,181,128,120,42,80,86,70.7182,35.0,190.4762,107.5
2019/2020,Male,disabled,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,164,114,103,37,48,51,69.5122,35.9223,129.7297,106.25
2019/2020,Male,disabled,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,293,192,191,64,78,82,65.529,33.5079,121.875,105.1282
2019/2020,Male,disabled,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,254,166,171,59,54,60,65.3543,34.5029,91.5254,111.1111
2019/2020,Male,disabled,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,275,180,189,65,66,73,65.4545,34.3915,101.5385,110.6061
2019/2020,Male,disabled,NECO,lga,Remo North,South West,Ogun,Remo North,,,271,178,188,65,72,72,65.6827,34.5745,110.7692,100.0
2019/2020,Male,disabled,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,250,164,169,58,60,61,65.6,34.3195,103.4483,101.6667
2019/2020,Male,disabled,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,370,262,255,86,76,84,70.8108,33.7255,88.3721,110.5263
2019/2020,Male,disabled,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,316,224,218,75,66,72,70.8861,34.4037,88.0,109.0909
2019/2020,Male,disabled,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,343,243,235,79,78,84,70.8455,33.617,98.7342,107.6923
2019/2020,Male,disabled,WAEC,lga,Remo North,South West,Ogun,Remo North,,,391,277,269,90,78,90,70.844,33.4572,86.6667,115.3846
2019/2020,Male,disabled,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,322,228,221,74,55,66,70.8075,33.4842,74.3243,120.0
2020/2021,Female,all,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1480,1123,1020,367,333,290,75.8784,35.9804,90.7357,87.0871
2020/2021,Female,all,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,1182,898,823,295,287,277,75.9729,35.8445,97.2881,96.5157
2020/2021,Female,all,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,1272,964,906,325,353,303,75.7862,35.872,108.6154,85.8357
2020/2021,Female,all,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,1508,1143,1051,379,380,330,75.7958,36.0609,100.2639,86.8421
2020/2021,Female,all,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,1178,894,783,282,280,248,75.8913,36.0153,99.2908,88.5714
2020/2021,Female,all,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,2808,1940,1943,696,621,554,69.0883,35.8209,89.2241,89.211
2020/2021,Female,all,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2174,1500,1470,526,479,436,68.9972,35.7823,91.0646,91.023
2020/2021,Female,all,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,2362,1630,1653,591,558,508,69.0093,35.7532,94.4162,91.0394
2020/2021,Female,all,NECO,lga,Remo North,South West,Ogun,Remo North,,,2708,1872,1903,679,626,561,69.1285,35.6805,92.1944,89.6166
2020/2021,Female,all,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,2213,1526,1521,546,467,412,68.9562,35.8974,85.5311,88.2227
2020/2021,Female,all,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,3675,2755,2528,906,821,753,74.966,35.8386,90.6181,91.7174
2020/2021,Female,all,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2847,2130,1951,700,634,576,74.8156,35.879,90.5714,90.8517
2020/2021,Female,all,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,3073,2300,2137,770,740,678,74.8454,36.0318,96.1039,91.6216
2020/2021,Female,all,WAEC,lga,Remo North,South West,Ogun,Remo North,,,3508,2626,2464,884,869,804,74.8575,35.8766,98.3032,92.5201
2020/2021,Female,all,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,2855,2135,1967,704,650,597,74.7811,35.7905,92.3295,91.8462
2020/2021,Female,disabled,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,180,141,115,42,56,56,78.3333,36.5217,133.3333,100.0
2020/2021,Female,disabled,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,172,135,108,38,63,63,78.4884,35.1852,165.7895,100.0
2020/2021,Female,disabled,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,183,143,116,41,70,70,78.1421,35.3448,170.7317,100.0
2020/2021,Female,disabled,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,195,152,125,47,77,77,77.9487,37.6,163.8298,100.0
2020/2021,Female,disabled,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,175,137,101,38,63,63,78.2857,37.6238,165.7895,100.0
2020/2021,Female,disabled,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,299,205,193,69,60,63,68.5619,35.7513,86.9565,105.0
2020/2021,Female,disabled,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,236,161,156,56,60,71,68.2203,35.8974,107.1429,118.3333
2020/2021,Female,disabled,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,271,185,184,65,65,73,68.2657,35.3261,100.0,112.3077
2020/2021,Female,disabled,NECO,lga,Remo North,South West,Ogun,Remo North,,,303,208,195,69,65,66,68.6469,35.3846,94.2029,101.5385
2020/2021,Female,disabled,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,251,171,161,57,55,58,68.1275,35.4037,96.4912,105.4545
2020/2021,Female,disabled,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,385,289,249,90,70,75,75.0649,36.1446,77.7778,107.1429
2020/2021,Female,disabled,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,305,225,189,70,64,65,73.7705,37.037,91.4286,101.5625
2020/2021,Female,disabled,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,349,260,227,85,71,75,74.4986,37.4449,83.5294,105.6338
2020/2021,Female,disabled,WAEC,lga,Remo North,South West,Ogun,Remo North,,,389,289,254,93,76,80,74.2931,36.6142,81.7204,105.2632
2020/2021,Female,disabled,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,315,233,203,74,62,65,73.9683,36.4532,83.7838,104.8387
2020/2021,Male,all,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1484,1124,1105,395,387,332,75.7412,35.7466,97.9747,85.7881
2020/2021,Male,all,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,1250,946,899,319,286,260,75.68,35.4839,89.6552,90.9091
2020/2021,Male,all,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,1341,1014,991,353,371,317,75.6152,35.6206,105.0992,85.4447
2020/2021,Male,all,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,1547,1171,1164,416,448,396,75.6949,35.7388,107.6923,88.3929
2020/2021,Male,all,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,1219,922,870,309,300,284,75.6358,35.5172,97.0874,94.6667
2020/2021,Male,all,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,2808,1941,2073,740,666,593,69.1239,35.6971,90.0,89.039
2020/2021,Male,all,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2315,1598,1680,600,509,451,69.0281,35.7143,84.8333,88.6051
2020/2021,Male,all,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,2498,1724,1852,661,619,564,69.0152,35.6911,93.646,91.1147
2020/2021,Male,all,NECO,lga,Remo North,South West,Ogun,Remo North,,,2726,1884,2015,718,684,620,69.1123,35.6328,95.2646,90.6433
2020/2021,Male,all,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,2326,1608,1695,606,541,483,69.1316,35.7522,89.2739,89.2791
2020/2021,Male,all,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,3656,2739,2671,955,886,811,74.9179,35.7544,92.7749,91.535
2020/2021,Male,all,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,3151,2360,2315,829,725,668,74.8969,35.8099,87.4548,92.1379
2020/2021,Male,all,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,3134,2348,2318,831,823,760,74.9202,35.8499,99.0373,92.3451
2020/2021,Male,all,WAEC,lga,Remo North,South West,Ogun,Remo North,,,3605,2701,2674,955,930,851,74.9237,35.7143,97.3822,91.5054
2020/2021,Male,all,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,2944,2206,2143,766,711,649,74.9321,35.7443,92.8198,91.2799
2020/2021,Male,disabled,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,180,140,120,42,48,48,77.7778,35.0,114.2857,100.0
2020/2021,Male,disabled,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,180,140,120,42,59,64,77.7778,35.0,140.4762,108.4746
2020/2021,Male,disabled,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,183,141,124,43,61,64,77.0492,34.6774,141.8605,104.918
2020/2021,Male,disabled,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,189,144,128,45,71,80,76.1905,35.1562,157.7778,112.6761
2020/2021,Male,disabled,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,172,134,111,38,50,56,77.907,34.2342,131.5789,112.0
2020/2021,Male,disabled,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,304,208,211,75,72,72,68.4211,35.545,96.0,100.0
2020/2021,Male,disabled,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,246,167,171,60,66,66,67.8862,35.0877,110.0,100.0
2020/2021,Male,disabled,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,287,196,201,71,72,73,68.2927,35.3234,101.4085,101.3889
2020/2021,Male,disabled,NECO,lga,Remo North,South West,Ogun,Remo North,,,297,203,205,72,72,72,68.3502,35.122,100.0,100.0
2020/2021,Male,disabled,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,265,181,170,60,66,66,68.3019,35.2941,110.0,100.0
2020/2021,Male,disabled,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,379,284,263,94,72,82,74.934,35.7414,76.5957,113.8889
2020/2021,Male,disabled,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,323,242,218,78,66,77,74.9226,35.7798,84.6154,116.6667
2020/2021,Male,disabled,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,354,264,248,91,78,87,74.5763,36.6935,85.7143,111.5385
2020/2021,Male,disabled,WAEC,lga,Remo North,South West,Ogun,Remo North,,,389,292,267,95,78,87,75.0643,35.5805,82.1053,111.5385
2020/2021,Male,disabled,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,322,240,221,78,51,59,74.5342,35.2941,65.3846,115.6863
2021/2022,Female,all,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1590,1253,1119,427,392,354,78.805,38.1591,91.8033,90.3061
2021/2022,Female,all,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,1262,995,857,325,307,284,78.8431,37.923,94.4615,92.5081
2021/2022,Female,all,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,1353,1066,951,361,371,330,78.7879,37.96,102.7701,88.9488
2021/2022,Female,all,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,1531,1207,1086,413,399,341,78.8374,38.0295,96.6102,85.4637
2021/2022,Female,all,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,1273,1005,867,328,285,254,78.9474,37.8316,86.8902,89.1228
2021/2022,Female,all,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,2960,2149,2073,799,677,612,72.6014,38.5432,84.7309,90.3988
2021/2022,Female,all,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2284,1660,1589,615,502,456,72.6795,38.7036,81.626,90.8367
2021/2022,Female,all,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,2454,1782,1720,667,582,525,72.6161,38.7791,87.2564,90.2062
2021/2022,Female,all,NECO,lga,Remo North,South West,Ogun,Remo North,,,2833,2058,2001,772,660,593,72.6438,38.5807,85.4922,89.8485
2021/2022,Female,all,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,2306,1677,1555,601,501,451,72.7233,38.6495,83.3611,90.02
2021/2022,Female,all,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,3941,3086,2789,1076,919,853,78.305,38.5801,85.4089,92.8183
2021/2022,Female,all,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2939,2301,2032,785,686,633,78.2919,38.6319,87.3885,92.2741
2021/2022,Female,all,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,3351,2623,2338,902,820,758,78.2751,38.58,90.9091,92.439
2021/2022,Female,all,WAEC,lga,Remo North,South West,Ogun,Remo North,,,3701,2897,2599,1003,917,833,78.2761,38.5918,91.4257,90.8397
2021/2022,Female,all,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,3110,2432,2108,815,682,633,78.1994,38.6622,83.681,92.8152
2021/2022,Female,disabled,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,195,155,123,42,72,84,79.4872,34.1463,171.4286,116.6667
2021/2022,Female,disabled,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,184,147,113,38,76,84,79.8913,33.6283,200.0,110.5263
2021/2022,Female,disabled,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,195,155,123,42,77,80,79.4872,34.1463,183.3333,103.8961
2021/2022,Female,disabled,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,195,155,122,42,72,73,79.4872,34.4262,171.4286,101.3889
2021/2022,Female,disabled,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,184,147,113,38,60,60,79.8913,33.6283,157.8947,100.0
2021/2022,Female,disabled,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,314,226,207,80,68,77,71.9745,38.6473,85.0,113.2353
2021/2022,Female,disabled,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,251,184,168,67,61,72,73.3068,39.881,91.0448,118.0328
2021/2022,Female,disabled,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,290,211,191,75,68,74,72.7586,39.267,90.6667,108.8235
2021/2022,Female,disabled,NECO,lga,Remo North,South West,Ogun,Remo North,,,313,228,214,83,60,63,72.8435,38.785,72.2892,105.0
2021/2022,Female,disabled,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,262,193,163,65,60,67,73.6641,39.8773,92.3077,111.6667
2021/2022,Female,disabled,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,424,331,283,108,78,84,78.066,38.1625,72.2222,107.6923
2021/2022,Female,disabled,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,311,244,202,78,65,66,78.4566,38.6139,83.3333,101.5385
2021/2022,Female,disabled,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,374,294,249,95,75,78,78.6096,38.1526,78.9474,104.0
2021/2022,Female,disabled,WAEC,lga,Remo North,South West,Ogun,Remo North,,,408,321,277,106,80,84,78.6765,38.2671,75.4717,105.0
2021/2022,Female,disabled,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,351,275,226,87,65,66,78.3476,38.4956,74.7126,101.5385
2021/2022,Male,all,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,1601,1263,1195,459,412,364,78.8882,38.41,89.7603,88.3495
2021/2022,Male,all,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,1363,1073,990,377,335,308,78.7234,38.0808,88.8594,91.9403
2021/2022,Male,all,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,1421,1118,1064,406,436,373,78.677,38.1579,107.3892,85.5505
2021/2022,Male,all,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,1563,1229,1169,444,436,381,78.6308,37.9812,98.1982,87.3853
2021/2022,Male,all,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,1302,1027,942,357,308,291,78.8786,37.8981,86.2745,94.4805
2021/2022,Male,all,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,2970,2160,2223,860,732,644,72.7273,38.6865,85.1163,87.9781
2021/2022,Male,all,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,2470,1797,1807,700,562,500,72.753,38.7382,80.2857,88.968
2021/2022,Male,all,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,2613,1899,1956,755,656,599,72.6751,38.5992,86.8874,91.311
2021/2022,Male,all,NECO,lga,Remo North,South West,Ogun,Remo North,,,2863,2079,2108,816,704,652,72.6161,38.7097,86.2745,92.6136
2021/2022,Male,all,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,2363,1720,1724,665,555,501,72.7888,38.5731,83.4586,90.2703
2021/2022,Male,all,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,3964,3102,2922,1127,955,880,78.2543,38.5695,84.7382,92.1466
2021/2022,Male,all,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,3227,2526,2338,904,763,691,78.277,38.6655,84.4027,90.5636
2021/2022,Male,all,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,3523,2757,2645,1021,951,879,78.2572,38.6011,93.144,92.429
2021/2022,Male,all,WAEC,lga,Remo North,South West,Ogun,Remo North,,,3801,2975,2850,1100,1009,932,78.2689,38.5965,91.7273,92.3687
2021/2022,Male,all,WAEC,lga,Sagamu,South West,Ogun,Sagamu,,,3114,2435,2279,878,742,693,78.1952,38.5257,84.5103,93.3962
2021/2022,Male,disabled,NABTEB,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,190,151,126,45,64,64,79.4737,35.7143,142.2222,100.0
2021/2022,Male,disabled,NABTEB,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,193,153,126,45,64,64,79.2746,35.7143,142.2222,100.0
2021/2022,Male,disabled,NABTEB,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,197,156,126,45,80,80,79.1878,35.7143,177.7778,100.0
2021/2022,Male,disabled,NABTEB,lga,Remo North,South West,Ogun,Remo North,,,201,159,128,44,80,80,79.1045,34.375,181.8182,100.0
2021/2022,Male,disabled,NABTEB,lga,Sagamu,South West,Ogun,Sagamu,,,190,151,113,38,48,48,79.4737,33.6283,126.3158,100.0
2021/2022,Male,disabled,NECO,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,314,231,213,83,78,79,73.5669,38.9671,93.9759,101.2821
2021/2022,Male,disabled,NECO,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,270,198,192,76,72,72,73.3333,39.5833,94.7368,100.0
2021/2022,Male,disabled,NECO,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,290,212,193,75,72,72,73.1034,38.8601,96.0,100.0
2021/2022,Male,disabled,NECO,lga,Remo North,South West,Ogun,Remo North,,,328,239,220,86,72,72,72.8659,39.0909,83.7209,100.0
2021/2022,Male,disabled,NECO,lga,Sagamu,South West,Ogun,Sagamu,,,266,196,184,71,72,72,73.6842,38.587,101.4085,100.0
2021/2022,Male,disabled,WAEC,lga,Abeokuta North,South West,Ogun,Abeokuta North,,,427,335,292,112,79,88,78.4543,38.3562,70.5357,111.3924
2021/2022,Male,disabled,WAEC,lga,Abeokuta South,South West,Ogun,Abeokuta South,,,335,262,222,86,79,82,78.209,38.7387,91.8605,103.7975
2021/2022,Male,disabled,WAEC,lga,Ijebu Ode,South West,Ogun,Ijebu Ode,,,378,295,271,105,85,96,78.0423,38.7454,80.9524,112.9412
