session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Male,all,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,2082,1296,1474,489,558,517,62.2478,33.175,114.1104,92.6523
2019/2020,Male,all,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,2170,1351,1444,478,484,440,62.2581,33.1025,101.2552,90.9091
2019/2020,Male,all,NECO,lga,Osogbo,South West,Osun,Osogbo,,,1949,1214,1313,436,463,421,62.2884,33.2064,106.1927,90.9287
2019/2020,Male,all,WAEC,lga,Ede North,South West,Osun,Ede North,,,2470,1676,1730,570,594,521,67.8543,32.948,104.2105,87.7104
2019/2020,Male,all,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,2894,1963,1998,657,718,649,67.83,32.8829,109.2846,90.39
2019/2020,Male,all,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,2693,1827,1866,615,646,585,67.8426,32.9582,105.0407,90.5573
2019/2020,Male,all,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,2774,1881,1864,615,608,542,67.8082,32.9936,98.8618,89.1447
2019/2020,Male,all,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,2373,1609,1643,540,553,511,67.8045,32.8667,102.4074,92.4051
2019/2020,Male,disabled,NABTEB,lga,Ede North,South West,Osun,Ede North,,,135,94,84,27,38,42,69.6296,32.1429,140.7407,110.5263
2019/2020,Male,disabled,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,131,91,84,27,57,63,69.4656,32.1429,211.1111,110.5263
2019/2020,Male,disabled,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,137,95,87,28,48,49,69.3431,32.1839,171.4286,102.0833
2019/2020,Male,disabled,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,142,98,90,29,24,28,69.0141,32.2222,82.7586,116.6667
2019/2020,Male,disabled,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,125,87,76,25,30,35,69.6,32.8947,120.0,116.6667
2019/2020,Male,disabled,NECO,lga,Ede North,South West,Osun,Ede North,,,224,140,147,51,50,50,62.5,34.6939,98.0392,100.0
2019/2020,Male,disabled,NECO,lga,Ife Central,South West,Osun,Ife Central,,,236,148,159,55,60,62,62.7119,34.5912,109.0909,103.3333
2019/2020,Male,disabled,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,221,138,144,51,64,69,62.4434,35.4167,125.4902,107.8125
2019/2020,Male,disabled,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,249,156,151,53,50,50,62.6506,35.0993,94.3396,100.0
2019/2020,Male,disabled,NECO,lga,Osogbo,South West,Osun,Osogbo,,,197,123,119,43,50,52,62.4365,36.1345,116.2791,104.0
2019/2020,Male,disabled,WAEC,lga,Ede North,South West,Osun,Ede North,,,292,199,190,64,48,49,68.1507,33.6842,75.0,102.0833
2019/2020,Male,disabled,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,308,210,202,68,60,63,68.1818,33.6634,88.2353,105.0
2019/2020,Male,disabled,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,291,200,189,64,60,63,68.7285,33.8624,93.75,105.0
2019/2020,Male,disabled,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,331,226,212,71,56,58,68.2779,33.4906,78.8732,103.5714
2019/2020,Male,disabled,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,238,162,151,49,48,48,68.0672,32.4503,97.9592,100.0
2020/2021,Female,all,NABTEB,lga,Ede North,South West,Osun,Ede North,,,1123,803,744,257,287,251,71.5049,34.543,111.6732,87.4564
2020/2021,Female,all,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,1213,869,805,279,313,278,71.6406,34.6584,112.1864,88.8179
2020/2021,Female,all,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,1183,849,781,270,292,269,71.7667,34.5711,108.1481,92.1233
2020/2021,Female,all,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,1143,817,719,250,241,213,71.4786,34.7705,96.4,88.3817
2020/2021,Female,all,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,1111,795,734,251,252,233,71.5572,34.1962,100.3984,92.4603
2020/2021,Female,all,NECO,lga,Ede North,South West,Osun,Ede North,,,2114,1387,1369,477,487,453,65.6102,34.843,102.0964,93.0185
2020/2021,Female,all,NECO,lga,Ife Central,South West,Osun,Ife Central,,,2254,1478,1498,522,550,515,65.5723,34.8465,105.364,93.6364
2020/2021,Female,all,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,2234,1466,1478,515,540,482,65.6222,34.8444,104.8544,89.2593
2020/2021,Female,all,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,2088,1370,1350,470,418,381,65.613,34.8148,88.9362,91.1483
2020/2021,Female,all,NECO,lga,Osogbo,South West,Osun,Osogbo,,,2006,1315,1313,457,465,426,65.5533,34.8058,101.7505,91.6129
2020/2021,Female,all,WAEC,lga,Ede North,South West,Osun,Ede North,,,2626,1867,1749,612,582,517,71.0967,34.9914,95.098,88.8316
2020/2021,Female,all,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,2954,2097,1958,684,676,602,70.9885,34.9336,98.8304,89.0533
2020/2021,Female,all,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,2902,2062,1885,654,661,603,71.0544,34.695,101.0703,91.2254
2020/2021,Female,all,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,2806,1991,1807,628,578,518,70.9551,34.7537,92.0382,89.6194
2020/2021,Female,all,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,2629,1866,1720,602,569,514,70.9776,35.0,94.5183,90.3339
2020/2021,Female,disabled,NABTEB,lga,Ede North,South West,Osun,Ede North,,,144,104,90,27,55,56,72.2222,30.0,203.7037,101.8182
2020/2021,Female,disabled,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,150,110,89,28,55,66,73.3333,31.4607,196.4286,120.0
2020/2021,Female,disabled,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,150,110,90,28,60,68,73.3333,31.1111,214.2857,113.3333
2020/2021,Female,disabled,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,150,108,87,29,55,55,72.0,33.3333,189.6552,100.0
2020/2021,Female,disabled,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,139,101,90,26,45,54,72.6619,28.8889,173.0769,120.0
2020/2021,Female,disabled,NECO,lga,Ede North,South West,Osun,Ede North,,,246,164,145,51,53,64,66.6667,35.1724,103.9216,120.7547
2020/2021,Female,disabled,NECO,lga,Ife Central,South West,Osun,Ife Central,,,240,160,146,51,48,55,66.6667,34.9315,94.1176,114.5833
2020/2021,Female,disabled,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,247,164,155,54,59,64,66.3968,34.8387,109.2593,108.4746
2020/2021,Female,disabled,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,256,170,152,53,50,59,66.4062,34.8684,94.3396,118.0
2020/2021,Female,disabled,NECO,lga,Osogbo,South West,Osun,Osogbo,,,198,132,118,41,44,55,66.6667,34.7458,107.3171,125.0
2020/2021,Female,disabled,WAEC,lga,Ede North,South West,Osun,Ede North,,,303,217,189,67,54,59,71.6172,35.4497,80.597,109.2593
2020/2021,Female,disabled,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,313,223,201,70,55,59,71.246,34.8259,78.5714,107.2727
2020/2021,Female,disabled,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,311,223,192,65,61,66,71.7042,33.8542,93.8462,108.1967
2020/2021,Female,disabled,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,326,232,197,67,56,60,71.1656,34.0102,83.5821,107.1429
2020/2021,Female,disabled,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,250,179,151,53,47,52,71.6,35.0993,88.6792,110.6383
2020/2021,Male,all,NABTEB,lga,Ede North,South West,Osun,Ede North,,,1167,835,813,277,304,269,71.551,34.0713,109.7473,88.4868
2020/2021,Male,all,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,1275,912,893,305,356,319,71.5294,34.1545,116.7213,89.6067
2020/2021,Male,all,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,1177,843,837,286,316,283,71.6228,34.1697,110.4895,89.557
2020/2021,Male,all,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,1234,884,835,287,262,232,71.637,34.3713,91.2892,88.5496
2020/2021,Male,all,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,1121,803,779,264,284,264,71.6325,33.8896,107.5758,92.9577
2020/2021,Male,all,NECO,lga,Ede North,South West,Osun,Ede North,,,2121,1392,1479,514,533,480,65.6294,34.7532,103.6965,90.0563
2020/2021,Male,all,NECO,lga,Ife Central,South West,Osun,Ife Central,,,2342,1536,1641,571,578,545,65.585,34.7959,101.2259,94.2907
2020/2021,Male,all,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,2289,1503,1620,564,593,540,65.6619,34.8148,105.1418,91.0624
2020/2021,Male,all,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,2303,1512,1545,537,503,465,65.6535,34.7573,93.6685,92.4453
2020/2021,Male,all,NECO,lga,Osogbo,South West,Osun,Osogbo,,,2012,1322,1415,492,495,449,65.7058,34.7703,100.6098,90.7071
2020/2021,Male,all,WAEC,lga,Ede North,South West,Osun,Ede North,,,2693,1912,1885,658,634,566,70.9989,34.9072,96.3526,89.2744
2020/2021,Male,all,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,3009,2134,2127,742,743,664,70.9206,34.8848,100.1348,89.3674
2020/2021,Male,all,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,2903,2060,2017,704,696,625,70.9611,34.9033,98.8636,89.7989
2020/2021,Male,all,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,3053,2166,2086,728,645,574,70.9466,34.8993,88.5989,88.9922
2020/2021,Male,all,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,2742,1946,1904,667,650,596,70.9701,35.0315,97.4513,91.6923
2020/2021,Male,disabled,NABTEB,lga,Ede North,South West,Osun,Ede North,,,150,108,93,27,48,50,72.0,29.0323,177.7778,104.1667
2020/2021,Male,disabled,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,150,108,93,27,60,68,72.0,29.0323,222.2222,113.3333
2020/2021,Male,disabled,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,140,102,90,27,48,52,72.8571,30.0,177.7778,108.3333
2020/2021,Male,disabled,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,157,114,102,32,30,32,72.6115,31.3725,93.75,106.6667
2020/2021,Male,disabled,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,141,102,90,26,54,58,72.3404,28.8889,207.6923,107.4074
2020/2021,Male,disabled,NECO,lga,Ede North,South West,Osun,Ede North,,,241,158,156,52,55,55,65.5602,33.3333,105.7692,100.0
2020/2021,Male,disabled,NECO,lga,Ife Central,South West,Osun,Ife Central,,,237,155,156,52,60,71,65.4008,33.3333,115.3846,118.3333
2020/2021,Male,disabled,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,247,162,164,55,65,69,65.587,33.5366,118.1818,106.1538
2020/2021,Male,disabled,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,279,183,181,61,55,56,65.5914,33.7017,90.1639,101.8182
2020/2021,Male,disabled,NECO,lga,Osogbo,South West,Osun,Osogbo,,,196,129,129,43,60,65,65.8163,33.3333,139.5349,108.3333
2020/2021,Male,disabled,WAEC,lga,Ede North,South West,Osun,Ede North,,,316,224,207,74,56,59,70.8861,35.7488,75.6757,105.3571
2020/2021,Male,disabled,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,325,230,218,77,68,74,70.7692,35.3211,88.3117,108.8235
2020/2021,Male,disabled,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,306,218,200,72,56,58,71.2418,36.0,77.7778,103.5714
2020/2021,Male,disabled,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,352,250,227,80,60,63,71.0227,35.2423,75.0,105.0
2020/2021,Male,disabled,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,264,188,169,61,56,58,71.2121,36.0947,91.8033,103.5714
2021/2022,Female,all,NABTEB,lga,Ede North,South West,Osun,Ede North,,,1222,911,819,313,311,275,74.5499,38.2173,99.361,88.4244
2021/2022,Female,all,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,1276,951,858,327,333,299,74.5298,38.1119,101.8349,89.7898
2021/2022,Female,all,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,1292,964,840,321,317,292,74.613,38.2143,98.7539,92.1136
2021/2022,Female,all,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,1234,920,801,306,272,248,74.5543,38.2022,88.8889,91.1765
2021/2022,Female,all,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,1140,852,745,285,267,240,74.7368,38.255,93.6842,89.8876
2021/2022,Female,all,NECO,lga,Ede North,South West,Osun,Ede North,,,2242,1541,1490,561,528,490,68.7333,37.651,94.1176,92.803
2021/2022,Female,all,NECO,lga,Ife Central,South West,Osun,Ife Central,,,2366,1628,1586,598,576,529,68.8081,37.7049,96.3211,91.8403
2021/2022,Female,all,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,2279,1567,1514,571,564,518,68.7582,37.7147,98.7741,91.844
2021/2022,Female,all,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,2317,1593,1487,562,485,451,68.7527,37.7942,86.2989,92.9897
2021/2022,Female,all,NECO,lga,Osogbo,South West,Osun,Osogbo,,,2087,1435,1365,513,482,441,68.759,37.5824,93.9571,91.4938
2021/2022,Female,all,WAEC,lga,Ede North,South West,Osun,Ede North,,,2965,2198,1971,740,668,600,74.1315,37.5444,90.2703,89.8204
2021/2022,Female,all,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,3120,2314,2073,779,740,668,74.1667,37.5784,94.9936,90.2703
2021/2022,Female,all,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,3133,2325,2067,775,728,665,74.21,37.494,93.9355,91.3462
2021/2022,Female,all,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,3011,2232,1956,734,628,566,74.1282,37.5256,85.5586,90.1274
2021/2022,Female,all,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,2760,2046,1812,680,586,524,74.1304,37.5276,86.1765,89.4198
2021/2022,Female,disabled,NABTEB,lga,Ede North,South West,Osun,Ede North,,,159,118,93,39,55,59,74.2138,41.9355,141.0256,107.2727
2021/2022,Female,disabled,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,156,116,96,40,55,66,74.359,41.6667,137.5,120.0
2021/2022,Female,disabled,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,153,115,91,38,55,63,75.1634,41.7582,144.7368,114.5455
2021/2022,Female,disabled,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,159,118,90,38,45,47,74.2138,42.2222,118.4211,104.4444
2021/2022,Female,disabled,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,150,112,90,38,55,66,74.6667,42.2222,144.7368,120.0
2021/2022,Female,disabled,NECO,lga,Ede North,South West,Osun,Ede North,,,259,177,156,61,48,57,68.3398,39.1026,78.6885,118.75
2021/2022,Female,disabled,NECO,lga,Ife Central,South West,Osun,Ife Central,,,260,178,165,64,57,60,68.4615,38.7879,89.0625,105.2632
2021/2022,Female,disabled,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,247,169,159,61,59,64,68.4211,38.3648,96.7213,108.4746
2021/2022,Female,disabled,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,270,185,159,61,48,57,68.5185,38.3648,78.6885,118.75
2021/2022,Female,disabled,NECO,lga,Osogbo,South West,Osun,Osogbo,,,216,148,132,49,50,60,68.5185,37.1212,102.0408,120.0
2021/2022,Female,disabled,WAEC,lga,Ede North,South West,Osun,Ede North,,,350,261,224,83,63,68,74.5714,37.0536,75.9036,107.9365
2021/2022,Female,disabled,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,332,247,202,75,57,60,74.3976,37.1287,76.0,105.2632
2021/2022,Female,disabled,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,342,255,217,80,67,68,74.5614,36.8664,83.75,101.4925
2021/2022,Female,disabled,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,340,253,209,77,54,56,74.4118,36.8421,70.1299,103.7037
2021/2022,Female,disabled,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,265,197,158,57,48,48,74.3396,36.0759,84.2105,100.0
2021/2022,Male,all,NABTEB,lga,Ede North,South West,Osun,Ede North,,,1220,911,871,330,322,282,74.6721,37.8875,97.5758,87.5776
2021/2022,Male,all,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,1312,978,926,352,366,327,74.5427,38.013,103.9773,89.3443
2021/2022,Male,all,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,1278,954,895,339,358,338,74.6479,37.8771,105.6047,94.4134
2021/2022,Male,all,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,1276,953,864,327,291,260,74.6865,37.8472,88.9908,89.3471
2021/2022,Male,all,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,1178,879,828,314,282,254,74.618,37.9227,89.8089,90.0709
2021/2022,Male,all,NECO,lga,Ede North,South West,Osun,Ede North,,,2193,1507,1560,586,542,489,68.7187,37.5641,92.4915,90.2214
2021/2022,Male,all,NECO,lga,Ife Central,South West,Osun,Ife Central,,,2431,1672,1724,650,665,621,68.7783,37.703,102.3077,93.3835
2021/2022,Male,all,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,2292,1576,1637,615,576,539,68.7609,37.5687,93.6585,93.5764
2021/2022,Male,all,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,2418,1662,1642,618,533,490,68.7345,37.637,86.246,91.9325
2021/2022,Male,all,NECO,lga,Osogbo,South West,Osun,Osogbo,,,2140,1469,1467,553,527,482,68.6449,37.696,95.2984,91.4611
2021/2022,Male,all,WAEC,lga,Ede North,South West,Osun,Ede North,,,2994,2220,2065,778,688,617,74.1483,37.6755,88.4319,89.6802
2021/2022,Male,all,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,3254,2412,2293,863,818,736,74.1242,37.6363,94.7856,89.9756
2021/2022,Male,all,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,3090,2289,2204,829,758,694,74.0777,37.6134,91.4355,91.5567
2021/2022,Male,all,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,3143,2330,2167,813,712,644,74.133,37.5173,87.5769,90.4494
2021/2022,Male,all,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,2751,2040,1931,726,639,572,74.1549,37.5971,88.0165,89.5149
2021/2022,Male,disabled,NABTEB,lga,Ede North,South West,Osun,Ede North,,,158,118,96,39,48,56,74.6835,40.625,123.0769,116.6667
2021/2022,Male,disabled,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,159,119,99,40,60,68,74.8428,40.404,150.0,113.3333
2021/2022,Male,disabled,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,159,118,99,40,66,73,74.2138,40.404,165.0,110.6061
2021/2022,Male,disabled,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,164,123,103,41,30,34,75.0,39.8058,73.1707,113.3333
2021/2022,Male,disabled,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,151,113,92,38,30,35,74.8344,41.3043,78.9474,116.6667
2021/2022,Male,disabled,NECO,lga,Ede North,South West,Osun,Ede North,,,258,176,168,64,60,60,68.2171,38.0952,93.75,100.0
2021/2022,Male,disabled,NECO,lga,Ife Central,South West,Osun,Ife Central,,,264,182,174,67,60,60,68.9394,38.5057,89.5522,100.0
2021/2022,Male,disabled,NECO,lga,Ilesha East,South West,Osun,Ilesha East,,,252,173,168,64,65,67,68.6508,38.0952,101.5625,103.0769
2021/2022,Male,disabled,NECO,lga,Ilesha West,South West,Osun,Ilesha West,,,279,191,180,69,65,66,68.4588,38.3333,94.2029,101.5385
2021/2022,Male,disabled,NECO,lga,Osogbo,South West,Osun,Osogbo,,,213,144,135,52,55,57,67.6056,38.5185,105.7692,103.6364
2021/2022,Male,disabled,WAEC,lga,Ede North,South West,Osun,Ede North,,,354,263,234,88,60,63,74.2938,37.6068,68.1818,105.0
2021/2022,Male,disabled,WAEC,lga,Ife Central,South West,Osun,Ife Central,,,342,253,232,88,61,68,73.9766,37.931,69.3182,111.4754
2021/2022,Male,disabled,WAEC,lga,Ilesha East,South West,Osun,Ilesha East,,,330,242,212,81,60,69,73.3333,38.2075,74.0741,115.0
2021/2022,Male,disabled,WAEC,lga,Ilesha West,South West,Osun,Ilesha West,,,366,272,236,89,60,63,74.3169,37.7119,67.4157,105.0
2021/2022,Male,disabled,WAEC,lga,Osogbo,South West,Osun,Osogbo,,,270,201,175,64,52,54,74.4444,36.5714,81.25,103.8462
2022/2023,Female,all,NABTEB,lga,Ede North,South West,Osun,Ede North,,,1195,873,757,265,295,265,73.0544,35.0066,111.3208,89.8305
2022/2023,Female,all,NABTEB,lga,Ife Central,South West,Osun,Ife Central,,,1296,947,869,303,328,285,73.071,34.8677,108.2508,86.8902
2022/2023,Female,all,NABTEB,lga,Ilesha East,South West,Osun,Ilesha East,,,1297,948,839,293,310,279,73.0918,34.9225,105.802,90.0
2022/2023,Female,all,NABTEB,lga,Ilesha West,South West,Osun,Ilesha West,,,1226,895,771,269,269,245,73.0016,34.8898,100.0,91.0781
2022/2023,Female,all,NABTEB,lga,Osogbo,South West,Osun,Osogbo,,,1127,824,731,253,270,245,73.1145,34.6101,106.7194,90.7407
