session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2021/2022,Female,disabled,NECO,lga,Owan East,South South,Edo,Owan East,,,302,211,168,64,49,57,69.8675,38.0952,76.5625,116.3265
2021/2022,Female,disabled,WAEC,lga,Esan Central,South South,Edo,Esan Central,,,352,267,201,81,58,68,75.8523,40.2985,71.6049,117.2414
2021/2022,Female,disabled,WAEC,lga,Etsako West,South South,Edo,Etsako West,,,329,251,186,75,63,72,76.2918,40.3226,84.0,114.2857
2021/2022,Female,disabled,WAEC,lga,Oredo,South South,Edo,Oredo,,,723,549,407,163,131,148,75.9336,40.0491,80.3681,112.9771
2021/2022,Female,disabled,WAEC,lga,Owan East,South South,Edo,Owan East,,,366,279,198,80,58,68,76.2295,40.404,72.5,117.2414
2021/2022,Male,all,NABTEB,lga,Esan Central,South South,Edo,Esan Central,,,1420,1081,906,356,360,315,76.1268,39.2936,101.1236,87.5
2021/2022,Male,all,NABTEB,lga,Etsako West,South South,Edo,Etsako West,,,1264,963,798,313,294,259,76.1867,39.2231,93.9297,88.0952
2021/2022,Male,all,NABTEB,lga,Oredo,South South,Edo,Oredo,,,2828,2159,1783,697,642,565,76.3437,39.0914,92.109,88.0062
2021/2022,Male,all,NABTEB,lga,Owan East,South South,Edo,Owan East,,,1489,1136,925,363,330,288,76.2928,39.2432,90.9091,87.2727
2021/2022,Male,all,NECO,lga,Esan Central,South South,Edo,Esan Central,,,2611,1832,1664,651,556,505,70.1647,39.1226,85.4071,90.8273
2021/2022,Male,all,NECO,lga,Etsako West,South South,Edo,Etsako West,,,2338,1640,1465,574,473,418,70.1454,39.1809,82.4042,88.3721
2021/2022,Male,all,NECO,lga,Oredo,South South,Edo,Oredo,,,5140,3607,3255,1274,1076,950,70.1751,39.1398,84.4584,88.29
2021/2022,Male,all,NECO,lga,Owan East,South South,Edo,Owan East,,,2734,1918,1696,661,536,480,70.1536,38.9741,81.0893,89.5522
2021/2022,Male,all,WAEC,lga,Esan Central,South South,Edo,Esan Central,,,3470,2624,2220,868,830,766,75.6196,39.0991,95.6221,92.2892
2021/2022,Male,all,WAEC,lga,Etsako West,South South,Edo,Etsako West,,,3127,2364,1984,777,745,686,75.5996,39.1633,95.8816,92.0805
2021/2022,Male,all,WAEC,lga,Oredo,South South,Edo,Oredo,,,6843,5178,4330,1695,1619,1499,75.6686,39.1455,95.5162,92.588
2021/2022,Male,all,WAEC,lga,Owan East,South South,Edo,Owan East,,,3583,2707,2193,855,767,708,75.5512,38.9877,89.7076,92.3077
2021/2022,Male,disabled,NABTEB,lga,Esan Central,South South,Edo,Esan Central,,,174,133,96,39,66,66,76.4368,40.625,169.2308,100.0
2021/2022,Male,disabled,NABTEB,lga,Etsako West,South South,Edo,Etsako West,,,164,126,90,37,60,60,76.8293,41.1111,162.1622,100.0
2021/2022,Male,disabled,NABTEB,lga,Oredo,South South,Edo,Oredo,,,363,281,200,79,90,95,77.4105,39.5,113.9241,105.5556
2021/2022,Male,disabled,NABTEB,lga,Owan East,South South,Edo,Owan East,,,176,136,96,39,54,56,77.2727,40.625,138.4615,103.7037
2021/2022,Male,disabled,NECO,lga,Esan Central,South South,Edo,Esan Central,,,288,202,171,67,60,60,70.1389,39.1813,89.5522,100.0
2021/2022,Male,disabled,NECO,lga,Etsako West,South South,Edo,Etsako West,,,256,178,149,59,55,55,69.5312,39.5973,93.2203,100.0
2021/2022,Male,disabled,NECO,lga,Oredo,South South,Edo,Oredo,,,571,401,344,136,125,125,70.2277,39.5349,91.9118,100.0
2021/2022,Male,disabled,NECO,lga,Owan East,South South,Edo,Owan East,,,292,204,167,65,55,55,69.863,38.9222,84.6154,100.0
2021/2022,Male,disabled,WAEC,lga,Esan Central,South South,Edo,Esan Central,,,378,284,228,89,72,78,75.1323,39.0351,80.8989,108.3333
2021/2022,Male,disabled,WAEC,lga,Etsako West,South South,Edo,Etsako West,,,337,255,207,82,73,76,75.6677,39.6135,89.0244,104.1096
2021/2022,Male,disabled,WAEC,lga,Oredo,South South,Edo,Oredo,,,762,577,447,178,144,155,75.7218,39.821,80.8989,107.6389
2021/2022,Male,disabled,WAEC,lga,Owan East,South South,Edo,Owan East,,,377,283,219,86,64,66,75.0663,39.2694,74.4186,103.125
2022/2023,Female,all,NABTEB,lga,Esan Central,South South,Edo,Esan Central,,,1383,1024,809,300,305,260,74.0419,37.0828,101.6667,85.2459
2022/2023,Female,all,NABTEB,lga,Etsako West,South South,Edo,Etsako West,,,1327,980,775,289,295,250,73.8508,37.2903,102.0761,84.7458
2022/2023,Female,all,NABTEB,lga,Oredo,South South,Edo,Oredo,,,2809,2082,1633,606,599,531,74.1189,37.1096,98.8449,88.6477
2022/2023,Female,all,NABTEB,lga,Owan East,South South,Edo,Owan East,,,1511,1120,872,322,314,278,74.1231,36.9266,97.5155,88.535
2022/2023,Female,all,NECO,lga,Esan Central,South South,Edo,Esan Central,,,2591,1723,1527,561,513,454,66.4994,36.7387,91.4439,88.499
2022/2023,Female,all,NECO,lga,Etsako West,South South,Edo,Etsako West,,,2447,1626,1415,521,460,413,66.4487,36.8198,88.2917,89.7826
2022/2023,Female,all,NECO,lga,Oredo,South South,Edo,Oredo,,,5174,3440,3028,1111,1010,892,66.4863,36.6909,90.9091,88.3168
2022/2023,Female,all,NECO,lga,Owan East,South South,Edo,Owan East,,,2738,1820,1562,572,490,429,66.4719,36.6197,85.6643,87.551
2022/2023,Female,all,WAEC,lga,Esan Central,South South,Edo,Esan Central,,,3407,2445,2014,735,771,702,71.764,36.4945,104.898,91.0506
2022/2023,Female,all,WAEC,lga,Etsako West,South South,Edo,Etsako West,,,3147,2258,1825,666,687,633,71.7509,36.4932,103.1532,92.1397
2022/2023,Female,all,WAEC,lga,Oredo,South South,Edo,Oredo,,,6742,4833,3919,1430,1457,1335,71.685,36.4889,101.8881,91.6266
2022/2023,Female,all,WAEC,lga,Owan East,South South,Edo,Owan East,,,3725,2670,2142,783,758,700,71.6779,36.5546,96.8072,92.3483
2022/2023,Female,disabled,NABTEB,lga,Esan Central,South South,Edo,Esan Central,,,178,129,88,37,60,60,72.4719,42.0455,162.1622,100.0
2022/2023,Female,disabled,NABTEB,lga,Etsako West,South South,Edo,Etsako West,,,172,123,88,37,60,60,71.5116,42.0455,162.1622,100.0
2022/2023,Female,disabled,NABTEB,lga,Oredo,South South,Edo,Oredo,,,374,272,184,76,113,120,72.7273,41.3043,148.6842,106.1947
2022/2023,Female,disabled,NABTEB,lga,Owan East,South South,Edo,Owan East,,,196,143,96,39,56,60,72.9592,40.625,143.5897,107.1429
2022/2023,Female,disabled,NECO,lga,Esan Central,South South,Edo,Esan Central,,,292,194,159,61,48,53,66.4384,38.3648,78.6885,110.4167
2022/2023,Female,disabled,NECO,lga,Etsako West,South South,Edo,Etsako West,,,252,167,147,57,48,48,66.2698,38.7755,84.2105,100.0
2022/2023,Female,disabled,NECO,lga,Oredo,South South,Edo,Oredo,,,562,376,322,123,106,116,66.9039,38.1988,86.1789,109.434
2022/2023,Female,disabled,NECO,lga,Owan East,South South,Edo,Owan East,,,300,200,155,59,48,56,66.6667,38.0645,81.3559,116.6667
2022/2023,Female,disabled,WAEC,lga,Esan Central,South South,Edo,Esan Central,,,374,270,215,77,63,68,72.1925,35.814,81.8182,107.9365
2022/2023,Female,disabled,WAEC,lga,Etsako West,South South,Edo,Etsako West,,,331,238,183,65,58,64,71.9033,35.5191,89.2308,110.3448
2022/2023,Female,disabled,WAEC,lga,Oredo,South South,Edo,Oredo,,,752,541,413,148,127,140,71.9415,35.8354,85.8108,110.2362
2022/2023,Female,disabled,WAEC,lga,Owan East,South South,Edo,Owan East,,,402,287,214,79,67,76,71.393,36.9159,84.8101,113.4328
2022/2023,Male,all,NABTEB,lga,Esan Central,South South,Edo,Esan Central,,,1448,1077,907,335,360,306,74.3785,36.935,107.4627,85.0
2022/2023,Male,all,NABTEB,lga,Etsako West,South South,Edo,Etsako West,,,1315,981,797,297,309,268,74.6008,37.2647,104.0404,86.7314
2022/2023,Male,all,NABTEB,lga,Oredo,South South,Edo,Oredo,,,2789,2071,1731,642,618,548,74.256,37.0884,96.2617,88.6731
2022/2023,Male,all,NABTEB,lga,Owan East,South South,Edo,Owan East,,,1496,1112,918,340,324,282,74.3316,37.037,95.2941,87.037
2022/2023,Male,all,NECO,lga,Esan Central,South South,Edo,Esan Central,,,2664,1772,1677,614,564,511,66.5165,36.613,91.8567,90.6028
2022/2023,Male,all,NECO,lga,Etsako West,South South,Edo,Etsako West,,,2371,1574,1480,540,487,436,66.3855,36.4865,90.1852,89.5277
2022/2023,Male,all,NECO,lga,Oredo,South South,Edo,Oredo,,,5179,3442,3187,1166,1048,913,66.4607,36.5861,89.8799,87.1183
2022/2023,Male,all,NECO,lga,Owan East,South South,Edo,Owan East,,,2770,1840,1675,612,534,469,66.426,36.5373,87.2549,87.8277
2022/2023,Male,all,WAEC,lga,Esan Central,South South,Edo,Esan Central,,,3502,2513,2210,804,831,761,71.759,36.3801,103.3582,91.5764
2022/2023,Male,all,WAEC,lga,Etsako West,South South,Edo,Etsako West,,,2977,2133,1816,658,678,617,71.6493,36.2335,103.0395,91.0029
2022/2023,Male,all,WAEC,lga,Oredo,South South,Edo,Oredo,,,6910,4953,4279,1555,1608,1479,71.6787,36.3403,103.4084,91.9776
2022/2023,Male,all,WAEC,lga,Owan East,South South,Edo,Owan East,,,3676,2637,2235,813,793,730,71.7356,36.3758,97.54,92.0555
2022/2023,Male,disabled,NABTEB,lga,Esan Central,South South,Edo,Esan Central,,,180,136,99,40,66,66,75.5556,40.404,165.0,100.0
2022/2023,Male,disabled,NABTEB,lga,Etsako West,South South,Edo,Etsako West,,,160,123,88,37,72,72,76.875,42.0455,194.5946,100.0
2022/2023,Male,disabled,NABTEB,lga,Oredo,South South,Edo,Oredo,,,369,273,206,82,102,102,73.9837,39.8058,124.3902,100.0
2022/2023,Male,disabled,NABTEB,lga,Owan East,South South,Edo,Owan East,,,180,133,95,39,60,60,73.8889,41.0526,153.8462,100.0
2022/2023,Male,disabled,NECO,lga,Esan Central,South South,Edo,Esan Central,,,297,199,170,62,48,58,67.0034,36.4706,77.4194,120.8333
2022/2023,Male,disabled,NECO,lga,Etsako West,South South,Edo,Etsako West,,,257,170,145,53,48,58,66.1479,36.5517,90.566,120.8333
2022/2023,Male,disabled,NECO,lga,Oredo,South South,Edo,Oredo,,,574,381,332,120,115,124,66.3763,36.1446,95.8333,107.8261
2022/2023,Male,disabled,NECO,lga,Owan East,South South,Edo,Owan East,,,299,199,165,61,57,59,66.5552,36.9697,93.4426,103.5088
