session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Male,all,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,1130,789,812,287,315,288,69.823,35.3448,109.7561,91.4286
2019/2020,Male,all,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,1298,908,933,330,351,298,69.9538,35.3698,106.3636,84.9003
2019/2020,Male,all,NECO,lga,Agaie,North Central,Niger,Agaie,,,2479,1564,1778,625,585,518,63.09,35.1519,93.6,88.547
2019/2020,Male,all,NECO,lga,Bida,North Central,Niger,Bida,,,2279,1438,1644,579,551,482,63.0978,35.219,95.1641,87.4773
2019/2020,Male,all,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,2335,1474,1737,609,600,530,63.1263,35.0604,98.5222,88.3333
2019/2020,Male,all,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,2195,1384,1594,563,526,452,63.0524,35.3199,93.4281,85.9316
2019/2020,Male,all,NECO,lga,Suleja,North Central,Niger,Suleja,,,2416,1524,1733,609,541,471,63.0795,35.1414,88.8342,87.061
2019/2020,Male,all,WAEC,lga,Agaie,North Central,Niger,Agaie,,,3266,2248,2369,834,855,769,68.8304,35.2047,102.518,89.9415
2019/2020,Male,all,WAEC,lga,Bida,North Central,Niger,Bida,,,2987,2055,2211,779,823,736,68.7981,35.2329,105.6483,89.4289
2019/2020,Male,all,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,3053,2098,2201,773,792,718,68.7193,35.1204,102.458,90.6566
2019/2020,Male,all,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,2714,1866,1939,681,671,604,68.7546,35.1212,98.5316,90.0149
2019/2020,Male,all,WAEC,lga,Suleja,North Central,Niger,Suleja,,,2982,2051,2157,757,810,729,68.7793,35.095,107.0013,90.0
2019/2020,Male,disabled,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,168,117,116,42,18,18,69.6429,36.2069,42.8571,100.0
2019/2020,Male,disabled,NABTEB,lga,Bida,North Central,Niger,Bida,,,150,102,100,37,18,18,68.0,37.0,48.6486,100.0
2019/2020,Male,disabled,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,150,102,100,37,45,45,68.0,37.0,121.6216,100.0
2019/2020,Male,disabled,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,147,99,100,37,27,27,67.3469,37.0,72.973,100.0
2019/2020,Male,disabled,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,165,115,108,39,45,45,69.697,36.1111,115.3846,100.0
2019/2020,Male,disabled,NECO,lga,Agaie,North Central,Niger,Agaie,,,285,180,187,65,60,60,63.1579,34.7594,92.3077,100.0
2019/2020,Male,disabled,NECO,lga,Bida,North Central,Niger,Bida,,,247,156,164,58,60,64,63.1579,35.3659,103.4483,106.6667
2019/2020,Male,disabled,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,243,154,170,60,54,54,63.3745,35.2941,90.0,100.0
2019/2020,Male,disabled,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,226,142,147,54,42,46,62.8319,36.7347,77.7778,109.5238
2019/2020,Male,disabled,NECO,lga,Suleja,North Central,Niger,Suleja,,,270,170,182,64,60,65,62.963,35.1648,93.75,108.3333
2019/2020,Male,disabled,WAEC,lga,Agaie,North Central,Niger,Agaie,,,367,254,255,91,70,73,69.2098,35.6863,76.9231,104.2857
2019/2020,Male,disabled,WAEC,lga,Bida,North Central,Niger,Bida,,,311,215,217,77,72,72,69.1318,35.4839,93.5065,100.0
2019/2020,Male,disabled,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,330,227,227,81,71,72,68.7879,35.6828,87.6543,101.4085
2019/2020,Male,disabled,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,287,197,191,67,54,54,68.6411,35.0785,80.597,100.0
2019/2020,Male,disabled,WAEC,lga,Suleja,North Central,Niger,Suleja,,,334,229,226,80,72,72,68.5629,35.3982,90.0,100.0
2020/2021,Female,all,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,1456,1054,993,368,352,314,72.3901,37.0594,95.6522,89.2045
2020/2021,Female,all,NABTEB,lga,Bida,North Central,Niger,Bida,,,1304,942,915,338,365,332,72.2393,36.9399,107.9882,90.9589
2020/2021,Female,all,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,1413,1024,986,365,343,287,72.4699,37.0183,93.9726,83.6735
2020/2021,Female,all,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,1271,920,852,316,285,262,72.3839,37.0892,90.1899,91.9298
2020/2021,Female,all,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,1343,972,932,348,368,324,72.3753,37.3391,105.7471,88.0435
2020/2021,Female,all,NECO,lga,Agaie,North Central,Niger,Agaie,,,2742,1824,1864,695,584,523,66.5208,37.2854,84.0288,89.5548
2020/2021,Female,all,NECO,lga,Bida,North Central,Niger,Bida,,,2363,1574,1678,626,572,494,66.6102,37.3063,91.3738,86.3636
2020/2021,Female,all,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,2565,1707,1776,661,577,503,66.5497,37.2185,87.292,87.175
2020/2021,Female,all,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,2306,1532,1560,583,485,418,66.4354,37.3718,83.1904,86.1856
2020/2021,Female,all,NECO,lga,Suleja,North Central,Niger,Suleja,,,2599,1728,1789,666,591,515,66.4871,37.2275,88.7387,87.1404
2020/2021,Female,all,WAEC,lga,Agaie,North Central,Niger,Agaie,,,3592,2584,2457,916,876,785,71.9376,37.2812,95.6332,89.6119
2020/2021,Female,all,WAEC,lga,Bida,North Central,Niger,Bida,,,3199,2301,2258,840,826,741,71.9287,37.2011,98.3333,89.7094
2020/2021,Female,all,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,3372,2427,2308,857,800,716,71.9751,37.1317,93.3489,89.5
2020/2021,Female,all,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,2829,2034,1904,708,663,596,71.8982,37.1849,93.6441,89.8944
2020/2021,Female,all,WAEC,lga,Suleja,North Central,Niger,Suleja,,,3370,2424,2350,875,854,772,71.9288,37.234,97.6,90.3981
2020/2021,Female,disabled,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,193,138,119,43,56,56,71.5026,36.1345,130.2326,100.0
2020/2021,Female,disabled,NABTEB,lga,Bida,North Central,Niger,Bida,,,174,124,111,40,76,80,71.2644,36.036,190.0,105.2632
2020/2021,Female,disabled,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,177,126,111,40,51,50,71.1864,36.036,127.5,98.0392
2020/2021,Female,disabled,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,173,124,108,38,46,46,71.6763,35.1852,121.0526,100.0
2020/2021,Female,disabled,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,183,131,118,44,94,94,71.5847,37.2881,213.6364,100.0
2020/2021,Female,disabled,NECO,lga,Agaie,North Central,Niger,Agaie,,,315,211,205,77,63,66,66.9841,37.561,81.8182,104.7619
2020/2021,Female,disabled,NECO,lga,Bida,North Central,Niger,Bida,,,269,181,169,64,63,66,67.2862,37.8698,98.4375,104.7619
2020/2021,Female,disabled,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,276,184,178,67,56,60,66.6667,37.6404,83.5821,107.1429
2020/2021,Female,disabled,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,238,160,149,57,59,60,67.2269,38.255,103.5088,101.6949
2020/2021,Female,disabled,NECO,lga,Suleja,North Central,Niger,Suleja,,,288,192,189,71,71,72,66.6667,37.5661,100.0,101.4085
2020/2021,Female,disabled,WAEC,lga,Agaie,North Central,Niger,Agaie,,,404,290,264,97,78,84,71.7822,36.7424,80.4124,107.6923
2020/2021,Female,disabled,WAEC,lga,Bida,North Central,Niger,Bida,,,341,245,220,80,60,72,71.8475,36.3636,75.0,120.0
2020/2021,Female,disabled,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,355,255,225,82,72,82,71.831,36.4444,87.8049,113.8889
2020/2021,Female,disabled,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,298,214,187,68,66,77,71.8121,36.3636,97.0588,116.6667
2020/2021,Female,disabled,WAEC,lga,Suleja,North Central,Niger,Suleja,,,380,273,243,91,84,91,71.8421,37.4486,92.3077,108.3333
2020/2021,Male,all,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,1497,1084,1078,402,405,349,72.4115,37.2913,100.7463,86.1728
2020/2021,Male,all,NABTEB,lga,Bida,North Central,Niger,Bida,,,1364,987,1010,377,387,361,72.3607,37.3267,102.6525,93.2817
2020/2021,Male,all,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,1378,998,1026,380,385,347,72.4238,37.037,101.3158,90.1299
2020/2021,Male,all,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,1329,959,969,357,297,265,72.1595,36.8421,83.1933,89.2256
2020/2021,Male,all,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,1343,971,975,361,378,320,72.3008,37.0256,104.7091,84.6561
2020/2021,Male,all,NECO,lga,Agaie,North Central,Niger,Agaie,,,2756,1832,2003,747,632,556,66.4731,37.2941,84.6051,87.9747
2020/2021,Male,all,NECO,lga,Bida,North Central,Niger,Bida,,,2508,1667,1842,686,651,573,66.4673,37.2421,94.898,88.0184
2020/2021,Male,all,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,2550,1695,1864,695,595,509,66.4706,37.2854,85.6115,85.5462
2020/2021,Male,all,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,2389,1587,1757,655,552,477,66.4295,37.2795,84.2748,86.413
2020/2021,Male,all,NECO,lga,Suleja,North Central,Niger,Suleja,,,2600,1729,1904,709,607,537,66.5,37.2374,85.6135,88.4679
2020/2021,Male,all,WAEC,lga,Agaie,North Central,Niger,Agaie,,,3657,2636,2623,980,947,838,72.0809,37.3618,96.6327,88.49
2020/2021,Male,all,WAEC,lga,Bida,North Central,Niger,Bida,,,3258,2344,2430,903,898,803,71.946,37.1605,99.4463,89.4209
2020/2021,Male,all,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,3356,2417,2459,917,860,785,72.0203,37.2916,93.7841,91.2791
2020/2021,Male,all,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,2959,2128,2159,805,754,678,71.9162,37.2858,93.6646,89.9204
2020/2021,Male,all,WAEC,lga,Suleja,North Central,Niger,Suleja,,,3429,2469,2521,939,886,798,72.0035,37.2471,94.3557,90.0677
2020/2021,Male,disabled,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,174,124,117,44,54,57,71.2644,37.6068,122.7273,105.5556
2020/2021,Male,disabled,NABTEB,lga,Bida,North Central,Niger,Bida,,,165,116,108,40,54,58,70.303,37.037,135.0,107.4074
2020/2021,Male,disabled,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,165,117,120,42,54,54,70.9091,35.0,128.5714,100.0
2020/2021,Male,disabled,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,162,113,112,38,18,19,69.7531,33.9286,47.3684,105.5556
2020/2021,Male,disabled,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,171,121,114,40,45,47,70.7602,35.0877,112.5,104.4444
2020/2021,Male,disabled,NECO,lga,Agaie,North Central,Niger,Agaie,,,318,212,218,83,66,66,66.6667,38.0734,79.5181,100.0
2020/2021,Male,disabled,NECO,lga,Bida,North Central,Niger,Bida,,,262,174,177,67,66,70,66.4122,37.8531,98.5075,106.0606
2020/2021,Male,disabled,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,270,180,181,69,60,63,66.6667,38.1215,86.9565,105.0
2020/2021,Male,disabled,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,249,165,170,65,66,72,66.2651,38.2353,101.5385,109.0909
2020/2021,Male,disabled,NECO,lga,Suleja,North Central,Niger,Suleja,,,295,197,200,75,72,80,66.7797,37.5,96.0,111.1111
2020/2021,Male,disabled,WAEC,lga,Agaie,North Central,Niger,Agaie,,,396,287,279,106,90,93,72.4747,37.9928,84.9057,103.3333
2020/2021,Male,disabled,WAEC,lga,Bida,North Central,Niger,Bida,,,349,250,240,88,72,72,71.6332,36.6667,81.8182,100.0
2020/2021,Male,disabled,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,350,252,242,92,78,86,72.0,38.0165,84.7826,110.2564
2020/2021,Male,disabled,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,309,220,210,78,60,69,71.1974,37.1429,76.9231,115.0
2020/2021,Male,disabled,WAEC,lga,Suleja,North Central,Niger,Suleja,,,388,279,269,101,72,79,71.9072,37.5465,71.2871,109.7222
2021/2022,Female,all,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,1558,1183,1074,436,369,313,75.9307,40.5959,84.633,84.8238
2021/2022,Female,all,NABTEB,lga,Bida,North Central,Niger,Bida,,,1357,1034,935,379,354,323,76.1975,40.5348,93.4037,91.2429
2021/2022,Female,all,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,1436,1088,1013,413,373,338,75.766,40.77,90.3148,90.6166
2021/2022,Female,all,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,1322,999,904,368,337,306,75.5673,40.708,91.5761,90.8012
2021/2022,Female,all,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,1439,1091,1005,406,388,342,75.8165,40.398,95.5665,88.1443
2021/2022,Female,all,NECO,lga,Agaie,North Central,Niger,Agaie,,,2836,1982,1921,770,613,552,69.8872,40.0833,79.6104,90.0489
2021/2022,Female,all,NECO,lga,Bida,North Central,Niger,Bida,,,2478,1727,1743,699,593,509,69.6933,40.1033,84.8355,85.8347
2021/2022,Female,all,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,2672,1863,1876,755,608,536,69.7231,40.2452,80.5298,88.1579
2021/2022,Female,all,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,2348,1637,1611,647,523,454,69.7189,40.1614,80.8346,86.8069
2021/2022,Female,all,NECO,lga,Suleja,North Central,Niger,Suleja,,,2692,1877,1880,753,615,540,69.7251,40.0532,81.6733,87.8049
2021/2022,Female,all,WAEC,lga,Agaie,North Central,Niger,Agaie,,,3736,2811,2595,1041,911,819,75.2409,40.1156,87.512,89.9012
2021/2022,Female,all,WAEC,lga,Bida,North Central,Niger,Bida,,,3208,2414,2253,905,838,754,75.2494,40.1687,92.5967,89.9761
2021/2022,Female,all,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,3567,2684,2497,1004,917,829,75.2453,40.2082,91.3347,90.4035
2021/2022,Female,all,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,3182,2396,2176,872,761,689,75.2986,40.0735,87.2706,90.5388
2021/2022,Female,all,WAEC,lga,Suleja,North Central,Niger,Suleja,,,3600,2709,2468,995,883,799,75.25,40.316,88.7437,90.487
2021/2022,Female,disabled,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,202,157,129,54,57,62,77.7228,41.8605,105.5556,108.7719
2021/2022,Female,disabled,NABTEB,lga,Bida,North Central,Niger,Bida,,,176,138,108,48,78,80,78.4091,44.4444,162.5,102.5641
2021/2022,Female,disabled,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,180,138,116,50,68,72,76.6667,43.1034,136.0,105.8824
2021/2022,Female,disabled,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,184,138,112,49,63,64,75.0,43.75,128.5714,101.5873
2021/2022,Female,disabled,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,190,147,124,52,85,86,77.3684,41.9355,163.4615,101.1765
2021/2022,Female,disabled,NECO,lga,Agaie,North Central,Niger,Agaie,,,318,223,197,78,60,72,70.1258,39.5939,76.9231,120.0
2021/2022,Female,disabled,NECO,lga,Bida,North Central,Niger,Bida,,,266,184,169,66,62,72,69.1729,39.0533,93.9394,116.129
2021/2022,Female,disabled,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,296,205,193,77,61,72,69.2568,39.8964,79.2208,118.0328
2021/2022,Female,disabled,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,247,170,155,60,63,66,68.8259,38.7097,105.0,104.7619
2021/2022,Female,disabled,NECO,lga,Suleja,North Central,Niger,Suleja,,,303,210,196,76,68,72,69.3069,38.7755,89.4737,105.8824
2021/2022,Female,disabled,WAEC,lga,Agaie,North Central,Niger,Agaie,,,438,332,291,116,81,90,75.7991,39.8625,69.8276,111.1111
2021/2022,Female,disabled,WAEC,lga,Bida,North Central,Niger,Bida,,,339,257,227,93,69,72,75.8112,40.9692,74.1935,104.3478
2021/2022,Female,disabled,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,381,289,256,104,75,82,75.853,40.625,72.1154,109.3333
2021/2022,Female,disabled,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,335,254,227,89,80,83,75.8209,39.207,89.8876,103.75
2021/2022,Female,disabled,WAEC,lga,Suleja,North Central,Niger,Suleja,,,410,309,274,112,91,94,75.3659,40.8759,81.25,103.2967
2021/2022,Male,all,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,1591,1207,1197,483,412,365,75.8642,40.3509,85.3002,88.5922
2021/2022,Male,all,NABTEB,lga,Bida,North Central,Niger,Bida,,,1368,1038,1001,405,411,365,75.8772,40.4595,101.4815,88.8078
2021/2022,Male,all,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,1430,1087,1060,430,370,329,76.014,40.566,86.0465,88.9189
2021/2022,Male,all,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,1339,1018,977,398,356,329,76.0269,40.7369,89.4472,92.4157
2021/2022,Male,all,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,1440,1093,1042,421,400,348,75.9028,40.4031,95.0119,87.0
2021/2022,Male,all,NECO,lga,Agaie,North Central,Niger,Agaie,,,2829,1975,2063,830,653,580,69.8127,40.2327,78.6747,88.8208
2021/2022,Male,all,NECO,lga,Bida,North Central,Niger,Bida,,,2542,1777,1909,770,640,566,69.9056,40.3353,83.1169,88.4375
2021/2022,Male,all,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,2652,1853,1956,787,648,560,69.8718,40.2352,82.338,86.4198
2021/2022,Male,all,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,2390,1671,1749,704,534,469,69.9163,40.2516,75.8523,87.8277
2021/2022,Male,all,NECO,lga,Suleja,North Central,Niger,Suleja,,,2717,1899,1989,800,685,598,69.8933,40.2212,85.625,87.2993
2021/2022,Male,all,WAEC,lga,Agaie,North Central,Niger,Agaie,,,3697,2783,2703,1084,958,859,75.2773,40.1036,88.3764,89.666
2021/2022,Male,all,WAEC,lga,Bida,North Central,Niger,Bida,,,3369,2534,2522,1013,933,846,75.2152,40.1665,92.1027,90.6752
2021/2022,Male,all,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,3381,2541,2519,1009,915,816,75.1553,40.0556,90.6838,89.1803
2021/2022,Male,all,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,3268,2459,2383,954,850,772,75.2448,40.0336,89.0985,90.8235
2021/2022,Male,all,WAEC,lga,Suleja,North Central,Niger,Suleja,,,3715,2794,2704,1083,957,870,75.2086,40.0518,88.3657,90.9091
2021/2022,Male,disabled,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,195,149,133,55,67,71,76.4103,41.3534,121.8182,105.9701
2021/2022,Male,disabled,NABTEB,lga,Bida,North Central,Niger,Bida,,,171,132,116,50,72,72,77.193,43.1034,144.0,100.0
2021/2022,Male,disabled,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,174,136,116,50,49,54,78.1609,43.1034,98.0,110.2041
2021/2022,Male,disabled,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,171,134,112,49,45,45,78.3626,43.75,91.8367,100.0
2021/2022,Male,disabled,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,190,146,128,53,80,81,76.8421,41.4062,150.9434,101.25
2021/2022,Male,disabled,NECO,lga,Agaie,North Central,Niger,Agaie,,,322,223,222,89,66,70,69.2547,40.0901,74.1573,106.0606
2021/2022,Male,disabled,NECO,lga,Bida,North Central,Niger,Bida,,,274,194,196,81,66,74,70.8029,41.3265,81.4815,112.1212
2021/2022,Male,disabled,NECO,lga,Chanchaga,North Central,Niger,Chanchaga,,,282,199,199,81,55,63,70.5674,40.7035,67.9012,114.5455
2021/2022,Male,disabled,NECO,lga,Kontagora,North Central,Niger,Kontagora,,,247,174,173,70,54,63,70.4453,40.4624,77.1429,116.6667
2021/2022,Male,disabled,NECO,lga,Suleja,North Central,Niger,Suleja,,,315,222,209,85,66,74,70.4762,40.6699,77.6471,112.1212
2021/2022,Male,disabled,WAEC,lga,Agaie,North Central,Niger,Agaie,,,425,319,292,115,90,93,75.0588,39.3836,78.2609,103.3333
2021/2022,Male,disabled,WAEC,lga,Bida,North Central,Niger,Bida,,,350,264,235,93,72,72,75.4286,39.5745,77.4194,100.0
2021/2022,Male,disabled,WAEC,lga,Chanchaga,North Central,Niger,Chanchaga,,,359,269,253,99,84,89,74.9304,39.1304,84.8485,105.9524
2021/2022,Male,disabled,WAEC,lga,Kontagora,North Central,Niger,Kontagora,,,352,265,238,94,66,70,75.2841,39.4958,70.2128,106.0606
2021/2022,Male,disabled,WAEC,lga,Suleja,North Central,Niger,Suleja,,,412,310,285,111,84,89,75.2427,38.9474,75.6757,105.9524
2022/2023,Female,all,NABTEB,lga,Agaie,North Central,Niger,Agaie,,,1532,1132,1042,393,380,322,73.8903,37.7159,96.6921,84.7368
2022/2023,Female,all,NABTEB,lga,Bida,North Central,Niger,Bida,,,1352,995,923,347,366,329,73.5947,37.5948,105.4755,89.8907
2022/2023,Female,all,NABTEB,lga,Chanchaga,North Central,Niger,Chanchaga,,,1410,1041,957,360,337,299,73.8298,37.6176,93.6111,88.724
2022/2023,Female,all,NABTEB,lga,Kontagora,North Central,Niger,Kontagora,,,1233,909,824,309,289,256,73.7226,37.5,93.5275,88.5813
2022/2023,Female,all,NABTEB,lga,Suleja,North Central,Niger,Suleja,,,1423,1050,977,368,380,344,73.7878,37.6663,103.2609,90.5263
2022/2023,Female,all,NECO,lga,Agaie,North Central,Niger,Agaie,,,2737,1807,1853,693,582,507,66.0212,37.3988,83.9827,87.1134
2022/2023,Female,all,NECO,lga,Bida,North Central,Niger,Bida,,,2467,1632,1700,637,579,507,66.1532,37.4706,90.8948,87.5648
