session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2020/2021,Female,all,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,3033,2068,1822,654,671,619,68.1833,35.8946,102.5994,92.2504
2020/2021,Female,all,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,3737,2550,2190,786,758,700,68.2366,35.8904,96.4377,92.3483
2020/2021,Female,all,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,3530,2406,2057,739,717,662,68.1586,35.9261,97.023,92.3291
2020/2021,Female,all,WAEC,lga,Saki East,South West,Oyo,Saki East,,,3178,2167,1870,671,671,621,68.1875,35.8824,100.0,92.5484
2020/2021,Female,disabled,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,177,125,90,38,55,59,70.6215,42.2222,144.7368,107.2727
2020/2021,Female,disabled,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,172,121,90,38,60,72,70.3488,42.2222,157.8947,120.0
2020/2021,Female,disabled,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,175,123,94,39,55,62,70.2857,41.4894,141.0256,112.7273
2020/2021,Female,disabled,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,180,126,93,39,45,50,70.0,41.9355,115.3846,111.1111
2020/2021,Female,disabled,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,172,120,93,39,60,60,69.7674,41.9355,153.8462,100.0
2020/2021,Female,disabled,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,301,190,165,55,60,60,63.1229,33.3333,109.0909,100.0
2020/2021,Female,disabled,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,256,160,141,48,60,60,62.5,34.0426,125.0,100.0
2020/2021,Female,disabled,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,297,188,165,57,60,60,63.2997,34.5455,105.2632,100.0
2020/2021,Female,disabled,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,314,198,174,59,60,60,63.0573,33.908,101.6949,100.0
2020/2021,Female,disabled,NECO,lga,Saki East,South West,Oyo,Saki East,,,294,185,165,55,60,60,62.9252,33.3333,109.0909,100.0
2020/2021,Female,disabled,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,398,272,221,79,56,58,68.3417,35.7466,70.8861,103.5714
2020/2021,Female,disabled,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,337,228,195,70,60,63,67.6558,35.8974,85.7143,105.0
2020/2021,Female,disabled,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,365,249,198,71,56,58,68.2192,35.8586,78.8732,103.5714
2020/2021,Female,disabled,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,418,285,232,84,72,78,68.1818,36.2069,85.7143,108.3333
2020/2021,Female,disabled,WAEC,lga,Saki East,South West,Oyo,Saki East,,,362,247,204,73,64,68,68.232,35.7843,87.6712,106.25
2020/2021,Male,all,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,1471,1010,921,337,303,282,68.6608,36.5907,89.911,93.0693
2020/2021,Male,all,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,1336,918,859,315,351,327,68.7126,36.6705,111.4286,93.1624
2020/2021,Male,all,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1547,1062,950,348,333,305,68.649,36.6316,95.6897,91.5916
2020/2021,Male,all,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,1388,953,859,314,284,258,68.6599,36.5541,90.4459,90.8451
2020/2021,Male,all,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,1450,996,908,332,332,305,68.6897,36.5639,100.0,91.8675
2020/2021,Male,all,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,2711,1708,1669,595,587,506,63.0026,35.6501,98.6555,86.201
2020/2021,Male,all,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,2443,1538,1564,557,608,533,62.9554,35.6138,109.1562,87.6645
2020/2021,Male,all,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,2879,1815,1817,648,647,569,63.0427,35.6632,99.8457,87.9444
2020/2021,Male,all,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,2679,1688,1655,589,581,498,63.0086,35.5891,98.6418,85.7143
2020/2021,Male,all,NECO,lga,Saki East,South West,Oyo,Saki East,,,2613,1644,1627,580,627,541,62.9162,35.6484,108.1034,86.2839
2020/2021,Male,all,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,3567,2434,2193,788,746,687,68.2366,35.9325,94.6701,92.0912
2020/2021,Male,all,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,3130,2137,2009,722,735,674,68.2748,35.9383,101.8006,91.7007
2020/2021,Male,all,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,3707,2531,2330,836,814,750,68.2762,35.8798,97.3684,92.1376
2020/2021,Male,all,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,3527,2409,2183,784,772,712,68.3017,35.9139,98.4694,92.228
2020/2021,Male,all,WAEC,lga,Saki East,South West,Oyo,Saki East,,,3406,2322,2125,763,738,684,68.1738,35.9059,96.7235,92.6829
2020/2021,Male,disabled,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,177,122,97,40,48,56,68.9266,41.2371,120.0,116.6667
2020/2021,Male,disabled,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,171,118,90,38,66,77,69.0058,42.2222,173.6842,116.6667
2020/2021,Male,disabled,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,180,124,103,42,60,67,68.8889,40.7767,142.8571,111.6667
2020/2021,Male,disabled,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,180,124,97,40,48,52,68.8889,41.2371,120.0,108.3333
2020/2021,Male,disabled,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,180,124,101,41,42,42,68.8889,40.5941,102.439,100.0
2020/2021,Male,disabled,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,299,188,162,54,55,58,62.8763,33.3333,101.8519,105.4545
2020/2021,Male,disabled,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,272,170,160,54,61,62,62.5,33.75,112.963,101.6393
2020/2021,Male,disabled,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,297,187,175,59,60,65,62.963,33.7143,101.6949,108.3333
2020/2021,Male,disabled,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,316,200,174,58,55,55,63.2911,33.3333,94.8276,100.0
2020/2021,Male,disabled,NECO,lga,Saki East,South West,Oyo,Saki East,,,302,190,175,59,60,60,62.9139,33.7143,101.6949,100.0
2020/2021,Male,disabled,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,413,283,241,87,63,69,68.523,36.0996,72.4138,109.5238
2020/2021,Male,disabled,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,357,247,217,78,58,68,69.1877,35.9447,74.359,117.2414
2020/2021,Male,disabled,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,389,269,232,83,68,76,69.1517,35.7759,81.9277,111.7647
2020/2021,Male,disabled,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,405,278,227,82,68,76,68.642,36.1233,82.9268,111.7647
2020/2021,Male,disabled,WAEC,lga,Saki East,South West,Oyo,Saki East,,,393,269,231,83,73,80,68.4478,35.9307,87.9518,109.589
2021/2022,Female,all,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,1593,1143,917,356,309,289,71.7514,38.8222,86.7978,93.5275
2021/2022,Female,all,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,1334,957,804,313,319,294,71.7391,38.9303,101.9169,92.163
2021/2022,Female,all,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1623,1164,956,372,339,314,71.719,38.9121,91.129,92.6254
2021/2022,Female,all,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,1522,1092,920,358,318,290,71.7477,38.913,88.8268,91.195
2021/2022,Female,all,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,1438,1032,851,333,314,294,71.7663,39.1304,94.2943,93.6306
2021/2022,Female,all,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,2955,1954,1745,677,608,539,66.1252,38.7966,89.808,88.6513
2021/2022,Female,all,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,2505,1657,1510,587,605,529,66.1477,38.8742,103.0664,87.438
2021/2022,Female,all,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,2904,1921,1724,667,643,560,66.1501,38.6891,96.4018,87.0918
2021/2022,Female,all,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,2802,1852,1634,633,579,493,66.0956,38.7393,91.4692,85.1468
2021/2022,Female,all,NECO,lga,Saki East,South West,Oyo,Saki East,,,2589,1713,1534,593,574,503,66.1645,38.6571,96.796,87.6307
2021/2022,Female,all,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,3740,2667,2202,852,739,691,71.3102,38.6921,86.7371,93.5047
2021/2022,Female,all,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,3279,2336,1995,773,756,698,71.2412,38.7469,97.8008,92.328
2021/2022,Female,all,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,4035,2873,2375,921,832,771,71.202,38.7789,90.3366,92.6683
2021/2022,Female,all,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,3728,2653,2177,841,755,694,71.1642,38.6311,89.7741,91.9205
2021/2022,Female,all,WAEC,lga,Saki East,South West,Oyo,Saki East,,,3479,2477,2067,800,747,692,71.1986,38.7034,93.375,92.6372
2021/2022,Female,disabled,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,194,139,103,41,55,63,71.6495,39.8058,134.1463,114.5455
2021/2022,Female,disabled,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,179,128,92,38,60,68,71.5084,41.3043,157.8947,113.3333
2021/2022,Female,disabled,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,194,139,106,42,55,64,71.6495,39.6226,130.9524,116.3636
2021/2022,Female,disabled,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,187,134,100,40,55,65,71.6578,40.0,137.5,118.1818
2021/2022,Female,disabled,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,180,129,96,39,60,69,71.6667,40.625,153.8462,115.0
2021/2022,Female,disabled,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,323,214,176,67,65,65,66.2539,38.0682,97.0149,100.0
2021/2022,Female,disabled,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,268,177,156,61,60,60,66.0448,39.1026,98.3607,100.0
2021/2022,Female,disabled,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,305,202,174,67,60,60,66.2295,38.5057,89.5522,100.0
2021/2022,Female,disabled,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,333,220,186,71,60,60,66.0661,38.172,84.507,100.0
2021/2022,Female,disabled,NECO,lga,Saki East,South West,Oyo,Saki East,,,305,202,176,67,60,60,66.2295,38.0682,89.5522,100.0
2021/2022,Female,disabled,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,422,302,237,90,64,75,71.564,37.9747,71.1111,117.1875
2021/2022,Female,disabled,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,380,271,216,84,64,67,71.3158,38.8889,76.1905,104.6875
2021/2022,Female,disabled,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,420,298,234,91,68,78,70.9524,38.8889,74.7253,114.7059
2021/2022,Female,disabled,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,433,307,240,91,68,73,70.9007,37.9167,74.7253,107.3529
2021/2022,Female,disabled,WAEC,lga,Saki East,South West,Oyo,Saki East,,,403,287,228,88,72,78,71.2159,38.5965,81.8182,108.3333
2021/2022,Male,all,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,1576,1129,970,377,316,292,71.6371,38.866,83.8196,92.4051
2021/2022,Male,all,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,1449,1038,940,368,381,352,71.6356,39.1489,103.5326,92.3885
2021/2022,Male,all,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1719,1232,1073,416,396,370,71.6696,38.7698,95.1923,93.4343
2021/2022,Male,all,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,1529,1094,955,371,333,310,71.55,38.8482,89.7574,93.0931
2021/2022,Male,all,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,1531,1095,970,377,338,310,71.5219,38.866,89.6552,91.716
2021/2022,Male,all,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,3022,1998,1889,733,686,594,66.1152,38.8036,93.588,86.5889
2021/2022,Male,all,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,2611,1727,1686,652,668,580,66.1432,38.6714,102.454,86.8263
2021/2022,Male,all,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,3026,2004,1911,740,711,614,66.226,38.7232,96.0811,86.3572
2021/2022,Male,all,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,2860,1891,1764,684,614,534,66.1189,38.7755,89.7661,86.9707
2021/2022,Male,all,NECO,lga,Saki East,South West,Oyo,Saki East,,,2775,1835,1740,673,641,573,66.1261,38.6782,95.2452,89.3916
2021/2022,Male,all,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,3772,2689,2376,920,827,767,71.2884,38.7205,89.8913,92.7449
2021/2022,Male,all,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,3485,2485,2235,866,848,774,71.3056,38.7472,97.9215,91.2736
2021/2022,Male,all,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,4184,2984,2638,1022,934,874,71.3193,38.7415,91.3894,93.576
2021/2022,Male,all,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,3837,2733,2386,923,831,774,71.2275,38.684,90.0325,93.1408
2021/2022,Male,all,WAEC,lga,Saki East,South West,Oyo,Saki East,,,3699,2635,2300,889,785,724,71.2355,38.6522,88.3015,92.2293
2021/2022,Male,disabled,NABTEB,lga,Ibadan North,South West,Oyo,Ibadan North,,,192,136,108,43,48,48,70.8333,39.8148,111.6279,100.0
2021/2022,Male,disabled,NABTEB,lga,Ibadan South,South West,Oyo,Ibadan South,,,180,128,92,39,72,82,71.1111,42.3913,184.6154,113.8889
2021/2022,Male,disabled,NABTEB,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,194,137,112,43,66,74,70.6186,38.3929,153.4884,112.1212
2021/2022,Male,disabled,NABTEB,lga,Oyo East,South West,Oyo,Oyo East,,,186,130,108,42,66,73,69.8925,38.8889,157.1429,110.6061
2021/2022,Male,disabled,NABTEB,lga,Saki East,South West,Oyo,Saki East,,,191,134,108,43,66,66,70.1571,39.8148,153.4884,100.0
2021/2022,Male,disabled,NECO,lga,Ibadan North,South West,Oyo,Ibadan North,,,337,223,197,77,66,72,66.1721,39.0863,85.7143,109.0909
2021/2022,Male,disabled,NECO,lga,Ibadan South,South West,Oyo,Ibadan South,,,285,189,173,67,77,77,66.3158,38.7283,114.9254,100.0
2021/2022,Male,disabled,NECO,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,306,205,186,72,70,71,66.9935,38.7097,97.2222,101.4286
2021/2022,Male,disabled,NECO,lga,Oyo East,South West,Oyo,Oyo East,,,328,218,192,76,62,70,66.4634,39.5833,81.5789,112.9032
2021/2022,Male,disabled,NECO,lga,Saki East,South West,Oyo,Saki East,,,321,214,186,72,66,74,66.6667,38.7097,91.6667,112.1212
2021/2022,Male,disabled,WAEC,lga,Ibadan North,South West,Oyo,Ibadan North,,,438,312,256,98,63,75,71.2329,38.2812,64.2857,119.0476
2021/2022,Male,disabled,WAEC,lga,Ibadan South,South West,Oyo,Ibadan South,,,380,273,229,89,76,80,71.8421,38.8646,85.3933,105.2632
2021/2022,Male,disabled,WAEC,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,433,311,256,99,76,80,71.8245,38.6719,76.7677,105.2632
2021/2022,Male,disabled,WAEC,lga,Oyo East,South West,Oyo,Oyo East,,,452,321,265,101,82,90,71.0177,38.1132,81.1881,109.7561
2021/2022,Male,disabled,WAEC,lga,Saki East,South West,Oyo,Saki East,,,435,311,249,95,84,90,71.4943,38.1526,88.4211,107.1429
