session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,NABTEB,lga,Maigatari,North West,Jigawa,Maigatari,,,264,232,232,121,70,32,87.8788,52.1552,57.8512,45.7143
2019/2020,Female,all,NABTEB,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,190,160,160,57,30,46,84.2105,35.625,52.6316,153.3333
2019/2020,Female,all,NABTEB,lga,Miga,North West,Jigawa,Miga,,,114,98,94,10,0,61,85.9649,10.6383,0.0,0.0
2019/2020,Female,all,NABTEB,lga,Ringim,North West,Jigawa,Ringim,,,341,182,182,51,0,0,53.3724,28.022,0.0,0.0
2019/2020,Female,all,NABTEB,lga,Roni,North West,Jigawa,Roni,,,144,98,144,46,46,75,68.0556,31.9444,100.0,163.0435
2019/2020,Female,all,NABTEB,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,316,301,255,107,76,76,95.2532,41.9608,71.028,100.0
2019/2020,Female,all,NABTEB,lga,Taura,North West,Jigawa,Taura,,,123,123,123,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Female,all,NABTEB,lga,Yankwashi,North West,Jigawa,Yankwashi,,,111,79,112,0,0,0,71.1712,0.0,0.0,0.0
2019/2020,Female,all,NECO,lga,Auyo,North West,Jigawa,Auyo,,,323,222,263,84,139,140,68.7307,31.9392,165.4762,100.7194
2019/2020,Female,all,NECO,lga,Babura,North West,Jigawa,Babura,,,483,353,291,102,102,164,73.0849,35.0515,100.0,160.7843
2019/2020,Female,all,NECO,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,403,279,279,59,62,111,69.2308,21.147,105.0847,179.0323
2019/2020,Female,all,NECO,lga,Birniwa,North West,Jigawa,Birniwa,,,323,199,199,65,62,62,61.6099,32.6633,95.3846,100.0
2019/2020,Female,all,NECO,lga,Buji,North West,Jigawa,Buji,,,169,149,149,47,47,23,88.1657,31.5436,100.0,48.9362
2019/2020,Female,all,NECO,lga,Dutse,North West,Jigawa,Dutse,,,669,455,455,201,170,124,68.012,44.1758,84.5771,72.9412
2019/2020,Female,all,NECO,lga,Gagarawa,North West,Jigawa,Gagarawa,,,193,105,105,17,17,17,54.4041,16.1905,100.0,100.0
2019/2020,Female,all,NECO,lga,Garki,North West,Jigawa,Garki,,,284,194,236,87,129,87,68.3099,36.8644,148.2759,67.4419
2019/2020,Female,all,NECO,lga,Gumel,North West,Jigawa,Gumel,,,267,148,201,53,135,53,55.4307,26.3682,254.717,39.2593
2019/2020,Female,all,NECO,lga,Guri,North West,Jigawa,Guri,,,301,136,165,29,45,29,45.1827,17.5758,155.1724,64.4444
2019/2020,Female,all,NECO,lga,Gwaram,North West,Jigawa,Gwaram,,,710,494,494,170,154,108,69.5775,34.413,90.5882,70.1299
2019/2020,Female,all,NECO,lga,Gwiwa,North West,Jigawa,Gwiwa,,,278,186,193,85,85,85,66.9065,44.0415,100.0,100.0
2019/2020,Female,all,NECO,lga,Hadejia,North West,Jigawa,Hadejia,,,342,171,287,116,116,116,50.0,40.4181,100.0,100.0
2019/2020,Female,all,NECO,lga,Jahun,North West,Jigawa,Jahun,,,601,327,473,191,158,158,54.4093,40.3805,82.7225,100.0
2019/2020,Female,all,NECO,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,865,472,591,232,157,157,54.5665,39.2555,67.6724,100.0
2019/2020,Female,all,NECO,lga,Kaugawa,North West,Jigawa,Kaugawa,,,379,294,294,147,147,147,77.5726,50.0,100.0,100.0
2019/2020,Female,all,NECO,lga,Kazaure,North West,Jigawa,Kazaure,,,217,126,126,35,64,35,58.0645,27.7778,182.8571,54.6875
2019/2020,Female,all,NECO,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,570,430,428,185,130,130,75.4386,43.2243,70.2703,100.0
2019/2020,Female,all,NECO,lga,Kiyawa,North West,Jigawa,Kiyawa,,,648,365,392,142,137,79,56.3272,36.2245,96.4789,57.6642
2019/2020,Female,all,NECO,lga,Maigatari,North West,Jigawa,Maigatari,,,508,308,374,170,138,107,60.6299,45.4545,81.1765,77.5362
2019/2020,Female,all,NECO,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,382,252,276,122,92,92,65.9686,44.2029,75.4098,100.0
2019/2020,Female,all,NECO,lga,Miga,North West,Jigawa,Miga,,,218,104,104,10,10,10,47.7064,9.6154,100.0,100.0
2019/2020,Female,all,NECO,lga,Ringim,North West,Jigawa,Ringim,,,700,446,388,182,116,88,63.7143,46.9072,63.7363,75.8621
2019/2020,Female,all,NECO,lga,Roni,North West,Jigawa,Roni,,,334,226,288,80,56,46,67.6647,27.7778,70.0,82.1429
2019/2020,Female,all,NECO,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,586,356,468,198,136,88,60.7509,42.3077,68.6869,64.7059
2019/2020,Female,all,NECO,lga,Taura,North West,Jigawa,Taura,,,246,123,123,0,0,87,50.0,0.0,0.0,0.0
2019/2020,Female,all,NECO,lga,Yankwashi,North West,Jigawa,Yankwashi,,,97,79,79,0,2,3,81.4433,0.0,0.0,150.0
2019/2020,Female,all,WAEC,lga,Auyo,North West,Jigawa,Auyo,,,442,335,314,112,146,146,75.7919,35.6688,130.3571,100.0
2019/2020,Female,all,WAEC,lga,Babura,North West,Jigawa,Babura,,,662,467,389,121,119,102,70.5438,31.1054,98.3471,85.7143
2019/2020,Female,all,WAEC,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,620,403,403,210,217,168,65.0,52.1092,103.3333,77.4194
2019/2020,Female,all,WAEC,lga,Birniwa,North West,Jigawa,Birniwa,,,398,323,323,127,70,65,81.1558,39.3189,55.1181,92.8571
2019/2020,Female,all,WAEC,lga,Buji,North West,Jigawa,Buji,,,251,149,196,56,72,47,59.3625,28.5714,128.5714,65.2778
2019/2020,Female,all,WAEC,lga,Dutse,North West,Jigawa,Dutse,,,848,570,647,254,254,254,67.217,39.2581,100.0,100.0
2019/2020,Female,all,WAEC,lga,Gagarawa,North West,Jigawa,Gagarawa,,,227,148,148,52,26,26,65.1982,35.1351,50.0,100.0
2019/2020,Female,all,WAEC,lga,Garki,North West,Jigawa,Garki,,,475,326,326,111,87,87,68.6316,34.0491,78.3784,100.0
2019/2020,Female,all,WAEC,lga,Gumel,North West,Jigawa,Gumel,,,349,234,234,53,53,53,67.0487,22.6496,100.0,100.0
2019/2020,Female,all,WAEC,lga,Guri,North West,Jigawa,Guri,,,301,210,210,45,45,29,69.7674,21.4286,100.0,64.4444
2019/2020,Female,all,WAEC,lga,Gwaram,North West,Jigawa,Gwaram,,,880,602,556,216,278,170,68.4091,38.8489,128.7037,61.1511
2019/2020,Female,all,WAEC,lga,Gwiwa,North West,Jigawa,Gwiwa,,,425,255,239,85,85,85,60.0,35.5649,100.0,100.0
2019/2020,Female,all,WAEC,lga,Hadejia,North West,Jigawa,Hadejia,,,458,287,287,116,116,116,62.6638,40.4181,100.0,100.0
2019/2020,Female,all,WAEC,lga,Jahun,North West,Jigawa,Jahun,,,726,506,568,191,191,191,69.697,33.6268,100.0,100.0
2019/2020,Female,all,WAEC,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,1087,744,682,248,248,248,68.4453,36.3636,100.0,100.0
2019/2020,Female,all,WAEC,lga,Kaugawa,North West,Jigawa,Kaugawa,,,468,321,321,147,147,147,68.5897,45.7944,100.0,100.0
2019/2020,Female,all,WAEC,lga,Kazaure,North West,Jigawa,Kazaure,,,252,217,217,91,91,91,86.1111,41.9355,100.0,100.0
2019/2020,Female,all,WAEC,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,694,469,476,130,200,138,67.5793,27.3109,153.8462,69.0
2019/2020,Female,all,WAEC,lga,Kiyawa,North West,Jigawa,Kiyawa,,,798,533,581,178,167,167,66.792,30.6368,93.8202,100.0
2019/2020,Female,all,WAEC,lga,Maigatari,North West,Jigawa,Maigatari,,,572,402,434,178,202,170,70.2797,41.0138,113.4831,84.1584
2019/2020,Female,all,WAEC,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,504,344,374,92,152,122,68.254,24.5989,165.2174,80.2632
2019/2020,Female,all,WAEC,lga,Miga,North West,Jigawa,Miga,,,228,124,124,10,71,10,54.386,8.0645,710.0,14.0845
2019/2020,Female,all,WAEC,lga,Ringim,North West,Jigawa,Ringim,,,875,588,584,182,176,173,67.2,31.1644,96.7033,98.2955
2019/2020,Female,all,WAEC,lga,Roni,North West,Jigawa,Roni,,,432,288,334,126,108,92,66.6667,37.7246,85.7143,85.1852
2019/2020,Female,all,WAEC,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,784,571,586,250,194,194,72.8316,42.6621,77.6,100.0
2019/2020,Female,all,WAEC,lga,Taura,North West,Jigawa,Taura,,,289,246,246,123,123,123,85.1211,50.0,100.0,100.0
2019/2020,Female,all,WAEC,lga,Yankwashi,North West,Jigawa,Yankwashi,,,176,97,97,79,55,18,55.1136,81.4433,69.6203,32.7273
2019/2020,Female,disabled,NABTEB,lga,Auyo,North West,Jigawa,Auyo,,,0,0,31,0,0,42,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Babura,North West,Jigawa,Babura,,,62,46,0,0,0,0,74.1935,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Birniwa,North West,Jigawa,Birniwa,,,0,0,11,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Buji,North West,Jigawa,Buji,,,0,0,0,0,32,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Dutse,North West,Jigawa,Dutse,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Gagarawa,North West,Jigawa,Gagarawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Garki,North West,Jigawa,Garki,,,0,0,0,0,12,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Gumel,North West,Jigawa,Gumel,,,33,25,0,0,33,18,75.7576,0.0,0.0,54.5455
2019/2020,Female,disabled,NABTEB,lga,Guri,North West,Jigawa,Guri,,,29,7,0,0,27,2,24.1379,0.0,0.0,7.4074
2019/2020,Female,disabled,NABTEB,lga,Gwaram,North West,Jigawa,Gwaram,,,108,62,62,33,0,0,57.4074,53.2258,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Gwiwa,North West,Jigawa,Gwiwa,,,16,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Hadejia,North West,Jigawa,Hadejia,,,0,0,0,0,40,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Jahun,North West,Jigawa,Jahun,,,95,38,62,0,9,0,40.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,91,91,62,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Kaugawa,North West,Jigawa,Kaugawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Kazaure,North West,Jigawa,Kazaure,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,62,62,62,7,0,0,100.0,11.2903,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Kiyawa,North West,Jigawa,Kiyawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Maigatari,North West,Jigawa,Maigatari,,,94,94,94,89,0,0,100.0,94.6809,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,30,30,30,27,0,16,100.0,90.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Miga,North West,Jigawa,Miga,,,10,4,0,0,0,61,40.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Ringim,North West,Jigawa,Ringim,,,51,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Roni,North West,Jigawa,Roni,,,0,0,0,0,0,29,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,61,61,61,31,0,0,100.0,50.8197,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Taura,North West,Jigawa,Taura,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NABTEB,lga,Yankwashi,North West,Jigawa,Yankwashi,,,32,0,33,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Auyo,North West,Jigawa,Auyo,,,71,54,33,0,55,56,76.0563,0.0,0.0,101.8182
2019/2020,Female,disabled,NECO,lga,Babura,North West,Jigawa,Babura,,,90,62,0,0,0,62,68.8889,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,0,0,0,0,0,61,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Birniwa,North West,Jigawa,Birniwa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Buji,North West,Jigawa,Buji,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Dutse,North West,Jigawa,Dutse,,,27,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Gagarawa,North West,Jigawa,Gagarawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Garki,North West,Jigawa,Garki,,,3,0,0,0,42,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Gumel,North West,Jigawa,Gumel,,,33,0,0,0,82,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Guri,North West,Jigawa,Guri,,,29,0,0,0,16,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Gwaram,North West,Jigawa,Gwaram,,,108,108,108,62,46,0,100.0,57.4074,74.1935,0.0
2019/2020,Female,disabled,NECO,lga,Gwiwa,North West,Jigawa,Gwiwa,,,16,16,16,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Hadejia,North West,Jigawa,Hadejia,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Jahun,North West,Jigawa,Jahun,,,95,74,95,33,0,0,77.8947,34.7368,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,117,34,91,13,0,0,29.0598,14.2857,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Kaugawa,North West,Jigawa,Kaugawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Kazaure,North West,Jigawa,Kazaure,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,124,114,112,61,6,6,91.9355,54.4643,9.8361,100.0
2019/2020,Female,disabled,NECO,lga,Kiyawa,North West,Jigawa,Kiyawa,,,98,19,46,0,0,0,19.3878,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Maigatari,North West,Jigawa,Maigatari,,,94,32,83,32,0,0,34.0426,38.5542,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,30,30,30,30,0,0,100.0,100.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Miga,North West,Jigawa,Miga,,,10,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Ringim,North West,Jigawa,Ringim,,,112,91,24,0,0,0,81.25,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Roni,North West,Jigawa,Roni,,,46,36,46,0,0,0,78.2609,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,76,74,76,61,0,12,97.3684,80.2632,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Taura,North West,Jigawa,Taura,,,0,0,0,0,0,87,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,NECO,lga,Yankwashi,North West,Jigawa,Yankwashi,,,0,0,0,0,2,3,0.0,0.0,0.0,150.0
2019/2020,Female,disabled,WAEC,lga,Auyo,North West,Jigawa,Auyo,,,84,83,62,28,62,62,98.8095,45.1613,221.4286,100.0
2019/2020,Female,disabled,WAEC,lga,Babura,North West,Jigawa,Babura,,,102,74,58,0,0,0,72.549,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,59,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Birniwa,North West,Jigawa,Birniwa,,,3,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Buji,North West,Jigawa,Buji,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Dutse,North West,Jigawa,Dutse,,,62,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Gagarawa,North West,Jigawa,Gagarawa,,,17,17,17,17,0,0,100.0,100.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Garki,North West,Jigawa,Garki,,,45,45,45,24,0,0,100.0,53.3333,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Gumel,North West,Jigawa,Gumel,,,33,33,33,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Guri,North West,Jigawa,Guri,,,29,29,29,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Gwaram,North West,Jigawa,Gwaram,,,108,108,62,62,62,62,100.0,100.0,100.0,100.0
2019/2020,Female,disabled,WAEC,lga,Gwiwa,North West,Jigawa,Gwiwa,,,78,16,0,0,0,0,20.5128,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Hadejia,North West,Jigawa,Hadejia,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Jahun,North West,Jigawa,Jahun,,,95,95,95,33,33,33,100.0,34.7368,100.0,100.0
2019/2020,Female,disabled,WAEC,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,153,91,91,29,29,29,59.4771,31.8681,100.0,100.0
2019/2020,Female,disabled,WAEC,lga,Kaugawa,North West,Jigawa,Kaugawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Kazaure,North West,Jigawa,Kazaure,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,124,95,92,0,8,8,76.6129,0.0,0.0,100.0
2019/2020,Female,disabled,WAEC,lga,Kiyawa,North West,Jigawa,Kiyawa,,,124,63,111,36,25,25,50.8065,32.4324,69.4444,100.0
2019/2020,Female,disabled,WAEC,lga,Maigatari,North West,Jigawa,Maigatari,,,94,94,94,40,32,32,100.0,42.5532,80.0,100.0
2019/2020,Female,disabled,WAEC,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,30,30,30,0,30,30,100.0,0.0,0.0,100.0
2019/2020,Female,disabled,WAEC,lga,Miga,North West,Jigawa,Miga,,,10,10,10,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Ringim,North West,Jigawa,Ringim,,,105,51,51,0,0,0,48.5714,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Roni,North West,Jigawa,Roni,,,46,46,46,28,46,46,100.0,60.8696,164.2857,100.0
2019/2020,Female,disabled,WAEC,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,137,76,76,71,15,15,55.4745,93.4211,21.1268,100.0
2019/2020,Female,disabled,WAEC,lga,Taura,North West,Jigawa,Taura,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Female,disabled,WAEC,lga,Yankwashi,North West,Jigawa,Yankwashi,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,all,NABTEB,lga,Auyo,North West,Jigawa,Auyo,,,230,146,196,134,125,112,63.4783,68.3673,93.2836,89.6
2019/2020,Male,all,NABTEB,lga,Babura,North West,Jigawa,Babura,,,229,172,189,102,79,5,75.1092,53.9683,77.451,6.3291
2019/2020,Male,all,NABTEB,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,279,196,220,38,0,0,70.2509,17.2727,0.0,0.0
2019/2020,Male,all,NABTEB,lga,Birniwa,North West,Jigawa,Birniwa,,,172,127,134,58,62,0,73.8372,43.2836,106.8966,0.0
2019/2020,Male,all,NABTEB,lga,Buji,North West,Jigawa,Buji,,,102,47,102,0,0,0,46.0784,0.0,0.0,0.0
2019/2020,Male,all,NABTEB,lga,Dutse,North West,Jigawa,Dutse,,,378,254,254,124,124,174,67.1958,48.8189,100.0,140.3226
2019/2020,Male,all,NABTEB,lga,Gagarawa,North West,Jigawa,Gagarawa,,,88,88,88,0,17,17,100.0,0.0,0.0,100.0
2019/2020,Male,all,NABTEB,lga,Garki,North West,Jigawa,Garki,,,149,87,139,0,57,99,58.3893,0.0,0.0,173.6842
2019/2020,Male,all,NABTEB,lga,Gumel,North West,Jigawa,Gumel,,,181,140,138,10,33,114,77.3481,7.2464,330.0,345.4545
2019/2020,Male,all,NABTEB,lga,Guri,North West,Jigawa,Guri,,,165,121,127,2,29,7,73.3333,1.5748,1450.0,24.1379
2019/2020,Male,all,NABTEB,lga,Gwaram,North West,Jigawa,Gwaram,,,386,278,324,108,18,62,72.0207,33.3333,16.6667,344.4444
2019/2020,Male,all,NABTEB,lga,Gwiwa,North West,Jigawa,Gwiwa,,,170,92,108,85,85,69,54.1176,78.7037,100.0,81.1765
2019/2020,Male,all,NABTEB,lga,Hadejia,North West,Jigawa,Hadejia,,,171,171,171,55,116,55,100.0,32.1637,210.9091,47.4138
2019/2020,Male,all,NABTEB,lga,Jahun,North West,Jigawa,Jahun,,,348,222,253,95,96,111,63.7931,37.5494,101.0526,115.625
2019/2020,Male,all,NABTEB,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,463,431,310,153,153,153,93.0886,49.3548,100.0,100.0
2019/2020,Male,all,NABTEB,lga,Kaugawa,North West,Jigawa,Kaugawa,,,174,147,147,27,27,27,84.4828,18.3673,100.0,100.0
2019/2020,Male,all,NABTEB,lga,Kazaure,North West,Jigawa,Kazaure,,,126,91,91,35,35,35,72.2222,38.4615,100.0,100.0
2019/2020,Male,all,NABTEB,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,356,144,254,124,124,124,40.4494,48.8189,100.0,100.0
2019/2020,Male,all,NABTEB,lga,Kiyawa,North West,Jigawa,Kiyawa,,,283,142,142,62,0,0,50.1767,43.662,0.0,0.0
2019/2020,Male,all,NABTEB,lga,Maigatari,North West,Jigawa,Maigatari,,,350,179,170,94,94,94,51.1429,55.2941,100.0,100.0
2019/2020,Male,all,NABTEB,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,190,160,160,42,30,30,84.2105,26.25,71.4286,100.0
2019/2020,Male,all,NABTEB,lga,Miga,North West,Jigawa,Miga,,,114,97,94,10,15,5,85.0877,10.6383,150.0,33.3333
2019/2020,Male,all,NABTEB,lga,Ringim,North West,Jigawa,Ringim,,,345,209,182,51,51,0,60.5797,28.022,100.0,0.0
2019/2020,Male,all,NABTEB,lga,Roni,North West,Jigawa,Roni,,,190,141,141,89,46,46,74.2105,63.1206,51.6854,100.0
2019/2020,Male,all,NABTEB,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,331,240,253,150,76,15,72.5076,59.2885,50.6667,19.7368
2019/2020,Male,all,NABTEB,lga,Taura,North West,Jigawa,Taura,,,123,123,123,0,14,23,100.0,0.0,0.0,164.2857
