session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2020/2021,Female,all,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1235,869,802,306,296,274,70.3644,38.1546,96.732,92.5676
2020/2021,Female,all,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,1215,855,761,287,278,263,70.3704,37.7135,96.8641,94.6043
2020/2021,Female,all,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,1137,799,709,269,273,244,70.2726,37.9408,101.487,89.3773
2020/2021,Female,all,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,2264,1462,1409,527,446,405,64.576,37.4024,84.63,90.8072
2020/2021,Female,all,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,1993,1285,1280,481,435,394,64.4757,37.5781,90.4366,90.5747
2020/2021,Female,all,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2289,1478,1461,549,495,461,64.5697,37.577,90.1639,93.1313
2020/2021,Female,all,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,2340,1512,1484,557,499,451,64.6154,37.5337,89.5871,90.3808
2020/2021,Female,all,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,2006,1294,1267,476,445,406,64.5065,37.5691,93.4874,91.236
2020/2021,Female,all,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,2971,2084,1840,699,559,494,70.1447,37.9891,79.9714,88.3721
2020/2021,Female,all,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,2655,1862,1682,638,579,518,70.1318,37.931,90.7524,89.4646
2020/2021,Female,all,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2982,2090,1913,724,648,587,70.0872,37.8463,89.5028,90.5864
2020/2021,Female,all,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,2906,2040,1853,702,619,561,70.1996,37.8845,88.1766,90.63
2020/2021,Female,all,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,2658,1867,1691,642,569,511,70.2408,37.9657,88.6293,89.8067
2020/2021,Female,disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,153,104,80,28,56,60,67.9739,35.0,200.0,107.1429
2020/2021,Female,disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,153,104,85,33,60,60,67.9739,38.8235,181.8182,100.0
2020/2021,Female,disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,162,111,91,37,56,60,68.5185,40.6593,151.3514,107.1429
2020/2021,Female,disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,147,99,76,26,48,60,67.3469,34.2105,184.6154,125.0
2020/2021,Female,disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,144,96,77,29,60,60,66.6667,37.6623,206.8966,100.0
2020/2021,Female,disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,244,155,145,51,45,48,63.5246,35.1724,88.2353,106.6667
2020/2021,Female,disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,223,141,136,50,48,48,63.2287,36.7647,96.0,100.0
2020/2021,Female,disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,252,160,157,57,49,52,63.4921,36.3057,85.9649,106.1224
2020/2021,Female,disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,252,160,147,52,48,48,63.4921,35.3741,92.3077,100.0
2020/2021,Female,disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,213,134,118,42,48,48,62.9108,35.5932,114.2857,100.0
2020/2021,Female,disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,316,223,187,73,45,48,70.5696,39.0374,61.6438,106.6667
2020/2021,Female,disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,303,212,179,70,51,56,69.967,39.1061,72.8571,109.8039
2020/2021,Female,disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,342,240,209,81,57,64,70.1754,38.756,70.3704,112.2807
2020/2021,Female,disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,320,226,190,74,51,56,70.625,38.9474,68.9189,109.8039
2020/2021,Female,disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,276,197,161,63,42,44,71.3768,39.1304,66.6667,104.7619
2020/2021,Male,all,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,1278,902,843,322,292,256,70.579,38.1969,90.6832,87.6712
2020/2021,Male,all,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,1110,781,737,283,286,271,70.3604,38.3989,101.0601,94.7552
2020/2021,Male,all,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1281,902,877,333,323,302,70.4137,37.9704,96.997,93.4985
2020/2021,Male,all,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,1283,903,877,330,313,278,70.3819,37.6283,94.8485,88.8179
2020/2021,Male,all,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,1123,792,753,288,282,258,70.5254,38.247,97.9167,91.4894
2020/2021,Male,all,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,2463,1597,1621,613,517,468,64.8396,37.8162,84.3393,90.5222
2020/2021,Male,all,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,2043,1325,1397,525,487,446,64.8556,37.5805,92.7619,91.5811
2020/2021,Male,all,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2352,1525,1582,600,538,483,64.8384,37.9267,89.6667,89.777
2020/2021,Male,all,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,2371,1538,1604,603,544,495,64.8671,37.5935,90.2156,90.9926
2020/2021,Male,all,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,2027,1318,1369,517,460,431,65.0222,37.7648,88.9749,93.6957
2020/2021,Male,all,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,3194,2244,2099,790,668,600,70.2567,37.637,84.557,89.8204
2020/2021,Male,all,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,2675,1878,1845,694,622,554,70.2056,37.6152,89.6254,89.0675
2020/2021,Male,all,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3086,2165,2102,790,716,648,70.1555,37.5833,90.6329,90.5028
2020/2021,Male,all,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,3041,2134,2028,763,680,607,70.1743,37.6233,89.1219,89.2647
2020/2021,Male,all,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,2649,1860,1779,668,577,522,70.2152,37.5492,86.3772,90.4679
2020/2021,Male,disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,159,112,99,41,50,50,70.4403,41.4141,121.9512,100.0
2020/2021,Male,disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,151,102,90,38,60,70,67.5497,42.2222,157.8947,116.6667
2020/2021,Male,disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,170,118,107,43,50,57,69.4118,40.1869,116.2791,114.0
2020/2021,Male,disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,151,106,89,35,45,49,70.1987,39.3258,128.5714,108.8889
2020/2021,Male,disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,138,98,87,37,50,51,71.0145,42.5287,135.1351,102.0
2020/2021,Male,disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,268,176,163,62,49,55,65.6716,38.0368,79.0323,112.2449
2020/2021,Male,disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,229,151,155,57,48,60,65.9389,36.7742,84.2105,125.0
2020/2021,Male,disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,267,175,167,65,53,60,65.5431,38.9222,81.5385,113.2075
2020/2021,Male,disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,256,169,159,59,48,50,66.0156,37.1069,81.3559,104.1667
2020/2021,Male,disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,210,140,137,51,48,60,66.6667,37.2263,94.1176,125.0
2020/2021,Male,disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,341,242,210,79,59,64,70.9677,37.619,74.6835,108.4746
2020/2021,Male,disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,305,216,200,75,60,63,70.8197,37.5,80.0,105.0
2020/2021,Male,disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,336,237,214,80,61,64,70.5357,37.3832,76.25,104.918
2020/2021,Male,disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,323,228,197,74,56,60,70.5882,37.5635,75.6757,107.1429
2020/2021,Male,disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,282,200,180,67,46,52,70.922,37.2222,68.6567,113.0435
2021/2022,Female,all,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,1326,983,836,341,290,262,74.1327,40.7895,85.044,90.3448
2021/2022,Female,all,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,1243,921,794,325,313,294,74.0949,40.932,96.3077,93.9297
2021/2022,Female,all,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1386,1025,900,366,327,303,73.9538,40.6667,89.3443,92.6606
2021/2022,Female,all,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,1365,1011,875,355,324,299,74.0659,40.5714,91.2676,92.284
2021/2022,Female,all,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,1248,925,781,320,292,259,74.1186,40.9731,91.25,88.6986
2021/2022,Female,all,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,2481,1684,1531,626,503,454,67.8759,40.8883,80.3514,90.2584
2021/2022,Female,all,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,2276,1547,1463,597,516,480,67.9701,40.8066,86.4322,93.0233
2021/2022,Female,all,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2528,1717,1642,671,564,511,67.9193,40.8648,84.0537,90.6028
2021/2022,Female,all,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,2499,1695,1594,652,541,492,67.8271,40.9034,82.9755,90.9427
2021/2022,Female,all,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,2246,1525,1436,584,476,447,67.8985,40.6685,81.5068,93.9076
2021/2022,Female,all,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,3223,2360,2020,820,628,566,73.2237,40.5941,76.5854,90.1274
2021/2022,Female,all,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,2999,2196,1891,771,642,570,73.2244,40.7721,83.2685,88.785
2021/2022,Female,all,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3396,2488,2200,895,771,694,73.2627,40.6818,86.1453,90.013
2021/2022,Female,all,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,3365,2463,2165,883,733,669,73.1947,40.7852,83.0125,91.2688
2021/2022,Female,all,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,2987,2186,1901,776,626,570,73.1838,40.8206,80.6701,91.0543
2021/2022,Female,disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,172,132,100,40,60,60,76.7442,40.0,150.0,100.0
2021/2022,Female,disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,172,131,95,40,60,60,76.1628,42.1053,150.0,100.0
2021/2022,Female,disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,182,137,103,42,60,60,75.2747,40.7767,142.8571,100.0
2021/2022,Female,disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,164,126,92,38,60,60,76.8293,41.3043,157.8947,100.0
2021/2022,Female,disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,160,123,88,37,60,61,76.875,42.0455,162.1622,101.6667
2021/2022,Female,disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,278,189,160,67,52,53,67.9856,41.875,77.6119,101.9231
2021/2022,Female,disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,258,177,154,65,52,61,68.6047,42.2078,80.0,117.3077
2021/2022,Female,disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,289,196,171,72,48,49,67.8201,42.1053,66.6667,102.0833
2021/2022,Female,disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,267,182,165,69,48,48,68.1648,41.8182,69.5652,100.0
2021/2022,Female,disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,240,163,144,58,48,59,67.9167,40.2778,82.7586,122.9167
2021/2022,Female,disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,350,256,204,81,56,60,73.1429,39.7059,69.1358,107.1429
2021/2022,Female,disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,345,253,210,86,57,61,73.3333,40.9524,66.2791,107.0175
2021/2022,Female,disabled,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,377,277,230,93,67,71,73.4748,40.4348,72.043,105.9701
2021/2022,Female,disabled,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,352,256,211,86,57,63,72.7273,40.7583,66.2791,110.5263
2021/2022,Female,disabled,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,317,231,197,80,53,60,72.8707,40.6091,66.25,113.2075
2021/2022,Male,all,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,1434,1060,963,394,328,300,73.9191,40.9138,83.2487,91.4634
2021/2022,Male,all,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,1243,918,851,348,322,293,73.8536,40.8931,92.5287,90.9938
2021/2022,Male,all,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1437,1063,978,397,367,346,73.9736,40.593,92.4433,94.2779
2021/2022,Male,all,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,1404,1038,959,390,356,329,73.9316,40.6674,91.2821,92.4157
2021/2022,Male,all,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,1221,906,809,332,311,276,74.2015,41.0383,93.6747,88.746
2021/2022,Male,all,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,2715,1844,1820,741,571,528,67.919,40.7143,77.058,92.4694
2021/2022,Male,all,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,2224,1513,1502,615,519,475,68.0306,40.9454,84.3902,91.5222
2021/2022,Male,all,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2620,1780,1792,730,630,570,67.9389,40.7366,86.3014,90.4762
2021/2022,Male,all,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,2541,1727,1714,703,580,543,67.9654,41.0152,82.5036,93.6207
2021/2022,Male,all,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,2243,1527,1524,624,532,481,68.0785,40.9449,85.2564,90.4135
2021/2022,Male,all,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,3352,2454,2214,902,714,645,73.21,40.7407,79.1574,90.3361
2021/2022,Male,all,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,3150,2306,2163,881,745,674,73.2063,40.7305,84.563,90.4698
2021/2022,Male,all,WAEC,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3529,2586,2412,980,812,733,73.2785,40.6302,82.8571,90.2709
2021/2022,Male,all,WAEC,lga,Oron,South South,Akwa Ibom,Oron,,,3432,2512,2310,942,786,707,73.1935,40.7792,83.4395,89.9491
2021/2022,Male,all,WAEC,lga,Uyo,South South,Akwa Ibom,Uyo,,,2924,2143,1990,809,647,584,73.29,40.6533,79.9753,90.2628
2021/2022,Male,disabled,NABTEB,lga,Abak,South South,Akwa Ibom,Abak,,,172,129,100,41,50,60,75.0,41.0,121.9512,120.0
2021/2022,Male,disabled,NABTEB,lga,Eket,South South,Akwa Ibom,Eket,,,168,127,100,41,72,72,75.5952,41.0,175.6098,100.0
2021/2022,Male,disabled,NABTEB,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,183,137,112,45,68,72,74.8634,40.1786,151.1111,105.8824
2021/2022,Male,disabled,NABTEB,lga,Oron,South South,Akwa Ibom,Oron,,,160,120,100,40,62,72,75.0,40.0,155.0,116.129
2021/2022,Male,disabled,NABTEB,lga,Uyo,South South,Akwa Ibom,Uyo,,,159,122,84,36,66,66,76.7296,42.8571,183.3333,100.0
2021/2022,Male,disabled,NECO,lga,Abak,South South,Akwa Ibom,Abak,,,291,198,186,76,53,64,68.0412,40.8602,69.7368,120.7547
2021/2022,Male,disabled,NECO,lga,Eket,South South,Akwa Ibom,Eket,,,252,174,162,69,63,64,69.0476,42.5926,91.3043,101.5873
2021/2022,Male,disabled,NECO,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,301,206,196,80,66,68,68.4385,40.8163,82.5,103.0303
2021/2022,Male,disabled,NECO,lga,Oron,South South,Akwa Ibom,Oron,,,279,191,177,75,48,60,68.4588,42.3729,64.0,125.0
2021/2022,Male,disabled,NECO,lga,Uyo,South South,Akwa Ibom,Uyo,,,230,160,148,63,53,60,69.5652,42.5676,84.127,113.2075
2021/2022,Male,disabled,WAEC,lga,Abak,South South,Akwa Ibom,Abak,,,375,274,228,93,64,64,73.0667,40.7895,68.8172,100.0
2021/2022,Male,disabled,WAEC,lga,Eket,South South,Akwa Ibom,Eket,,,357,261,228,93,67,68,73.1092,40.7895,72.043,101.4925
