session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,622.0,20,31.1
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,164.0,5,32.8
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,268.0,8,33.5
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,501.0,16,31.3125
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,190.0,6,31.6667
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,294.0,9,32.6667
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,250.0,8,31.25
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,285.0,9,31.6667
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,294.0,9,32.6667
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,233.0,7,33.2857
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,250.0,8,31.25
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,78.0,2,39.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,268.0,9,29.7778
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,181.0,6,30.1667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,311.0,10,31.1
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Dukke,North West,Katsina,Funtua,Dukke,,285.0,9,31.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,346.0,11,31.4545
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,440.0,14,31.4286
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,328.0,11,29.8182
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,579.0,18,32.1667
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,130.0,4,32.5
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,622.0,19,32.7368
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,311.0,10,31.1
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,250.0,8,31.25
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,2137.0,78,27.3974
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1768.0,65,27.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,712.0,26,27.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1398.0,51,27.4118
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,1319.0,48,27.4792
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,765.0,28,27.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,765.0,28,27.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,1715.0,62,27.6613
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,871.0,31,28.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,765.0,28,27.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1767.0,63,28.0476
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,712.0,26,27.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,633.0,23,27.5217
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,712.0,26,27.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,818.0,30,27.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,264.0,10,26.4
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,1873.0,68,27.5441
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1319.0,48,27.4792
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,739.0,27,27.3704
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,765.0,28,27.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,369.0,13,28.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,369.0,13,28.3846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1187.0,43,27.6047
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Goya,North West,Katsina,Funtua,Goya,,1372.0,50,27.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1319.0,48,27.4792
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1372.0,50,27.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,1161.0,42,27.6429
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1266.0,46,27.5217
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1187.0,43,27.6047
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1266.0,46,27.5217
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1398.0,51,27.4118
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1398.0,51,27.4118
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1213.0,44,27.5682
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,1213.0,44,27.5682
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Goya,North West,Katsina,Funtua,Goya,,1187.0,43,27.6047
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1187.0,43,27.6047
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,818.0,30,27.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1002.0,36,27.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1213.0,44,27.5682
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,765.0,28,27.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1002.0,36,27.8333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,818.0,30,27.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,950.0,34,27.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Goya,North West,Katsina,Funtua,Goya,,1213.0,44,27.5682
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,1029.0,37,27.8108
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,818.0,30,27.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,897.0,33,27.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,950.0,34,27.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1134.0,41,27.6585
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,1055.0,38,27.7632
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,923.0,33,27.9697
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1213.0,44,27.5682
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,739.0,27,27.3704
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,976.0,35,27.8857
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,950.0,34,27.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,871.0,32,27.2188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,1213.0,44,27.5682
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1082.0,39,27.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1055.0,38,27.7632
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1002.0,36,27.8333
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,357.0,12,29.75
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,285.0,9,31.6667
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Dukke,North West,Katsina,Funtua,Dukke,,228.0,7,32.5714
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,150.0,5,30.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,50.0,2,25.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,663.0,22,30.1364
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,221.0,7,31.5714
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,199.0,7,28.4286
