session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Dandago,North West,Kano,Gwale,Dandago,,141.0,5,28.2
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Diso,North West,Kano,Gwale,Diso,,391.0,14,27.9286
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,217.0,8,27.125
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,250.0,9,27.7778
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,141.0,5,28.2
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,337.0,12,28.0833
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Dala,North West,Kano,Dala,Dala,,250.0,9,27.7778
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,380.0,13,29.2308
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,576.0,21,27.4286
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,130.0,5,26.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,861.0,35,24.6
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1756.0,71,24.7324
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1068.0,43,24.8372
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1825.0,74,24.6622
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,2514.0,102,24.6471
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,896.0,36,24.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1344.0,54,24.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,551.0,22,25.0455
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,723.0,29,24.931
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,2239.0,90,24.8778
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1756.0,71,24.7324
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,827.0,34,24.3235
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,448.0,18,24.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1482.0,60,24.7
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1033.0,42,24.5952
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,413.0,17,24.2941
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,792.0,32,24.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,792.0,32,24.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,448.0,18,24.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,896.0,36,24.8889
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,344.0,14,24.5714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1585.0,64,24.7656
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Dandago,North West,Kano,Gwale,Dandago,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1413.0,57,24.7895
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1413.0,57,24.7895
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Diso,North West,Kano,Gwale,Diso,,1550.0,63,24.6032
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1550.0,63,24.6032
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1378.0,56,24.6071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Dala,North West,Kano,Dala,Dala,,1654.0,67,24.6866
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1034.0,42,24.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1481.0,60,24.6833
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1654.0,67,24.6866
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1481.0,60,24.6833
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1413.0,57,24.7895
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Dandago,North West,Kano,Gwale,Dandago,,1206.0,49,24.6122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1378.0,56,24.6071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Diso,North West,Kano,Gwale,Diso,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Dala,North West,Kano,Dala,Dala,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Diso,North West,Kano,Gwale,Diso,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1275.0,52,24.5192
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1378.0,56,24.6071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dala,North West,Kano,Dala,Dala,,1378.0,56,24.6071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1068.0,43,24.8372
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dandago,North West,Kano,Gwale,Dandago,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1068.0,43,24.8372
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1344.0,55,24.4364
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1378.0,56,24.6071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1550.0,63,24.6032
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1206.0,49,24.6122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Diso,North West,Kano,Gwale,Diso,,1654.0,67,24.6866
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1068.0,43,24.8372
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1034.0,42,24.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,1516.0,62,24.4516
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Dandago,North West,Kano,Gwale,Dandago,,1034.0,42,24.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1206.0,49,24.6122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1585.0,64,24.7656
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1481.0,60,24.6833
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1585.0,64,24.7656
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1309.0,53,24.6981
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Gama,North West,Kano,Nasarawa,Gama,,1068.0,43,24.8372
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1206.0,49,24.6122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Dala,North West,Kano,Dala,Dala,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Diso,North West,Kano,Gwale,Diso,,1550.0,63,24.6032
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1034.0,42,24.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,ward,Dandago,North West,Kano,Gwale,Dandago,,1206.0,49,24.6122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,965.0,39,24.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1068.0,43,24.8372
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,965.0,39,24.7436
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,1206.0,49,24.6122
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1034.0,42,24.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Diso,North West,Kano,Gwale,Diso,,1413.0,57,24.7895
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1137.0,46,24.7174
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,ward,Dandago,North West,Kano,Gwale,Dandago,,1034.0,42,24.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1240.0,50,24.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Gama,North West,Kano,Nasarawa,Gama,,896.0,36,24.8889
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,194.0,8,24.25
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,224.0,8,28.0
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,126.0,5,25.2
2019/2020,Female,all,Private,SSS,,,Unqualified,ward,Diso,North West,Kano,Gwale,Diso,,126.0,5,25.2
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,126.0,5,25.2
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,331.0,12,27.5833
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Dala,North West,Kano,Dala,Dala,,272.0,10,27.2
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Dandago,North West,Kano,Gwale,Dandago,,97.0,4,24.25
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,ward,Diso,North West,Kano,Gwale,Diso,,321.0,12,26.75
