session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Independence Layout,South East,Enugu,Enugu North,Independence Layout,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Ogbette East,South East,Enugu,Enugu North,Ogbette East,,32.0,1,32.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Ogbette West,South East,Enugu,Enugu North,Ogbette West,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Ogui New Layout,South East,Enugu,Enugu North,Ogui New Layout,,84.0,4,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Umunevo,South East,Enugu,Enugu North,Umunevo,,22.0,2,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Achara Layout East,South East,Enugu,Enugu South,Achara Layout East,,33.0,2,16.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Amechi I,South East,Enugu,Enugu South,Amechi I,,22.0,2,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,53.0,2,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,11.0,1,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,32.0,3,10.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,53.0,3,17.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ugwugo Nike,South East,Enugu,Enugu East,Ugwugo Nike,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Umuenwene,South East,Enugu,Enugu East,Umuenwene,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,China Town,South East,Enugu,Enugu North,China Town,,74.0,3,24.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Independence Layout,South East,Enugu,Enugu North,Independence Layout,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ogbette East,South East,Enugu,Enugu North,Ogbette East,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ogbette West,South East,Enugu,Enugu North,Ogbette West,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ogui New Layout,South East,Enugu,Enugu North,Ogui New Layout,,11.0,1,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Achara Layout East,South East,Enugu,Enugu South,Achara Layout East,,44.0,2,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Amechi I,South East,Enugu,Enugu South,Amechi I,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Ugwugo Nike,South East,Enugu,Enugu East,Ugwugo Nike,,54.0,2,27.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Umuchigbo,South East,Enugu,Enugu East,Umuchigbo,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Umuenwene,South East,Enugu,Enugu East,Umuenwene,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,New Haven,South East,Enugu,Enugu North,New Haven,,11.0,1,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Ogbette East,South East,Enugu,Enugu North,Ogbette East,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Ogui New Layout,South East,Enugu,Enugu North,Ogui New Layout,,11.0,1,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Amechi I,South East,Enugu,Enugu South,Amechi I,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,32.0,1,32.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,22.0,2,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,43.0,2,21.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ugwugo Nike,South East,Enugu,Enugu East,Ugwugo Nike,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Umuchigbo,South East,Enugu,Enugu East,Umuchigbo,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Umuenwene,South East,Enugu,Enugu East,Umuenwene,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,China Town,South East,Enugu,Enugu North,China Town,,32.0,2,16.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Independence Layout,South East,Enugu,Enugu North,Independence Layout,,43.0,2,21.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ogbette East,South East,Enugu,Enugu North,Ogbette East,,11.0,1,11.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ogbette West,South East,Enugu,Enugu North,Ogbette West,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ogui New Layout,South East,Enugu,Enugu North,Ogui New Layout,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Achara Layout East,South East,Enugu,Enugu South,Achara Layout East,,66.0,3,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Amechi I,South East,Enugu,Enugu South,Amechi I,,74.0,4,18.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,53.0,2,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ugwugo Nike,South East,Enugu,Enugu East,Ugwugo Nike,,54.0,3,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Independence Layout,South East,Enugu,Enugu North,Independence Layout,,75.0,3,25.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,New Haven,South East,Enugu,Enugu North,New Haven,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ogui New Layout,South East,Enugu,Enugu North,Ogui New Layout,,32.0,1,32.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Achara Layout East,South East,Enugu,Enugu South,Achara Layout East,,11.0,1,11.0
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Awha,South East,Enugu,Ezeagu,Awha,,304.0,7,43.4286
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Aku I,South East,Enugu,Igbo-Etiti,Aku I,,322.0,7,46.0
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Umuitodo Ii,South East,Enugu,Igbo-Eze North,Umuitodo Ii,,125.0,3,41.6667
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Umuozzi I,South East,Enugu,Igbo-Eze North,Umuozzi I,,161.0,4,40.25
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Nkalagu Obukpa,South East,Enugu,Igbo-Eze South,Nkalagu Obukpa,,179.0,4,44.75
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Nnenwe Iii,South East,Enugu,Aninri,Nnenwe Iii,,197.0,5,39.4
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,429.0,10,42.9
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,China Town,South East,Enugu,Enugu North,China Town,,447.0,10,44.7
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Umuitodo Ii,South East,Enugu,Igbo-Eze North,Umuitodo Ii,,161.0,4,40.25
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ovoko (Ajuona Ward),South East,Enugu,Igbo-Eze South,Ovoko (Ajuona Ward),,340.0,8,42.5
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ndiuno Uwani (Akpugo I),South East,Enugu,Nkanu West,Ndiuno Uwani (Akpugo I),,340.0,8,42.5
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Owerre/Umuoyo,South East,Enugu,Nsukka,Owerre/Umuoyo,,125.0,3,41.6667
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,161.0,4,40.25
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,286.0,7,40.8571
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,China Town,South East,Enugu,Enugu North,China Town,,268.0,6,44.6667
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Obe,South East,Enugu,Nkanu West,Obe,,125.0,3,41.6667
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Owerre/Umuoyo,South East,Enugu,Nsukka,Owerre/Umuoyo,,143.0,3,47.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,125.0,3,41.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,322.0,7,46.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,China Town,South East,Enugu,Enugu North,China Town,,89.0,2,44.5
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Imezi Owa I,South East,Enugu,Ezeagu,Imezi Owa I,,250.0,6,41.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Ekwegbe I,South East,Enugu,Igbo-Etiti,Ekwegbe I,,286.0,7,40.8571
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Umuozzi I,South East,Enugu,Igbo-Eze North,Umuozzi I,,107.0,2,53.5
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Itchi/Uwani Ii,South East,Enugu,Igbo-Eze South,Itchi/Uwani Ii,,179.0,4,44.75
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Ovoko (Umuelo/Ovoko Agu Ward),South East,Enugu,Igbo-Eze South,Ovoko (Umuelo/Ovoko Agu Ward),,322.0,7,46.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Obinagu Uwani (Akpugo I),South East,Enugu,Nkanu West,Obinagu Uwani (Akpugo I),,179.0,4,44.75
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Owerre/Umuoyo,South East,Enugu,Nsukka,Owerre/Umuoyo,,304.0,7,43.4286
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,268.0,6,44.6667
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Imezi Owa I,South East,Enugu,Ezeagu,Imezi Owa I,,268.0,6,44.6667
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Diogbe/Umunko,South East,Enugu,Igbo-Etiti,Diogbe/Umunko,,322.0,7,46.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Umuitodo Iii,South East,Enugu,Igbo-Eze North,Umuitodo Iii,,268.0,6,44.6667
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Obinagu Uwani (Akpugo I),South East,Enugu,Nkanu West,Obinagu Uwani (Akpugo I),,233.0,5,46.6
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Achiagu Ii,South East,Enugu,Oji-River,Achiagu Ii,,215.0,5,43.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,741.0,20,37.05
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,444.0,12,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,1481.0,40,37.025
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,1086.0,29,37.4483
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,592.0,16,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,1086.0,30,36.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,296.0,8,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,642.0,17,37.7647
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,395.0,11,35.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Isu Awa/Ogugu/Agbudu/Ituku,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,,494.0,13,38.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,2666.0,71,37.5493
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,691.0,19,36.3684
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,1432.0,38,37.6842
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,543.0,15,36.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Nnenwe I,South East,Enugu,Aninri,Nnenwe I,,790.0,21,37.619
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,543.0,15,36.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,543.0,15,36.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,197.0,5,39.4
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,592.0,16,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Mgbidi/Mmaku,South East,Enugu,Awgu,Mgbidi/Mmaku,,691.0,19,36.3684
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,741.0,20,37.05
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,642.0,17,37.7647
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,741.0,20,37.05
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,543.0,15,36.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,691.0,19,36.3684
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,444.0,12,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,296.0,8,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,642.0,17,37.7647
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,444.0,12,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Isu Awa/Ogugu/Agbudu/Ituku,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,,691.0,19,36.3684
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,1284.0,35,36.6857
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,543.0,15,36.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,494.0,13,38.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Nnenwe I,South East,Enugu,Aninri,Nnenwe I,,790.0,21,37.619
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Isu Awa/Ogugu/Agbudu/Ituku,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,,839.0,23,36.4783
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,642.0,17,37.7647
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,296.0,8,37.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Mpu,South East,Enugu,Aninri,Mpu,,1037.0,28,37.0357
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,1086.0,29,37.4483
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,987.0,26,37.9615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,1333.0,36,37.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,1284.0,34,37.7647
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,ward,Mgbidi/Mmaku,South East,Enugu,Awgu,Mgbidi/Mmaku,,987.0,26,37.9615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,1382.0,37,37.3514
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Mgbowo,South East,Enugu,Awgu,Mgbowo,,1037.0,28,37.0357
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Amorji,South East,Enugu,Enugu East,Amorji,,1086.0,29,37.4483
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,1086.0,29,37.4483
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,1086.0,29,37.4483
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,1481.0,40,37.025
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,1234.0,33,37.3939
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,938.0,25,37.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,1284.0,34,37.7647
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,889.0,24,37.0417
