session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,44.0,3,14.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,110.0,5,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,66.0,3,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,66.0,3,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,33.0,2,16.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,44.0,2,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,77.0,4,19.25
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,66.0,3,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,33.0,1,33.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,55.0,2,27.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,99.0,4,24.75
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,44.0,2,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,22.0,1,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,11.0,2,5.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,77.0,3,25.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,66.0,2,33.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,44.0,2,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,33.0,2,16.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,44.0,2,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,77.0,3,25.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,44.0,2,22.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,33.0,2,16.5
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,103.0,3,34.3333
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,431.0,13,33.1538
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,241.0,7,34.4286
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,328.0,10,32.8
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,138.0,4,34.5
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Kalio,South South,Rivers,Okrika,Kalio,,276.0,9,30.6667
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,190.0,6,31.6667
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,483.0,15,32.2
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Kalio,South South,Rivers,Okrika,Kalio,,310.0,10,31.0
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,379.0,12,31.5833
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,345.0,11,31.3636
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,310.0,10,31.0
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,1120.0,35,32.0
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,241.0,7,34.4286
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,310.0,10,31.0
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,155.0,5,31.0
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,241.0,7,34.4286
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,276.0,9,30.6667
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,276.0,9,30.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,620.0,20,31.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,121.0,4,30.25
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,207.0,6,34.5
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,103.0,3,34.3333
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Kalio,South South,Rivers,Okrika,Kalio,,328.0,10,32.8
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,345.0,11,31.3636
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,293.0,9,32.5556
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,241.0,7,34.4286
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,241.0,7,34.4286
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,293.0,9,32.5556
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,414.0,13,31.8462
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,241.0,7,34.4286
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,328.0,10,32.8
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,345.0,11,31.3636
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,259.0,8,32.375
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,622.0,22,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,725.0,26,27.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,622.0,22,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,518.0,19,27.2632
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,673.0,24,28.0417
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,777.0,28,27.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,259.0,9,28.7778
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,673.0,24,28.0417
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,933.0,33,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,622.0,22,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,466.0,17,27.4118
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,1192.0,42,28.381
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,725.0,26,27.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,673.0,24,28.0417
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,725.0,26,27.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,414.0,15,27.6
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,622.0,22,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,363.0,13,27.9231
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,673.0,24,28.0417
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,777.0,28,27.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,1450.0,52,27.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,880.0,31,28.3871
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,1398.0,50,27.96
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,777.0,28,27.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,1658.0,59,28.1017
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,673.0,24,28.0417
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1347.0,48,28.0625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,1140.0,41,27.8049
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,1606.0,57,28.1754
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,1399.0,50,27.98
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,1243.0,44,28.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,1451.0,52,27.9038
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,1088.0,39,27.8974
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,1140.0,41,27.8049
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,1192.0,43,27.7209
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,1295.0,46,28.1522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,1347.0,48,28.0625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,984.0,35,28.1143
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,1295.0,46,28.1522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,1140.0,41,27.8049
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,933.0,33,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,1140.0,41,27.8049
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,1140.0,41,27.8049
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,1192.0,43,27.7209
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,933.0,33,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,1088.0,39,27.8974
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,1088.0,39,27.8974
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,1192.0,43,27.7209
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1036.0,37,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,1295.0,46,28.1522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1347.0,48,28.0625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,1295.0,46,28.1522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,1140.0,41,27.8049
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,829.0,30,27.6333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,1036.0,37,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,1192.0,43,27.7209
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,933.0,33,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,1036.0,37,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,933.0,33,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,1295.0,46,28.1522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,1243.0,44,28.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,1088.0,39,27.8974
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,933.0,33,28.2727
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,1192.0,43,27.7209
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,1036.0,37,28.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Alesa,South South,Rivers,Eleme,Alesa,,881.0,32,27.5312
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,1243.0,44,28.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Ogan,South South,Rivers,Okrika,Ogan,,1140.0,41,27.8049
