session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,74.0,3,24.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,31.0,2,15.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,53.0,2,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Central,North Central,Niger,Kontagora,Central,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,52.0,2,26.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,31.0,2,15.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,10.0,1,10.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,52.0,2,26.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,52.0,3,17.3333
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,31.0,2,15.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,53.0,2,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,41.0,3,13.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,52.0,3,17.3333
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,53.0,2,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,42.0,2,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,106.0,4,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,21.0,1,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,53.0,2,26.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,63.0,3,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,63.0,3,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,10.0,1,10.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Central,North Central,Niger,Kontagora,Central,,62.0,4,15.5
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Baro,North Central,Niger,Agaie,Baro,,178.0,5,35.6
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,196.0,6,32.6667
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Bariki,North Central,Niger,Bida,Bariki,,196.0,6,32.6667
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,267.0,8,33.375
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,320.0,9,35.5556
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,125.0,4,31.25
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,107.0,3,35.6667
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,445.0,13,34.2308
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,587.0,17,34.5294
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,356.0,10,35.6
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,338.0,10,33.8
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,730.0,21,34.7619
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,125.0,4,31.25
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bariki,North Central,Niger,Bida,Bariki,,320.0,9,35.5556
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,214.0,6,35.6667
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,748.0,21,35.619
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,142.0,4,35.5
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,374.0,11,34.0
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,71.0,2,35.5
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,338.0,10,33.8
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,409.0,12,34.0833
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,142.0,4,35.5
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,285.0,8,35.625
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,89.0,3,29.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,285.0,8,35.625
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,125.0,4,31.25
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,107.0,3,35.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,107.0,3,35.6667
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,374.0,11,34.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,320.0,10,32.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,445.0,13,34.2308
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,178.0,5,35.6
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,160.0,5,32.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,142.0,4,35.5
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,320.0,9,35.5556
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,303.0,9,33.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Boku,North Central,Niger,Agaie,Boku,,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,737.0,24,30.7083
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,1081.0,36,30.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,688.0,23,29.913
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Central,North Central,Niger,Kontagora,Central,,1376.0,45,30.5778
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,737.0,24,30.7083
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,590.0,19,31.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,688.0,23,29.913
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,1523.0,50,30.46
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,540.0,18,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,2211.0,73,30.2877
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,688.0,23,29.913
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,590.0,19,31.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,639.0,21,30.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,639.0,21,30.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,1327.0,44,30.1591
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,590.0,19,31.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,737.0,24,30.7083
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,1376.0,45,30.5778
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,639.0,21,30.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,442.0,15,29.4667
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Central,North Central,Niger,Kontagora,Central,,1180.0,38,31.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,1081.0,36,30.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,1425.0,47,30.3191
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,983.0,32,30.7188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,1425.0,47,30.3191
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Central,North Central,Niger,Kontagora,Central,,1326.0,44,30.1364
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,1032.0,34,30.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,1228.0,40,30.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,1081.0,36,30.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,1179.0,39,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,1277.0,42,30.4048
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,1228.0,40,30.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,1081.0,36,30.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,1081.0,36,30.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,1425.0,47,30.3191
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,1032.0,34,30.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,983.0,32,30.7188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,1081.0,36,30.0278
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,983.0,32,30.7188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Central,North Central,Niger,Kontagora,Central,,1032.0,34,30.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Boku,North Central,Niger,Agaie,Boku,,1327.0,44,30.1591
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Central,North Central,Niger,Kontagora,Central,,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,884.0,29,30.4828
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,1032.0,34,30.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Makera,North Central,Niger,Chanchaga,Makera,,983.0,32,30.7188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Dokodza,North Central,Niger,Bida,Dokodza,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,1032.0,34,30.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Baro,North Central,Niger,Agaie,Baro,,786.0,26,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Boku,North Central,Niger,Agaie,Boku,,1277.0,42,30.4048
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Arewa,North Central,Niger,Kontagora,Arewa,,1179.0,39,30.2308
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Gabas,North Central,Niger,Kontagora,Gabas,,1032.0,34,30.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,933.0,31,30.0968
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Bariki,North Central,Niger,Bida,Bariki,,1130.0,37,30.5405
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,983.0,32,30.7188
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,1130.0,37,30.5405
