session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,418.0,10,41.8
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,532.0,13,40.9231
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,1178.0,29,40.6207
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,646.0,16,40.375
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,570.0,14,40.7143
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,608.0,15,40.5333
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,684.0,17,40.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,570.0,14,40.7143
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,532.0,13,40.9231
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,418.0,10,41.8
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,494.0,12,41.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,684.0,17,40.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,684.0,17,40.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,722.0,18,40.1111
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,532.0,13,40.9231
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,1976.0,49,40.3265
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,494.0,12,41.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,1178.0,29,40.6207
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,532.0,13,40.9231
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,646.0,16,40.375
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,494.0,12,41.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,1102.0,27,40.8148
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,646.0,16,40.375
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,266.0,7,38.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,684.0,17,40.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,912.0,22,41.4545
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,912.0,22,41.4545
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,950.0,23,41.3043
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,874.0,21,41.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,874.0,21,41.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,988.0,24,41.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,1063.0,26,40.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,1063.0,26,40.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,798.0,20,39.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,1026.0,25,41.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,1177.0,29,40.5862
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,1101.0,27,40.7778
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,1025.0,25,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,646.0,16,40.375
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,722.0,18,40.1111
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,1063.0,26,40.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,760.0,19,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,1025.0,25,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,1101.0,27,40.7778
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,988.0,24,41.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,874.0,21,41.619
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,1026.0,25,41.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,1063.0,26,40.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,760.0,19,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,1026.0,25,41.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,1139.0,28,40.6786
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,836.0,21,39.8095
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,950.0,23,41.3043
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,798.0,20,39.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,684.0,17,40.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,1026.0,25,41.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,798.0,20,39.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,1139.0,28,40.6786
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,836.0,21,39.8095
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,836.0,21,39.8095
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,1063.0,26,40.8846
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,950.0,23,41.3043
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,1025.0,25,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,988.0,24,41.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,798.0,20,39.9
