session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ranga,North East,Bauchi,Warji,Ranga,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Tiyin,North East,Bauchi,Warji,Tiyin,,64.0,3,21.3333
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Alangawari / Kafin / Larabawa,North East,Bauchi,Zaki,Alangawari / Kafin / Larabawa,,36.0,2,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Makawa,North East,Bauchi,Zaki,Makawa,,54.0,3,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Murmur South,North East,Bauchi,Zaki,Murmur South,,45.0,2,22.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Alkaleri,North East,Bauchi,Alkaleri,Alkaleri,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Tama,North East,Bauchi,Toro,Tama,,9.0,1,9.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Alangawari / Kafin / Larabawa,North East,Bauchi,Zaki,Alangawari / Kafin / Larabawa,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Murmur South,North East,Bauchi,Zaki,Murmur South,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Alkaleri,North East,Bauchi,Alkaleri,Alkaleri,,18.0,2,9.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,9.0,1,9.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Pali,North East,Bauchi,Alkaleri,Pali,,54.0,3,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Rahama,North East,Bauchi,Toro,Rahama,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Tama,North East,Bauchi,Toro,Tama,,9.0,1,9.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Zalau / Rishi,North East,Bauchi,Toro,Zalau / Rishi,,64.0,3,21.3333
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Baima North / West,North East,Bauchi,Warji,Baima North / West,,54.0,3,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Tudun Wada East,North East,Bauchi,Warji,Tudun Wada East,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Alangawari / Kafin / Larabawa,North East,Bauchi,Zaki,Alangawari / Kafin / Larabawa,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Murmur North,North East,Bauchi,Zaki,Murmur North,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Murmur South,North East,Bauchi,Zaki,Murmur South,,45.0,2,22.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Sakwa,North East,Bauchi,Zaki,Sakwa,,27.0,1,27.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Alkaleri,North East,Bauchi,Alkaleri,Alkaleri,,9.0,1,9.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Pali,North East,Bauchi,Alkaleri,Pali,,45.0,2,22.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Rahama,North East,Bauchi,Toro,Rahama,,54.0,4,13.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Tama,North East,Bauchi,Toro,Tama,,9.0,1,9.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Zalau / Rishi,North East,Bauchi,Toro,Zalau / Rishi,,54.0,3,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Tiyin,North East,Bauchi,Warji,Tiyin,,27.0,2,13.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Tudun Wada East,North East,Bauchi,Warji,Tudun Wada East,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Alangawari / Kafin / Larabawa,North East,Bauchi,Zaki,Alangawari / Kafin / Larabawa,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Makawa,North East,Bauchi,Zaki,Makawa,,18.0,1,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Murmur South,North East,Bauchi,Zaki,Murmur South,,36.0,2,18.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Sakwa,North East,Bauchi,Zaki,Sakwa,,45.0,2,22.5
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,272.0,6,45.3333
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Jalam Central,North East,Bauchi,Damban,Jalam Central,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Polchi,North East,Bauchi,Dass,Polchi,,91.0,2,45.5
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Zumbul/Lukshi,North East,Bauchi,Dass,Zumbul/Lukshi,,91.0,2,45.5
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Bununu,North East,Bauchi,Tafawa-Balewa,Bununu,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Mara / Palama,North East,Bauchi,Toro,Mara / Palama,,181.0,4,45.25
2019/2020,Female,all,Private,JSS,,,Unqualified,ward,Toro / Tulai,North East,Bauchi,Toro,Toro / Tulai,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Makama/Sarki Baki,North East,Bauchi,Bauchi,Makama/Sarki Baki,,453.0,10,45.3
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,"Bogoro ""C""",North East,Bauchi,Bogoro,"Bogoro ""C""",,121.0,3,40.3333
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Wandi,North East,Bauchi,Dass,Wandi,,136.0,3,45.3333
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Kubi West,North East,Bauchi,Ganjuwa,Kubi West,,75.0,2,37.5
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Hardawa,North East,Bauchi,Misau,Hardawa,,151.0,3,50.3333
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Andubun,North East,Bauchi,Shira,Andubun,,211.0,5,42.2
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Disina,North East,Bauchi,Shira,Disina,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ribina,North East,Bauchi,Toro,Ribina,,226.0,5,45.2
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,"Bogoro ""B""",North East,Bauchi,Bogoro,"Bogoro ""B""",,257.0,6,42.8333
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Durr,North East,Bauchi,Dass,Durr,,121.0,3,40.3333
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Kariya,North East,Bauchi,Ganjuwa,Kariya,,226.0,5,45.2
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Itas,North East,Bauchi,Itas/Gadau,Itas,,91.0,2,45.5
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Mashema,North East,Bauchi,Itas/Gadau,Mashema,,272.0,6,45.3333
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bukul/Bangire,North East,Bauchi,Shira,Bukul/Bangire,,226.0,5,45.2
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bununu,North East,Bauchi,Tafawa-Balewa,Bununu,,241.0,5,48.2
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,121.0,3,40.3333
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Jalam Central,North East,Bauchi,Damban,Jalam Central,,136.0,3,45.3333
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Jalam East,North East,Bauchi,Damban,Jalam East,,196.0,4,49.0
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Jarkasa,North East,Bauchi,Misau,Jarkasa,,317.0,7,45.2857
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Bununu,North East,Bauchi,Tafawa-Balewa,Bununu,,121.0,3,40.3333
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Ribina,North East,Bauchi,Toro,Ribina,,121.0,3,40.3333
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,91.0,2,45.5
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,136.0,3,45.3333
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,332.0,7,47.4286
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Makama/Sarki Baki,North East,Bauchi,Bauchi,Makama/Sarki Baki,,136.0,3,45.3333
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Gargawa,North East,Bauchi,Damban,Gargawa,,241.0,5,48.2
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Dott,North East,Bauchi,Dass,Dott,,272.0,6,45.3333
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Kubi East,North East,Bauchi,Ganjuwa,Kubi East,,241.0,5,48.2
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Itas,North East,Bauchi,Itas/Gadau,Itas,,196.0,4,49.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Faggo,North East,Bauchi,Shira,Faggo,,91.0,2,45.5
2019/2020,Female,all,Private,JSS,,NCE,Qualified,ward,Bununu,North East,Bauchi,Tafawa-Balewa,Bununu,,121.0,3,40.3333
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,166.0,4,41.5
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,302.0,6,50.3333
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Makama/Sarki Baki,North East,Bauchi,Bauchi,Makama/Sarki Baki,,272.0,6,45.3333
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,"Bogoro ""C""",North East,Bauchi,Bogoro,"Bogoro ""C""",,393.0,9,43.6667
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Kubi West,North East,Bauchi,Ganjuwa,Kubi West,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Abdallawa/Magarya,North East,Bauchi,Itas/Gadau,Abdallawa/Magarya,,257.0,6,42.8333
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Sarma/Akuyam,North East,Bauchi,Misau,Sarma/Akuyam,,106.0,2,53.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Ningi,North East,Bauchi,Ningi,Ningi,,226.0,5,45.2
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,ward,Ribina,North East,Bauchi,Toro,Ribina,,121.0,3,40.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,489.0,12,40.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,711.0,18,39.5
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,667.0,17,39.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,311.0,8,38.875
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,578.0,14,41.2857
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Birshi/Miri,North East,Bauchi,Bauchi,Birshi/Miri,,844.0,21,40.1905
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,178.0,4,44.5
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Majidadi 'A',North East,Bauchi,Bauchi,Majidadi 'A',,444.0,11,40.3636
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Makama/Sarki Baki,North East,Bauchi,Bauchi,Makama/Sarki Baki,,756.0,19,39.7895
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,711.0,18,39.5
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Zungur/Liman Katagum,North East,Bauchi,Bauchi,Zungur/Liman Katagum,,356.0,9,39.5556
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,978.0,24,40.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Birshi/Miri,North East,Bauchi,Bauchi,Birshi/Miri,,533.0,13,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Majidadi 'A',North East,Bauchi,Bauchi,Majidadi 'A',,2178.0,54,40.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Makama/Sarki Baki,North East,Bauchi,Bauchi,Makama/Sarki Baki,,667.0,17,39.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Zungur/Liman Katagum,North East,Bauchi,Bauchi,Zungur/Liman Katagum,,444.0,11,40.3636
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,356.0,9,39.5556
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,311.0,8,38.875
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Birshi/Miri,North East,Bauchi,Bauchi,Birshi/Miri,,222.0,5,44.4
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,400.0,10,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,622.0,15,41.4667
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,844.0,21,40.1905
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,267.0,7,38.1429
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Birshi/Miri,North East,Bauchi,Bauchi,Birshi/Miri,,222.0,5,44.4
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Majidadi 'A',North East,Bauchi,Bauchi,Majidadi 'A',,222.0,5,44.4
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Makama/Sarki Baki,North East,Bauchi,Bauchi,Makama/Sarki Baki,,667.0,17,39.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,800.0,20,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Zungur/Liman Katagum,North East,Bauchi,Bauchi,Zungur/Liman Katagum,,1244.0,31,40.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,1244.0,31,40.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Gar,North East,Bauchi,Alkaleri,Gar,,1244.0,31,40.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Kangyare/Turwun,North East,Bauchi,Bauchi,Kangyare/Turwun,,844.0,21,40.1905
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,2089.0,51,40.9608
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Majidadi 'A',North East,Bauchi,Bauchi,Majidadi 'A',,1289.0,32,40.2812
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,1022.0,25,40.88
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Pali,North East,Bauchi,Alkaleri,Pali,,800.0,20,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Dandango/Yamrat,North East,Bauchi,Bauchi,Dandango/Yamrat,,800.0,20,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,889.0,22,40.4091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Galambi/Gwaskwaram,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,,933.0,23,40.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,1111.0,28,39.6786
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,1333.0,33,40.3939
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Zungur/Liman Katagum,North East,Bauchi,Bauchi,Zungur/Liman Katagum,,1245.0,31,40.1613
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Dandango/Yamrat,North East,Bauchi,Bauchi,Dandango/Yamrat,,844.0,21,40.1905
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,933.0,23,40.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Gar,North East,Bauchi,Alkaleri,Gar,,1200.0,30,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Pali,North East,Bauchi,Alkaleri,Pali,,667.0,17,39.2353
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,1245.0,31,40.1613
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,1022.0,25,40.88
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Majidadi 'A',North East,Bauchi,Bauchi,Majidadi 'A',,978.0,24,40.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Galambi/Gwaskwaram,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,,800.0,20,40.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Majidadi 'A',North East,Bauchi,Bauchi,Majidadi 'A',,978.0,24,40.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Zungur/Liman Katagum,North East,Bauchi,Bauchi,Zungur/Liman Katagum,,1022.0,25,40.88
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,889.0,22,40.4091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Dandango/Yamrat,North East,Bauchi,Bauchi,Dandango/Yamrat,,844.0,21,40.1905
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,933.0,23,40.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Kundum/Durum,North East,Bauchi,Bauchi,Kundum/Durum,,889.0,22,40.4091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Mun/Munsal,North East,Bauchi,Bauchi,Mun/Munsal,,933.0,23,40.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Gar,North East,Bauchi,Alkaleri,Gar,,978.0,24,40.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,889.0,22,40.4091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Pali,North East,Bauchi,Alkaleri,Pali,,622.0,15,41.4667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,ward,Gar,North East,Bauchi,Alkaleri,Gar,,933.0,23,40.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,1022.0,25,40.88
