session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,Disabled,NECO,College of Education,1,3,3,3,0,0,1.8,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,Disabled,WAEC,College of Education,1,3,3,3,0,0,1.8,0,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,ALL,NABTEB,University,11,27,29,456,424,39,1.6,2,0,0,11
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,ALL,NECO,University,20,51,52,678,612,78,1.5,4,0,0,23
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,ALL,WAEC,University,22,58,65,967,846,117,1.5,4,0,0,42
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Disabled,NABTEB,University,1,3,3,52,43,0,1.6,0,0,0,3
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Disabled,NECO,University,1,3,3,40,38,0,1.5,0,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,Disabled,WAEC,University,1,3,3,40,35,0,1.5,0,0,0,2
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,ALL,NABTEB,University,10,24,26,387,349,39,1.6,2,0,0,13
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,ALL,NECO,University,18,48,52,733,673,78,1.5,3,0,0,21
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,ALL,WAEC,University,22,58,62,1065,979,78,1.5,4,0,0,30
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Disabled,NABTEB,University,1,0,3,52,43,0,1.6,1,0,0,3
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Disabled,NECO,University,1,3,3,40,38,0,1.5,0,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,Disabled,WAEC,University,1,3,3,40,35,0,1.5,0,0,0,2
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,ALL,NABTEB,Polytechnic,8,20,23,35,32,0,1.7,2,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,ALL,NECO,Polytechnic,15,38,42,66,64,0,1.6,3,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,ALL,WAEC,Polytechnic,19,48,52,92,87,0,1.6,4,0,0,2
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Disabled,NABTEB,Polytechnic,1,0,3,6,3,0,1.7,1,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Disabled,NECO,Polytechnic,1,3,3,6,3,0,1.6,0,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,Disabled,WAEC,Polytechnic,1,3,3,6,3,0,1.6,0,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,ALL,NABTEB,Polytechnic,8,20,23,35,32,0,1.7,2,0,0,1
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,ALL,NECO,Polytechnic,16,41,45,81,75,0,1.6,3,0,0,2
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,ALL,WAEC,Polytechnic,20,51,58,107,101,0,1.6,4,0,0,2
2022/2023,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,Disabled,NABTEB,Polytechnic,1,0,3,6,3,0,1.7,1,0,0,1
