session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,ALL,NECO,College of Education,48,125,146,44,42,0,1.8,12,0,39,1
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,ALL,WAEC,College of Education,70,182,193,55,48,0,1.8,17,0,53,3
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Disabled,NABTEB,College of Education,2,8,7,7,4,0,1.8,0,0,0,1
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Disabled,NECO,College of Education,5,13,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Disabled,WAEC,College of Education,7,18,20,4,2,0,1.8,2,0,6,1
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,ALL,NABTEB,College of Education,38,96,109,22,15,0,1.8,10,0,34,3
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,ALL,NECO,College of Education,69,180,198,51,46,0,1.8,17,0,57,2
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,ALL,WAEC,College of Education,95,247,277,59,55,0,1.8,23,0,85,2
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Disabled,NABTEB,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Disabled,NECO,College of Education,6,18,20,4,2,0,1.8,1,0,6,1
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Disabled,WAEC,College of Education,10,23,30,4,2,0,1.8,3,0,10,1
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,ALL,NABTEB,University,40,102,106,92,79,0,1.6,10,0,1,6
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,ALL,NECO,University,59,154,168,132,121,0,1.5,14,0,8,5
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,ALL,WAEC,University,88,226,243,200,189,0,1.5,22,0,7,5
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Disabled,NABTEB,University,2,8,7,13,11,0,1.6,0,0,0,1
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Disabled,NECO,University,4,10,10,13,11,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Disabled,WAEC,University,6,16,15,11,9,0,1.5,2,0,1,1
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,ALL,NABTEB,University,43,109,116,55,53,0,1.6,11,0,22,1
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,ALL,NECO,University,78,200,223,145,121,30,1.5,19,0,24,11
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,ALL,WAEC,University,111,286,305,200,189,0,1.5,27,0,32,5
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Disabled,NABTEB,University,3,8,7,0,0,0,1.6,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Disabled,NECO,University,5,13,15,13,11,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Disabled,WAEC,University,8,21,22,11,9,0,1.5,2,0,4,1
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,ALL,NABTEB,University,32,83,87,73,62,0,1.6,8,0,2,5
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,ALL,NECO,University,67,174,201,145,139,0,1.5,16,0,15,3
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,ALL,WAEC,University,83,216,245,187,172,30,1.5,20,0,14,7
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Disabled,NABTEB,University,2,8,7,13,11,0,1.6,0,0,0,1
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Disabled,NECO,University,5,13,12,13,11,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Disabled,WAEC,University,6,16,20,11,9,0,1.5,2,0,3,1
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,ALL,NABTEB,University,39,99,116,55,40,30,1.6,10,0,22,7
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,ALL,NECO,University,79,203,228,145,139,0,1.5,20,0,26,3
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,ALL,WAEC,University,104,268,300,216,189,30,1.5,26,0,23,12
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Disabled,NABTEB,University,3,8,7,0,0,0,1.6,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Disabled,NECO,University,6,16,20,13,11,0,1.5,1,0,2,1
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Disabled,WAEC,University,8,21,22,11,9,0,1.5,2,0,4,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Female,ALL,NABTEB,College of Education,21,55,57,15,13,0,1.8,5,0,16,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Female,ALL,NECO,College of Education,39,99,106,37,35,0,1.8,10,0,26,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Female,ALL,WAEC,College of Education,47,120,141,37,35,0,1.8,12,0,40,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Female,Disabled,NABTEB,College of Education,2,8,7,0,0,0,1.8,0,0,3,0
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Female,Disabled,NECO,College of Education,3,8,7,4,2,0,1.8,1,0,1,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Female,Disabled,WAEC,College of Education,3,8,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Male,ALL,NABTEB,College of Education,23,60,62,15,13,0,1.8,6,0,18,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Male,ALL,NECO,College of Education,38,96,109,24,20,0,1.8,10,0,33,2
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Male,ALL,WAEC,College of Education,50,130,136,33,31,0,1.8,12,0,40,1
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Male,Disabled,NABTEB,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Male,Disabled,NECO,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi A,"Unity College, Daura",Male,Disabled,WAEC,College of Education,3,8,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Female,ALL,NABTEB,College of Education,34,89,104,35,31,0,1.8,8,0,26,2
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Female,ALL,NECO,College of Education,54,141,161,51,46,0,1.8,13,0,42,2
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Female,ALL,WAEC,College of Education,75,193,223,77,73,0,1.8,19,0,55,2
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Female,Disabled,NABTEB,College of Education,2,8,7,4,2,0,1.8,0,0,1,1
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Female,Disabled,NECO,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Female,Disabled,WAEC,College of Education,6,13,15,4,2,0,1.8,2,0,4,1
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Male,ALL,NABTEB,College of Education,42,107,124,22,15,0,1.8,11,0,40,3
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Male,ALL,NECO,College of Education,68,174,191,51,46,0,1.8,17,0,54,2
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Male,ALL,WAEC,College of Education,89,229,255,73,66,0,1.8,22,0,70,3
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Male,Disabled,NABTEB,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Male,Disabled,NECO,College of Education,5,13,15,4,2,0,1.8,1,0,4,1
2022/2023,North West,Katsina,Daura,Madobi B,"Community Secondary School, Madobi B",Male,Disabled,WAEC,College of Education,9,21,25,4,2,0,1.8,3,0,8,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,ALL,NABTEB,University,39,99,114,92,79,0,1.6,10,0,4,6
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,ALL,NECO,University,84,216,240,198,176,30,1.5,21,0,7,10
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,ALL,WAEC,University,116,297,317,229,205,30,1.5,29,0,24,11
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,NABTEB,University,3,8,12,11,9,0,1.6,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,NECO,University,7,18,22,13,11,0,1.5,2,0,3,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,WAEC,University,11,29,32,20,18,0,1.5,3,0,4,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,NABTEB,University,47,120,136,73,70,0,1.6,12,0,22,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,NECO,University,86,219,228,145,139,0,1.5,22,0,26,3
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,WAEC,University,144,370,426,255,235,30,1.5,36,0,56,9
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,NABTEB,University,4,10,12,11,9,0,1.6,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,NECO,University,7,18,20,13,11,0,1.5,2,0,2,1
2022/2023,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,WAEC,University,12,31,35,20,18,0,1.5,3,0,5,1
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,NABTEB,University,35,89,104,92,79,0,1.6,9,0,0,6
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,NECO,University,57,148,163,132,121,0,1.5,14,0,6,5
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,WAEC,University,86,224,245,216,205,0,1.5,21,0,1,5
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,NABTEB,University,2,8,7,11,9,0,1.6,0,0,0,1
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,NECO,University,4,10,10,11,9,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,WAEC,University,6,13,15,11,9,0,1.5,2,0,1,1
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,NABTEB,University,42,107,124,92,79,0,1.6,11,0,8,6
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,NECO,University,70,180,218,163,139,30,1.5,18,0,14,11
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,WAEC,University,104,268,307,242,222,30,1.5,26,0,14,9
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,NABTEB,University,3,8,7,11,9,0,1.6,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,NECO,University,4,10,10,11,9,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,WAEC,University,6,16,17,11,9,0,1.5,1,0,2,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Female,ALL,NABTEB,College of Education,25,65,72,22,20,0,1.8,6,0,19,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Female,ALL,NECO,College of Education,54,138,154,44,42,0,1.8,14,0,42,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Female,ALL,WAEC,College of Education,61,156,178,48,42,0,1.8,15,0,50,3
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Female,Disabled,NABTEB,College of Education,2,8,7,4,2,0,1.8,0,0,1,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Female,Disabled,NECO,College of Education,5,13,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Female,Disabled,WAEC,College of Education,6,16,20,4,2,0,1.8,2,0,6,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Male,ALL,NABTEB,College of Education,34,89,94,22,15,0,1.8,8,0,28,3
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Male,ALL,NECO,College of Education,67,172,188,51,46,0,1.8,17,0,53,2
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Male,ALL,WAEC,College of Education,81,208,228,55,53,0,1.8,20,0,67,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Male,Disabled,NABTEB,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Male,Disabled,NECO,College of Education,6,16,15,4,2,0,1.8,1,0,4,1
2022/2023,North West,Katsina,Daura,Madobi B,"Unity College, Daura",Male,Disabled,WAEC,College of Education,7,18,20,4,2,0,1.8,2,0,6,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Female,ALL,NABTEB,Polytechnic,41,107,119,42,37,0,1.7,10,0,29,2
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Female,ALL,NECO,Polytechnic,98,253,272,86,79,0,1.6,24,0,71,3
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Female,ALL,WAEC,Polytechnic,109,281,302,101,92,0,1.6,27,0,76,4
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Female,Disabled,NABTEB,Polytechnic,2,8,7,7,4,0,1.7,0,0,0,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Female,Disabled,NECO,Polytechnic,7,18,17,7,4,0,1.6,2,0,4,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Female,Disabled,WAEC,Polytechnic,8,21,22,4,2,0,1.6,2,0,7,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Male,ALL,NABTEB,Polytechnic,60,154,171,42,37,0,1.7,15,0,50,2
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Male,ALL,NECO,Polytechnic,126,325,381,90,86,0,1.6,31,0,113,2
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Male,ALL,WAEC,Polytechnic,158,406,451,106,99,0,1.6,39,0,134,3
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Male,Disabled,NABTEB,Polytechnic,4,10,12,4,2,0,1.7,1,0,3,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Male,Disabled,NECO,Polytechnic,9,21,27,7,4,0,1.6,3,0,8,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Community Secondary School, Bagagadi",Male,Disabled,WAEC,Polytechnic,11,29,32,9,7,0,1.6,3,0,9,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Female,ALL,NABTEB,University,39,99,114,92,79,0,1.6,10,0,4,6
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Female,ALL,NECO,University,63,161,178,132,121,0,1.5,16,0,12,5
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Female,ALL,WAEC,University,85,219,225,156,143,0,1.5,21,0,20,6
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Female,Disabled,NABTEB,University,2,8,7,13,11,0,1.6,0,0,0,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Female,Disabled,NECO,University,5,13,10,13,11,0,1.5,1,1,0,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Female,Disabled,WAEC,University,6,16,15,11,9,0,1.5,2,0,1,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Male,ALL,NABTEB,University,41,104,119,55,53,0,1.6,11,0,23,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Male,ALL,NECO,University,67,172,188,97,90,0,1.5,17,0,32,3
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Male,ALL,WAEC,University,86,221,235,143,125,30,1.5,21,0,30,8
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Male,Disabled,NABTEB,University,3,8,7,0,0,0,1.6,1,0,3,0
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Male,Disabled,NECO,University,5,13,12,0,0,0,1.5,1,0,5,0
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Comprehensive High School, Bagagadi",Male,Disabled,WAEC,University,6,16,17,11,9,0,1.5,1,0,2,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Government Secondary School, Bagagadi",Female,ALL,NABTEB,College of Education,21,55,62,22,20,0,1.8,5,0,15,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Government Secondary School, Bagagadi",Female,ALL,NECO,College of Education,38,96,102,31,26,0,1.8,10,0,27,2
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Government Secondary School, Bagagadi",Female,ALL,WAEC,College of Education,56,143,146,37,35,0,1.8,14,0,42,1
2022/2023,North West,Katsina,Dutsinma,Bagagadi,"Government Secondary School, Bagagadi",Female,Disabled,NABTEB,College of Education,2,8,7,4,2,0,1.8,0,0,1,1
