session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Disabled,WAEC,Polytechnic,13,33,37,2,0,0,1.6,5,0,20,1
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,ALL,NABTEB,Polytechnic,80,206,226,9,8,0,1.7,27,0,122,1
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,ALL,NECO,Polytechnic,145,375,407,16,13,0,1.6,50,0,220,2
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,ALL,WAEC,Polytechnic,188,485,482,17,16,0,1.6,65,0,262,1
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Disabled,NABTEB,Polytechnic,7,19,18,2,0,0,1.7,2,0,9,1
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Disabled,NECO,Polytechnic,7,19,25,2,0,0,1.6,3,0,13,1
2022/2023,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Disabled,WAEC,Polytechnic,11,28,30,2,0,0,1.6,4,0,16,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,ALL,NABTEB,Polytechnic,170,437,507,19,17,0,1.7,59,0,275,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,ALL,NECO,Polytechnic,317,816,884,36,31,0,1.6,110,0,477,3
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,ALL,WAEC,Polytechnic,357,922,1080,46,44,0,1.6,123,0,582,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,NABTEB,Polytechnic,12,32,41,2,0,0,1.7,4,0,22,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,NECO,Polytechnic,25,63,69,3,2,0,1.6,9,0,37,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,WAEC,Polytechnic,29,72,78,3,2,0,1.6,11,0,42,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,ALL,NABTEB,Polytechnic,127,329,382,16,14,0,1.7,44,0,206,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,ALL,NECO,Polytechnic,270,697,783,36,31,0,1.6,93,0,420,3
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,ALL,WAEC,Polytechnic,305,786,896,39,36,0,1.6,106,0,482,2
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,NABTEB,Polytechnic,10,28,27,2,0,0,1.7,3,0,14,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,NECO,Polytechnic,19,50,58,3,2,0,1.6,6,0,31,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,WAEC,Polytechnic,24,63,74,3,2,0,1.6,8,0,40,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,ALL,NABTEB,University,133,344,422,82,75,0,1.6,46,0,187,4
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,ALL,NECO,University,252,650,744,167,146,21,1.5,87,0,315,13
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,ALL,WAEC,University,315,814,940,187,181,0,1.5,109,0,413,4
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Disabled,NABTEB,University,12,32,41,8,6,0,1.6,4,0,18,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Disabled,NECO,University,22,58,69,14,13,0,1.5,8,0,30,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Disabled,WAEC,University,27,67,78,13,11,0,1.5,10,0,36,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,ALL,NABTEB,University,140,361,407,101,86,21,1.6,49,0,166,9
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,ALL,NECO,University,246,634,741,185,165,21,1.5,85,0,301,13
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,ALL,WAEC,University,289,745,817,195,189,0,1.5,100,0,338,4
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,Disabled,NABTEB,University,12,32,37,8,6,0,1.6,4,0,16,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,Disabled,NECO,University,21,54,58,14,13,0,1.5,8,0,24,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,Disabled,WAEC,University,26,67,74,13,11,0,1.5,9,0,34,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,ALL,NABTEB,Polytechnic,94,243,279,11,9,0,1.7,32,0,151,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,ALL,NECO,Polytechnic,172,442,467,19,16,0,1.6,60,0,252,2
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,ALL,WAEC,Polytechnic,238,613,649,24,20,0,1.6,83,0,352,2
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,NABTEB,Polytechnic,8,20,21,2,0,0,1.7,3,0,11,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,NECO,Polytechnic,11,28,28,2,0,0,1.6,4,0,15,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Female,Disabled,WAEC,Polytechnic,16,41,46,2,0,0,1.6,6,0,25,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,ALL,NABTEB,Polytechnic,107,277,311,11,9,0,1.7,37,0,169,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,ALL,NECO,Polytechnic,170,439,470,20,19,0,1.6,59,0,253,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,ALL,WAEC,Polytechnic,249,641,707,30,28,0,1.6,87,0,381,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,NABTEB,Polytechnic,7,19,18,2,0,0,1.7,2,0,9,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,NECO,Polytechnic,11,30,32,2,0,0,1.6,3,0,17,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Disabled,WAEC,Polytechnic,17,43,44,2,0,0,1.6,6,0,24,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,ALL,NABTEB,Polytechnic,100,260,279,11,9,0,1.7,34,0,151,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,ALL,NECO,Polytechnic,182,468,518,19,16,0,1.6,63,0,281,2
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,ALL,WAEC,Polytechnic,234,604,638,24,22,0,1.6,81,0,346,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Disabled,NABTEB,Polytechnic,8,20,21,2,0,0,1.7,3,0,11,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Disabled,NECO,Polytechnic,13,33,37,2,0,0,1.6,5,0,20,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Disabled,WAEC,Polytechnic,18,45,51,2,0,0,1.6,7,0,28,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,ALL,NABTEB,Polytechnic,75,193,214,9,8,0,1.7,26,0,115,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,ALL,NECO,Polytechnic,130,334,375,16,14,0,1.6,45,0,202,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,ALL,WAEC,Polytechnic,180,465,491,20,19,0,1.6,63,0,265,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Disabled,NABTEB,Polytechnic,7,19,18,2,0,0,1.7,2,0,9,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Disabled,NECO,Polytechnic,9,24,25,2,0,0,1.6,3,0,13,1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Disabled,WAEC,Polytechnic,13,33,39,2,0,0,1.6,5,0,21,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,ALL,NABTEB,Polytechnic,100,260,265,11,9,0,1.7,34,0,143,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,ALL,NECO,Polytechnic,198,509,555,19,17,0,1.6,69,0,302,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,ALL,WAEC,Polytechnic,238,613,661,24,22,0,1.6,83,0,359,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Disabled,NABTEB,Polytechnic,8,20,21,2,0,0,1.7,3,0,11,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Disabled,NECO,Polytechnic,16,41,48,2,0,0,1.6,6,0,26,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Disabled,WAEC,Polytechnic,18,45,51,2,0,0,1.6,7,0,28,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,ALL,NABTEB,Polytechnic,82,212,214,9,8,0,1.7,28,0,115,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,ALL,NECO,Polytechnic,170,439,491,20,17,0,1.6,59,0,265,2
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,ALL,WAEC,Polytechnic,201,518,541,20,19,0,1.6,70,0,293,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Disabled,NABTEB,Polytechnic,7,19,16,2,0,0,1.7,2,1,8,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Disabled,NECO,Polytechnic,13,33,32,2,0,0,1.6,5,0,17,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Disabled,WAEC,Polytechnic,17,43,44,2,0,0,1.6,6,0,24,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,ALL,NABTEB,University,50,128,140,30,28,0,1.6,17,0,60,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,ALL,NECO,University,92,238,253,57,49,0,1.5,32,0,107,5
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,ALL,WAEC,University,127,329,369,64,63,0,1.5,44,0,168,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Disabled,NABTEB,University,8,20,21,8,6,0,1.6,3,0,7,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Disabled,NECO,University,9,22,28,6,5,0,1.5,3,0,12,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Disabled,WAEC,University,11,28,37,6,5,0,1.5,4,0,17,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,ALL,NABTEB,University,52,134,143,39,38,0,1.6,18,0,56,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,ALL,NECO,University,92,236,267,57,49,0,1.5,32,0,115,5
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,ALL,WAEC,University,124,320,353,88,86,0,1.5,43,0,144,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Disabled,NABTEB,University,7,19,18,8,6,0,1.6,2,0,5,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Disabled,NECO,University,7,19,23,6,5,0,1.5,3,0,9,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Disabled,WAEC,University,9,24,32,6,5,0,1.5,3,0,14,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,ALL,NABTEB,College of Education,84,216,226,14,13,0,1.8,29,0,119,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,ALL,NECO,College of Education,143,370,428,28,27,0,1.8,49,0,224,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,ALL,WAEC,College of Education,194,500,567,36,35,0,1.8,68,0,298,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Disabled,NABTEB,College of Education,8,20,19,2,0,0,1.8,3,0,10,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Disabled,NECO,College of Education,11,28,37,2,0,0,1.8,4,0,20,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Disabled,WAEC,College of Education,16,39,42,2,0,0,1.8,6,0,23,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,ALL,NABTEB,College of Education,65,167,179,13,9,0,1.8,22,0,93,2
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,ALL,NECO,College of Education,111,284,320,22,20,0,1.8,39,0,167,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,ALL,WAEC,College of Education,144,370,414,27,25,0,1.8,50,0,217,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Disabled,NABTEB,College of Education,7,19,18,2,0,0,1.8,2,0,9,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Disabled,NECO,College of Education,9,24,25,2,0,0,1.8,3,0,13,1
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Disabled,WAEC,College of Education,13,33,39,2,0,0,1.8,5,0,21,1
