session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,Disabled,NECO,University,1,1,3,5,4,0,1.5,1,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,Disabled,WAEC,University,1,3,3,4,2,0,1.5,1,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,ALL,NABTEB,University,8,20,21,17,16,0,1.6,3,0,1,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,ALL,NECO,University,15,38,43,49,46,0,1.5,7,0,0,3
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,ALL,WAEC,University,18,47,48,47,41,0,1.5,8,0,0,5
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,Disabled,NABTEB,University,1,3,3,4,2,0,1.6,0,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,Disabled,NECO,University,1,3,3,5,4,0,1.5,0,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,Disabled,WAEC,University,1,3,3,4,2,0,1.5,0,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,ALL,NABTEB,University,5,13,12,12,11,0,1.6,2,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,ALL,NECO,University,10,25,26,37,33,0,1.5,5,0,0,3
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,ALL,WAEC,University,12,32,33,47,46,0,1.5,5,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,Disabled,NABTEB,University,0,1,1,0,0,0,1.6,0,0,1,0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,Disabled,NECO,University,0,1,1,5,4,0,1.5,0,0,0,1
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,Disabled,WAEC,University,0,1,1,4,2,0,1.5,0,0,0,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,ALL,NABTEB,College of Education,9,23,25,4,2,0,1.8,4,0,15,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,ALL,NECO,College of Education,22,57,64,11,10,0,1.8,9,0,37,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,ALL,WAEC,College of Education,26,65,75,12,11,0,1.8,12,0,44,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,Disabled,NABTEB,College of Education,1,1,1,0,0,0,1.8,1,0,1,0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,Disabled,NECO,College of Education,1,4,6,1,0,0,1.8,0,0,3,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,Disabled,WAEC,College of Education,2,6,7,1,0,0,1.8,0,0,4,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,ALL,NABTEB,College of Education,9,22,24,5,4,0,1.8,4,0,13,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,ALL,NECO,College of Education,17,45,50,11,10,0,1.8,7,0,27,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,ALL,WAEC,College of Education,21,54,64,15,14,0,1.8,10,0,34,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,Disabled,NABTEB,College of Education,0,1,1,0,0,0,1.8,0,0,1,0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,Disabled,NECO,College of Education,1,3,4,1,0,0,1.8,1,0,2,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,Disabled,WAEC,College of Education,2,4,6,1,0,0,1.8,1,0,3,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,ALL,NABTEB,Polytechnic,11,29,30,12,11,0,1.7,4,0,12,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,ALL,NECO,Polytechnic,23,58,65,26,23,0,1.6,10,0,26,2
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,ALL,WAEC,Polytechnic,28,73,84,37,34,0,1.6,13,0,31,2
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,Disabled,NABTEB,Polytechnic,1,1,1,1,0,0,1.7,1,0,0,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,Disabled,NECO,Polytechnic,2,4,6,2,1,0,1.6,1,0,2,1
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,Disabled,WAEC,Polytechnic,2,6,7,2,1,0,1.6,1,0,3,1
