session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Female,Disabled,NECO,Polytechnic,3,8,8,1,0,0,1.6,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Female,Disabled,WAEC,Polytechnic,5,13,13,1,0,0,1.6,2,0,7,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Male,ALL,NABTEB,Polytechnic,20,53,58,14,13,0,1.7,7,0,27,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Male,ALL,NECO,Polytechnic,41,107,109,19,18,0,1.6,16,0,56,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Male,ALL,WAEC,Polytechnic,54,138,139,25,21,0,1.6,21,0,71,3
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Male,Disabled,NABTEB,Polytechnic,2,5,5,1,0,0,1.7,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Male,Disabled,NECO,Polytechnic,3,8,8,1,0,0,1.6,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Comprehensive High School, Abak Urban I",Male,Disabled,WAEC,Polytechnic,4,10,9,1,0,0,1.6,2,0,5,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Female,ALL,NABTEB,College of Education,33,84,95,17,15,0,1.8,13,0,49,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Female,ALL,NECO,College of Education,63,163,180,31,29,0,1.8,24,0,93,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Female,ALL,WAEC,College of Education,85,220,245,39,36,0,1.8,33,0,129,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Female,Disabled,NABTEB,College of Education,3,7,6,1,0,0,1.8,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Female,Disabled,NECO,College of Education,3,8,6,1,0,0,1.8,1,1,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Female,Disabled,WAEC,College of Education,5,13,16,1,0,0,1.8,2,0,9,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Male,ALL,NABTEB,College of Education,29,74,80,14,13,0,1.8,12,0,41,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Male,ALL,NECO,College of Education,57,148,159,29,28,0,1.8,22,0,81,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Male,ALL,WAEC,College of Education,80,205,227,42,38,0,1.8,31,0,115,3
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Male,Disabled,NABTEB,College of Education,2,5,5,1,0,0,1.8,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Male,Disabled,NECO,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Government Secondary School, Abak Urban I",Male,Disabled,WAEC,College of Education,4,10,13,1,0,0,1.8,2,0,7,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,ALL,NABTEB,University,22,58,63,94,79,19,1.6,8,0,0,11
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,ALL,NECO,University,41,105,117,167,145,19,1.5,16,0,0,16
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,ALL,WAEC,University,58,150,166,203,186,19,1.5,23,0,0,12
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Disabled,NABTEB,University,3,7,6,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Disabled,NECO,University,3,7,6,14,13,0,1.5,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Disabled,WAEC,University,3,8,9,10,8,0,1.5,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,ALL,NABTEB,University,21,56,61,94,79,19,1.6,8,0,0,11
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,ALL,NECO,University,37,95,100,131,126,0,1.5,15,0,0,3
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,ALL,WAEC,University,53,136,152,203,186,19,1.5,21,0,0,12
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Disabled,NABTEB,University,2,5,5,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Disabled,NECO,University,2,5,6,14,13,0,1.5,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Disabled,WAEC,University,3,8,8,10,8,0,1.5,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,ALL,NABTEB,Polytechnic,20,53,53,11,10,0,1.7,8,0,26,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,ALL,NECO,Polytechnic,38,97,108,19,18,0,1.6,15,0,55,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,ALL,WAEC,Polytechnic,47,122,122,22,21,0,1.6,18,0,62,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Disabled,NABTEB,Polytechnic,3,7,6,1,0,0,1.7,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Disabled,NECO,Polytechnic,3,7,6,1,0,0,1.6,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Disabled,WAEC,Polytechnic,3,8,6,1,0,0,1.6,1,1,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,ALL,NABTEB,Polytechnic,19,48,55,11,10,0,1.7,8,0,27,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,ALL,NECO,Polytechnic,36,92,95,19,18,0,1.6,14,0,47,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,ALL,WAEC,Polytechnic,48,123,134,31,28,0,1.6,19,0,64,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Disabled,NABTEB,Polytechnic,2,5,5,1,0,0,1.7,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Disabled,NECO,Polytechnic,2,5,5,1,0,0,1.6,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Disabled,WAEC,Polytechnic,3,8,8,1,0,0,1.6,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,ALL,NABTEB,University,34,87,89,113,103,19,1.6,14,0,0,7
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,ALL,NECO,University,63,163,174,199,182,19,1.5,24,0,0,12
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,ALL,WAEC,University,83,214,233,261,238,19,1.5,32,0,0,17
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Disabled,NABTEB,University,3,8,9,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Disabled,NECO,University,6,15,16,14,13,0,1.5,2,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Disabled,WAEC,University,8,20,23,24,21,0,1.5,3,0,0,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,ALL,NABTEB,University,33,85,88,113,103,19,1.6,13,0,0,7
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,ALL,NECO,University,63,164,164,217,200,19,1.5,24,0,0,12
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,ALL,WAEC,University,87,224,234,293,265,37,1.5,34,0,0,20
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Disabled,NABTEB,University,3,8,8,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Disabled,NECO,University,5,13,13,14,13,0,1.5,2,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Disabled,WAEC,University,8,20,23,24,21,0,1.5,4,0,0,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,ALL,NABTEB,Polytechnic,21,54,61,14,13,0,1.7,8,0,29,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,ALL,NECO,Polytechnic,41,105,117,25,24,0,1.6,16,0,57,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,ALL,WAEC,Polytechnic,53,135,147,31,28,0,1.6,21,0,72,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Disabled,NABTEB,Polytechnic,3,7,6,1,0,0,1.7,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Disabled,NECO,Polytechnic,3,8,8,1,0,0,1.6,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Disabled,WAEC,Polytechnic,5,13,16,1,0,0,1.6,2,0,9,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,ALL,NABTEB,Polytechnic,19,49,58,14,13,0,1.7,8,0,27,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,ALL,NECO,Polytechnic,33,85,95,25,22,0,1.6,13,0,43,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,ALL,WAEC,Polytechnic,50,130,145,33,31,0,1.6,19,0,69,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Disabled,NABTEB,Polytechnic,2,5,5,1,0,0,1.7,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Disabled,NECO,Polytechnic,3,7,6,1,0,0,1.6,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Disabled,WAEC,Polytechnic,4,10,13,1,0,0,1.6,2,0,7,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,ALL,NABTEB,University,25,66,72,94,79,19,1.6,9,0,0,11
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,ALL,NECO,University,46,118,123,149,145,0,1.5,18,0,0,3
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,ALL,WAEC,University,64,164,175,203,186,19,1.5,25,0,0,12
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Disabled,NABTEB,University,3,7,6,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Disabled,NECO,University,4,12,13,14,13,0,1.5,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Disabled,WAEC,University,6,16,17,10,8,0,1.5,2,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,ALL,NABTEB,University,26,66,73,113,103,19,1.6,10,0,0,7
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,ALL,NECO,University,47,122,128,167,145,19,1.5,18,0,0,16
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,ALL,WAEC,University,67,173,188,235,220,19,1.5,26,0,0,11
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Disabled,NABTEB,University,3,7,8,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Disabled,NECO,University,4,12,11,14,13,0,1.5,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Disabled,WAEC,University,7,16,19,24,21,0,1.5,3,0,0,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,ALL,NABTEB,College of Education,31,81,77,13,10,0,1.8,12,0,40,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,ALL,NECO,College of Education,59,153,156,25,22,0,1.8,23,0,82,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,ALL,WAEC,College of Education,84,217,233,32,29,0,1.8,33,0,126,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Disabled,NABTEB,College of Education,3,7,6,1,0,0,1.8,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Disabled,NECO,College of Education,4,12,9,1,0,0,1.8,1,1,5,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Disabled,WAEC,College of Education,6,15,16,1,0,0,1.8,2,0,9,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,ALL,NABTEB,College of Education,34,89,88,13,10,0,1.8,13,0,47,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,ALL,NECO,College of Education,59,151,149,21,19,0,1.8,23,0,80,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,ALL,WAEC,College of Education,82,212,233,39,36,0,1.8,32,0,121,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Disabled,NABTEB,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Disabled,NECO,College of Education,5,12,13,1,0,0,1.8,2,0,7,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Disabled,WAEC,College of Education,6,15,17,3,1,0,1.8,2,0,9,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,ALL,NABTEB,College of Education,16,41,42,7,6,0,1.8,7,0,22,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,ALL,NECO,College of Education,29,74,78,13,11,0,1.8,12,0,41,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,ALL,WAEC,College of Education,41,105,111,17,15,0,1.8,16,0,59,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Disabled,NABTEB,College of Education,3,7,6,1,0,0,1.8,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Disabled,NECO,College of Education,3,7,8,1,0,0,1.8,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Disabled,WAEC,College of Education,3,8,6,1,0,0,1.8,1,1,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,ALL,NABTEB,College of Education,14,36,38,10,7,0,1.8,6,0,17,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,ALL,NECO,College of Education,28,72,75,13,11,0,1.8,11,0,39,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,ALL,WAEC,College of Education,33,84,88,15,14,0,1.8,13,0,45,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Disabled,NABTEB,College of Education,2,5,5,1,0,0,1.8,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Disabled,NECO,College of Education,2,5,6,1,0,0,1.8,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Disabled,WAEC,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,ALL,NABTEB,Polytechnic,27,69,72,14,13,0,1.7,11,0,36,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,ALL,NECO,Polytechnic,53,135,147,28,25,0,1.6,21,0,74,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,ALL,WAEC,Polytechnic,57,148,163,29,26,0,1.6,22,0,83,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Disabled,NABTEB,Polytechnic,3,7,6,1,0,0,1.7,1,0,3,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Disabled,NECO,Polytechnic,4,10,9,1,0,0,1.6,1,0,5,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Disabled,WAEC,Polytechnic,4,12,13,1,0,0,1.6,1,0,7,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,ALL,NABTEB,Polytechnic,22,58,58,11,10,0,1.7,8,0,29,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,ALL,NECO,Polytechnic,47,120,131,25,24,0,1.6,19,0,66,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,ALL,WAEC,Polytechnic,49,128,141,29,26,0,1.6,19,0,69,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Disabled,NABTEB,Polytechnic,2,5,5,1,0,0,1.7,1,0,2,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Disabled,NECO,Polytechnic,4,10,11,1,0,0,1.6,1,0,6,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Disabled,WAEC,Polytechnic,4,10,9,1,0,0,1.6,1,0,5,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,ALL,NABTEB,University,31,79,84,94,79,19,1.6,12,0,0,11
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,ALL,NECO,University,57,148,158,167,145,19,1.5,22,0,0,16
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,ALL,WAEC,University,84,217,236,279,265,19,1.5,33,0,0,10
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Disabled,NABTEB,University,3,8,9,14,13,0,1.6,1,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Disabled,NECO,University,5,13,14,14,13,0,1.5,2,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Disabled,WAEC,University,8,20,20,24,21,0,1.5,3,0,0,2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,ALL,NABTEB,University,28,71,70,94,79,19,1.6,11,0,0,11
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,ALL,NECO,University,56,143,141,167,145,19,1.5,22,0,0,16
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,ALL,WAEC,University,81,207,216,261,238,19,1.5,32,0,0,17
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Disabled,NABTEB,University,3,7,5,14,13,0,1.6,1,1,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Disabled,NECO,University,6,15,14,14,13,0,1.5,2,0,0,1
2022/2023,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Disabled,WAEC,University,8,20,20,24,21,0,1.5,3,0,0,2
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,ALL,NABTEB,College of Education,30,76,92,18,17,0,1.8,12,0,46,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,ALL,NECO,College of Education,60,155,167,26,25,0,1.8,23,0,88,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,ALL,WAEC,College of Education,93,240,272,53,49,0,1.8,37,0,136,3
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Disabled,NABTEB,College of Education,3,7,6,1,0,0,1.8,1,0,3,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Disabled,NECO,College of Education,4,10,9,1,0,0,1.8,1,0,5,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Disabled,WAEC,College of Education,6,15,17,3,1,0,1.8,2,0,9,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,ALL,NABTEB,College of Education,29,72,80,17,15,0,1.8,12,0,39,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,ALL,NECO,College of Education,56,143,155,33,32,0,1.8,22,0,75,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,ALL,WAEC,College of Education,80,204,220,44,42,0,1.8,32,0,109,2
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Disabled,NABTEB,College of Education,2,5,5,1,0,0,1.8,1,0,2,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Disabled,NECO,College of Education,4,10,11,1,0,0,1.8,1,0,6,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Disabled,WAEC,College of Education,6,15,17,3,1,0,1.8,2,0,9,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,ALL,NABTEB,College of Education,35,90,105,18,17,0,1.8,14,0,54,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,ALL,NECO,College of Education,70,181,195,38,36,0,1.8,28,0,98,1
2022/2023,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,ALL,WAEC,College of Education,98,253,294,57,51,0,1.8,39,0,147,4
